代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
159361,2025-06-27,0.968425,0.963647,0.004778,0.4958,中等多头排列,0.7
159361,2025-06-26,0.966502,0.962418,0.004084,0.4243,中等多头排列,0.7
159361,2025-06-25,0.963866,0.960932,0.002934,0.3053,中等多头排列,0.7
159361,2025-06-24,0.960387,0.959167,0.00122,0.1272,震荡排列,0.0
159361,2025-06-23,0.958821,0.95838,0.000441,0.046,震荡排列,0.0
159361,2025-06-20,0.959152,0.95849,0.000662,0.0691,震荡排列,0.0
159361,2025-06-19,0.960453,0.959009,0.001444,0.1506,震荡排列,0.0
159361,2025-06-18,0.961626,0.95941,0.002216,0.231,震荡排列,0.0
159361,2025-06-17,0.961558,0.959203,0.002355,0.2455,震荡排列,0.0
159361,2025-06-16,0.961296,0.958899,0.002397,0.25,温和多头排列,0.35
159361,2025-06-13,0.960804,0.958491,0.002313,0.2413,震荡排列,0.0
159361,2025-06-12,0.96095,0.958371,0.002579,0.2691,温和多头排列,0.35
159361,2025-06-11,0.960032,0.95776,0.002272,0.2372,温和多头排列,0.35
159361,2025-06-10,0.958947,0.957101,0.001846,0.1929,震荡排列,0.0
159361,2025-06-09,0.959119,0.957029,0.00209,0.2184,EMA信号分化,0.0
159361,2025-06-06,0.95805,0.956391,0.001659,0.1735,震荡排列,0.0
159361,2025-06-05,0.957513,0.956023,0.00149,0.1559,震荡排列,0.0
159361,2025-06-04,0.957061,0.955705,0.001356,0.1419,震荡排列,0.0
159361,2025-06-03,0.957072,0.955601,0.001471,0.1539,震荡排列,0.0
159361,2025-05-30,0.957631,0.955729,0.001902,0.199,价格弱于EMA12但EMA12强于EMA26,0.0
159361,2025-05-29,0.958291,0.955867,0.002424,0.2536,震荡排列,0.0
159361,2025-05-28,0.958344,0.955697,0.002647,0.277,价格弱于EMA12但EMA12强于EMA26,0.0
159361,2025-05-27,0.959861,0.956152,0.003709,0.3879,价格弱于EMA12但EMA12强于EMA26,0.0
159361,2025-05-26,0.96129,0.956485,0.004805,0.5024,价格弱于EMA12但EMA12强于EMA26,0.0
159361,2025-05-23,0.962252,0.956523,0.005729,0.5989,震荡排列,0.0
159361,2025-05-22,0.962297,0.956085,0.006212,0.6497,温和多头排列,0.35
159361,2025-05-21,0.960897,0.954972,0.005925,0.6204,温和多头排列,0.35
159361,2025-05-20,0.959242,0.95377,0.005472,0.5737,温和多头排列,0.35
159361,2025-05-19,0.957649,0.952631,0.005018,0.5268,温和多头排列,0.35
159361,2025-05-16,0.956858,0.951882,0.004976,0.5228,温和多头排列,0.35
159361,2025-05-15,0.955924,0.951072,0.004852,0.5102,中等多头排列,0.7
159361,2025-05-14,0.95391,0.949798,0.004112,0.4329,中等多头排列,0.77
159361,2025-05-13,0.950075,0.947782,0.002293,0.2419,中等多头排列,0.7
159361,2025-05-12,0.94718,0.946325,0.000855,0.0903,震荡排列,0.0
159361,2025-05-09,0.94394,0.944831,-0.000891,-0.0943,震荡排列,0.0
159361,2025-05-08,0.941929,0.944017,-0.002088,-0.2212,价格强于EMA12但EMA12弱于EMA26,0.0
159361,2025-05-07,0.939006,0.942898,-0.003892,-0.4128,价格强于EMA12但EMA12弱于EMA26,0.0
159361,2025-05-06,0.936644,0.94217,-0.005526,-0.5865,价格强于EMA12但EMA12弱于EMA26,0.0
159361,2025-04-30,0.934579,0.941704,-0.007125,-0.7566,震荡排列,0.0
159361,2025-04-29,0.934503,0.94224,-0.007737,-0.8211,震荡排列,0.0
159361,2025-04-28,0.934594,0.942899,-0.008305,-0.8808,震荡排列,0.0
159361,2025-04-25,0.934702,0.943611,-0.008909,-0.9441,震荡排列,0.0
159361,2025-04-24,0.934466,0.94422,-0.009754,-1.033,震荡排列,0.0
159361,2025-04-23,0.934187,0.944878,-0.010691,-1.1315,价格强于EMA12但EMA12弱于EMA26,0.0
159361,2025-04-22,0.933676,0.945508,-0.011832,-1.2514,震荡排列,0.0
159361,2025-04-21,0.933435,0.946349,-0.012914,-1.3646,价格强于EMA12但EMA12弱于EMA26,0.0
159361,2025-04-18,0.932969,0.947177,-0.014208,-1.5,震荡排列,0.0
