代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
513850,2025-06-27,1.397816,1.378225,0.019591,1.4215,强势多头排列,1.21
513850,2025-06-26,1.392147,1.374163,0.017984,1.3087,强势多头排列,1.1
513850,2025-06-25,1.387628,1.370736,0.016892,1.2323,中等多头排列,0.7
513850,2025-06-24,1.384288,1.367915,0.016373,1.1969,中等多头排列,0.7
513850,2025-06-23,1.380158,1.364788,0.01537,1.1262,价格弱于EMA12但EMA12强于EMA26,0.0
513850,2025-06-20,1.380732,1.363812,0.01692,1.2406,震荡排列,0.0
513850,2025-06-19,1.38032,1.362276,0.018044,1.3245,震荡排列,0.0
513850,2025-06-18,1.380378,1.360859,0.019519,1.4343,中等多头排列,0.7
513850,2025-06-17,1.378992,1.358687,0.020305,1.4945,中等多头排列,0.7
513850,2025-06-16,1.376809,1.356102,0.020707,1.527,中等多头排列,0.7
513850,2025-06-13,1.374592,1.35347,0.021122,1.5606,震荡排列,0.0
513850,2025-06-12,1.374155,1.351588,0.022567,1.6697,中等多头排列,0.7
513850,2025-06-11,1.371456,1.348595,0.022861,1.6952,强势多头排列,1.1
513850,2025-06-10,1.36772,1.345123,0.022597,1.6799,中等多头排列,0.7
513850,2025-06-09,1.364578,1.341932,0.022646,1.6876,中等多头排列,0.7
513850,2025-06-06,1.361593,1.338807,0.022786,1.702,中等多头排列,0.7
513850,2025-06-05,1.359519,1.336072,0.023447,1.7549,强势多头排列,1.1
513850,2025-06-04,1.35634,1.332797,0.023543,1.7664,强势多头排列,1.1
513850,2025-06-03,1.352402,1.329181,0.023221,1.747,中等多头排列,0.7
513850,2025-05-30,1.34993,1.326236,0.023694,1.7866,中等多头排列,0.7
513850,2025-05-29,1.348281,1.323614,0.024667,1.8636,强势多头排列,1.33
513850,2025-05-28,1.341786,1.318784,0.023002,1.7442,强势多头排列,1.1
513850,2025-05-27,1.338111,1.315326,0.022785,1.7323,中等多头排列,0.7
513850,2025-05-26,1.335949,1.312552,0.023397,1.7826,中等多头排列,0.7
513850,2025-05-23,1.334122,1.309877,0.024245,1.8509,中等多头排列,0.7
513850,2025-05-22,1.332507,1.307227,0.02528,1.9339,中等多头排列,0.7
513850,2025-05-21,1.330236,1.304205,0.026031,1.9959,强势多头排列,1.1
513850,2025-05-20,1.326097,1.300301,0.025796,1.9838,强势多头排列,1.33
513850,2025-05-19,1.319206,1.295205,0.024001,1.8531,强势多头排列,1.33
513850,2025-05-16,1.313607,1.290822,0.022785,1.7652,强势多头排列,1.33
513850,2025-05-15,1.305535,1.285448,0.020087,1.5626,强势多头排列,1.33
513850,2025-05-14,1.29636,1.279803,0.016557,1.2937,强势多头排列,1.33
513850,2025-05-13,1.284971,1.273468,0.011503,0.9033,强势多头排列,1.33
513850,2025-05-12,1.277147,1.269105,0.008042,0.6337,强势多头排列,1.21
513850,2025-05-09,1.270083,1.265353,0.00473,0.3738,中等多头排列,0.77
513850,2025-05-08,1.265189,1.262822,0.002367,0.1874,EMA信号分化,0.0
513850,2025-05-07,1.259042,1.259927,-0.000885,-0.0702,震荡排列,0.0
513850,2025-05-06,1.25414,1.257842,-0.003702,-0.2943,价格强于EMA12但EMA12弱于EMA26,0.0
513850,2025-04-30,1.249075,1.255909,-0.006834,-0.5441,价格强于EMA12但EMA12弱于EMA26,0.0
513850,2025-04-29,1.244907,1.254622,-0.009715,-0.7743,价格强于EMA12但EMA12弱于EMA26,0.0
513850,2025-04-28,1.239799,1.253151,-0.013352,-1.0655,价格强于EMA12但EMA12弱于EMA26,0.0
513850,2025-04-25,1.23358,1.251484,-0.017904,-1.4306,价格强于EMA12但EMA12弱于EMA26,0.0
513850,2025-04-24,1.226595,1.249842,-0.023247,-1.86,价格强于EMA12但EMA12弱于EMA26,0.0
513850,2025-04-23,1.225976,1.25143,-0.025454,-2.034,价格强于EMA12但EMA12弱于EMA26,0.0
513850,2025-04-22,1.224153,1.252664,-0.028511,-2.276,强势空头排列,-1.21
513850,2025-04-21,1.228545,1.256877,-0.028332,-2.2542,强势空头排列,-1.33
513850,2025-04-18,1.233735,1.261427,-0.027692,-2.1953,强势空头排列,-1.1
