代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
159567,2025-06-27,1.501346,1.449243,0.052103,3.5952,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-06-26,1.503954,1.446222,0.057732,3.9919,强势多头排列,1.21
159567,2025-06-25,1.503218,1.44128,0.061938,4.2974,强势多头排列,1.33
159567,2025-06-24,1.49344,1.432022,0.061418,4.2889,强势多头排列,1.33
159567,2025-06-23,1.48461,1.423224,0.061386,4.3132,强势多头排列,1.21
159567,2025-06-20,1.480358,1.416442,0.063916,4.5124,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-06-19,1.484605,1.413197,0.071408,5.0529,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-06-18,1.490715,1.410173,0.080542,5.7115,强势多头排列,1.21
159567,2025-06-17,1.489754,1.403307,0.086447,6.1602,震荡排列,0.0
159567,2025-06-16,1.489891,1.396452,0.093439,6.6912,强势多头排列,1.33
159567,2025-06-13,1.475689,1.382728,0.092961,6.723,强势多头排列,1.33
159567,2025-06-12,1.455814,1.366546,0.089268,6.5324,强势多头排列,1.33
159567,2025-06-11,1.423962,1.34539,0.078572,5.8401,强势多头排列,1.33
159567,2025-06-10,1.401046,1.329021,0.072025,5.4194,强势多头排列,1.33
159567,2025-06-09,1.373054,1.310942,0.062112,4.738,强势多头排列,1.33
159567,2025-06-06,1.350337,1.295978,0.054359,4.1944,强势多头排列,1.33
159567,2025-06-05,1.334944,1.284856,0.050088,3.8983,强势多头排列,1.33
159567,2025-06-04,1.322025,1.275164,0.046861,3.6749,强势多头排列,1.33
159567,2025-06-03,1.30312,1.263098,0.040022,3.1686,强势多头排列,1.33
159567,2025-05-30,1.289869,1.254065,0.035804,2.855,强势多头排列,1.33
159567,2025-05-29,1.278027,1.245991,0.032036,2.5711,强势多头排列,1.33
159567,2025-05-28,1.26385,1.23719,0.02666,2.1549,强势多头排列,1.33
159567,2025-05-27,1.258005,1.232485,0.02552,2.0706,强势多头排列,1.33
159567,2025-05-26,1.250005,1.226924,0.023081,1.8812,中等多头排列,0.7
159567,2025-05-23,1.24837,1.224358,0.024012,1.9612,强势多头排列,1.33
159567,2025-05-22,1.240801,1.219106,0.021695,1.7796,强势多头排列,1.33
159567,2025-05-21,1.232947,1.213915,0.019032,1.5678,强势多头排列,1.33
159567,2025-05-20,1.22021,1.206788,0.013422,1.1122,强势多头排列,1.33
159567,2025-05-19,1.208611,1.200611,0.008,0.6663,中等多头排列,0.7
159567,2025-05-16,1.204904,1.19834,0.006564,0.5478,温和多头排列,0.35
159567,2025-05-15,1.203069,1.197007,0.006062,0.5064,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-05-14,1.206536,1.198048,0.008488,0.7085,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-05-13,1.20936,1.198612,0.010748,0.8967,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-05-12,1.214335,1.199941,0.014394,1.1996,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-05-09,1.222941,1.202576,0.020365,1.6934,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-05-08,1.22384,1.201342,0.022498,1.8727,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-05-07,1.22672,1.200809,0.025911,2.1578,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-05-06,1.229942,1.200154,0.029788,2.482,强势多头排列,1.33
159567,2025-04-30,1.224658,1.195446,0.029212,2.4436,强势多头排列,1.33
159567,2025-04-29,1.218596,1.190442,0.028154,2.365,强势多头排列,1.33
159567,2025-04-28,1.212704,1.185597,0.027107,2.2864,强势多头排列,1.33
159567,2025-04-25,1.20756,1.181165,0.026395,2.2347,强势多头排列,1.33
159567,2025-04-24,1.196207,1.174058,0.022149,1.8865,强势多头排列,1.33
159567,2025-04-23,1.182972,1.166463,0.016509,1.4153,强势多头排列,1.33
159567,2025-04-22,1.173331,1.1609,0.012431,1.0708,强势多头排列,1.33
159567,2025-04-21,1.162845,1.155292,0.007553,0.6538,中等多头排列,0.7
159567,2025-04-18,1.158635,1.152835,0.0058,0.5031,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-17,1.15966,1.152822,0.006838,0.5932,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-16,1.161234,1.152968,0.008266,0.7169,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-15,1.16255,1.152886,0.009664,0.8382,中等多头排列,0.77
159567,2025-04-14,1.158104,1.150156,0.007948,0.691,强势多头排列,1.33
159567,2025-04-11,1.149578,1.145769,0.003809,0.3324,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-10,1.15041,1.14583,0.00458,0.3997,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-09,1.158484,1.149017,0.009467,0.8239,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-08,1.178209,1.156938,0.021271,1.8386,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-07,1.201701,1.165573,0.036128,3.0996,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-04-03,1.214738,1.168419,0.046319,3.9642,强势多头排列,1.33
159567,2025-04-02,1.207417,1.161493,0.045924,3.9539,强势多头排列,1.33
159567,2025-04-01,1.195675,1.152652,0.043023,3.7325,强势多头排列,1.33
159567,2025-03-31,1.177071,1.141024,0.036047,3.1592,强势多头排列,1.33
159567,2025-03-28,1.169629,1.134866,0.034763,3.0632,强势多头排列,1.33
159567,2025-03-27,1.15938,1.127575,0.031805,2.8207,强势多头排列,1.33
159567,2025-03-26,1.150176,1.120981,0.029195,2.6044,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-03-25,1.151299,1.11914,0.032159,2.8735,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-03-24,1.153535,1.117551,0.035984,3.2199,震荡排列,0.0
159567,2025-03-21,1.153268,1.114555,0.038713,3.4734,强势多头排列,1.1
159567,2025-03-20,1.152408,1.11108,0.041328,3.7196,强势多头排列,1.33
159567,2025-03-19,1.140482,1.102526,0.037956,3.4426,强势多头排列,1.33
159567,2025-03-18,1.130388,1.095048,0.03534,3.2273,强势多头排列,1.33
159567,2025-03-17,1.120641,1.087932,0.032709,3.0065,强势多头排列,1.33
159567,2025-03-14,1.115303,1.082966,0.032337,2.986,强势多头排列,1.33
159567,2025-03-13,1.107176,1.076804,0.030372,2.8206,价格弱于EMA12但EMA12强于EMA26,0.0
159567,2025-03-12,1.107571,1.074548,0.033023,3.0732,强势多头排列,1.1
159567,2025-03-11,1.105857,1.071152,0.034705,3.24,强势多头排列,1.21
159567,2025-03-10,1.104195,1.067644,0.036551,3.4235,强势多头排列,1.1
159567,2025-03-07,1.103685,1.064496,0.039189,3.6815,强势多头排列,1.33
159567,2025-03-06,1.099264,1.059415,0.039849,3.7614,强势多头排列,1.33
159567,2025-03-05,1.094948,1.054328,0.04062,3.8527,强势多头排列,1.21
159567,2025-03-04,1.09203,1.049795,0.042235,4.0232,强势多头排列,1.21
159567,2025-03-03,1.091126,1.046018,0.045108,4.3124,震荡排列,0.0
159567,2025-02-28,1.090967,1.04234,0.048627,4.6652,强势多头排列,1.21
159567,2025-02-27,1.087507,1.036927,0.05058,4.8779,强势多头排列,1.33
159567,2025-02-26,1.073599,1.026761,0.046838,4.5617,强势多头排列,1.33
159567,2025-02-25,1.059162,1.016662,0.0425,4.1803,强势多头排列,1.33
159567,2025-02-24,1.050828,1.009595,0.041233,4.0841,强势多头排列,1.33
159567,2025-02-21,1.038797,1.001003,0.037794,3.7756,强势多头排列,1.33
159567,2025-02-20,1.021669,0.990443,0.031226,3.1527,强势多头排列,1.33
159567,2025-02-19,1.010699,0.983118,0.027581,2.8055,强势多头排列,1.33
159567,2025-02-18,0.999917,0.976168,0.023749,2.4329,强势多头排列,1.33
159567,2025-02-17,0.991357,0.970501,0.020856,2.149,强势多头排列,1.33
159567,2025-02-14,0.98124,0.964381,0.016859,1.7482,强势多头排列,1.33
159567,2025-02-13,0.974193,0.959932,0.014261,1.4856,强势多头排列,1.21
159567,2025-02-12,0.970228,0.957046,0.013182,1.3774,强势多头排列,1.21
159567,2025-02-11,0.965724,0.95401,0.011714,1.2279,强势多头排列,1.33
159567,2025-02-10,0.960219,0.950651,0.009568,1.0065,强势多头排列,1.33
159567,2025-02-07,0.950441,0.945583,0.004858,0.5138,强势多头排列,1.33
159567,2025-02-06,0.941612,0.941309,0.000303,0.0322,震荡排列,0.0
159567,2025-02-05,0.933723,0.937814,-0.004091,-0.4362,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-27,0.930581,0.936759,-0.006178,-0.6595,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-24,0.927778,0.93602,-0.008242,-0.8805,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-23,0.925738,0.935782,-0.010044,-1.0733,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-22,0.925326,0.936404,-0.011078,-1.183,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-21,0.923749,0.936597,-0.012848,-1.3718,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-20,0.921886,0.936804,-0.014918,-1.5924,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-17,0.919138,0.936789,-0.017651,-1.8842,价格强于EMA12但EMA12弱于EMA26,0.0
159567,2025-01-16,0.918435,0.937892,-0.019457,-2.0745,强势空头排列,-1.1
159567,2025-01-15,0.92106,0.940603,-0.019543,-2.0777,强势空头排列,-1.1
159567,2025-01-14,0.923435,0.943211,-0.019776,-2.0967,强势空头排列,-1.1
159567,2025-01-13,0.925332,0.945628,-0.020296,-2.1463,强势空头排列,-1.33
159567,2025-01-10,0.931392,0.949919,-0.018527,-1.9504,强势空头排列,-1.33
159567,2025-01-09,0.936554,0.953672,-0.017118,-1.795,强势空头排列,-1.33
