date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159920,1.393374,1.37608,0.017294,0.016554,0.00148,2025-06-29 17:13:07
2025-06-26,159920,1.390927,1.37401,0.016916,0.016369,0.001094,2025-06-29 17:13:07
2025-06-25,159920,1.388102,1.371782,0.01632,0.016233,0.000175,2025-06-29 17:13:07
2025-06-24,159920,1.383801,1.368886,0.014916,0.016211,-0.00259,2025-06-29 17:13:07
2025-06-23,159920,1.380713,1.366638,0.014075,0.016534,-0.004918,2025-06-29 17:13:07
2025-06-20,159920,1.380239,1.365672,0.014566,0.017149,-0.005166,2025-06-29 17:13:07
2025-06-19,159920,1.381824,1.365657,0.016167,0.017795,-0.003255,2025-06-29 17:13:07
2025-06-18,159920,1.384536,1.36609,0.018446,0.018202,0.000488,2025-06-29 17:13:07
2025-06-17,159920,1.384593,1.365146,0.019446,0.018141,0.002611,2025-06-29 17:13:07
2025-06-16,159920,1.383071,1.363402,0.019669,0.017814,0.003709,2025-06-29 17:13:07
2025-06-13,159920,1.381063,1.361416,0.019647,0.017351,0.004593,2025-06-29 17:13:07
2025-06-12,159920,1.380205,1.359975,0.02023,0.016777,0.006906,2025-06-29 17:13:07
2025-06-11,159920,1.376928,1.357358,0.01957,0.015913,0.007313,2025-06-29 17:13:07
2025-06-10,159920,1.371598,1.353803,0.017794,0.014999,0.00559,2025-06-29 17:13:07
2025-06-09,159920,1.36747,1.350912,0.016559,0.0143,0.004516,2025-06-29 17:13:07
2025-06-06,159920,1.363307,1.348068,0.015239,0.013736,0.003005,2025-06-29 17:13:07
2025-06-05,159920,1.36037,1.345875,0.014495,0.01336,0.00227,2025-06-29 17:13:07
2025-06-04,159920,1.357424,1.343717,0.013708,0.013077,0.001262,2025-06-29 17:13:07
2025-06-03,159920,1.355313,1.341995,0.013318,0.012919,0.000799,2025-06-29 17:13:07
2025-05-30,159920,1.353918,1.340633,0.013285,0.012819,0.000931,2025-06-29 17:13:07
2025-05-29,159920,1.354057,1.34,0.014057,0.012702,0.00271,2025-06-29 17:13:07
2025-05-28,159920,1.352206,1.338383,0.013823,0.012364,0.002918,2025-06-29 17:13:07
2025-05-27,159920,1.35205,1.337582,0.014468,0.011999,0.004938,2025-06-29 17:13:07
2025-05-26,159920,1.351137,1.336388,0.014749,0.011382,0.006734,2025-06-29 17:13:07
2025-05-23,159920,1.350756,1.335431,0.015325,0.01054,0.009569,2025-06-29 17:13:07
2025-05-22,159920,1.348749,1.333674,0.015075,0.009344,0.011462,2025-06-29 17:13:07
2025-05-21,159920,1.34599,1.331574,0.014416,0.007911,0.01301,2025-06-29 17:13:07
2025-05-20,159920,1.341447,1.328663,0.012784,0.006285,0.012998,2025-06-29 17:13:07
2025-05-19,159920,1.336821,1.325799,0.011022,0.00466,0.012723,2025-06-29 17:13:07
2025-05-16,159920,1.333793,1.323785,0.010009,0.00307,0.013878,2025-06-29 17:13:07
2025-05-15,159920,1.330429,1.321664,0.008765,0.001335,0.01486,2025-06-29 17:13:07
2025-05-14,159920,1.325741,1.318982,0.006759,-0.000522,0.014562,2025-06-29 17:13:07
2025-05-13,159920,1.319793,1.315809,0.003984,-0.002343,0.012652,2025-06-29 17:13:07
2025-05-12,159920,1.316246,1.313919,0.002327,-0.003924,0.012502,2025-06-29 17:13:07
