date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159688,0.984374,0.980109,0.004265,0.002749,0.003032,2025-06-29 17:13:02
2025-06-26,159688,0.982638,0.979062,0.003576,0.00237,0.002411,2025-06-29 17:13:02
2025-06-25,159688,0.981042,0.978118,0.002924,0.002069,0.001711,2025-06-29 17:13:02
2025-06-24,159688,0.978824,0.976914,0.001911,0.001855,0.000112,2025-06-29 17:13:02
2025-06-23,159688,0.977471,0.976172,0.001299,0.001841,-0.001083,2025-06-29 17:13:02
2025-06-20,159688,0.978302,0.976497,0.001805,0.001976,-0.000343,2025-06-29 17:13:02
2025-06-19,159688,0.980557,0.97747,0.003087,0.002019,0.002135,2025-06-29 17:13:02
2025-06-18,159688,0.982952,0.978443,0.00451,0.001752,0.005515,2025-06-29 17:13:02
2025-06-17,159688,0.982725,0.978097,0.004627,0.001063,0.007129,2025-06-29 17:13:02
2025-06-16,159688,0.981139,0.977103,0.004036,0.000172,0.007729,2025-06-29 17:13:02
2025-06-13,159688,0.979488,0.976108,0.00338,-0.000794,0.008348,2025-06-29 17:13:02
2025-06-12,159688,0.97932,0.975851,0.003469,-0.001838,0.010614,2025-06-29 17:13:02
2025-06-11,159688,0.976466,0.974316,0.00215,-0.003165,0.010629,2025-06-29 17:13:02
2025-06-10,159688,0.971629,0.971912,-0.000283,-0.004493,0.008421,2025-06-29 17:13:02
2025-06-09,159688,0.968366,0.970381,-0.002015,-0.005546,0.007061,2025-06-29 17:13:02
2025-06-06,159688,0.963629,0.968243,-0.004615,-0.006428,0.003627,2025-06-29 17:13:02
2025-06-05,159688,0.961587,0.967519,-0.005932,-0.006882,0.0019,2025-06-29 17:13:02
2025-06-04,159688,0.960097,0.967125,-0.007028,-0.007119,0.000181,2025-06-29 17:13:02
2025-06-03,159688,0.960663,0.967764,-0.0071,-0.007142,8.3e-05,2025-06-29 17:13:02
2025-05-30,159688,0.96207,0.968804,-0.006733,-0.007152,0.000838,2025-06-29 17:13:02
2025-05-29,159688,0.963523,0.969846,-0.006324,-0.007257,0.001867,2025-06-29 17:13:02
2025-05-28,159688,0.962136,0.969522,-0.007386,-0.00749,0.000209,2025-06-29 17:13:02
2025-05-27,159688,0.963596,0.970602,-0.007007,-0.007516,0.00102,2025-06-29 17:13:02
2025-05-26,159688,0.965106,0.971687,-0.00658,-0.007644,0.002127,2025-06-29 17:13:02
2025-05-23,159688,0.967229,0.973039,-0.005809,-0.00791,0.004201,2025-06-29 17:13:02
2025-05-22,159688,0.968366,0.973883,-0.005517,-0.008435,0.005836,2025-06-29 17:13:02
2025-05-21,159688,0.969295,0.974613,-0.005318,-0.009164,0.007693,2025-06-29 17:13:02
2025-05-20,159688,0.968217,0.974382,-0.006165,-0.010126,0.007922,2025-06-29 17:13:02
2025-05-19,159688,0.967575,0.974403,-0.006828,-0.011116,0.008577,2025-06-29 17:13:02
2025-05-16,159688,0.967639,0.974792,-0.007154,-0.012188,0.010069,2025-06-29 17:13:02
2025-05-15,159688,0.966821,0.974781,-0.007961,-0.013447,0.010973,2025-06-29 17:13:02
2025-05-14,159688,0.965467,0.974559,-0.009092,-0.014819,0.011454,2025-06-29 17:13:02
2025-05-13,159688,0.962408,0.973589,-0.011181,-0.01625,0.01014,2025-06-29 17:13:02
2025-05-12,159688,0.960787,0.973409,-0.012622,-0.017518,0.009791,2025-06-29 17:13:02
2025-05-09,159688,0.958208,0.972852,-0.014644,-0.018742,0.008195,2025-06-29 17:13:02
2025-05-08,159688,0.957786,0.973423,-0.015637,-0.019766,0.008259,2025-06-29 17:13:02
2025-05-07,159688,0.956096,0.973445,-0.017349,-0.020799,0.006898,2025-06-29 17:13:02
2025-05-06,159688,0.953662,0.973205,-0.019543,-0.021661,0.004235,2025-06-29 17:13:02
2025-04-30,159688,0.949847,0.972427,-0.02258,-0.02219,-0.00078,2025-06-29 17:13:02
2025-04-29,159688,0.949718,0.973554,-0.023836,-0.022093,-0.003487,2025-06-29 17:13:02
2025-04-28,159688,0.951132,0.975478,-0.024347,-0.021657,-0.00538,2025-06-29 17:13:02
2025-04-25,159688,0.952257,0.977293,-0.025036,-0.020984,-0.008103,2025-06-29 17:13:02
2025-04-24,159688,0.95373,0.979308,-0.025578,-0.019971,-0.011213,2025-06-29 17:13:02
2025-04-23,159688,0.957256,0.982325,-0.025069,-0.01857,-0.012998,2025-06-29 17:13:02
2025-04-22,159688,0.958507,0.984237,-0.02573,-0.016945,-0.01757,2025-06-29 17:13:02
2025-04-21,159688,0.962896,0.98767,-0.024774,-0.014749,-0.02005,2025-06-29 17:13:02
2025-04-18,159688,0.967329,0.991074,-0.023745,-0.012242,-0.023004,2025-06-29 17:13:02
2025-04-17,159688,0.973255,0.99513,-0.021876,-0.009367,-0.025017,2025-06-29 17:13:02
2025-04-16,159688,0.979172,0.999084,-0.019913,-0.00624,-0.027346,2025-06-29 17:13:02
2025-04-15,159688,0.986635,1.003668,-0.017033,-0.002822,-0.028422,2025-06-29 17:13:02
2025-04-14,159688,0.991261,1.006756,-0.015494,0.000731,-0.032451,2025-06-29 17:13:02
2025-04-11,159688,0.996624,1.010111,-0.013487,0.004788,-0.03655,2025-06-29 17:13:02
2025-04-10,159688,1.004138,1.01438,-0.010243,0.009356,-0.039198,2025-06-29 17:13:02
2025-04-09,159688,1.012819,1.019032,-0.006212,0.014256,-0.040936,2025-06-29 17:13:02
2025-04-08,159688,1.025911,1.02556,0.000351,0.019373,-0.038044,2025-06-29 17:13:02
2025-04-07,159688,1.041678,1.03301,0.008668,0.024129,-0.030921,2025-06-29 17:13:02
2025-04-03,159688,1.055865,1.039274,0.016591,0.027994,-0.022806,2025-06-29 17:13:02
2025-04-02,159688,1.060405,1.040552,0.019854,0.030844,-0.021981,2025-06-29 17:13:02
2025-04-01,159688,1.06245,1.040475,0.021975,0.033592,-0.023234,2025-06-29 17:13:02
2025-03-31,159688,1.065167,1.040606,0.024562,0.036496,-0.023869,2025-06-29 17:13:02
2025-03-28,159688,1.070519,1.041848,0.028671,0.03948,-0.021618,2025-06-29 17:13:02
2025-03-27,159688,1.07391,1.041945,0.031965,0.042182,-0.020435,2025-06-29 17:13:02
2025-03-26,159688,1.0759,1.041205,0.034695,0.044736,-0.020084,2025-06-29 17:13:02
2025-03-25,159688,1.079889,1.041269,0.03862,0.047247,-0.017254,2025-06-29 17:13:02
2025-03-24,159688,1.084766,1.041546,0.043219,0.049404,-0.012369,2025-06-29 17:13:02
2025-03-21,159688,1.087628,1.040628,0.047001,0.05095,-0.007898,2025-06-29 17:13:02
2025-03-20,159688,1.090032,1.039292,0.050739,0.051937,-0.002396,2025-06-29 17:13:02
2025-03-19,159688,1.089035,1.03615,0.052885,0.052237,0.001297,2025-06-29 17:13:02
2025-03-18,159688,1.082817,1.030421,0.052396,0.052074,0.000643,2025-06-29 17:13:02
2025-03-17,159688,1.075796,1.024338,0.051459,0.051994,-0.001071,2025-06-29 17:13:02
2025-03-14,159688,1.071663,1.019671,0.051991,0.052128,-0.000273,2025-06-29 17:13:02
2025-03-13,159688,1.066292,1.014391,0.051901,0.052162,-0.000522,2025-06-29 17:13:02
2025-03-12,159688,1.065213,1.011148,0.054065,0.052227,0.003676,2025-06-29 17:13:02
2025-03-11,159688,1.06157,1.006577,0.054993,0.051768,0.006451,2025-06-29 17:13:02
2025-03-10,159688,1.056078,1.001081,0.054997,0.050961,0.008071,2025-06-29 17:13:02
2025-03-07,159688,1.049198,0.994927,0.05427,0.049952,0.008635,2025-06-29 17:13:02
2025-03-06,159688,1.038664,0.987081,0.051582,0.048873,0.005419,2025-06-29 17:13:02
2025-03-05,159688,1.026627,0.978665,0.047962,0.048196,-0.000468,2025-06-29 17:13:02
