date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159531,1.124183,1.110274,0.013909,0.012559,0.002701,2025-06-29 17:13:06
2025-06-26,159531,1.121204,1.10813,0.013073,0.012221,0.001704,2025-06-29 17:13:06
2025-06-25,159531,1.118337,1.106084,0.012253,0.012008,0.000489,2025-06-29 17:13:06
2025-06-24,159531,1.114819,1.103773,0.011046,0.011947,-0.001802,2025-06-29 17:13:06
2025-06-23,159531,1.112021,1.101866,0.010155,0.012172,-0.004035,2025-06-29 17:13:06
2025-06-20,159531,1.112024,1.101333,0.010691,0.012677,-0.003972,2025-06-29 17:13:06
2025-06-19,159531,1.114249,1.101824,0.012424,0.013173,-0.001498,2025-06-29 17:13:06
2025-06-18,159531,1.115721,1.101868,0.013853,0.01336,0.000985,2025-06-29 17:13:06
2025-06-17,159531,1.115023,1.100808,0.014215,0.013237,0.001955,2025-06-29 17:13:06
2025-06-16,159531,1.114025,1.099587,0.014438,0.012993,0.00289,2025-06-29 17:13:06
2025-06-13,159531,1.112362,1.098039,0.014322,0.012632,0.003381,2025-06-29 17:13:06
2025-06-12,159531,1.111846,1.097042,0.014805,0.012209,0.005191,2025-06-29 17:13:06
2025-06-11,159531,1.109162,1.094991,0.014171,0.01156,0.005222,2025-06-29 17:13:06
2025-06-10,159531,1.106514,1.092991,0.013523,0.010908,0.005231,2025-06-29 17:13:06
2025-06-09,159531,1.104015,1.091095,0.01292,0.010254,0.005332,2025-06-29 17:13:06
2025-06-06,159531,1.100239,1.088627,0.011612,0.009587,0.00405,2025-06-29 17:13:06
2025-06-05,159531,1.098044,1.086976,0.011068,0.009081,0.003974,2025-06-29 17:13:06
2025-06-04,159531,1.09516,1.085027,0.010133,0.008584,0.003097,2025-06-29 17:13:06
2025-06-03,159531,1.092955,1.083449,0.009506,0.008197,0.002617,2025-06-29 17:13:06
2025-05-30,159531,1.091728,1.082368,0.00936,0.00787,0.002981,2025-06-29 17:13:06
2025-05-29,159531,1.091364,1.081703,0.009661,0.007497,0.004328,2025-06-29 17:13:06
2025-05-28,159531,1.088516,1.079845,0.008671,0.006956,0.003429,2025-06-29 17:13:06
2025-05-27,159531,1.087907,1.0791,0.008806,0.006528,0.004558,2025-06-29 17:13:06
2025-05-26,159531,1.086674,1.078053,0.008621,0.005958,0.005326,2025-06-29 17:13:06
2025-05-23,159531,1.085638,1.077108,0.008529,0.005292,0.006475,2025-06-29 17:13:06
2025-05-22,159531,1.08582,1.076745,0.009074,0.004483,0.009183,2025-06-29 17:13:06
2025-05-21,159531,1.0848,1.075785,0.009015,0.003335,0.01136,2025-06-29 17:13:06
2025-05-20,159531,1.082111,1.074036,0.008074,0.001915,0.012319,2025-06-29 17:13:06
2025-05-19,159531,1.078123,1.071723,0.0064,0.000375,0.012051,2025-06-29 17:13:06
2025-05-16,159531,1.074914,1.069866,0.005048,-0.001131,0.012359,2025-06-29 17:13:06
2025-05-15,159531,1.07246,1.068438,0.004023,-0.002676,0.013398,2025-06-29 17:13:06
2025-05-14,159531,1.070512,1.067303,0.003209,-0.004351,0.015119,2025-06-29 17:13:06
2025-05-13,159531,1.06668,1.065319,0.001361,-0.006241,0.015203,2025-06-29 17:13:06
2025-05-12,159531,1.062977,1.063494,-0.000516,-0.008141,0.01525,2025-06-29 17:13:06
2025-05-09,159531,1.058197,1.061256,-0.003059,-0.010047,0.013976,2025-06-29 17:13:06
