date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,513920,1.439373,1.40944,0.029933,0.028422,0.003022,2025-06-29 17:13:07
2025-06-26,513920,1.437726,1.407085,0.030642,0.028044,0.005195,2025-06-29 17:13:07
2025-06-25,513920,1.434706,1.404041,0.030664,0.027395,0.006539,2025-06-29 17:13:07
2025-06-24,513920,1.430591,1.400478,0.030113,0.026577,0.007071,2025-06-29 17:13:07
2025-06-23,513920,1.425695,1.396574,0.029121,0.025694,0.006854,2025-06-29 17:13:07
2025-06-20,513920,1.421554,1.39308,0.028474,0.024837,0.007275,2025-06-29 17:13:07
2025-06-19,513920,1.418469,1.39012,0.028349,0.023927,0.008843,2025-06-29 17:13:07
2025-06-18,513920,1.417424,1.388133,0.029291,0.022822,0.012938,2025-06-29 17:13:07
2025-06-17,513920,1.412472,1.384246,0.028227,0.021205,0.014044,2025-06-29 17:13:07
2025-06-16,513920,1.407295,1.380308,0.026987,0.019449,0.015076,2025-06-29 17:13:07
2025-06-13,513920,1.400352,1.375599,0.024753,0.017565,0.014377,2025-06-29 17:13:07
2025-06-12,513920,1.393287,1.370949,0.022338,0.015768,0.013141,2025-06-29 17:13:07
2025-06-11,513920,1.386953,1.366773,0.02018,0.014125,0.01211,2025-06-29 17:13:07
2025-06-10,513920,1.379915,1.362377,0.017538,0.012611,0.009853,2025-06-29 17:13:07
2025-06-09,513920,1.374803,1.359033,0.01577,0.01138,0.008781,2025-06-29 17:13:07
2025-06-06,513920,1.37118,1.356487,0.014694,0.010282,0.008823,2025-06-29 17:13:07
2025-06-05,513920,1.367155,1.353807,0.013348,0.009179,0.008339,2025-06-29 17:13:07
2025-06-04,513920,1.363549,1.351396,0.012153,0.008137,0.008032,2025-06-29 17:13:07
2025-06-03,513920,1.360517,1.34932,0.011197,0.007133,0.008128,2025-06-29 17:13:07
2025-05-30,513920,1.357473,1.347289,0.010184,0.006117,0.008134,2025-06-29 17:13:07
2025-05-29,513920,1.355282,1.345715,0.009567,0.0051,0.008934,2025-06-29 17:13:07
2025-05-28,513920,1.352197,1.34375,0.008447,0.003983,0.008927,2025-06-29 17:13:07
2025-05-27,513920,1.349745,1.342144,0.007601,0.002867,0.009467,2025-06-29 17:13:07
2025-05-26,513920,1.347236,1.340556,0.00668,0.001684,0.009993,2025-06-29 17:13:07
2025-05-23,513920,1.344666,1.338987,0.005679,0.000435,0.010489,2025-06-29 17:13:07
2025-05-22,513920,1.342568,1.337694,0.004874,-0.000876,0.0115,2025-06-29 17:13:07
2025-05-21,513920,1.339695,1.336077,0.003619,-0.002314,0.011865,2025-06-29 17:13:07
2025-05-20,513920,1.335962,1.334118,0.001844,-0.003797,0.011282,2025-06-29 17:13:07
2025-05-19,513920,1.332247,1.332261,-1.4e-05,-0.005207,0.010386,2025-06-29 17:13:07
2025-05-16,513920,1.329961,1.331179,-0.001218,-0.006505,0.010575,2025-06-29 17:13:07
2025-05-15,513920,1.327637,1.330142,-0.002505,-0.007827,0.010644,2025-06-29 17:13:07
2025-05-14,513920,1.32408,1.328589,-0.004509,-0.009158,0.009297,2025-06-29 17:13:07
2025-05-13,513920,1.319911,1.326852,-0.006941,-0.01032,0.006758,2025-06-29 17:13:07
2025-05-12,513920,1.31777,1.326203,-0.008433,-0.011165,0.005463,2025-06-29 17:13:07
