date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159361,0.965547,0.961581,0.003967,0.00245,0.003034,2025-06-29 17:13:06
2025-06-26,159361,0.964053,0.960664,0.003389,0.00207,0.002637,2025-06-29 17:13:06
2025-06-25,159361,0.96217,0.959593,0.002576,0.001741,0.001671,2025-06-29 17:13:06
2025-06-24,159361,0.959855,0.958361,0.001494,0.001532,-7.7e-05,2025-06-29 17:13:06
2025-06-23,159361,0.958839,0.957802,0.001037,0.001541,-0.001008,2025-06-29 17:13:06
2025-06-20,159361,0.959043,0.957844,0.001199,0.001667,-0.000936,2025-06-29 17:13:06
2025-06-19,159361,0.959826,0.958151,0.001675,0.001784,-0.00022,2025-06-29 17:13:06
2025-06-18,159361,0.960473,0.95837,0.002103,0.001812,0.000583,2025-06-29 17:13:06
2025-06-17,159361,0.960303,0.958179,0.002125,0.001739,0.000771,2025-06-29 17:13:06
2025-06-16,159361,0.960004,0.957925,0.002079,0.001643,0.000872,2025-06-29 17:13:06
2025-06-13,159361,0.95956,0.957605,0.001955,0.001534,0.000842,2025-06-29 17:13:06
2025-06-12,159361,0.959511,0.957479,0.002032,0.001428,0.001207,2025-06-29 17:13:06
2025-06-11,159361,0.95879,0.957031,0.001759,0.001278,0.000963,2025-06-29 17:13:06
2025-06-10,159361,0.957989,0.956559,0.00143,0.001157,0.000546,2025-06-29 17:13:06
2025-06-09,159361,0.957988,0.956483,0.001505,0.001089,0.000832,2025-06-29 17:13:06
2025-06-06,159361,0.957208,0.956035,0.001174,0.000985,0.000378,2025-06-29 17:13:06
2025-06-05,159361,0.956787,0.955773,0.001014,0.000938,0.000153,2025-06-29 17:13:06
2025-06-04,159361,0.95643,0.955551,0.000879,0.000919,-7.8e-05,2025-06-29 17:13:06
2025-06-03,159361,0.956367,0.955474,0.000892,0.000928,-7.2e-05,2025-06-29 17:13:06
2025-05-30,159361,0.95663,0.955552,0.001078,0.000937,0.000281,2025-06-29 17:13:06
2025-05-29,159361,0.956922,0.955634,0.001288,0.000902,0.000772,2025-06-29 17:13:06
2025-05-28,159361,0.956802,0.955509,0.001293,0.000806,0.000974,2025-06-29 17:13:06
2025-05-27,159361,0.957558,0.955799,0.001759,0.000684,0.00215,2025-06-29 17:13:06
2025-05-26,159361,0.958176,0.955999,0.002176,0.000415,0.003522,2025-06-29 17:13:06
2025-05-23,159361,0.958417,0.955999,0.002418,-2.5e-05,0.004887,2025-06-29 17:13:06
2025-05-22,159361,0.958019,0.955683,0.002336,-0.000636,0.005944,2025-06-29 17:13:06
