代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
517200.SH,20250620,0.701,0.706,0.697,0.697,0.701,-0.004,-0.5706,10443.0,731.398
517200.SH,20250619,0.716,0.716,0.7,0.701,0.715,-0.014,-1.958,23125.0,1636.819
517200.SH,20250618,0.715,0.73,0.713,0.715,0.722,-0.007,-0.9695,10199.0,730.27
517200.SH,20250617,0.723,0.73,0.721,0.722,0.723,-0.001,-0.1383,9443.0,684.844
517200.SH,20250616,0.706,0.724,0.706,0.723,0.71,0.013,1.831,18457.0,1327.678
517200.SH,20250613,0.719,0.719,0.708,0.71,0.722,-0.012,-1.662,21867.0,1557.903
517200.SH,20250612,0.725,0.729,0.72,0.722,0.728,-0.006,-0.8242,28396.0,2056.238
517200.SH,20250611,0.715,0.732,0.715,0.728,0.721,0.007,0.9709,22007.0,1602.216
517200.SH,20250610,0.737,0.737,0.714,0.721,0.731,-0.01,-1.368,19941.0,1441.023
517200.SH,20250609,0.719,0.735,0.719,0.731,0.719,0.012,1.669,42297.0,3091.591
517200.SH,20250606,0.725,0.725,0.715,0.719,0.72,-0.001,-0.1389,12174.0,873.604
517200.SH,20250605,0.712,0.721,0.709,0.72,0.71,0.01,1.4085,24616.0,1767.752
517200.SH,20250604,0.7,0.712,0.7,0.71,0.701,0.009,1.2839,15981.0,1132.466
517200.SH,20250603,0.699,0.707,0.699,0.701,0.699,0.002,0.2861,10121.0,711.65
517200.SH,20250530,0.71,0.716,0.696,0.699,0.711,-0.012,-1.6878,29024.0,2031.134
517200.SH,20250529,0.702,0.713,0.699,0.711,0.697,0.014,2.0086,33879.0,2393.508
517200.SH,20250528,0.706,0.706,0.695,0.697,0.7,-0.003,-0.4286,6102.0,426.574
517200.SH,20250527,0.696,0.7,0.693,0.7,0.701,-0.001,-0.1427,7610.0,530.948
517200.SH,20250526,0.702,0.705,0.697,0.701,0.702,-0.001,-0.1425,11413.0,798.825
517200.SH,20250523,0.708,0.713,0.702,0.702,0.71,-0.008,-1.1268,17763.0,1258.221
517200.SH,20250522,0.715,0.718,0.709,0.71,0.717,-0.007,-0.9763,17176.0,1225.368
517200.SH,20250521,0.719,0.722,0.717,0.717,0.719,-0.002,-0.2782,19994.0,1437.653
517200.SH,20250520,0.712,0.72,0.71,0.719,0.713,0.006,0.8415,18182.0,1303.493
517200.SH,20250519,0.706,0.715,0.7,0.713,0.715,-0.002,-0.2797,20058.0,1418.636
517200.SH,20250516,0.701,0.72,0.701,0.715,0.72,-0.005,-0.6944,20748.0,1480.017
517200.SH,20250515,0.735,0.739,0.719,0.72,0.734,-0.014,-1.9074,19605.0,1418.861
517200.SH,20250514,0.721,0.737,0.721,0.734,0.726,0.008,1.1019,36731.0,2692.861
517200.SH,20250513,0.741,0.745,0.724,0.726,0.729,-0.003,-0.4115,23391.0,1714.792
517200.SH,20250512,0.731,0.735,0.722,0.729,0.72,0.009,1.25,22361.0,1626.447
517200.SH,20250509,0.727,0.73,0.718,0.72,0.73,-0.01,-1.3699,13308.0,961.769
517200.SH,20250508,0.719,0.735,0.719,0.73,0.728,0.002,0.2747,21857.0,1593.187
517200.SH,20250507,0.741,0.749,0.723,0.728,0.732,-0.004,-0.5464,33770.0,2480.755
517200.SH,20250506,0.718,0.734,0.71,0.732,0.707,0.025,3.5361,44402.0,3227.9
517200.SH,20250430,0.693,0.707,0.693,0.707,0.693,0.014,2.0202,39323.0,2765.795
517200.SH,20250429,0.69,0.7,0.69,0.693,0.695,-0.002,-0.2878,10627.0,737.786
517200.SH,20250428,0.702,0.702,0.69,0.695,0.697,-0.002,-0.2869,23018.0,1598.157
517200.SH,20250425,0.698,0.702,0.686,0.697,0.685,0.012,1.7518,35336.0,2461.156
517200.SH,20250424,0.698,0.698,0.681,0.685,0.697,-0.012,-1.7217,20095.0,1383.498
517200.SH,20250423,0.697,0.702,0.675,0.697,0.682,0.015,2.1994,40264.0,2809.814
517200.SH,20250422,0.693,0.693,0.676,0.682,0.686,-0.004,-0.5831,14816.0,1008.866
517200.SH,20250421,0.676,0.687,0.676,0.686,0.678,0.008,1.1799,11600.0,792.393
517200.SH,20250418,0.67,0.68,0.67,0.678,0.678,0.0,0.0,14267.0,963.662
517200.SH,20250417,0.674,0.682,0.669,0.678,0.674,0.004,0.5935,11227.0,760.776
517200.SH,20250416,0.685,0.685,0.666,0.674,0.685,-0.011,-1.6058,14492.0,973.991
517200.SH,20250415,0.688,0.693,0.681,0.685,0.687,-0.002,-0.2911,21004.0,1441.895
517200.SH,20250414,0.706,0.706,0.671,0.687,0.683,0.004,0.5857,35072.0,2421.703
517200.SH,20250411,0.671,0.69,0.669,0.683,0.679,0.004,0.5891,37945.0,2578.783
517200.SH,20250410,0.673,0.699,0.673,0.679,0.664,0.015,2.259,51352.0,3522.22
517200.SH,20250409,0.62,0.668,0.618,0.664,0.648,0.016,2.4691,49785.0,3234.992
517200.SH,20250408,0.631,0.675,0.626,0.648,0.662,-0.014,-2.1148,102686.0,6604.353
517200.SH,20250407,0.709,0.709,0.662,0.662,0.735,-0.073,-9.932,53630.0,3602.702
517200.SH,20250403,0.732,0.741,0.728,0.735,0.74,-0.005,-0.6757,30208.0,2217.647
517200.SH,20250402,0.738,0.747,0.726,0.74,0.743,-0.003,-0.4038,14384.0,1063.808
517200.SH,20250401,0.744,0.751,0.738,0.743,0.74,0.003,0.4054,23440.0,1746.004
