代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
588760.SH,20250620,0.529,0.533,0.522,0.522,0.531,-0.009,-1.6949,1633559.0,85847.719
588760.SH,20250619,0.53,0.539,0.528,0.531,0.531,0.0,0.0,2204193.0,117906.199
588760.SH,20250618,0.525,0.533,0.523,0.531,0.527,0.004,0.759,1743422.0,91970.89
588760.SH,20250617,0.53,0.532,0.524,0.527,0.529,-0.002,-0.3781,1421631.0,74954.596
588760.SH,20250616,0.523,0.532,0.523,0.529,0.527,0.002,0.3795,1216185.0,64387.56
588760.SH,20250613,0.536,0.536,0.525,0.527,0.536,-0.009,-1.6791,2183448.0,115565.132
588760.SH,20250612,0.542,0.544,0.536,0.536,0.542,-0.006,-1.107,2158740.0,116575.786
588760.SH,20250611,0.543,0.546,0.54,0.542,0.541,0.001,0.1848,1937770.0,105280.863
588760.SH,20250610,0.554,0.554,0.537,0.541,0.554,-0.013,-2.3466,2233313.0,121291.839
588760.SH,20250609,0.55,0.555,0.549,0.554,0.551,0.003,0.5445,1766770.0,97655.264
588760.SH,20250606,0.55,0.554,0.545,0.551,0.55,0.001,0.1818,1640502.0,90183.192
588760.SH,20250605,0.538,0.552,0.534,0.55,0.537,0.013,2.4209,2757738.0,149962.654
588760.SH,20250604,0.536,0.539,0.534,0.537,0.535,0.002,0.3738,1384479.0,74284.861
588760.SH,20250603,0.53,0.54,0.528,0.535,0.53,0.005,0.9434,1777814.0,95504.659
588760.SH,20250530,0.538,0.539,0.528,0.53,0.542,-0.012,-2.214,1999685.0,106242.541
588760.SH,20250529,0.533,0.544,0.533,0.542,0.532,0.01,1.8797,1769352.0,95563.389
588760.SH,20250528,0.532,0.535,0.53,0.532,0.532,0.0,0.0,1497556.0,79693.431
588760.SH,20250527,0.541,0.542,0.531,0.532,0.541,-0.009,-1.6636,1778382.0,95026.007
588760.SH,20250526,0.542,0.543,0.535,0.541,0.541,0.0,0.0,1671935.0,90019.419
588760.SH,20250523,0.55,0.551,0.54,0.541,0.552,-0.011,-1.9928,2419432.0,131730.772
588760.SH,20250522,0.548,0.557,0.548,0.552,0.551,0.001,0.1815,1774251.0,98172.852
588760.SH,20250521,0.549,0.554,0.545,0.551,0.55,0.001,0.1818,1649219.0,90653.465
588760.SH,20250520,0.544,0.554,0.544,0.55,0.546,0.004,0.7326,1582726.0,86977.375
588760.SH,20250519,0.55,0.55,0.539,0.546,0.55,-0.004,-0.7273,2633619.0,142890.581
588760.SH,20250516,0.549,0.553,0.546,0.55,0.55,0.0,0.0,1768915.0,97178.248
588760.SH,20250515,0.559,0.56,0.549,0.55,0.559,-0.009,-1.61,1860972.0,102771.498
588760.SH,20250514,0.559,0.566,0.554,0.559,0.56,-0.001,-0.1786,2353829.0,131763.144
588760.SH,20250513,0.568,0.571,0.558,0.56,0.562,-0.002,-0.3559,2514918.0,141838.283
588760.SH,20250512,0.556,0.562,0.553,0.562,0.553,0.009,1.6275,2229229.0,124410.899
588760.SH,20250509,0.564,0.564,0.55,0.553,0.566,-0.013,-2.2968,2628471.0,145659.875
588760.SH,20250508,0.565,0.569,0.563,0.566,0.569,-0.003,-0.5272,1882778.0,106575.258
588760.SH,20250507,0.579,0.583,0.563,0.569,0.57,-0.001,-0.1754,3125093.0,178771.289
588760.SH,20250506,0.57,0.571,0.56,0.57,0.563,0.007,1.2433,3275496.0,185425.709
588760.SH,20250430,0.543,0.563,0.541,0.563,0.54,0.023,4.2593,4388146.0,243714.758
588760.SH,20250429,0.534,0.542,0.53,0.54,0.535,0.005,0.9346,2078941.0,111686.668
588760.SH,20250428,0.536,0.538,0.529,0.535,0.534,0.001,0.1873,2031452.0,108500.727
588760.SH,20250425,0.535,0.539,0.53,0.534,0.534,0.0,0.0,1888955.0,101017.728
588760.SH,20250424,0.541,0.542,0.531,0.534,0.541,-0.007,-1.2939,1809425.0,96842.35
588760.SH,20250423,0.537,0.546,0.536,0.541,0.534,0.007,1.3109,2405550.0,130001.115
588760.SH,20250422,0.539,0.54,0.532,0.534,0.541,-0.007,-1.2939,1961200.0,105016.794
588760.SH,20250421,0.531,0.541,0.53,0.541,0.532,0.009,1.6917,1774090.0,95225.747
588760.SH,20250418,0.535,0.537,0.528,0.532,0.537,-0.005,-0.9311,1932172.0,102567.559
588760.SH,20250417,0.525,0.544,0.525,0.537,0.529,0.008,1.5123,2606588.0,140347.707
588760.SH,20250416,0.531,0.537,0.521,0.529,0.531,-0.002,-0.3766,1658293.0,87689.312
588760.SH,20250415,0.535,0.539,0.525,0.531,0.537,-0.006,-1.1173,2117158.0,112095.62
588760.SH,20250414,0.543,0.545,0.533,0.537,0.535,0.002,0.3738,2799348.0,150715.625
588760.SH,20250411,0.511,0.542,0.511,0.535,0.516,0.019,3.6822,3610982.0,190797.732
588760.SH,20250410,0.518,0.53,0.514,0.516,0.502,0.014,2.7888,4345067.0,226329.681
588760.SH,20250409,0.471,0.512,0.463,0.502,0.484,0.018,3.719,4567247.0,225956.355
588760.SH,20250408,0.484,0.497,0.472,0.484,0.48,0.004,0.8333,3783825.0,183805.64
588760.SH,20250407,0.52,0.526,0.459,0.48,0.558,-0.078,-13.9785,5298211.0,262318.105
588760.SH,20250403,0.569,0.573,0.552,0.558,0.574,-0.016,-2.7875,3658676.0,205053.665
588760.SH,20250402,0.572,0.58,0.571,0.574,0.574,0.0,0.0,1680454.0,96645.899
588760.SH,20250401,0.583,0.584,0.571,0.574,0.581,-0.007,-1.2048,2270694.0,131156.636
588760.SH,20250331,0.57,0.582,0.565,0.581,0.575,0.006,1.0435,2665901.0,152817.428
588760.SH,20250328,0.58,0.584,0.574,0.575,0.58,-0.005,-0.8621,2036788.0,117571.766
588760.SH,20250327,0.572,0.592,0.57,0.58,0.573,0.007,1.2216,3369608.0,195952.203
