代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159750,2025-06-27,1.0126,1.0028,1.0048,0.979117,0.0078,0.7763,0.0098
159750,2025-06-26,1.0052,1.0013,1.00385,0.979483,0.00135,0.1345,0.0039
159750,2025-06-25,0.9978,1.0025,1.0022,0.980167,-0.0044,-0.439,-0.0047
159750,2025-06-24,0.9914,1.0035,0.99985,0.980367,-0.00845,-0.8451,-0.0121
159750,2025-06-23,0.9898,1.0041,0.998,0.98065,-0.0082,-0.8216,-0.0143
159750,2025-06-20,0.993,1.0072,0.99855,0.981767,-0.00555,-0.5558,-0.0142
159750,2025-06-19,0.9974,1.0099,1.0,0.983033,-0.0026,-0.26,-0.0125
159750,2025-06-18,1.0072,1.0129,1.00235,0.985033,0.00485,0.4839,-0.0057
159750,2025-06-17,1.0156,1.0128,1.00335,0.9871,0.01225,1.2209,0.0028
159750,2025-06-16,1.0184,1.0104,1.00275,0.988983,0.01565,1.5607,0.008
159750,2025-06-13,1.0214,1.0068,1.00225,0.990233,0.01915,1.9107,0.0146
159750,2025-06-12,1.0224,1.0064,1.0021,0.991533,0.0203,2.0257,0.016
159750,2025-06-11,1.0186,1.0019,1.00105,0.991933,0.01755,1.7532,0.0167
159750,2025-06-10,1.01,0.9962,0.9986,0.99225,0.0114,1.1416,0.0138
159750,2025-06-09,1.0024,0.9919,0.99705,0.992917,0.00535,0.5366,0.0105
159750,2025-06-06,0.9922,0.9899,0.99475,0.993583,-0.00255,-0.2563,0.0023
159750,2025-06-05,0.9904,0.9901,0.9936,0.994883,-0.0032,-0.3221,0.0003
159750,2025-06-04,0.9852,0.9918,0.9926,0.99635,-0.0074,-0.7455,-0.0066
159750,2025-06-03,0.9824,0.9939,0.99265,0.997183,-0.01025,-1.0326,-0.0115
159750,2025-05-30,0.9814,0.9951,0.99175,0.997683,-0.01035,-1.0436,-0.0137
159750,2025-05-29,0.9876,0.9977,0.99085,0.9984,-0.00325,-0.328,-0.0101
159750,2025-05-28,0.9898,0.9978,0.989,0.9989,0.0008,0.0809,-0.008
159750,2025-05-27,0.9984,1.0002,0.98825,1.0011,0.01015,1.0271,-0.0018
159750,2025-05-26,1.0054,1.001,0.98675,1.0038,0.01865,1.89,0.0044
159750,2025-05-23,1.0088,1.0022,0.9861,1.006467,0.0227,2.302,0.0066
159750,2025-05-22,1.0078,0.9996,0.98245,1.00885,0.02535,2.5803,0.0082
159750,2025-05-21,1.0058,0.9971,0.9781,1.009817,0.0277,2.832,0.0087
159750,2025-05-20,1.002,0.9934,0.9726,1.009617,0.0294,3.0228,0.0086
159750,2025-05-19,0.9966,0.9914,0.96765,1.009833,0.02895,2.9918,0.0052
