代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159892,2025-06-27,0.7276,0.7223,0.7182,0.641633,0.0094,1.3088,0.0053
159892,2025-06-26,0.7242,0.7263,0.71535,0.639783,0.00885,1.2372,-0.0021
159892,2025-06-25,0.7188,0.7312,0.711,0.6378,0.0078,1.097,-0.0124
159892,2025-06-24,0.7144,0.7314,0.706,0.635067,0.0084,1.1898,-0.017
159892,2025-06-23,0.711,0.7322,0.7003,0.632317,0.0107,1.5279,-0.0212
159892,2025-06-20,0.717,0.7324,0.69625,0.63005,0.02075,2.9803,-0.0154
159892,2025-06-19,0.7284,0.7316,0.6931,0.628183,0.0353,5.0931,-0.0032
159892,2025-06-18,0.7436,0.7306,0.6905,0.626783,0.0531,7.6901,0.013
159892,2025-06-17,0.7484,0.728,0.6864,0.62495,0.062,9.0326,0.0204
159892,2025-06-16,0.7534,0.7229,0.6809,0.622933,0.0725,10.6477,0.0305
159892,2025-06-13,0.7478,0.7141,0.67365,0.620133,0.07415,11.0072,0.0337
159892,2025-06-12,0.7348,0.7044,0.66545,0.617283,0.06935,10.4215,0.0304
159892,2025-06-11,0.7176,0.6908,0.65665,0.613717,0.06095,9.282,0.0268
159892,2025-06-10,0.7076,0.6806,0.6493,0.610767,0.0583,8.9789,0.027
159892,2025-06-09,0.6924,0.6684,0.6414,0.607767,0.051,7.9514,0.024
159892,2025-06-06,0.6804,0.6601,0.6356,0.605167,0.0448,7.0485,0.0203
159892,2025-06-05,0.674,0.6546,0.6311,0.603217,0.0429,6.7977,0.0194
159892,2025-06-04,0.664,0.6504,0.6269,0.601367,0.0371,5.918,0.0136
159892,2025-06-03,0.6536,0.6448,0.6235,0.5993,0.0301,4.8276,0.0088
159892,2025-05-30,0.6444,0.6389,0.62105,0.597467,0.02335,3.7598,0.0055
159892,2025-05-29,0.6398,0.6332,0.6188,0.595733,0.021,3.3937,0.0066
159892,2025-05-28,0.6352,0.6265,0.61645,0.59415,0.01875,3.0416,0.0087
159892,2025-05-27,0.6368,0.6225,0.6158,0.593333,0.021,3.4102,0.0143
159892,2025-05-26,0.636,0.618,0.6149,0.5925,0.0211,3.4315,0.018
159892,2025-05-23,0.6334,0.6144,0.61455,0.591433,0.01885,3.0673,0.019
159892,2025-05-22,0.6266,0.6111,0.6129,0.590217,0.0137,2.2353,0.0155
159892,2025-05-21,0.6178,0.6076,0.61005,0.58915,0.00775,1.2704,0.0102
159892,2025-05-20,0.6082,0.6034,0.60635,0.587517,0.00185,0.3051,0.0048
159892,2025-05-19,0.6,0.6022,0.6031,0.585983,-0.0031,-0.514,-0.0022
159892,2025-05-16,0.5954,0.6032,0.60115,0.5847,-0.00575,-0.9565,-0.0078
159892,2025-05-15,0.5956,0.6044,0.6002,0.583483,-0.0046,-0.7664,-0.0088
159892,2025-05-14,0.5974,0.6064,0.60025,0.582233,-0.00285,-0.4748,-0.009
159892,2025-05-13,0.5986,0.6091,0.5987,0.58065,-0.0001,-0.0167,-0.0105
159892,2025-05-12,0.6044,0.6118,0.5963,0.579067,0.0081,1.3584,-0.0074
159892,2025-05-09,0.611,0.6147,0.59315,0.5776,0.01785,3.0094,-0.0037
159892,2025-05-08,0.6132,0.6147,0.58885,0.57595,0.02435,4.1352,-0.0015
159892,2025-05-07,0.6154,0.6125,0.5867,0.574267,0.0287,4.8918,0.0029
159892,2025-05-06,0.6196,0.6093,0.5876,0.572517,0.032,5.4459,0.0103
159892,2025-04-30,0.6192,0.604,0.5878,0.570167,0.0314,5.342,0.0152
