代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
513150,2025-06-27,1.13,1.1179,1.1209,1.09205,0.0091,0.8118,0.0121
513150,2025-06-26,1.121,1.116,1.1196,1.092383,0.0014,0.125,0.005
513150,2025-06-25,1.1122,1.1178,1.1176,1.093083,-0.0054,-0.4832,-0.0056
513150,2025-06-24,1.105,1.1193,1.11485,1.0932,-0.00985,-0.8835,-0.0143
513150,2025-06-23,1.1024,1.1203,1.1126,1.093283,-0.0102,-0.9168,-0.0179
513150,2025-06-20,1.1058,1.1238,1.1132,1.09435,-0.0074,-0.6648,-0.018
513150,2025-06-19,1.111,1.1272,1.1151,1.095717,-0.0041,-0.3677,-0.0162
513150,2025-06-18,1.1234,1.131,1.11785,1.097933,0.00555,0.4965,-0.0076
513150,2025-06-17,1.1336,1.131,1.119,1.10015,0.0146,1.3047,0.0026
513150,2025-06-16,1.1382,1.1283,1.11825,1.102117,0.01995,1.784,0.0099
513150,2025-06-13,1.1418,1.1239,1.11765,1.103367,0.02415,2.1608,0.0179
513150,2025-06-12,1.1434,1.1232,1.1174,1.104867,0.026,2.3268,0.0202
513150,2025-06-11,1.1386,1.1174,1.116,1.10515,0.0226,2.0251,0.0212
513150,2025-06-10,1.1284,1.1104,1.1129,1.105383,0.0155,1.3928,0.018
513150,2025-06-09,1.1184,1.1049,1.11105,1.106033,0.00735,0.6615,0.0135
513150,2025-06-06,1.106,1.1026,1.10865,1.106617,-0.00265,-0.239,0.0034
513150,2025-06-05,1.103,1.103,1.10765,1.107983,-0.00465,-0.4198,0.0
513150,2025-06-04,1.0962,1.1047,1.1065,1.109417,-0.0103,-0.9309,-0.0085
513150,2025-06-03,1.0924,1.107,1.10665,1.110267,-0.01425,-1.2877,-0.0146
513150,2025-05-30,1.0914,1.1082,1.1061,1.1108,-0.0147,-1.329,-0.0168
513150,2025-05-29,1.0992,1.1114,1.10545,1.1116,-0.00625,-0.5654,-0.0122
513150,2025-05-28,1.103,1.1116,1.1038,1.112083,-0.0008,-0.0725,-0.0086
513150,2025-05-27,1.1132,1.1146,1.10335,1.114133,0.00985,0.8927,-0.0014
513150,2025-05-26,1.1216,1.1154,1.10225,1.116317,0.01935,1.7555,0.0062
513150,2025-05-23,1.125,1.1172,1.1022,1.117567,0.0228,2.0686,0.0078
513150,2025-05-22,1.1236,1.1147,1.09835,1.118583,0.02525,2.2989,0.0089
513150,2025-05-21,1.1202,1.1123,1.09325,1.119583,0.02695,2.4651,0.0079
513150,2025-05-20,1.116,1.1083,1.0871,1.119283,0.0289,2.6584,0.0077
513150,2025-05-19,1.1092,1.1063,1.08145,1.11945,0.02775,2.566,0.0029
513150,2025-05-16,1.1094,1.104,1.07675,1.119683,0.03265,3.0323,0.0054
513150,2025-05-15,1.1058,1.0995,1.07335,1.11945,0.03245,3.0232,0.0063
513150,2025-05-14,1.1044,1.096,1.0704,1.119083,0.034,3.1764,0.0084
513150,2025-05-13,1.1006,1.0921,1.0662,1.118083,0.0344,3.2264,0.0085
513150,2025-05-12,1.1034,1.0891,1.0616,1.117267,0.0418,3.9375,0.0143
513150,2025-05-09,1.0986,1.0872,1.0544,1.115867,0.0442,4.192,0.0114
513150,2025-05-08,1.0932,1.082,1.0468,1.11495,0.0464,4.4326,0.0112
513150,2025-05-07,1.0876,1.0742,1.04185,1.1136,0.04575,4.3912,0.0134
513150,2025-05-06,1.0836,1.0659,1.0426,1.111833,0.041,3.9325,0.0177
513150,2025-04-30,1.0748,1.0566,1.04375,1.109317,0.03105,2.9749,0.0182
513150,2025-04-29,1.0758,1.0495,1.0468,1.106417,0.029,2.7703,0.0263
513150,2025-04-28,1.0708,1.0472,1.0498,1.103633,0.021,2.0004,0.0236
513150,2025-04-25,1.0608,1.0448,1.05375,1.1004,0.00705,0.669,0.016
513150,2025-04-24,1.0482,1.0403,1.0583,1.097283,-0.0101,-0.9544,0.0079
513150,2025-04-23,1.0384,1.0341,1.0625,1.09465,-0.0241,-2.2682,0.0043
513150,2025-04-22,1.0232,1.0216,1.06505,1.0915,-0.04185,-3.9294,0.0016
513150,2025-04-21,1.0236,1.0116,1.0715,1.0887,-0.0479,-4.4704,0.012
513150,2025-04-18,1.0288,1.0095,1.0788,1.086033,-0.05,-4.6348,0.0193
513150,2025-04-17,1.0324,1.0193,1.08885,1.083367,-0.05645,-5.1844,0.0131
513150,2025-04-16,1.0298,1.0309,1.1,1.080717,-0.0702,-6.3818,-0.0011
513150,2025-04-15,1.02,1.0441,1.11135,1.077633,-0.09135,-8.2197,-0.0241
513150,2025-04-14,0.9996,1.0524,1.1191,1.074183,-0.1195,-10.6782,-0.0528
513150,2025-04-11,0.9902,1.0627,1.1268,1.070817,-0.1366,-12.1228,-0.0725
513150,2025-04-10,1.0062,1.0763,1.13325,1.0676,-0.12705,-11.2111,-0.0701
513150,2025-04-09,1.032,1.0909,1.14165,1.065017,-0.10965,-9.6045,-0.0589
513150,2025-04-08,1.0682,1.1085,1.15265,1.06345,-0.08445,-7.3266,-0.0403
513150,2025-04-07,1.1052,1.1314,1.1644,1.062183,-0.0592,-5.0842,-0.0262
513150,2025-04-03,1.1352,1.1481,1.17445,1.059833,-0.03925,-3.342,-0.0129
513150,2025-04-02,1.1464,1.1584,1.17915,1.055883,-0.03275,-2.7774,-0.012
513150,2025-04-01,1.1498,1.1691,1.1804,1.051817,-0.0306,-2.5923,-0.0193
513150,2025-03-31,1.1488,1.1786,1.1795,1.047583,-0.0307,-2.6028,-0.0298
513150,2025-03-28,1.1576,1.1858,1.17955,1.043517,-0.02195,-1.8609,-0.0282
513150,2025-03-27,1.161,1.1909,1.1787,1.03905,-0.0177,-1.5017,-0.0299
513150,2025-03-26,1.1704,1.1902,1.18075,1.034267,-0.01035,-0.8766,-0.0198
513150,2025-03-25,1.1884,1.1924,1.1842,1.02955,0.0042,0.3547,-0.004
