代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
513040,2025-06-27,1.4184,1.4082,1.3974,1.352767,0.021,1.5028,0.0102,强势多头排列
513040,2025-06-26,1.4052,1.4033,1.39445,1.35255,0.01075,0.7709,0.0019,强势多头排列
513040,2025-06-25,1.3952,1.4036,1.391,1.35295,0.0042,0.3019,-0.0084,弱势空头
513040,2025-06-24,1.3906,1.4038,1.3873,1.35305,0.0033,0.2379,-0.0132,弱势空头
513040,2025-06-23,1.3912,1.4023,1.38365,1.353133,0.00755,0.5457,-0.0111,弱势空头
513040,2025-06-20,1.398,1.4047,1.3825,1.354483,0.0155,1.1212,-0.0067,弱势空头
513040,2025-06-19,1.4014,1.4055,1.3825,1.3561,0.0189,1.3671,-0.0041,弱势空头
513040,2025-06-18,1.412,1.4068,1.38355,1.358367,0.02845,2.0563,0.0052,强势多头排列
513040,2025-06-17,1.417,1.402,1.38245,1.360883,0.03455,2.4992,0.015,强势多头排列
513040,2025-06-16,1.4134,1.3944,1.37955,1.36315,0.03385,2.4537,0.019,强势多头排列
513040,2025-06-13,1.4114,1.3866,1.377,1.364817,0.0344,2.4982,0.0248,强势多头排列
513040,2025-06-12,1.4096,1.3856,1.3768,,0.0328,2.3823,0.024,中期多头排列
513040,2025-06-11,1.4016,1.3784,1.37545,,0.02615,1.9012,0.0232,中期多头排列
513040,2025-06-10,1.387,1.3708,1.37235,,0.01465,1.0675,0.0162,弱势多头
513040,2025-06-09,1.3754,1.365,1.37115,,0.00425,0.31,0.0104,弱势多头
513040,2025-06-06,1.3618,1.3603,1.3689,,-0.0071,-0.5187,0.0015,弱势多头
513040,2025-06-05,1.3616,1.3595,1.3691,,-0.0075,-0.5478,0.0021,弱势多头
513040,2025-06-04,1.3552,1.3603,1.3689,,-0.0137,-1.0008,-0.0051,中期空头排列
513040,2025-06-03,1.3546,1.3629,1.3707,,-0.0161,-1.1746,-0.0083,中期空头排列
513040,2025-05-30,1.3546,1.3647,1.3702,,-0.0156,-1.1385,-0.0101,中期空头排列
513040,2025-05-29,1.3588,1.3674,1.3683,,-0.0095,-0.6943,-0.0086,中期空头排列
513040,2025-05-28,1.3574,1.368,1.3651,,-0.0077,-0.5641,-0.0106,弱势空头
513040,2025-05-27,1.3654,1.3725,1.3634,,0.002,0.1467,-0.0071,弱势空头
513040,2025-05-26,1.3712,1.3739,1.36045,,0.01075,0.7902,-0.0027,弱势空头
513040,2025-05-23,1.3748,1.3773,1.35905,,0.01575,1.1589,-0.0025,弱势空头
513040,2025-05-22,1.376,1.3775,1.35435,,0.02165,1.5986,-0.0015,弱势空头
513040,2025-05-21,1.3786,1.3787,1.34905,,0.02955,2.1904,-0.0001,弱势空头
513040,2025-05-20,1.3796,1.3775,1.3421,,0.0375,2.7941,0.0021,中期多头排列
513040,2025-05-19,1.3766,1.3785,1.3356,,0.041,3.0698,-0.0019,弱势空头
513040,2025-05-16,1.3798,1.3757,1.32955,,0.05025,3.7795,0.0041,中期多头排列
513040,2025-05-15,1.379,1.3692,1.32545,,0.05355,4.0401,0.0098,中期多头排列
513040,2025-05-14,1.3788,1.3622,1.32075,,0.05805,4.3952,0.0166,中期多头排列
513040,2025-05-13,1.3754,1.3543,1.31475,,0.06065,4.613,0.0211,中期多头排列
513040,2025-05-12,1.3804,1.347,1.3097,,0.0707,5.3982,0.0334,中期多头排列
513040,2025-05-09,1.3716,1.3408,1.3018,,0.0698,5.3618,0.0308,中期多头排列
513040,2025-05-08,1.3594,1.3312,1.2927,,0.0667,5.1597,0.0282,中期多头排列
513040,2025-05-07,1.3456,1.3194,1.28555,,0.06005,4.6712,0.0262,中期多头排列
513040,2025-05-06,1.3332,1.3067,1.2854,,0.0478,3.7187,0.0265,中期多头排列
513040,2025-04-30,1.3136,1.2927,1.2853,,0.0283,2.2018,0.0209,中期多头排列
513040,2025-04-29,1.31,1.2834,1.2884,,0.0216,1.6765,0.0266,弱势多头
513040,2025-04-28,1.303,1.2817,1.2926,,0.0104,0.8046,0.0213,弱势多头
513040,2025-04-25,1.2932,1.2793,1.2981,,-0.0049,-0.3775,0.0139,弱势多头
513040,2025-04-24,1.2802,1.2752,1.30445,,-0.02425,-1.859,0.005,弱势多头
513040,2025-04-23,1.2718,1.2724,1.3114,,-0.0396,-3.0197,-0.0006,中期空头排列
513040,2025-04-22,1.2568,1.2628,1.3167,,-0.0599,-4.5493,-0.006,中期空头排列
513040,2025-04-21,1.2604,1.2542,1.3266,,-0.0662,-4.9902,0.0062,弱势多头
513040,2025-04-18,1.2654,1.2517,1.33675,,-0.07135,-5.3376,0.0137,弱势多头
513040,2025-04-17,1.2702,1.2641,1.34945,,-0.07925,-5.8728,0.0061,弱势多头
513040,2025-04-16,1.273,1.2779,1.3646,,-0.0916,-6.7126,-0.0049,中期空头排列
513040,2025-04-15,1.2688,1.2934,1.38035,,-0.11155,-8.0813,-0.0246,中期空头排列
513040,2025-04-14,1.248,1.3035,1.392,,-0.144,-10.3448,-0.0555,中期空头排列
513040,2025-04-11,1.238,1.3169,,,,,-0.0789,
513040,2025-04-10,1.258,1.3337,,,,,-0.0757,
513040,2025-04-09,1.2828,1.3504,,,,,-0.0676,
513040,2025-04-08,1.318,1.3706,,,,,-0.0526,
513040,2025-04-07,1.359,1.399,,,,,-0.04,
513040,2025-04-03,1.3958,1.4218,,,,,-0.026,
513040,2025-04-02,1.4094,1.4348,,,,,-0.0254,
513040,2025-04-01,1.418,1.4513,,,,,-0.0333,
513040,2025-03-31,1.4232,1.4673,,,,,-0.0441,
513040,2025-03-28,1.439,1.4805,,,,,-0.0415,
513040,2025-03-27,1.4478,,,,,,,
513040,2025-03-26,1.4602,,,,,,,
513040,2025-03-25,1.4846,,,,,,,
513040,2025-03-24,1.5114,,,,,,,
513040,2025-03-21,1.522,,,,,,,
513040,2025-03-20,,,,,,,,
513040,2025-03-19,,,,,,,,
513040,2025-03-18,,,,,,,,
513040,2025-03-17,,,,,,,,
