代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
513780,2025-06-27,1.4622,1.4505,1.43835,1.253983,0.02385,1.6581,0.0117
513780,2025-06-26,1.4576,1.4596,1.43255,1.24975,0.02505,1.7486,-0.002
513780,2025-06-25,1.447,1.4713,1.42245,1.245033,0.02455,1.7259,-0.0243
513780,2025-06-24,1.4376,1.4708,1.41045,1.2385,0.02715,1.9249,-0.0332
513780,2025-06-23,1.4274,1.4719,1.3971,1.232083,0.0303,2.1688,-0.0445
513780,2025-06-20,1.4388,1.4712,1.3869,1.226483,0.0519,3.7422,-0.0324
513780,2025-06-19,1.4616,1.4687,1.37845,1.221717,0.08315,6.0321,-0.0071
513780,2025-06-18,1.4956,1.4643,1.371,1.217967,0.1246,9.0883,0.0313
513780,2025-06-17,1.504,1.4567,1.35995,1.213183,0.14405,10.5923,0.0473
513780,2025-06-16,1.5164,1.4458,1.34655,1.208433,0.16985,12.6137,0.0706
513780,2025-06-13,1.5036,1.4262,1.32875,1.20185,0.17485,13.159,0.0774
513780,2025-06-12,1.4758,1.4055,1.3091,1.195183,0.1667,12.7339,0.0703
513780,2025-06-11,1.433,1.3736,1.28735,1.186867,0.14565,11.3139,0.0594
513780,2025-06-10,1.4094,1.3501,1.26915,1.180017,0.14025,11.0507,0.0593
513780,2025-06-09,1.3752,1.3223,1.24975,1.172967,0.12545,10.038,0.0529
513780,2025-06-06,1.3488,1.3026,1.23525,1.16665,0.11355,9.1925,0.0462
513780,2025-06-05,1.3352,1.2882,1.2232,1.1618,0.112,9.1563,0.047
513780,2025-06-04,1.3142,1.2777,1.2126,1.157333,0.1016,8.3787,0.0365
513780,2025-06-03,1.2908,1.2632,1.20335,1.15245,0.08745,7.2672,0.0276
513780,2025-05-30,1.2694,1.2473,1.1964,1.148067,0.073,6.1016,0.0221
513780,2025-05-29,1.2564,1.2313,1.18975,1.143867,0.06665,5.602,0.0251
513780,2025-05-28,1.2412,1.2127,1.1828,1.139867,0.0584,4.9374,0.0285
513780,2025-05-27,1.2412,1.2011,1.18025,1.1378,0.06095,5.1642,0.0401
513780,2025-05-26,1.2356,1.1882,1.1776,1.135667,0.058,4.9253,0.0474
513780,2025-05-23,1.2252,1.1772,1.1756,1.133267,0.0496,4.2191,0.048
513780,2025-05-22,1.2062,1.1679,1.1718,1.1305,0.0344,2.9357,0.0383
513780,2025-05-21,1.1842,1.1582,1.1656,1.128283,0.0186,1.5957,0.026
513780,2025-05-20,1.161,1.1475,1.15775,1.1251,0.00325,0.2807,0.0135
513780,2025-05-19,1.1408,1.1435,1.1512,1.122167,-0.0104,-0.9034,-0.0027
513780,2025-05-16,1.1292,1.1455,1.14775,1.1198,-0.01855,-1.6162,-0.0163
513780,2025-05-15,1.1296,1.1482,1.14655,1.117783,-0.01695,-1.4783,-0.0186
513780,2025-05-14,1.1322,1.1529,1.14785,1.11555,-0.01565,-1.3634,-0.0207
513780,2025-05-13,1.134,1.1594,1.1454,1.11275,-0.0114,-0.9953,-0.0254
513780,2025-05-12,1.1462,1.167,1.1414,1.110117,0.0048,0.4205,-0.0208
513780,2025-05-09,1.1618,1.174,1.13615,1.107817,0.02565,2.2576,-0.0122
513780,2025-05-08,1.1668,1.1757,1.1286,1.104917,0.0382,3.3847,-0.0089
513780,2025-05-07,1.1736,1.173,1.12595,1.1021,0.04765,4.232,0.0006
513780,2025-05-06,1.1848,1.168,1.1293,1.099167,0.0555,4.9145,0.0168
513780,2025-04-30,1.1878,1.1589,1.13095,1.094967,0.05685,5.0267,0.0289
513780,2025-04-29,1.1862,1.15,1.1344,1.090633,0.0518,4.5663,0.0362
513780,2025-04-28,1.1846,1.1449,1.13385,1.086383,0.05075,4.4759,0.0397
513780,2025-04-25,1.1724,1.1428,1.1339,1.08195,0.0385,3.3954,0.0296
513780,2025-04-24,1.1512,1.1314,1.1324,1.077267,0.0188,1.6602,0.0198
513780,2025-04-23,1.13,1.1158,1.12745,1.072533,0.00255,0.2262,0.0142
513780,2025-04-22,1.1138,1.0983,1.12355,1.068317,-0.00975,-0.8678,0.0155
