代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
589630,2025-06-27,0.9572,0.9469,0.9445,0.930267,0.0127,1.3446,0.0103,强势多头排列
589630,2025-06-26,0.9498,0.9442,0.94305,0.92995,0.00675,0.7158,0.0056,强势多头排列
589630,2025-06-25,0.9442,0.9426,0.9406,0.92975,0.0036,0.3827,0.0016,强势多头排列
589630,2025-06-24,0.9388,0.9404,0.9381,0.9294,0.0007,0.0746,-0.0016,弱势空头
589630,2025-06-23,0.9352,0.9393,0.93645,0.9292,-0.00125,-0.1335,-0.0041,弱势空头
589630,2025-06-20,0.9366,0.9415,0.93565,0.929483,0.00095,0.1015,-0.0049,弱势空头
589630,2025-06-19,0.9386,0.9435,0.93585,0.929983,0.00275,0.2939,-0.0049,弱势空头
589630,2025-06-18,0.941,0.9447,0.93595,0.930733,0.00505,0.5396,-0.0037,弱势空头
589630,2025-06-17,0.942,0.9444,0.9358,0.931533,0.0062,0.6625,-0.0024,弱势空头
589630,2025-06-16,0.9434,0.9438,0.93565,0.932567,0.00775,0.8283,-0.0004,弱势空头
589630,2025-06-13,0.9464,0.9421,0.9351,0.933367,0.0113,1.2084,0.0043,强势多头排列
589630,2025-06-12,0.9484,0.9419,0.93485,,0.01355,1.4494,0.0065,中期多头排列
589630,2025-06-11,0.9484,0.9386,0.93485,,0.01355,1.4494,0.0098,中期多头排列
589630,2025-06-10,0.9468,0.9358,0.93495,,0.01185,1.2674,0.011,中期多头排列
589630,2025-06-09,0.9442,0.9336,0.9352,,0.009,0.9624,0.0106,弱势多头
589630,2025-06-06,0.9378,0.9298,0.93445,,0.00335,0.3585,0.008,弱势多头
589630,2025-06-05,0.9354,0.9282,0.93495,,0.00045,0.0481,0.0072,弱势多头
589630,2025-06-04,0.9288,0.9272,0.9353,,-0.0065,-0.695,0.0016,弱势多头
589630,2025-06-03,0.9248,0.9272,0.93605,,-0.01125,-1.2019,-0.0024,中期空头排列
589630,2025-05-30,0.923,0.9275,0.9363,,-0.0133,-1.4205,-0.0045,中期空头排列
589630,2025-05-29,0.9218,0.9281,0.93615,,-0.01435,-1.5329,-0.0063,中期空头排列
589630,2025-05-28,0.921,0.9278,0.93535,,-0.01435,-1.5342,-0.0068,中期空头排列
589630,2025-05-27,0.9256,0.9311,0.93555,,-0.00995,-1.0635,-0.0055,中期空头排列
589630,2025-05-26,0.9296,0.9341,0.93555,,-0.00595,-0.636,-0.0045,中期空头排列
589630,2025-05-23,0.932,0.9368,0.93585,,-0.00385,-0.4114,-0.0048,弱势空头
589630,2025-05-22,0.9344,0.9391,0.93625,,-0.00185,-0.1976,-0.0047,弱势空头
589630,2025-05-21,0.9346,0.9417,0.9361,,-0.0015,-0.1602,-0.0071,弱势空头
589630,2025-05-20,0.9366,0.9434,0.93485,,0.00175,0.1872,-0.0068,弱势空头
589630,2025-05-19,0.9386,0.9449,0.93375,,0.00485,0.5194,-0.0063,弱势空头
589630,2025-05-16,0.9416,0.9451,0.93245,,0.00915,0.9813,-0.0035,弱势空头
589630,2025-05-15,0.9438,0.9442,0.9316,,0.0122,1.3096,-0.0004,弱势空头
589630,2025-05-14,0.9488,0.9429,0.93095,,0.01785,1.9174,0.0059,中期多头排列
589630,2025-05-13,0.9502,0.94,0.9292,,0.021,2.26,0.0102,中期多头排列
589630,2025-05-12,0.9512,0.937,0.9262,,0.025,2.6992,0.0142,中期多头排列
589630,2025-05-09,0.9486,0.9349,0.9219,,0.0267,2.8962,0.0137,中期多头排列
589630,2025-05-08,0.9446,0.9334,0.9166,,0.028,3.0548,0.0112,中期多头排列
589630,2025-05-07,0.937,0.9305,0.9095,,0.0275,3.0236,0.0065,中期多头排列
589630,2025-05-06,0.9298,0.9263,0.9089,,0.0209,2.2995,0.0035,中期多头排列
589630,2025-04-30,0.9228,0.9226,0.90875,,0.01405,1.5461,0.0002,中期多头排列
589630,2025-04-29,0.9212,0.9198,0.9094,,0.0118,1.2976,0.0014,中期多头排列
589630,2025-04-28,0.9222,0.919,0.91015,,0.01205,1.324,0.0032,中期多头排列
589630,2025-04-25,0.924,0.919,0.91145,,0.01255,1.3769,0.005,中期多头排列
589630,2025-04-24,0.9228,0.9184,0.9131,,0.0097,1.0623,0.0044,中期多头排列
589630,2025-04-23,0.9224,0.9154,0.91455,,0.00785,0.8583,0.007,中期多头排列
589630,2025-04-22,0.9184,0.9089,0.9153,,0.0031,0.3387,0.0095,弱势多头
589630,2025-04-21,0.9158,0.8998,0.91655,,-0.00075,-0.0818,0.016,弱势多头
589630,2025-04-18,0.914,0.8885,0.918,,-0.004,-0.4357,0.0255,弱势多头
589630,2025-04-17,0.914,0.8915,0.9214,,-0.0074,-0.8031,0.0225,弱势多头
589630,2025-04-16,0.9084,0.8949,0.92505,,-0.01665,-1.7999,0.0135,弱势多头
