代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
561560,2025-06-27,1.1716,1.1736,1.1725,1.16695,-0.0009,-0.0768,-0.002,震荡排列,0.0
561560,2025-06-26,1.1712,1.1741,1.17315,1.16645,-0.00195,-0.1662,-0.0029,震荡排列,0.0
561560,2025-06-25,1.17,1.1732,1.1732,1.165867,-0.0032,-0.2728,-0.0032,震荡排列,0.0
561560,2025-06-24,1.1714,1.1728,1.1734,1.165517,-0.002,-0.1704,-0.0014,震荡排列,0.0
561560,2025-06-23,1.174,1.173,1.17415,1.165383,-0.00015,-0.0128,0.001,震荡排列,0.0
561560,2025-06-20,1.1756,1.1737,1.17465,1.16505,0.00095,0.0809,0.0019,震荡排列,0.0
561560,2025-06-19,1.177,1.1741,1.17565,1.164633,0.00135,0.1148,0.0029,震荡排列,0.0
561560,2025-06-18,1.1764,1.1737,1.17685,1.164167,-0.00045,-0.0382,0.0027,方向分化,0.0
561560,2025-06-17,1.1742,1.1721,1.17725,1.163483,-0.00305,-0.2591,0.0021,震荡排列,0.0
561560,2025-06-16,1.172,1.1709,1.1772,1.1626,-0.0052,-0.4417,0.0011,震荡排列,0.0
561560,2025-06-13,1.1718,1.1714,1.17725,1.161933,-0.00545,-0.4629,0.0004,震荡排列,0.0
561560,2025-06-12,1.1712,1.1722,1.17755,1.161267,-0.00635,-0.5393,-0.001,震荡排列,0.0
561560,2025-06-11,1.171,1.1732,1.17805,1.160617,-0.00705,-0.5984,-0.0022,震荡排列,0.0
561560,2025-06-10,1.17,1.174,1.1781,1.159717,-0.0081,-0.6875,-0.004,温和空头排列,-0.4
561560,2025-06-09,1.1698,1.1753,1.17815,1.158717,-0.00835,-0.7087,-0.0055,方向分化,0.0
561560,2025-06-06,1.171,1.1756,1.1783,1.157667,-0.0073,-0.6195,-0.0046,方向分化,0.0
561560,2025-06-05,1.1732,1.1772,1.17825,1.1567,-0.00505,-0.4286,-0.004,震荡排列,0.0
561560,2025-06-04,1.1754,1.18,1.17815,1.15585,-0.00275,-0.2334,-0.0046,震荡排列,0.0
561560,2025-06-03,1.178,1.1824,1.17785,1.155,0.00015,0.0127,-0.0044,方向分化,0.0
561560,2025-05-30,1.1808,1.1835,1.1772,1.154083,0.0036,0.3058,-0.0027,方向分化,0.0
561560,2025-05-29,1.1802,1.1831,1.17645,1.15305,0.00375,0.3188,-0.0029,方向分化,0.0
561560,2025-05-28,1.1812,1.1829,1.1766,1.152017,0.0046,0.391,-0.0017,震荡排列,0.0
561560,2025-05-27,1.1846,1.1829,1.1765,1.151183,0.0081,0.6885,0.0017,震荡排列,0.0
561560,2025-05-26,1.1868,1.1822,1.17545,1.15035,0.01135,0.9656,0.0046,长期温和多头排列,0.48
561560,2025-05-23,1.1862,1.181,1.17375,1.149333,0.01245,1.0607,0.0052,长期温和多头排列,0.48
561560,2025-05-22,1.186,1.181,1.1727,1.148667,0.0133,1.1341,0.005,长期温和多头排列,0.48
