代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159934,2025-06-27,7.3194,7.3698,7.37815,7.316283,-0.05875,-0.7963,-0.0504
159934,2025-06-26,7.3418,7.3955,7.37685,7.309917,-0.03505,-0.4751,-0.0537
159934,2025-06-25,7.3536,7.4044,7.37525,7.3001,-0.02165,-0.2935,-0.0508
159934,2025-06-24,7.3766,7.4081,7.37385,7.290267,0.00275,0.0373,-0.0315
159934,2025-06-23,7.4008,7.4114,7.3765,7.280317,0.0243,0.3294,-0.0106
159934,2025-06-20,7.4202,7.4051,7.3759,7.269017,0.0443,0.6006,0.0151
159934,2025-06-19,7.4492,7.4092,7.3764,7.25805,0.0728,0.9869,0.04
159934,2025-06-18,7.4552,7.4111,7.37505,7.247267,0.08015,1.0868,0.0441
159934,2025-06-17,7.4396,7.4078,7.36035,7.23555,0.07925,1.0767,0.0318
159934,2025-06-16,7.422,7.4057,7.3467,7.22285,0.0753,1.0249,0.0163
159934,2025-06-13,7.39,7.3865,7.32765,7.208217,0.06235,0.8509,0.0035
159934,2025-06-12,7.3692,7.3582,7.30195,7.193167,0.06725,0.921,0.011
159934,2025-06-11,7.367,7.3461,7.29115,7.177933,0.07585,1.0403,0.0209
159934,2025-06-10,7.376,7.3396,7.2863,7.163033,0.0897,1.2311,0.0364
159934,2025-06-09,7.3894,7.3416,7.28455,7.14815,0.10485,1.4393,0.0478
159934,2025-06-06,7.383,7.3467,7.291,7.133983,0.092,1.2618,0.0363
159934,2025-06-05,7.3472,7.3436,7.2948,7.118233,0.0524,0.7183,0.0036
159934,2025-06-04,7.3252,7.339,7.30405,7.102567,0.02115,0.2896,-0.0138
159934,2025-06-03,7.3032,7.3129,7.3108,7.087283,-0.0076,-0.104,-0.0097
159934,2025-05-30,7.2938,7.2877,7.31055,7.071133,-0.01675,-0.2291,0.0061
159934,2025-05-29,7.3104,7.2688,7.31795,7.056017,-0.00755,-0.1032,0.0416
159934,2025-05-28,7.34,7.2457,7.32635,7.041867,0.01365,0.1863,0.0943
159934,2025-05-27,7.3528,7.2362,7.3341,7.0274,0.0187,0.255,0.1166
159934,2025-05-26,7.3226,7.233,7.3448,7.01345,-0.0222,-0.3023,0.0896
159934,2025-05-23,7.2816,7.2275,7.34825,6.999433,-0.06665,-0.907,0.0541
159934,2025-05-22,7.2272,7.2353,7.37535,6.98505,-0.14815,-2.0087,-0.0081
159934,2025-05-21,7.1514,7.246,7.389,6.970483,-0.2376,-3.2156,-0.0946
159934,2025-05-20,7.1196,7.2691,7.39615,6.956917,-0.27655,-3.7391,-0.1495
159934,2025-05-19,7.1434,7.3087,7.41375,6.946833,-0.27035,-3.6466,-0.1653
159934,2025-05-16,7.1734,7.3334,7.42775,6.9358,-0.25435,-3.4243,-0.16
159934,2025-05-15,7.2434,7.3671,7.43515,6.924517,-0.19175,-2.579,-0.1237
159934,2025-05-14,7.3406,7.407,7.4482,6.916933,-0.1076,-1.4446,-0.0664
159934,2025-05-13,7.4186,7.432,7.44765,6.90525,-0.02905,-0.3901,-0.0134
159934,2025-05-12,7.474,7.4566,7.43915,6.892183,0.03485,0.4685,0.0174
159934,2025-05-09,7.4934,7.469,7.42005,6.879133,0.07335,0.9885,0.0244
159934,2025-05-08,7.4908,7.5154,7.3894,6.8624,0.1014,1.3722,-0.0246
159934,2025-05-07,7.4734,7.532,7.3556,6.843583,0.1178,1.6015,-0.0586
159934,2025-05-06,7.4454,7.5232,7.32695,6.822733,0.11845,1.6166,-0.0778
159934,2025-04-30,7.4392,7.5188,7.29835,6.80335,0.14085,1.9299,-0.0796
159934,2025-04-29,7.4446,7.5221,7.27805,6.782383,0.16655,2.2884,-0.0775
159934,2025-04-28,7.54,7.5032,7.25275,6.760917,0.28725,3.9606,0.0368
159934,2025-04-25,7.5906,7.4894,7.22655,6.739733,0.36405,5.0377,0.1012
159934,2025-04-24,7.601,7.4633,7.19095,6.7175,0.41005,5.7023,0.1377
159934,2025-04-23,7.5984,7.4217,7.15215,6.693567,0.44625,6.2394,0.1767
159934,2025-04-22,7.5996,7.3711,7.1162,6.670983,0.4834,6.793,0.2285
159934,2025-04-21,7.4664,7.2634,7.0558,6.64025,0.4106,5.8193,0.203
159934,2025-04-18,7.3882,7.1792,7.00875,6.613767,0.37945,5.4139,0.209
159934,2025-04-17,7.3256,7.1307,6.9706,6.589367,0.355,5.0928,0.1949
159934,2025-04-16,7.245,7.0779,6.93255,6.56465,0.31245,4.507,0.1671
159934,2025-04-15,7.1426,7.034,6.8941,6.541733,0.2485,3.6045,0.1086
159934,2025-04-14,7.0604,7.0023,6.86185,6.5216,0.19855,2.8935,0.0581
159934,2025-04-11,6.9702,6.9637,6.82935,6.50065,0.14085,2.0624,0.0065
159934,2025-04-10,6.9358,6.9186,6.795,6.4802,0.1408,2.0721,0.0172
159934,2025-04-09,6.9108,6.8826,6.76365,6.461083,0.14715,2.1756,0.0282
159934,2025-04-08,6.9254,6.8613,6.73985,6.444583,0.18555,2.753,0.0641
