代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
588830,2025-06-27,1.084,1.0576,1.039,1.026467,0.045,4.3311,0.0264,长期强势多头排列,1.58
588830,2025-06-26,1.0704,1.0504,1.03465,1.027217,0.03575,3.4553,0.02,长期强势多头排列,1.44
588830,2025-06-25,1.0566,1.0447,1.02965,1.028117,0.02695,2.6174,0.0119,中等多头排列,0.8
588830,2025-06-24,1.044,1.0377,1.0246,1.02905,0.0194,1.8934,0.0063,中等多头排列,0.8
588830,2025-06-23,1.0332,1.0317,1.02045,1.030017,0.01275,1.2494,0.0015,震荡排列,0.0
588830,2025-06-20,1.0312,1.0321,1.01875,1.031733,0.01245,1.2221,-0.0009,震荡排列,0.0
588830,2025-06-19,1.0304,1.032,1.01825,1.034067,0.01215,1.1932,-0.0016,震荡排列,0.0
588830,2025-06-18,1.0328,1.0309,1.019,1.036633,0.0138,1.3543,0.0019,震荡排列,0.0
588830,2025-06-17,1.0314,1.0277,1.01885,1.039117,0.01255,1.2318,0.0037,温和多头排列,0.4
588830,2025-06-16,1.0302,1.0238,1.01895,1.04185,0.01125,1.1041,0.0064,温和多头排列,0.4
588830,2025-06-13,1.033,1.0204,1.0193,1.0445,0.0137,1.3441,0.0126,震荡排列,0.0
588830,2025-06-12,1.0336,1.0189,1.01995,1.047233,0.01365,1.3383,0.0147,震荡排列,0.0
588830,2025-06-11,1.029,1.0146,1.021,1.0494,0.008,0.7835,0.0144,方向分化,0.0
588830,2025-06-10,1.024,1.0115,1.02265,1.05185,0.00135,0.132,0.0125,方向分化,0.0
588830,2025-06-09,1.0174,1.0092,1.0241,1.05445,-0.0067,-0.6542,0.0082,方向分化,0.0
588830,2025-06-06,1.0078,1.0054,1.0232,1.056867,-0.0154,-1.5051,0.0024,方向分化,0.0
588830,2025-06-05,1.0042,1.0045,1.02415,1.059167,-0.01995,-1.948,-0.0003,震荡排列,0.0
588830,2025-06-04,1.0002,1.0071,1.0246,1.062067,-0.0244,-2.3814,-0.0069,长期中等空头排列,-0.96
588830,2025-06-03,0.999,1.01,1.0251,1.064583,-0.0261,-2.5461,-0.011,长期中等空头排列,-0.96
588830,2025-05-30,1.001,1.0141,1.02515,1.067583,-0.02415,-2.3558,-0.0131,长期中等空头排列,-0.96
588830,2025-05-29,1.003,1.0182,1.02505,1.070867,-0.02205,-2.1511,-0.0152,长期中等空头排列,-0.96
588830,2025-05-28,1.0048,1.021,1.0243,1.073717,-0.0195,-1.9037,-0.0162,长期中等空头排列,-0.96
588830,2025-05-27,1.014,1.0274,1.02475,1.077333,-0.01075,-1.049,-0.0134,方向分化,0.0
588830,2025-05-26,1.021,1.0338,1.02475,1.080683,-0.00375,-0.3659,-0.0128,方向分化,0.0
588830,2025-05-23,1.0272,1.039,1.02505,1.083217,0.00215,0.2097,-0.0118,方向分化,0.0
588830,2025-05-22,1.0334,1.041,1.0247,1.085567,0.0087,0.849,-0.0076,方向分化,0.0
588830,2025-05-21,1.0372,1.0438,1.02455,1.0877,0.01265,1.2347,-0.0066,方向分化,0.0
588830,2025-05-20,1.0408,1.0421,1.02255,1.089033,0.01825,1.7848,-0.0013,震荡排列,0.0
588830,2025-05-19,1.0466,1.0402,1.0205,1.090483,0.0261,2.5576,0.0064,中等多头排列,0.8
588830,2025-05-16,1.0508,1.0362,1.01865,1.0917,0.03215,3.1561,0.0146,强势多头排列,1.2
588830,2025-05-15,1.0486,1.0319,1.01735,1.093033,0.03125,3.0717,0.0167,强势多头排列,1.2
588830,2025-05-14,1.0504,1.0276,1.016,1.0944,0.0344,3.3858,0.0228,强势多头排列,1.2
588830,2025-05-13,1.0434,1.0221,1.0132,1.095333,0.0302,2.9807,0.0213,中等多头排列,0.8
588830,2025-05-12,1.0338,1.0157,1.0093,1.096217,0.0245,2.4274,0.0181,中等多头排列,0.8
588830,2025-05-09,1.0216,1.0111,1.00455,1.096967,0.01705,1.6973,0.0105,中等多头排列,0.8
588830,2025-05-08,1.0152,1.0084,1.00055,1.098617,0.01465,1.4642,0.0068,温和多头排列,0.4
588830,2025-05-07,1.0048,1.0053,0.9947,1.10015,0.0101,1.0154,-0.0005,震荡排列,0.0
588830,2025-05-06,1.0008,1.003,0.99845,1.101467,0.00235,0.2354,-0.0022,方向分化,0.0
588830,2025-04-30,0.9976,1.0008,1.00345,1.10225,-0.00585,-0.583,-0.0032,长期温和空头排列,-0.48
588830,2025-04-29,1.0006,1.0011,1.00955,1.103417,-0.00895,-0.8865,-0.0005,震荡排列,0.0
588830,2025-04-28,1.0016,1.0028,1.01535,1.104967,-0.01375,-1.3542,-0.0012,震荡排列,0.0
588830,2025-04-25,1.0058,1.0044,1.0227,1.1063,-0.0169,-1.6525,0.0014,震荡排列,0.0
588830,2025-04-24,1.0052,1.0043,1.02995,1.107367,-0.02475,-2.403,0.0009,震荡排列,0.0
588830,2025-04-23,1.004,1.0029,1.0378,1.108733,-0.0338,-3.2569,0.0011,震荡排列,0.0
588830,2025-04-22,1.0016,0.998,1.04455,1.110317,-0.04295,-4.1118,0.0036,方向分化,0.0
588830,2025-04-21,1.004,0.9927,1.05175,1.1121,-0.04775,-4.5401,0.0113,方向分化,0.0
588830,2025-04-18,1.003,0.9841,1.0594,1.113767,-0.0564,-5.3238,0.0189,方向分化,0.0
588830,2025-04-17,1.0034,0.9939,1.06835,1.11555,-0.06495,-6.0795,0.0095,方向分化,0.0
588830,2025-04-16,1.0018,1.0061,1.078,1.1174,-0.0762,-7.0686,-0.0043,长期强势空头排列,-1.58
588830,2025-04-15,0.9944,1.018,1.08795,1.11845,-0.09355,-8.5987,-0.0236,长期强势空头排列,-1.58
588830,2025-04-14,0.9814,1.0279,1.09685,1.119167,-0.11545,-10.5256,-0.0465,长期强势空头排列,-1.58
588830,2025-04-11,0.9652,1.041,1.10575,1.1205,-0.14055,-12.7108,-0.0758,长期强势空头排列,-1.58
588830,2025-04-10,0.9844,1.0556,1.114,1.121967,-0.1296,-11.6338,-0.0712,长期强势空头排列,-1.58
588830,2025-04-09,1.0104,1.0727,1.1236,1.123717,-0.1132,-10.0748,-0.0623,强势空头排列,-1.32
588830,2025-04-08,1.0416,1.0911,1.1347,1.125917,-0.0931,-8.2048,-0.0495,强势空头排列,-1.32
588830,2025-04-07,1.0744,1.1108,1.14685,1.128283,-0.07245,-6.3173,-0.0364,强势空头排列,-1.32
588830,2025-04-03,1.1168,1.1347,1.15865,1.131417,-0.04185,-3.612,-0.0179,强势空头排列,-1.2
588830,2025-04-02,1.1268,1.1428,1.16315,1.13225,-0.03635,-3.1251,-0.016,强势空头排列,-1.2
588830,2025-04-01,1.135,1.1499,1.1652,1.133183,-0.0302,-2.5918,-0.0149,中等空头排列,-0.8
588830,2025-03-31,1.1406,1.1579,1.16805,1.134317,-0.02745,-2.3501,-0.0173,中等空头排列,-0.8
588830,2025-03-28,1.1472,1.1658,1.1722,1.1358,-0.025,-2.1327,-0.0186,中等空头排列,-0.8
588830,2025-03-27,1.1526,1.1705,1.17415,1.13695,-0.02155,-1.8354,-0.0179,中等空头排列,-0.8
588830,2025-03-26,1.1588,1.1724,1.1773,1.138233,-0.0185,-1.5714,-0.0136,温和空头排列,-0.4
588830,2025-03-25,1.1648,1.1745,1.1795,1.138883,-0.0147,-1.2463,-0.0097,温和空头排列,-0.4
588830,2025-03-24,1.1752,1.1783,1.18005,1.140183,-0.00485,-0.411,-0.0031,震荡排列,0.0
