代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
513190,2025-06-27,1.684,1.6477,1.6095,1.51085,0.0745,4.6288,0.0363,强势多头排列
513190,2025-06-26,1.6702,1.6405,1.60125,1.507467,0.06895,4.306,0.0297,强势多头排列
513190,2025-06-25,1.6468,1.6329,1.59175,1.503883,0.05505,3.4585,0.0139,强势多头排列
513190,2025-06-24,1.6262,1.6239,1.58155,1.500117,0.04465,2.8232,0.0023,强势多头排列
513190,2025-06-23,1.6136,1.6144,1.57255,1.497133,0.04105,2.6104,-0.0008,弱势空头
513190,2025-06-20,1.6114,1.6075,1.5664,1.495183,0.045,2.8728,0.0039,强势多头排列
513190,2025-06-19,1.6108,1.6017,1.56175,1.493583,0.04905,3.1407,0.0091,强势多头排列
513190,2025-06-18,1.619,1.5986,1.55865,1.492667,0.06035,3.8719,0.0204,强势多头排列
513190,2025-06-17,1.6216,1.5915,1.55395,1.491733,0.06765,4.3534,0.0301,强势多头排列
513190,2025-06-16,1.6152,1.5829,1.54785,1.4905,0.06735,4.3512,0.0323,强势多头排列
513190,2025-06-13,1.6036,1.5713,1.5422,1.488833,0.0614,3.9813,0.0323,强势多头排列
513190,2025-06-12,1.5926,1.562,1.53795,,0.05465,3.5534,0.0306,中期多头排列
513190,2025-06-11,1.5782,1.5506,1.5332,,0.045,2.935,0.0276,中期多头排列
513190,2025-06-10,1.5614,1.5392,1.52705,,0.03435,2.2494,0.0222,中期多头排列
513190,2025-06-09,1.5506,1.5307,1.52195,,0.02865,1.8825,0.0199,中期多头排列
513190,2025-06-06,1.539,1.5253,1.51715,,0.02185,1.4402,0.0137,中期多头排列
513190,2025-06-05,1.5314,1.5218,1.5128,,0.0186,1.2295,0.0096,中期多头排列
513190,2025-06-04,1.523,1.5187,1.5083,,0.0147,0.9746,0.0043,中期多头排列
513190,2025-06-03,1.517,1.5164,1.5035,,0.0135,0.8979,0.0006,中期多头排列
513190,2025-05-30,1.5108,1.5128,1.49855,,0.01225,0.8175,-0.002,弱势空头
513190,2025-05-29,1.5116,1.5131,1.49565,,0.01595,1.0664,-0.0015,弱势空头
513190,2025-05-28,1.5122,1.5139,1.49315,,0.01905,1.2758,-0.0017,弱势空头
513190,2025-05-27,1.5144,1.5158,1.49055,,0.02385,1.6001,-0.0014,弱势空头
513190,2025-05-26,1.5158,1.5149,1.48745,,0.02835,1.9059,0.0009,中期多头排列
513190,2025-05-23,1.5148,1.5132,1.48435,,0.03045,2.0514,0.0016,中期多头排列
513190,2025-05-22,1.5146,1.509,1.48035,,0.03425,2.3136,0.0056,中期多头排列
513190,2025-05-21,1.5156,1.5038,1.4763,,0.0393,2.6621,0.0118,中期多头排列
513190,2025-05-20,1.5172,1.4979,1.47185,,0.04535,3.0812,0.0193,中期多头排列
513190,2025-05-19,1.514,1.4906,1.46695,,0.04705,3.2073,0.0234,中期多头排列
513190,2025-05-16,1.5116,1.4843,1.46265,,0.04895,3.3467,0.0273,中期多头排列
513190,2025-05-15,1.5034,1.4782,1.45825,,0.04515,3.0962,0.0252,中期多头排列
513190,2025-05-14,1.492,1.4724,1.45305,,0.03895,2.6806,0.0196,中期多头排列
513190,2025-05-13,1.4786,1.4653,1.4466,,0.032,2.2121,0.0133,中期多头排列
513190,2025-05-12,1.4672,1.46,1.43985,,0.02735,1.8995,0.0072,中期多头排列
513190,2025-05-09,1.457,1.4555,1.4325,,0.0245,1.7103,0.0015,中期多头排列
513190,2025-05-08,1.453,1.4517,1.4258,,0.0272,1.9077,0.0013,中期多头排列
513190,2025-05-07,1.4528,1.4488,1.42,,0.0328,2.3099,0.004,中期多头排列
513190,2025-05-06,1.452,1.4458,1.42135,,0.03065,2.1564,0.0062,中期多头排列
513190,2025-04-30,1.4528,1.4433,1.42385,,0.02895,2.0332,0.0095,中期多头排列
513190,2025-04-29,1.454,1.441,1.42615,,0.02785,1.9528,0.013,中期多头排列
513190,2025-04-28,1.4504,1.4383,1.4274,,0.023,1.6113,0.0121,中期多头排列
513190,2025-04-25,1.4448,1.4337,1.428,,0.0168,1.1765,0.0111,中期多头排列
513190,2025-04-24,1.4396,1.4279,1.42935,,0.01025,0.7171,0.0117,弱势多头
513190,2025-04-23,1.4338,1.4197,1.43135,,0.00245,0.1712,0.0141,弱势多头
513190,2025-04-22,1.428,1.4095,1.4345,,-0.0065,-0.4531,0.0185,弱势多头
513190,2025-04-21,1.4262,1.3999,1.4388,,-0.0126,-0.8757,0.0263,弱势多头
513190,2025-04-18,1.4226,1.3912,1.4427,,-0.0201,-1.3932,0.0314,弱势多头
513190,2025-04-17,1.4162,1.3969,1.4475,,-0.0313,-2.1623,0.0193,弱势多头
513190,2025-04-16,1.4056,1.4044,1.4543,,-0.0487,-3.3487,0.0012,弱势多头
513190,2025-04-15,1.391,1.4113,1.461,,-0.07,-4.7912,-0.0203,中期空头排列
513190,2025-04-14,1.3736,1.4165,1.46605,,-0.09245,-6.3061,-0.0429,中期空头排列
513190,2025-04-11,1.3598,1.4223,,,,,-0.0625,
513190,2025-04-10,1.3776,1.4308,,,,,-0.0532,
513190,2025-04-09,1.4032,1.443,,,,,-0.0398,
513190,2025-04-08,1.4316,1.4595,,,,,-0.0279,
513190,2025-04-07,1.4594,1.4777,,,,,-0.0183,
513190,2025-04-03,1.4848,1.4942,,,,,-0.0094,
513190,2025-04-02,1.484,1.4981,,,,,-0.0141,
513190,2025-04-01,1.4828,1.5042,,,,,-0.0214,
513190,2025-03-31,1.4874,1.5107,,,,,-0.0233,
513190,2025-03-28,1.496,1.5156,,,,,-0.0196,
513190,2025-03-27,1.5036,,,,,,,
513190,2025-03-26,1.5122,,,,,,,
513190,2025-03-25,1.5256,,,,,,,
513190,2025-03-24,1.534,,,,,,,
513190,2025-03-21,1.5352,,,,,,,
513190,2025-03-20,,,,,,,,
513190,2025-03-19,,,,,,,,
513190,2025-03-18,,,,,,,,
513190,2025-03-17,,,,,,,,
