代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
515250,2025-06-27,0.9464,0.9363,0.94125,0.944417,0.00515,0.5471,0.0101,方向分化,0.0
515250,2025-06-26,0.9386,0.9334,0.9419,0.945583,-0.0033,-0.3504,0.0052,方向分化,0.0
515250,2025-06-25,0.9338,0.933,0.9413,0.946967,-0.0075,-0.7968,0.0008,震荡排列,0.0
515250,2025-06-24,0.9282,0.9318,0.9401,0.948,-0.0119,-1.2658,-0.0036,长期温和空头排列,-0.48
515250,2025-06-23,0.924,0.9309,0.94015,0.94915,-0.01615,-1.7178,-0.0069,长期中等空头排列,-0.96
515250,2025-06-20,0.9262,0.9346,0.9418,0.951183,-0.0156,-1.6564,-0.0084,长期中等空头排列,-0.96
515250,2025-06-19,0.9282,0.9384,0.94425,0.953233,-0.01605,-1.6998,-0.0102,长期中等空头排列,-0.96
515250,2025-06-18,0.9322,0.9421,0.9464,0.955717,-0.0142,-1.5004,-0.0099,长期温和空头排列,-0.48
515250,2025-06-17,0.9354,0.9434,0.94845,0.957967,-0.01305,-1.3759,-0.008,长期温和空头排列,-0.48
515250,2025-06-16,0.9378,0.9444,0.9501,0.960433,-0.0123,-1.2946,-0.0066,长期温和空头排列,-0.48
515250,2025-06-13,0.943,0.9462,0.9518,0.9628,-0.0088,-0.9246,-0.0032,长期温和空头排列,-0.48
515250,2025-06-12,0.9486,0.9504,0.9531,0.96515,-0.0045,-0.4721,-0.0018,震荡排列,0.0
515250,2025-06-11,0.952,0.9496,0.9544,0.966833,-0.0024,-0.2515,0.0024,方向分化,0.0
515250,2025-06-10,0.9514,0.9484,0.9555,0.968983,-0.0041,-0.4291,0.003,方向分化,0.0
515250,2025-06-09,0.951,0.9494,0.95735,0.9712,-0.00635,-0.6633,0.0016,震荡排列,0.0
515250,2025-06-06,0.9494,0.949,0.95745,0.9733,-0.00805,-0.8408,0.0004,震荡排列,0.0
515250,2025-06-05,0.9522,0.9501,0.95855,0.97555,-0.00635,-0.6625,0.0021,方向分化,0.0
515250,2025-06-04,0.9472,0.9507,0.9588,0.977783,-0.0116,-1.2098,-0.0035,长期温和空头排列,-0.48
515250,2025-06-03,0.9454,0.9535,0.9603,0.979967,-0.0149,-1.5516,-0.0081,长期温和空头排列,-0.48
515250,2025-05-30,0.9478,0.9558,0.96105,0.9822,-0.01325,-1.3787,-0.008,长期温和空头排列,-0.48
515250,2025-05-29,0.9486,0.9574,0.9603,0.983917,-0.0117,-1.2184,-0.0088,长期温和空头排列,-0.48
515250,2025-05-28,0.948,0.9558,0.95815,0.985283,-0.01015,-1.0593,-0.0078,方向分化,0.0
515250,2025-05-27,0.9542,0.9592,0.95775,0.988117,-0.00355,-0.3707,-0.005,震荡排列,0.0
515250,2025-05-26,0.9616,0.9626,0.95715,0.99125,0.00445,0.4649,-0.001,震荡排列,0.0
515250,2025-05-23,0.9638,0.9653,0.9565,0.9941,0.0073,0.7632,-0.0015,震荡排列,0.0
