代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
159699,2025-06-27,1.0156,1.0148,1.0244,0.99615,-0.0088,-0.859,0.0008,震荡排列,0.0
159699,2025-06-26,1.0092,1.0161,1.02515,0.996067,-0.01595,-1.5559,-0.0069,温和空头排列,-0.4
159699,2025-06-25,1.0032,1.0188,1.02515,0.99615,-0.02195,-2.1412,-0.0156,中等空头排列,-0.8
159699,2025-06-24,1.0036,1.0213,1.0247,0.995683,-0.0211,-2.0591,-0.0177,中等空头排列,-0.8
159699,2025-06-23,1.0056,1.024,1.0239,0.995167,-0.0183,-1.7873,-0.0184,震荡排列,0.0
159699,2025-06-20,1.014,1.028,1.0241,0.9952,-0.0101,-0.9862,-0.014,方向分化,0.0
159699,2025-06-19,1.023,1.0319,1.0252,0.9954,-0.0022,-0.2146,-0.0089,方向分化,0.0
159699,2025-06-18,1.0344,1.0356,1.0266,0.995833,0.0078,0.7598,-0.0012,震荡排列,0.0
159699,2025-06-17,1.039,1.0368,1.0261,0.996083,0.0129,1.2572,0.0022,方向分化,0.0
159699,2025-06-16,1.0424,1.0364,1.02515,0.996283,0.01725,1.6827,0.006,长期中等多头排列,0.96
159699,2025-06-13,1.042,1.034,1.02335,0.996,0.01865,1.8224,0.008,长期中等多头排列,0.96
159699,2025-06-12,1.0408,1.0342,1.02235,0.995767,0.01845,1.8047,0.0066,长期中等多头排列,0.96
159699,2025-06-11,1.0368,1.0315,1.0208,0.994683,0.016,1.5674,0.0053,长期温和多头排列,0.48
159699,2025-06-10,1.0346,1.0281,1.01855,0.99385,0.01605,1.5758,0.0065,长期温和多头排列,0.48
159699,2025-06-09,1.0304,1.0238,1.01615,0.993267,0.01425,1.4024,0.0066,长期温和多头排列,0.48
159699,2025-06-06,1.026,1.0202,1.014,0.992633,0.012,1.1834,0.0058,长期温和多头排列,0.48
159699,2025-06-05,1.0276,1.0185,1.01195,0.9924,0.01565,1.5465,0.0091,长期温和多头排列,0.48
159699,2025-06-04,1.0262,1.0176,1.0101,0.991917,0.0161,1.5939,0.0086,长期温和多头排列,0.48
159699,2025-06-03,1.0216,1.0154,1.00795,0.9911,0.01365,1.3542,0.0062,长期温和多头排列,0.48
159699,2025-05-30,1.0172,1.0139,1.0058,0.99035,0.0114,1.1334,0.0033,长期温和多头排列,0.48
159699,2025-05-29,1.0144,1.0127,1.0041,0.989583,0.0103,1.0258,0.0017,震荡排列,0.0
159699,2025-05-28,1.0094,1.0105,1.00155,0.9885,0.00785,0.7838,-0.0011,震荡排列,0.0
159699,2025-05-27,1.009,1.0101,0.9993,0.98805,0.0097,0.9707,-0.0011,震荡排列,0.0
159699,2025-05-26,1.0092,1.009,0.9973,0.987417,0.0119,1.1932,0.0002,震荡排列,0.0
159699,2025-05-23,1.0106,1.0085,0.99625,0.986533,0.01435,1.4404,0.0021,方向分化,0.0
159699,2025-05-22,1.011,1.0078,0.9941,0.986033,0.0169,1.7,0.0032,长期中等多头排列,0.96
159699,2025-05-21,1.0116,1.0054,0.99125,0.985117,0.02035,2.053,0.0062,长期中等多头排列,0.96
159699,2025-05-20,1.0112,1.0026,0.9878,0.984117,0.0234,2.3689,0.0086,长期中等多头排列,0.96
159699,2025-05-19,1.0088,1.0005,0.98465,0.98335,0.02415,2.4526,0.0083,中等多头排列,0.8
159699,2025-05-16,1.0064,0.9977,0.9816,0.98255,0.0248,2.5265,0.0087,中等多头排列,0.8
159699,2025-05-15,1.0046,0.9955,0.97945,0.9819,0.02515,2.5678,0.0091,中等多头排列,0.8
159699,2025-05-14,0.9992,0.9926,0.9765,0.981183,0.0227,2.3246,0.0066,中等多头排列,0.8
159699,2025-05-13,0.994,0.9885,0.97285,0.980417,0.02115,2.174,0.0055,中等多头排列,0.8
159699,2025-05-12,0.9922,0.9856,0.97,0.97955,0.0222,2.2887,0.0066,中等多头排列,0.8
159699,2025-05-09,0.989,0.984,0.9657,0.9786,0.0233,2.4128,0.005,中等多头排列,0.8
159699,2025-05-08,0.9864,0.9804,0.96085,0.977833,0.02555,2.6591,0.006,中等多头排列,0.8
159699,2025-05-07,0.986,0.9771,0.95625,0.977267,0.02975,3.1111,0.0089,强势多头排列,1.2
159699,2025-05-06,0.983,0.973,0.95645,0.9765,0.02655,2.7759,0.01,中等多头排列,0.8
159699,2025-04-30,0.979,0.9688,0.9575,0.97545,0.0215,2.2454,0.0102,中等多头排列,0.8
159699,2025-04-29,0.979,0.9655,0.95905,0.9747,0.01995,2.0802,0.0135,中等多头排列,0.8
159699,2025-04-28,0.9744,0.9634,0.95995,0.9738,0.01445,1.5053,0.011,温和多头排列,0.4
159699,2025-04-25,0.9682,0.9604,0.9615,0.9726,0.0067,0.6968,0.0078,震荡排列,0.0
159699,2025-04-24,0.963,0.9572,0.964,0.971817,-0.001,-0.1037,0.0058,方向分化,0.0
159699,2025-04-23,0.9586,0.9544,0.96505,0.971283,-0.00645,-0.6684,0.0042,方向分化,0.0
159699,2025-04-22,0.952,0.9474,0.96535,0.970467,-0.01335,-1.3829,0.0046,方向分化,0.0
159699,2025-04-21,0.9524,0.9413,0.9674,0.969783,-0.015,-1.5505,0.0111,方向分化,0.0
159699,2025-04-18,0.9526,0.9354,0.96975,0.969117,-0.01715,-1.7685,0.0172,方向分化,0.0
159699,2025-04-17,0.9514,0.9399,0.9731,0.968383,-0.0217,-2.23,0.0115,方向分化,0.0
159699,2025-04-16,0.9502,0.9462,0.9775,0.9677,-0.0273,-2.7928,0.004,方向分化,0.0
159699,2025-04-15,0.9428,0.9526,0.9821,0.966817,-0.0393,-4.0016,-0.0098,强势空头排列,-1.32
159699,2025-04-14,0.9302,0.9565,0.9852,0.965883,-0.055,-5.5826,-0.0263,强势空头排列,-1.32
159699,2025-04-11,0.9182,0.9626,0.98845,0.965317,-0.07025,-7.1071,-0.0444,强势空头排列,-1.32
