代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159569,2025-06-27,1.229098,1.264949,1.271474,1.206091,-0.042376,-3.3328,-0.035851
159569,2025-06-26,1.243669,1.273835,1.273367,1.205222,-0.029698,-2.3322,-0.030166
159569,2025-06-25,1.253882,1.280841,1.274971,1.20434,-0.021089,-1.6541,-0.026959
159569,2025-06-24,1.269513,1.287757,1.275928,1.203326,-0.006415,-0.5028,-0.018244
159569,2025-06-23,1.283787,1.292493,1.276697,1.202266,0.00709,0.5553,-0.008706
159569,2025-06-20,1.3008,1.296,1.2779,1.201533,0.0229,1.792,0.0048
159569,2025-06-19,1.304,1.2927,1.27615,1.199567,0.02785,2.1823,0.0113
159569,2025-06-18,1.3078,1.291,1.27525,1.198067,0.03255,2.5524,0.0168
159569,2025-06-17,1.306,1.2878,1.27235,1.1962,0.03365,2.6447,0.0182
159569,2025-06-16,1.3012,1.2834,1.2684,1.194267,0.0328,2.5859,0.0178
159569,2025-06-13,1.2912,1.278,1.2638,1.1921,0.0274,2.1681,0.0132
159569,2025-06-12,1.2814,1.2729,1.2594,1.189817,0.022,1.7469,0.0085
159569,2025-06-11,1.2742,1.2691,1.25555,1.187517,0.01865,1.4854,0.0051
159569,2025-06-10,1.2696,1.2641,1.25055,1.18525,0.01905,1.5233,0.0055
159569,2025-06-09,1.2656,1.2609,1.24565,1.183167,0.01995,1.6016,0.0047
159569,2025-06-06,1.2648,1.2598,1.24135,1.181383,0.02345,1.8891,0.005
159569,2025-06-05,1.2644,1.2596,1.23655,1.1794,0.02785,2.2522,0.0048
159569,2025-06-04,1.264,1.2595,1.232,1.177333,0.032,2.5974,0.0045
159569,2025-06-03,1.2586,1.2569,1.22605,1.17505,0.03255,2.6549,0.0017
159569,2025-05-30,1.2562,1.2534,1.22035,1.172633,0.03585,2.9377,0.0028
159569,2025-05-29,1.2548,1.2496,1.2149,1.170383,0.0399,3.2842,0.0052
159569,2025-05-28,1.2548,1.2459,1.20995,1.167967,0.04485,3.7068,0.0089
159569,2025-05-27,1.255,1.242,1.2042,1.1658,0.0508,4.2186,0.013
159569,2025-05-26,1.2552,1.237,1.1984,1.163767,0.0568,4.7397,0.0182
159569,2025-05-23,1.2506,1.2304,1.1927,1.16145,0.0579,4.8545,0.0202
159569,2025-05-22,1.2444,1.2229,1.1868,1.15935,0.0576,4.8534,0.0215
159569,2025-05-21,1.237,1.2135,1.1804,1.157133,0.0566,4.795,0.0235
159569,2025-05-20,1.229,1.2045,1.1737,1.154833,0.0553,4.7116,0.0245
159569,2025-05-19,1.2188,1.1952,1.16775,1.152783,0.05105,4.3717,0.0236
159569,2025-05-16,1.2102,1.1873,1.16245,1.1511,0.04775,4.1077,0.0229
159569,2025-05-15,1.2014,1.1802,1.15835,1.149517,0.04305,3.7165,0.0212
159569,2025-05-14,1.19,1.174,1.15375,1.147667,0.03625,3.1419,0.016
159569,2025-05-13,1.18,1.1664,1.14815,1.1459,0.03185,2.774,0.0136
159569,2025-05-12,1.1716,1.1598,1.1431,1.1445,0.0285,2.4932,0.0118
159569,2025-05-09,1.1644,1.155,1.1376,1.143183,0.0268,2.3558,0.0094
159569,2025-05-08,1.159,1.1507,1.1327,1.142,0.0263,2.3219,0.0083
159569,2025-05-07,1.158,1.1473,1.12785,1.140983,0.03015,2.6732,0.0107
159569,2025-05-06,1.1528,1.1429,1.1279,1.139883,0.0249,2.2076,0.0099
159569,2025-04-30,1.148,1.1403,1.12925,1.138883,0.01875,1.6604,0.0077
159569,2025-04-29,1.1456,1.1376,1.13095,1.13825,0.01465,1.2954,0.008
159569,2025-04-28,1.1424,1.1365,1.1319,1.137467,0.0105,0.9276,0.0059
159569,2025-04-25,1.1366,1.1335,1.13235,1.1364,0.00425,0.3753,0.0031
159569,2025-04-24,1.133,1.1299,1.13385,1.135533,-0.00085,-0.075,0.0031
159569,2025-04-23,1.1326,1.1264,1.13565,1.135,-0.00305,-0.2686,0.0062
159569,2025-04-22,1.1296,1.1202,1.1374,1.134433,-0.0078,-0.6858,0.0094
159569,2025-04-21,1.1306,1.1147,1.1399,1.134033,-0.0093,-0.8159,0.0159
159569,2025-04-18,1.1304,1.1084,1.14215,1.133717,-0.01175,-1.0288,0.022
159569,2025-04-17,1.1268,1.1129,1.14525,1.13335,-0.01845,-1.611,0.0139
159569,2025-04-16,1.1202,1.1182,1.1485,1.132967,-0.0283,-2.4641,0.002
159569,2025-04-15,1.1108,1.1243,1.15195,1.132567,-0.04115,-3.5722,-0.0135
159569,2025-04-14,1.0988,1.1273,1.15415,1.131933,-0.05535,-4.7957,-0.0285
159569,2025-04-11,1.0864,1.1312,1.1563,1.131583,-0.0699,-6.0451,-0.0448
159569,2025-04-10,1.099,1.1378,1.15885,1.131683,-0.05985,-5.1646,-0.0388
159569,2025-04-09,1.1162,1.1449,1.1621,1.132067,-0.0459,-3.9497,-0.0287
159569,2025-04-08,1.1378,1.1546,1.16625,1.133117,-0.02845,-2.4394,-0.0168
159569,2025-04-07,1.1558,1.1651,1.1701,1.1341,-0.0143,-1.2221,-0.0093
159569,2025-04-03,1.176,1.1759,1.1738,1.135067,0.0022,0.1874,0.0001
159569,2025-04-02,1.1766,1.1776,1.1721,1.134733,0.0045,0.3839,-0.001
159569,2025-04-01,1.1736,1.1788,1.16985,1.13415,0.00375,0.3206,-0.0052
159569,2025-03-31,1.1714,1.1796,1.1666,1.133383,0.0048,0.4115,-0.0082
159569,2025-03-28,1.1744,1.181,1.16435,1.133583,0.01005,0.8631,-0.0066
159569,2025-03-27,1.1758,1.1814,1.1616,1.133233,0.0142,1.2225,-0.0056
159569,2025-03-26,1.1786,1.1799,1.15935,1.132767,0.01925,1.6604,-0.0013
159569,2025-03-25,1.184,1.1793,1.15725,1.132,0.02675,2.3115,0.0047
159569,2025-03-24,1.1878,1.1779,1.15425,1.130783,0.03355,2.9066,0.0099
