代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
516310,2025-06-27,1.4284,1.4039,1.3775,1.308517,0.0509,3.6951,0.0245,强势多头排列
516310,2025-06-26,1.4252,1.3982,1.37285,1.305767,0.05235,3.8132,0.027,强势多头排列
516310,2025-06-25,1.4114,1.3899,1.3664,1.302467,0.045,3.2933,0.0215,强势多头排列
516310,2025-06-24,1.3988,1.3814,1.36025,1.29915,0.03855,2.834,0.0174,强势多头排列
516310,2025-06-23,1.3884,1.3748,1.3548,1.296467,0.0336,2.4801,0.0136,强势多头排列
516310,2025-06-20,1.3794,1.3681,1.35025,1.293817,0.02915,2.1589,0.0113,强势多头排列
516310,2025-06-19,1.3712,1.3632,1.34725,1.291333,0.02395,1.7777,0.008,强势多头排列
516310,2025-06-18,1.3684,1.3598,1.34435,1.289333,0.02405,1.789,0.0086,强势多头排列
516310,2025-06-17,1.364,1.3573,1.34105,1.287417,0.02295,1.7113,0.0067,强势多头排列
516310,2025-06-16,1.3612,1.3554,1.33805,1.28545,0.02315,1.7301,0.0058,强势多头排列
516310,2025-06-13,1.3568,1.3511,1.33525,1.28345,0.02155,1.6139,0.0057,强势多头排列
516310,2025-06-12,1.3552,1.3475,1.33395,,0.02125,1.593,0.0077,中期多头排列
516310,2025-06-11,1.3512,1.3429,1.3321,,0.0191,1.4338,0.0083,中期多头排列
516310,2025-06-10,1.3506,1.3391,1.33,,0.0206,1.5489,0.0115,中期多头排列
516310,2025-06-09,1.3496,1.3348,1.3272,,0.0224,1.6878,0.0148,中期多头排列
516310,2025-06-06,1.3454,1.3324,1.3245,,0.0209,1.578,0.013,中期多头排列
516310,2025-06-05,1.3398,1.3313,1.32105,,0.01875,1.4193,0.0085,中期多头排列
516310,2025-06-04,1.3346,1.3289,1.31695,,0.01765,1.3402,0.0057,中期多头排列
516310,2025-06-03,1.3276,1.3248,1.31145,,0.01615,1.2315,0.0028,中期多头排列
516310,2025-05-30,1.32,1.3207,1.3064,,0.0136,1.041,-0.0007,弱势空头
516310,2025-05-29,1.3194,1.3194,1.30375,,0.01565,1.2004,0.0,震荡排列
516310,2025-05-28,1.3228,1.3204,1.3018,,0.021,1.6132,0.0024,中期多头排列
516310,2025-05-27,1.3232,1.3213,1.2991,,0.0241,1.8551,0.0019,中期多头排列
516310,2025-05-26,1.322,1.3209,1.2965,,0.0255,1.9668,0.0011,中期多头排列
516310,2025-05-23,1.3214,1.3196,1.2936,,0.0278,2.149,0.0018,中期多头排列
516310,2025-05-22,1.3194,1.3166,1.29045,,0.02895,2.2434,0.0028,中期多头排列
516310,2025-05-21,1.318,1.3108,1.2864,,0.0316,2.4565,0.0072,中期多头排列
516310,2025-05-20,1.3194,1.305,1.2837,,0.0357,2.781,0.0144,中期多头排列
516310,2025-05-19,1.3198,1.2981,1.28085,,0.03895,3.0409,0.0217,中期多头排列
516310,2025-05-16,1.3178,1.2921,1.2781,,0.0397,3.1062,0.0257,中期多头排列
516310,2025-05-15,1.3138,1.2881,1.27455,,0.03925,3.0795,0.0257,中期多头排列
516310,2025-05-14,1.3036,1.2832,1.2694,,0.0342,2.6942,0.0204,中期多头排列
516310,2025-05-13,1.2906,1.2769,1.2639,,0.0267,2.1125,0.0137,中期多头排列
516310,2025-05-12,1.2764,1.2721,1.25885,,0.01755,1.3941,0.0043,中期多头排列
516310,2025-05-09,1.2664,1.2676,1.25415,,0.01225,0.9768,-0.0012,弱势空头
516310,2025-05-08,1.2624,1.2643,1.2503,,0.0121,0.9678,-0.0019,弱势空头
516310,2025-05-07,1.2628,1.262,1.2461,,0.0167,1.3402,0.0008,中期多头排列
516310,2025-05-06,1.2632,1.2624,1.2457,,0.0175,1.4048,0.0008,中期多头排列
516310,2025-04-30,1.2678,1.2636,1.246,,0.0218,1.7496,0.0042,中期多头排列
516310,2025-04-29,1.2688,1.2641,1.2456,,0.0232,1.8626,0.0047,中期多头排列
516310,2025-04-28,1.2662,1.261,1.2443,,0.0219,1.76,0.0052,中期多头排列
516310,2025-04-25,1.2612,1.2556,1.24265,,0.01855,1.4928,0.0056,中期多头排列
516310,2025-04-24,1.2616,1.2509,1.2419,,0.0197,1.5863,0.0107,中期多头排列
516310,2025-04-23,1.2594,1.2456,1.2407,,0.0187,1.5072,0.0138,中期多头排列
516310,2025-04-22,1.2594,1.2407,1.241,,0.0184,1.4827,0.0187,弱势多头
516310,2025-04-21,1.2558,1.2363,1.24075,,0.01505,1.213,0.0195,弱势多头
516310,2025-04-18,1.25,1.2302,1.24035,,0.00965,0.778,0.0198,弱势多头
516310,2025-04-17,1.2402,1.229,1.23995,,0.00025,0.0202,0.0112,弱势多头
516310,2025-04-16,1.2318,1.2284,1.24035,,-0.00855,-0.6893,0.0034,弱势多头
516310,2025-04-15,1.222,1.2271,1.2402,,-0.0182,-1.4675,-0.0051,中期空头排列
516310,2025-04-14,1.2168,1.2276,1.24055,,-0.02375,-1.9145,-0.0108,中期空头排列
516310,2025-04-11,1.2104,1.2297,,,,,-0.0193,
516310,2025-04-10,1.2178,1.2329,,,,,-0.0151,
516310,2025-04-09,1.225,1.2358,,,,,-0.0108,
516310,2025-04-08,1.2322,1.2413,,,,,-0.0091,
516310,2025-04-07,1.2384,1.2452,,,,,-0.0068,
516310,2025-04-03,1.249,1.2505,,,,,-0.0015,
516310,2025-04-02,1.248,1.2509,,,,,-0.0029,
516310,2025-04-01,1.2466,1.2523,,,,,-0.0057,
516310,2025-03-31,1.2504,1.2533,,,,,-0.0029,
516310,2025-03-28,1.252,1.2535,,,,,-0.0015,
516310,2025-03-27,1.252,,,,,,,
516310,2025-03-26,1.2538,,,,,,,
516310,2025-03-25,1.258,,,,,,,
516310,2025-03-24,1.2562,,,,,,,
516310,2025-03-21,1.255,,,,,,,
516310,2025-03-20,,,,,,,,
516310,2025-03-19,,,,,,,,
516310,2025-03-18,,,,,,,,
516310,2025-03-17,,,,,,,,
