代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
520600,2025-06-27,1.1758,1.1622,1.17895,1.156617,-0.00315,-0.2672,0.0136,弱势多头
520600,2025-06-26,1.1678,1.162,1.1801,1.156917,-0.0123,-1.0423,0.0058,弱势多头
520600,2025-06-25,1.1588,1.1654,1.1803,1.1575,-0.0215,-1.8216,-0.0066,中期空头排列
520600,2025-06-24,1.1506,1.169,1.18,1.1577,-0.0294,-2.4915,-0.0184,中期空头排列
520600,2025-06-23,1.1446,1.1698,1.1803,1.1576,-0.0357,-3.0247,-0.0252,中期空头排列
520600,2025-06-20,1.1486,1.1745,1.18525,1.158833,-0.03665,-3.0922,-0.0259,中期空头排列
520600,2025-06-19,1.1562,1.1814,1.1914,1.1603,-0.0352,-2.9545,-0.0252,中期空头排列
520600,2025-06-18,1.172,1.1887,1.1974,1.16275,-0.0254,-2.1213,-0.0167,中期空头排列
520600,2025-06-17,1.1874,1.1934,1.20085,1.16475,-0.01345,-1.12,-0.006,中期空头排列
520600,2025-06-16,1.195,1.196,1.20305,1.166717,-0.00805,-0.6691,-0.001,中期空头排列
520600,2025-06-13,1.2004,1.1957,1.2057,1.168033,-0.0053,-0.4396,0.0047,弱势多头
520600,2025-06-12,1.2066,1.1982,1.208,,-0.0014,-0.1159,0.0084,弱势多头
520600,2025-06-11,1.2054,1.1952,1.2087,,-0.0033,-0.273,0.0102,弱势多头
520600,2025-06-10,1.1994,1.191,1.20655,,-0.00715,-0.5926,0.0084,弱势多头
520600,2025-06-09,1.197,1.1908,1.20675,,-0.00975,-0.808,0.0062,弱势多头
520600,2025-06-06,1.191,1.196,1.20435,,-0.01335,-1.1085,-0.005,中期空头排列
520600,2025-06-05,1.1898,1.2014,1.2025,,-0.0127,-1.0561,-0.0116,中期空头排列
520600,2025-06-04,1.185,1.2061,1.1998,,-0.0148,-1.2335,-0.0211,弱势空头
520600,2025-06-03,1.1826,1.2083,1.1967,,-0.0141,-1.1782,-0.0257,弱势空头
520600,2025-05-30,1.1846,1.2101,1.19275,,-0.00815,-0.6833,-0.0255,弱势空头
520600,2025-05-29,1.201,1.2157,1.18995,,0.01105,0.9286,-0.0147,弱势空头
520600,2025-05-28,1.213,1.2178,1.18635,,0.02665,2.2464,-0.0048,弱势空头
520600,2025-05-27,1.2272,1.2222,1.18375,,0.04345,3.6705,0.005,中期多头排列
520600,2025-05-26,1.234,1.2221,1.1801,,0.0539,4.5674,0.0119,中期多头排列
520600,2025-05-23,1.2356,1.2227,1.17705,,0.05855,4.9743,0.0129,中期多头排列
520600,2025-05-22,1.2304,1.2127,1.1693,,0.0611,5.2253,0.0177,中期多头排列
520600,2025-05-21,1.2226,1.2036,1.1609,,0.0617,5.3148,0.019,中期多头排列
520600,2025-05-20,1.2172,1.1935,1.152,,0.0652,5.6597,0.0237,中期多头排列
520600,2025-05-19,1.2102,1.1851,1.14475,,0.06545,5.7174,0.0251,中期多头排列
520600,2025-05-16,1.2098,1.1754,1.13805,,0.07175,6.3046,0.0344,中期多头排列
520600,2025-05-15,1.195,1.1642,1.13235,,0.06265,5.5327,0.0308,中期多头排列
520600,2025-05-14,1.1846,1.1549,1.128,,0.0566,5.0177,0.0297,中期多头排列
520600,2025-05-13,1.1698,1.1453,1.1219,,0.0479,4.2695,0.0245,中期多头排列
520600,2025-05-12,1.16,1.1381,1.11515,,0.04485,4.0219,0.0219,中期多头排列
520600,2025-05-09,1.141,1.1314,1.1045,,0.0365,3.3047,0.0096,中期多头排列
520600,2025-05-08,1.1334,1.1259,1.0966,,0.0368,3.3558,0.0075,中期多头排列
520600,2025-05-07,1.1252,1.1182,1.0909,,0.0343,3.1442,0.007,中期多头排列
520600,2025-05-06,1.1208,1.1105,1.09165,,0.02915,2.6703,0.0103,中期多头排列
520600,2025-04-30,1.1162,1.1044,1.09425,,0.02195,2.0059,0.0118,中期多头排列
520600,2025-04-29,1.1218,1.1007,1.09805,,0.02375,2.1629,0.0211,中期多头排列
520600,2025-04-28,1.1184,1.1005,1.10095,,0.01745,1.585,0.0179,弱势多头
520600,2025-04-25,1.1112,1.1011,1.1043,,0.0069,0.6248,0.0101,弱势多头
520600,2025-04-24,1.1002,1.0985,1.10845,,-0.00825,-0.7443,0.0017,弱势多头
520600,2025-04-23,1.0926,1.0922,1.113,,-0.0204,-1.8329,0.0004,弱势多头
520600,2025-04-22,1.0796,1.0776,1.11545,,-0.03585,-3.2139,0.002,弱势多头
520600,2025-04-21,1.0826,1.0673,1.12195,,-0.03935,-3.5073,0.0153,弱势多头
520600,2025-04-18,1.091,1.0636,1.1286,,-0.0376,-3.3316,0.0274,弱势多头
520600,2025-04-17,1.0968,1.0728,1.13885,,-0.04205,-3.6923,0.024,弱势多头
520600,2025-04-16,1.0918,1.0841,1.14865,,-0.05685,-4.9493,0.0077,弱势多头
520600,2025-04-15,1.0756,1.0954,1.15905,,-0.08345,-7.1999,-0.0198,中期空头排列
520600,2025-04-14,1.052,1.1014,1.16605,,-0.11405,-9.7809,-0.0494,中期空头排列
520600,2025-04-11,1.0362,1.1075,,,,,-0.0713,
520600,2025-04-10,1.0488,1.1184,,,,,-0.0696,
520600,2025-04-09,1.0764,1.1338,,,,,-0.0574,
520600,2025-04-08,1.1152,1.1533,,,,,-0.0381,
520600,2025-04-07,1.1508,1.1766,,,,,-0.0258,
520600,2025-04-03,1.1788,1.1936,,,,,-0.0148,
520600,2025-04-02,1.188,1.2049,,,,,-0.0169,
520600,2025-04-01,1.1912,1.2132,,,,,-0.022,
520600,2025-03-31,1.1914,1.2227,,,,,-0.0313,
520600,2025-03-28,1.2024,1.2307,,,,,-0.0283,
520600,2025-03-27,1.2084,,,,,,,
520600,2025-03-26,1.2218,,,,,,,
520600,2025-03-25,1.2352,,,,,,,
520600,2025-03-24,1.254,,,,,,,
520600,2025-03-21,1.259,,,,,,,
520600,2025-03-20,,,,,,,,
520600,2025-03-19,,,,,,,,
520600,2025-03-18,,,,,,,,
520600,2025-03-17,,,,,,,,
