代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
513600,2025-06-27,2.71048,2.684329,2.680167,2.587855,0.030313,1.131,0.026151,强势多头排列
513600,2025-06-26,2.692263,2.679824,2.675955,2.586843,0.016308,0.6094,0.012439,强势多头排列
513600,2025-06-25,2.670519,2.678844,2.670225,2.586321,0.000294,0.011,-0.008325,弱势空头
513600,2025-06-24,2.655044,2.678746,2.664055,2.585015,-0.009011,-0.3382,-0.023702,弱势空头
513600,2025-06-23,2.650343,2.678257,2.658815,2.584019,-0.008472,-0.3186,-0.027914,弱势空头
513600,2025-06-20,2.658178,2.682664,2.657689,2.584688,0.000489,0.0184,-0.024486,弱势空头
513600,2025-06-19,2.667385,2.687365,2.65857,2.585782,0.008815,0.3316,-0.01998,弱势空头
513600,2025-06-18,2.687169,2.693144,2.66141,2.588035,0.025759,0.9679,-0.005975,弱势空头
513600,2025-06-17,2.702449,2.691283,2.661361,2.590304,0.041088,1.5439,0.011166,强势多头排列
513600,2025-06-16,2.70617,2.685406,2.658031,2.592018,0.048139,1.8111,0.020764,强势多头排列
513600,2025-06-13,2.70715,2.676004,2.654505,2.592818,0.052645,1.9832,0.031146,强势多头排列
513600,2025-06-12,2.707346,2.672086,2.652889,,0.054457,2.0527,0.03526,中期多头排列
513600,2025-06-11,2.699118,2.661606,2.650245,,0.048873,1.8441,0.037512,中期多头排列
513600,2025-06-10,2.680117,2.649363,2.643634,,0.036483,1.38,0.030754,中期多头排列
513600,2025-06-09,2.664642,2.639373,2.639569,,0.025073,0.9499,0.025269,弱势多头
513600,2025-06-06,2.644858,2.632713,2.633888,,0.01097,0.4165,0.012145,弱势多头
513600,2025-06-05,2.636827,2.629775,2.629334,,0.007493,0.285,0.007052,中期多头排列
513600,2025-06-04,2.624094,2.629677,2.624927,,-0.000833,-0.0317,-0.005583,弱势空头
513600,2025-06-03,2.618609,2.63144,2.621401,,-0.002792,-0.1065,-0.012831,弱势空头
513600,2025-05-30,2.614104,2.630656,2.615867,,-0.001763,-0.0674,-0.016552,弱势空头
513600,2025-05-29,2.620568,2.633007,2.611215,,0.009353,0.3582,-0.012439,弱势空头
513600,2025-05-28,2.622723,2.633692,2.605583,,0.01714,0.6578,-0.010969,弱势空头
513600,2025-05-27,2.63526,2.638883,2.601469,,0.033791,1.2989,-0.003623,弱势空头
513600,2025-05-26,2.64427,2.637904,2.595593,,0.048677,1.8754,0.006366,中期多头排列
513600,2025-05-23,2.647209,2.639765,2.591626,,0.055583,2.1447,0.007444,中期多头排列
513600,2025-05-22,2.645446,2.635064,2.583105,,0.062341,2.4134,0.010382,中期多头排列
513600,2025-05-21,2.644662,2.628893,2.573555,,0.071107,2.763,0.015769,中期多头排列
513600,2025-05-20,2.642507,2.620176,2.561998,,0.080509,3.1424,0.022331,中期多头排列
513600,2025-05-19,2.631538,2.611361,2.550882,,0.080656,3.1619,0.020177,中期多头排列
513600,2025-05-16,2.632321,2.601077,2.540402,,0.091919,3.6183,0.031244,中期多头排列
513600,2025-05-15,2.624682,2.589422,2.531832,,0.09285,3.6673,0.03526,中期多头排列
513600,2025-05-14,2.613124,2.577473,2.522233,,0.090891,3.6036,0.035651,中期多头排列
513600,2025-05-13,2.597845,2.564055,2.509843,,0.088002,3.5063,0.03379,中期多头排列
513600,2025-05-12,2.591185,2.553281,2.498727,,0.092458,3.7002,0.037904,中期多头排列
513600,2025-05-09,2.569834,2.543487,2.482664,,0.08717,3.5111,0.026347,中期多头排列
513600,2025-05-08,2.554163,2.531146,2.468315,,0.085848,3.478,0.023017,中期多头排列
513600,2025-05-07,2.541822,2.518217,2.456072,,0.08575,3.4913,0.023605,中期多头排列
513600,2025-05-06,2.530264,2.50382,2.456905,,0.073359,2.9858,0.026444,中期多头排列
513600,2025-04-30,2.515377,2.490402,2.459941,,0.055436,2.2535,0.024975,中期多头排列
513600,2025-04-29,2.51714,2.479726,2.466259,,0.050881,2.0631,0.037414,中期多头排列
513600,2025-04-28,2.508129,2.474241,2.472184,,0.035945,1.454,0.033888,中期多头排列
513600,2025-04-25,2.494613,2.466993,2.478991,,0.015622,0.6302,0.02762,弱势多头
513600,2025-04-24,2.477375,2.455632,2.487267,,-0.009892,-0.3977,0.021743,弱势多头
513600,2025-04-23,2.465426,2.444172,2.495397,,-0.029971,-1.2011,0.021254,弱势多头
513600,2025-04-22,2.442311,2.421841,2.501616,,-0.059305,-2.3707,0.02047,弱势多头
513600,2025-04-21,2.440353,2.405485,2.513271,,-0.072918,-2.9013,0.034868,弱势多头
513600,2025-04-18,2.439373,2.393928,2.52522,,-0.085847,-3.3996,0.045445,弱势多头
513600,2025-04-17,2.433888,2.40999,2.540695,,-0.106807,-4.2038,0.023898,弱势多头
513600,2025-04-16,2.422919,2.429481,2.558668,,-0.135749,-5.3055,-0.006562,中期空头排列
513600,2025-04-15,2.401371,2.452791,2.57762,,-0.176249,-6.8377,-0.05142,中期空头排列
513600,2025-04-14,2.370617,2.470127,2.592116,,-0.221499,-8.5451,-0.09951,中期空头排列
513600,2025-04-11,2.348482,2.490989,,,,,-0.142507,
513600,2025-04-10,2.386092,2.518903,,,,,-0.132811,
513600,2025-04-09,2.436043,2.546621,,,,,-0.110578,
513600,2025-04-08,2.504212,2.581391,,,,,-0.077179,
513600,2025-04-07,2.569638,2.621058,,,,,-0.05142,
513600,2025-04-03,2.633497,2.656513,,,,,-0.023016,
513600,2025-04-02,2.651714,2.671401,,,,,-0.019687,
513600,2025-04-01,2.657199,2.687855,,,,,-0.030656,
513600,2025-03-31,2.65857,2.702449,,,,,-0.043879,
513600,2025-03-28,2.672478,2.714104,,,,,-0.041626,
513600,2025-03-27,2.67953,,,,,,,
513600,2025-03-26,2.691087,,,,,,,
513600,2025-03-25,2.718511,,,,,,,
513600,2025-03-24,2.746327,,,,,,,
513600,2025-03-21,2.75573,,,,,,,
513600,2025-03-20,,,,,,,,
513600,2025-03-19,,,,,,,,
513600,2025-03-18,,,,,,,,
513600,2025-03-17,,,,,,,,
