代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
159865,2025-06-27,0.5934,0.5935,0.5999,0.593283,-0.0065,-1.0835,-0.0001,中期空头排列
159865,2025-06-26,0.5922,0.5945,0.5997,0.592933,-0.0075,-1.2506,-0.0023,中期空头排列
159865,2025-06-25,0.5912,0.5964,0.5994,0.5927,-0.0082,-1.368,-0.0052,中期空头排列
159865,2025-06-24,0.5906,0.5986,0.59915,0.592417,-0.00855,-1.427,-0.008,中期空头排列
159865,2025-06-23,0.5916,0.5998,0.59895,0.592033,-0.00735,-1.2271,-0.0082,弱势空头
159865,2025-06-20,0.5936,0.6016,0.59885,0.5916,-0.00525,-0.8767,-0.008,弱势空头
159865,2025-06-19,0.5968,0.6028,0.5991,0.591183,-0.0023,-0.3839,-0.006,弱势空头
159865,2025-06-18,0.6016,0.604,0.5996,0.59085,0.002,0.3336,-0.0024,弱势空头
159865,2025-06-17,0.6066,0.6056,0.59995,0.590517,0.00665,1.1084,0.001,强势多头排列
159865,2025-06-16,0.608,0.6065,0.59965,0.590083,0.00835,1.3925,0.0015,强势多头排列
159865,2025-06-13,0.6096,0.6063,0.599,0.58965,0.0106,1.7696,0.0033,强势多头排列
159865,2025-06-12,0.6088,0.6049,0.5984,,0.0104,1.738,0.0039,中期多头排列
159865,2025-06-11,0.6064,0.6024,0.5973,,0.0091,1.5235,0.004,中期多头排列
159865,2025-06-10,0.6046,0.5997,0.59555,,0.00905,1.5196,0.0049,中期多头排列
159865,2025-06-09,0.605,0.5981,0.5945,,0.0105,1.7662,0.0069,中期多头排列
159865,2025-06-06,0.603,0.5961,0.59335,,0.00965,1.6264,0.0069,中期多头排列
159865,2025-06-05,0.601,0.5954,0.59275,,0.00825,1.3918,0.0056,中期多头排列
159865,2025-06-04,0.5984,0.5952,0.5922,,0.0062,1.0469,0.0032,中期多头排列
159865,2025-06-03,0.5948,0.5943,0.59115,,0.00365,0.6174,0.0005,中期多头排列
159865,2025-05-30,0.5912,0.5928,0.58995,,0.00125,0.2119,-0.0016,弱势空头
159865,2025-05-29,0.5892,0.5917,0.58935,,-0.00015,-0.0255,-0.0025,弱势空头
159865,2025-05-28,0.5898,0.5919,0.589,,0.0008,0.1358,-0.0021,弱势空头
159865,2025-05-27,0.592,0.5922,0.58905,,0.00295,0.5008,-0.0002,弱势空头
159865,2025-05-26,0.5938,0.5914,0.58905,,0.00475,0.8064,0.0024,中期多头排列
159865,2025-05-23,0.5944,0.5909,0.58885,,0.00555,0.9425,0.0035,中期多头排列
159865,2025-05-22,0.5942,0.5906,0.58935,,0.00485,0.8229,0.0036,中期多头排列
