代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159612,2025-06-27,1.8296,1.8333,1.84175,1.763517,-0.01215,-0.6597,-0.0037
159612,2025-06-26,1.8254,1.8301,1.8451,1.763517,-0.0197,-1.0677,-0.0047
159612,2025-06-25,1.8384,1.8306,1.84785,1.762567,-0.00945,-0.5114,0.0078
159612,2025-06-24,1.835,1.8332,1.85005,1.762983,-0.01505,-0.8135,0.0018
159612,2025-06-23,1.8332,1.8351,1.85165,1.76395,-0.01845,-0.9964,-0.0019
159612,2025-06-20,1.837,1.8394,1.8512,1.76335,-0.0142,-0.7671,-0.0024
159612,2025-06-19,1.8348,1.8432,1.8528,1.76525,-0.018,-0.9715,-0.0084
159612,2025-06-18,1.8228,1.8371,1.8462,1.763667,-0.0234,-1.2675,-0.0143
159612,2025-06-17,1.8314,1.8427,1.8455,1.76095,-0.0141,-0.764,-0.0113
159612,2025-06-16,1.837,1.8468,1.8439,1.758917,-0.0069,-0.3742,-0.0098
159612,2025-06-13,1.8418,1.8502,1.84225,1.757267,-0.00045,-0.0244,-0.0084
159612,2025-06-12,1.8516,1.8601,1.8401,1.7573,0.0115,0.625,-0.0085
159612,2025-06-11,1.8514,1.8651,1.83985,1.755167,0.01155,0.6278,-0.0137
159612,2025-06-10,1.854,1.8669,1.8407,1.750333,0.0133,0.7226,-0.0129
159612,2025-06-09,1.8566,1.8682,1.8332,1.74515,0.0234,1.2765,-0.0116
159612,2025-06-06,1.8586,1.863,1.8248,1.7406,0.0338,1.8523,-0.0044
159612,2025-06-05,1.8686,1.8624,1.81675,1.736183,0.05185,2.854,0.0062
159612,2025-06-04,1.8788,1.8553,1.80915,1.732567,0.06965,3.8499,0.0235
159612,2025-06-03,1.8798,1.8483,1.80045,1.7286,0.07935,4.4072,0.0315
159612,2025-05-30,1.8798,1.841,1.7916,1.725017,0.0882,4.923,0.0388
159612,2025-05-29,1.8674,1.8343,1.7835,1.722,0.0839,4.7042,0.0331
159612,2025-05-28,1.8562,1.8201,1.7739,1.717683,0.0823,4.6395,0.0361
159612,2025-05-27,1.8318,1.8146,1.7655,1.71415,0.0663,3.7553,0.0172
159612,2025-05-26,1.8168,1.8145,1.75765,1.711083,0.05915,3.3653,0.0023
159612,2025-05-23,1.8022,1.7982,1.75105,1.7083,0.05115,2.9211,0.004
159612,2025-05-22,1.8012,1.7866,1.7453,1.70685,0.0559,3.2029,0.0146
159612,2025-05-21,1.784,1.7711,1.7364,1.704867,0.0476,2.7413,0.0129
159612,2025-05-20,1.7974,1.763,1.7321,1.7045,0.0653,3.77,0.0344
159612,2025-05-19,1.8122,1.7526,1.72645,1.70395,0.08575,4.9668,0.0596
