代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159592,2025-06-27,1.129,1.1218,1.12205,1.115167,0.00695,0.6194,0.0072
159592,2025-06-26,1.125,1.1208,1.12185,1.115367,0.00315,0.2808,0.0042
159592,2025-06-25,1.119,1.1198,1.12115,1.1155,-0.00215,-0.1918,-0.0008
159592,2025-06-24,1.1142,1.1186,1.12025,1.115483,-0.00605,-0.5401,-0.0044
159592,2025-06-23,1.113,1.1177,1.1205,1.115817,-0.0075,-0.6693,-0.0047
159592,2025-06-20,1.1146,1.1187,1.122,1.11635,-0.0074,-0.6595,-0.0041
159592,2025-06-19,1.1166,1.1199,1.12395,1.116783,-0.00735,-0.6539,-0.0033
159592,2025-06-18,1.1206,1.1214,1.1261,1.1176,-0.0055,-0.4884,-0.0008
159592,2025-06-17,1.123,1.122,1.12745,1.118433,-0.00445,-0.3947,0.001
159592,2025-06-16,1.1224,1.1221,1.1283,1.119117,-0.0059,-0.5229,0.0003
159592,2025-06-13,1.1228,1.1223,1.1292,1.1197,-0.0064,-0.5668,0.0005
159592,2025-06-12,1.1232,1.1229,1.1304,1.120333,-0.0072,-0.6369,0.0003
159592,2025-06-11,1.1222,1.1225,1.1316,1.120283,-0.0094,-0.8307,-0.0003
159592,2025-06-10,1.121,1.1219,1.1319,1.12025,-0.0109,-0.963,-0.0009
159592,2025-06-09,1.1218,1.1233,1.1328,1.12045,-0.011,-0.971,-0.0015
159592,2025-06-06,1.1218,1.1253,1.1327,1.120517,-0.0109,-0.9623,-0.0035
159592,2025-06-05,1.1226,1.128,1.1326,1.120667,-0.01,-0.8829,-0.0054
159592,2025-06-04,1.1228,1.1308,1.1321,1.120867,-0.0093,-0.8215,-0.008
159592,2025-06-03,1.1228,1.1329,1.1312,1.12085,-0.0084,-0.7426,-0.0101
159592,2025-05-30,1.1248,1.1345,1.13005,1.120783,-0.00525,-0.4646,-0.0097
159592,2025-05-29,1.1288,1.1361,1.12875,1.120767,5e-05,0.0044,-0.0073
159592,2025-05-28,1.1334,1.1379,1.12745,1.120717,0.00595,0.5277,-0.0045
159592,2025-05-27,1.1388,1.1407,1.12645,1.121,0.01235,1.0964,-0.0019
159592,2025-05-26,1.143,1.1419,1.1254,1.121217,0.0176,1.5639,0.0011
159592,2025-05-23,1.1442,1.1423,1.12395,1.121183,0.02025,1.8017,0.0019
159592,2025-05-22,1.1434,1.1401,1.1217,1.121167,0.0217,1.9346,0.0033
159592,2025-05-21,1.1424,1.1372,1.11905,1.121083,0.02335,2.0866,0.0052
159592,2025-05-20,1.1426,1.1334,1.11625,1.120767,0.02635,2.3606,0.0092
159592,2025-05-19,1.1408,1.1295,1.11365,1.120583,0.02715,2.4379,0.0113
159592,2025-05-16,1.1404,1.1256,1.1115,1.1204,0.0289,2.6001,0.0148
159592,2025-05-15,1.1368,1.1214,1.10905,1.120317,0.02775,2.5021,0.0154
159592,2025-05-14,1.132,1.117,1.1064,1.12015,0.0256,2.3138,0.015
159592,2025-05-13,1.1242,1.1122,1.10325,1.119667,0.02095,1.8989,0.012
159592,2025-05-12,1.1182,1.1089,1.10055,1.119467,0.01765,1.6037,0.0093
159592,2025-05-09,1.1108,1.1056,1.09705,1.1191,0.01375,1.2534,0.0052
159592,2025-05-08,1.106,1.1033,1.0938,1.1191,0.0122,1.1154,0.0027
159592,2025-05-07,1.102,1.1009,1.0895,1.119067,0.0125,1.1473,0.0011
159592,2025-05-06,1.1002,1.0991,1.0899,1.118917,0.0103,0.945,0.0011
159592,2025-04-30,1.0996,1.0978,1.091,1.118683,0.0086,0.7883,0.0018
159592,2025-04-29,1.1004,1.0974,1.09275,1.118667,0.00765,0.7001,0.003
159592,2025-04-28,1.1006,1.0967,1.0947,1.1187,0.0059,0.539,0.0039
159592,2025-04-25,1.0998,1.0958,1.0968,1.118517,0.003,0.2735,0.004
159592,2025-04-24,1.098,1.0943,1.0989,1.118267,-0.0009,-0.0819,0.0037
159592,2025-04-23,1.096,1.0922,1.1008,1.118267,-0.0048,-0.436,0.0038
159592,2025-04-22,1.0944,1.0885,1.103,1.11825,-0.0086,-0.7797,0.0059
159592,2025-04-21,1.0928,1.0843,1.10535,1.118183,-0.01255,-1.1354,0.0085
159592,2025-04-18,1.0918,1.0781,1.10735,1.118083,-0.01555,-1.4043,0.0137
159592,2025-04-17,1.0906,1.0807,1.11045,1.118,-0.01985,-1.7876,0.0099
159592,2025-04-16,1.0884,1.0842,1.1142,1.118067,-0.0258,-2.3156,0.0042
159592,2025-04-15,1.0826,1.0881,1.11755,1.117683,-0.03495,-3.1274,-0.0055
159592,2025-04-14,1.0758,1.0927,1.12085,1.117433,-0.04505,-4.0193,-0.0169
159592,2025-04-11,1.0644,1.0978,1.1242,1.117283,-0.0598,-5.3193,-0.0334
159592,2025-04-10,1.0708,1.1035,1.126,1.1172,-0.0552,-4.9023,-0.0327
159592,2025-04-09,1.08,1.1094,1.1283,1.117317,-0.0483,-4.2808,-0.0294
159592,2025-04-08,1.0936,1.1175,1.1315,1.11765,-0.0379,-3.3495,-0.0239
159592,2025-04-07,1.1096,1.1264,1.13505,1.118217,-0.02545,-2.2422,-0.0168
159592,2025-04-03,1.1312,1.1366,1.1399,1.1193,-0.0087,-0.7632,-0.0054
159592,2025-04-02,1.1362,1.1402,1.1406,1.11945,-0.0044,-0.3858,-0.004
159592,2025-04-01,1.1388,1.1442,1.14035,1.119683,-0.00155,-0.1359,-0.0054
159592,2025-03-31,1.1414,1.147,1.13955,1.119733,0.00185,0.1623,-0.0056
159592,2025-03-28,1.1432,1.149,1.13885,1.11975,0.00435,0.382,-0.0058
159592,2025-03-27,1.142,1.1506,1.1379,1.119717,0.0041,0.3603,-0.0086
159592,2025-03-26,1.1442,1.1485,1.13765,1.11965,0.00655,0.5757,-0.0043
159592,2025-03-25,1.1496,1.1472,1.13745,1.1194,0.01215,1.0682,0.0024
159592,2025-03-24,1.1526,1.1455,1.1366,1.119067,0.016,1.4077,0.0071
159592,2025-03-21,1.1548,1.1437,1.13645,1.118867,0.01835,1.6147,0.0111
159592,2025-03-20,1.1592,1.1432,1.13685,1.11875,0.02235,1.966,0.016
159592,2025-03-19,1.1528,1.141,1.1356,1.118233,0.0172,1.5146,0.0118
159592,2025-03-18,1.1448,1.1365,1.1339,1.117367,0.0109,0.9613,0.0083
159592,2025-03-17,1.1384,1.1321,1.13215,1.116717,0.00625,0.552,0.0063
159592,2025-03-14,1.1326,1.1287,1.13105,1.11665,0.00155,0.137,0.0039
159592,2025-03-13,1.1272,1.1252,1.12985,1.11635,-0.00265,-0.2345,0.002
159592,2025-03-12,1.1292,1.1268,1.12975,1.116667,-0.00055,-0.0487,0.0024
159592,2025-03-11,1.1282,1.1277,1.12955,1.11675,-0.00135,-0.1195,0.0005
159592,2025-03-10,1.1258,1.1277,1.12875,1.116833,-0.00295,-0.2614,-0.0019
159592,2025-03-07,1.1248,1.1292,1.12845,1.11665,-0.00365,-0.3235,-0.0044
159592,2025-03-06,1.1232,1.1305,1.1278,1.116433,-0.0046,-0.4079,-0.0073
159592,2025-03-05,1.1244,1.1302,1.12625,1.116267,-0.00185,-0.1643,-0.0058
159592,2025-03-04,1.1272,1.1313,1.1247,1.116317,0.0025,0.2223,-0.0041
159592,2025-03-03,1.1296,1.1322,1.1237,1.116317,0.0059,0.5251,-0.0026
159592,2025-02-28,1.1336,1.1334,1.12255,1.116067,0.01105,0.9844,0.0002
159592,2025-02-27,1.1378,1.1345,1.12085,1.115967,0.01695,1.5122,0.0033
159592,2025-02-26,1.136,1.1327,1.11825,1.115333,0.01775,1.5873,0.0033
159592,2025-02-25,1.1354,1.1314,1.11655,1.114817,0.01885,1.6882,0.004
159592,2025-02-24,1.1348,1.1298,1.11515,1.114533,0.01965,1.7621,0.005
159592,2025-02-21,1.1332,1.1277,1.11275,1.1146,0.02045,1.8378,0.0055
159592,2025-02-20,1.1312,1.1251,1.11005,1.114617,0.02115,1.9053,0.0061
159592,2025-02-19,1.1294,1.1223,1.10795,1.1148,0.02145,1.936,0.0071
159592,2025-02-18,1.1274,1.1181,1.1061,1.114917,0.0213,1.9257,0.0093
159592,2025-02-17,1.1248,1.1152,1.10335,1.115233,0.02145,1.9441,0.0096
159592,2025-02-14,1.1222,1.1117,1.1004,1.115717,0.0218,1.9811,0.0105
159592,2025-02-13,1.119,1.1072,1.0978,1.116517,0.0212,1.9311,0.0118
159592,2025-02-12,1.1152,1.1038,1.09585,1.117417,0.01935,1.7658,0.0114
159592,2025-02-11,1.1088,1.1017,1.0941,1.1185,0.0147,1.3436,0.0071
159592,2025-02-10,1.1056,1.1005,1.0927,1.1197,0.0129,1.1806,0.0051
159592,2025-02-07,1.1012,1.0978,1.09115,1.12095,0.01005,0.921,0.0034
159592,2025-02-06,1.0954,1.095,1.0902,1.121617,0.0052,0.477,0.0004
159592,2025-02-05,1.0924,1.0936,1.0915,1.122667,0.0009,0.0825,-0.0012
159592,2025-01-27,1.0946,1.0941,1.094,1.123517,0.0006,0.0548,0.0005
159592,2025-01-24,1.0954,1.0915,1.09595,1.124017,-0.00055,-0.0502,0.0039
159592,2025-01-23,1.0944,1.0891,1.09785,1.1244,-0.00345,-0.3143,0.0053
159592,2025-01-22,1.0946,1.0884,1.1004,1.12495,-0.0058,-0.5271,0.0062
