代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
517900,2025-06-27,1.6196,1.5966,1.5655,1.47235,0.0541,3.4558,0.023
517900,2025-06-26,1.6144,1.5914,1.55905,1.46905,0.05535,3.5502,0.023
517900,2025-06-25,1.5988,1.5841,1.5511,1.4653,0.0477,3.0752,0.0147
517900,2025-06-24,1.5876,1.5772,1.54425,1.46165,0.04335,2.8072,0.0104
517900,2025-06-23,1.5794,1.5707,1.53755,1.458767,0.04185,2.7219,0.0087
517900,2025-06-20,1.5736,1.5641,1.53185,1.455983,0.04175,2.7255,0.0095
517900,2025-06-19,1.5684,1.5579,1.5276,1.453333,0.0408,2.6709,0.0105
517900,2025-06-18,1.5694,1.5533,1.5239,1.45135,0.0455,2.9858,0.0161
517900,2025-06-17,1.5668,1.548,1.519,1.44945,0.0478,3.1468,0.0188
517900,2025-06-16,1.562,1.543,1.5139,1.447167,0.0481,3.1772,0.019
517900,2025-06-13,1.5546,1.5344,1.50895,1.44475,0.04565,3.0253,0.0202
517900,2025-06-12,1.5474,1.5267,1.5053,1.442683,0.0421,2.7968,0.0207
517900,2025-06-11,1.5372,1.5181,1.5012,1.440067,0.036,2.3981,0.0191
517900,2025-06-10,1.5292,1.5113,1.49665,1.437267,0.03255,2.1749,0.0179
517900,2025-06-09,1.524,1.5044,1.4917,1.4348,0.0323,2.1653,0.0196
517900,2025-06-06,1.5142,1.4996,1.4872,1.432383,0.027,1.8155,0.0146
517900,2025-06-05,1.506,1.4973,1.4824,1.4303,0.0236,1.592,0.0087
517900,2025-06-04,1.499,1.4945,1.47725,1.428183,0.02175,1.4723,0.0045
517900,2025-06-03,1.4934,1.49,1.47115,1.426033,0.02225,1.5124,0.0034
517900,2025-05-30,1.4848,1.4848,1.46555,1.423533,0.01925,1.3135,0.0
517900,2025-05-29,1.485,1.4835,1.4623,1.421633,0.0227,1.5523,0.0015
517900,2025-05-28,1.4886,1.4839,1.45965,1.419833,0.02895,1.9834,0.0047
517900,2025-05-27,1.49,1.4843,1.4562,1.418167,0.0338,2.3211,0.0057
517900,2025-05-26,1.4866,1.482,1.452,1.416017,0.0346,2.3829,0.0046
517900,2025-05-23,1.4848,1.479,1.44805,1.4138,0.03675,2.5379,0.0058
517900,2025-05-22,1.482,1.4748,1.44355,1.411733,0.03845,2.6636,0.0072
517900,2025-05-21,1.4792,1.4675,1.4385,1.409617,0.0407,2.8293,0.0117
517900,2025-05-20,1.4786,1.46,1.43425,1.4078,0.04435,3.0922,0.0186
517900,2025-05-19,1.4774,1.4523,1.4305,1.4062,0.0469,3.2786,0.0251
517900,2025-05-16,1.4732,1.4463,1.42695,1.40475,0.04625,3.2412,0.0269
517900,2025-05-15,1.4676,1.4411,1.4226,1.4031,0.045,3.1632,0.0265
517900,2025-05-14,1.4558,1.4354,1.41715,1.401167,0.03865,2.7273,0.0204
517900,2025-05-13,1.4414,1.4281,1.4112,1.399233,0.0302,2.14,0.0133
517900,2025-05-12,1.4272,1.422,1.4056,1.39745,0.0216,1.5367,0.0052
517900,2025-05-09,1.4194,1.4171,1.39995,1.395967,0.01945,1.3893,0.0023
517900,2025-05-08,1.4146,1.4123,1.39425,1.39425,0.02035,1.4596,0.0023
517900,2025-05-07,1.415,1.4095,1.38885,1.39275,0.02615,1.8829,0.0055
517900,2025-05-06,1.4148,1.4085,1.3891,1.391483,0.0257,1.8501,0.0063
517900,2025-04-30,1.4168,1.4087,1.3901,1.3905,0.0267,1.9207,0.0081
517900,2025-04-29,1.4148,1.4076,1.39015,1.389967,0.02465,1.7732,0.0072
517900,2025-04-28,1.41,1.4041,1.38925,1.388383,0.02075,1.4936,0.0059
517900,2025-04-25,1.404,1.3989,1.38845,1.386517,0.01555,1.12,0.0051
517900,2025-04-24,1.4022,1.3943,1.3886,1.384583,0.0136,0.9794,0.0079
517900,2025-04-23,1.4006,1.3892,1.3887,1.383033,0.0119,0.8569,0.0114
517900,2025-04-22,1.4004,1.3828,1.3907,1.381583,0.0097,0.6975,0.0176
517900,2025-04-21,1.3982,1.3762,1.39255,1.380033,0.00565,0.4057,0.022
517900,2025-04-18,1.3938,1.3682,1.3939,1.378667,-0.0001,-0.0072,0.0256
517900,2025-04-17,1.3864,1.3697,1.3959,1.377017,-0.0095,-0.6806,0.0167
517900,2025-04-16,1.3778,1.3715,1.39885,1.3751,-0.02105,-1.5048,0.0063
517900,2025-04-15,1.3652,1.3727,1.40065,1.372983,-0.03545,-2.531,-0.0075
517900,2025-04-14,1.3542,1.3744,1.4027,1.371183,-0.0485,-3.4576,-0.0202
517900,2025-04-11,1.3426,1.378,1.4056,1.369717,-0.063,-4.4821,-0.0354
517900,2025-04-10,1.353,1.3829,1.4078,1.368483,-0.0548,-3.8926,-0.0299
517900,2025-04-09,1.3652,1.3882,1.40955,1.36725,-0.04435,-3.1464,-0.023
517900,2025-04-08,1.3802,1.3986,1.41275,1.3664,-0.03255,-2.304,-0.0184
517900,2025-04-07,1.3946,1.4089,1.4157,1.365267,-0.0211,-1.4904,-0.0143
517900,2025-04-03,1.4134,1.4196,1.41965,1.36455,-0.00625,-0.4402,-0.0062
517900,2025-04-02,1.4128,1.4221,1.4182,1.3627,-0.0054,-0.3808,-0.0093
517900,2025-04-01,1.4112,1.4262,1.41685,1.36105,-0.00565,-0.3988,-0.015
517900,2025-03-31,1.417,1.4286,1.4149,1.359417,0.0021,0.1484,-0.0116
517900,2025-03-28,1.4232,1.431,1.41335,1.35935,0.00985,0.6969,-0.0078
517900,2025-03-27,1.4258,1.4332,1.4114,1.358917,0.0144,1.0203,-0.0074
517900,2025-03-26,1.4314,1.4327,1.4097,1.356933,0.0217,1.5393,-0.0013
517900,2025-03-25,1.4412,1.4309,1.40735,1.354617,0.03385,2.4052,0.0103
517900,2025-03-24,1.4402,1.4269,1.40265,1.351517,0.03755,2.6771,0.0133
517900,2025-03-21,1.4388,1.4225,1.3991,1.348483,0.0397,2.8375,0.0163
517900,2025-03-20,1.4406,1.4197,1.39645,1.345667,0.04415,3.1616,0.0209
517900,2025-03-19,1.434,1.4143,1.39325,1.342233,0.04075,2.9248,0.0197
517900,2025-03-18,1.4206,1.4075,1.38925,1.338633,0.03135,2.2566,0.0131
517900,2025-03-17,1.4136,1.4012,1.38665,1.3354,0.02695,1.9435,0.0124
517900,2025-03-14,1.4062,1.3957,1.384,1.3326,0.0222,1.604,0.0105
517900,2025-03-13,1.3988,1.3896,1.38075,1.329433,0.01805,1.3073,0.0092
517900,2025-03-12,1.3946,1.3867,1.3787,1.3269,0.0159,1.1533,0.0079
517900,2025-03-11,1.3944,1.3838,1.3772,1.3243,0.0172,1.2489,0.0106
517900,2025-03-10,1.3888,1.3784,1.3752,1.321567,0.0136,0.9889,0.0104
517900,2025-03-07,1.3852,1.3757,1.3728,1.3187,0.0124,0.9033,0.0095
517900,2025-03-06,1.3804,1.3732,1.36975,1.3158,0.01065,0.7775,0.0072
517900,2025-03-05,1.3788,1.3722,1.36715,1.313,0.01165,0.8521,0.0066
517900,2025-03-04,1.3732,1.371,1.36455,1.309817,0.00865,0.6339,0.0022
517900,2025-03-03,1.368,1.3721,1.36485,1.306917,0.00315,0.2308,-0.0041
517900,2025-02-28,1.3662,1.3723,1.36255,1.303917,0.00365,0.2679,-0.0061
517900,2025-02-27,1.366,1.3719,1.3597,1.301,0.0063,0.4633,-0.0059
517900,2025-02-26,1.3656,1.3707,1.35545,1.297767,0.01015,0.7488,-0.0051
517900,2025-02-25,1.3688,1.3706,1.35305,1.294883,0.01575,1.164,-0.0018
