代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
588050,2025-06-27,1.011,1.0015,1.0064,1.0211,0.0046,0.4571,0.0095,弱势多头
588050,2025-06-26,1.0046,0.9997,1.00625,1.0218,-0.00165,-0.164,0.0049,弱势多头
588050,2025-06-25,0.999,0.9983,1.00515,1.022633,-0.00615,-0.6118,0.0007,弱势多头
588050,2025-06-24,0.9932,0.9966,1.0039,1.023167,-0.0107,-1.0658,-0.0034,强势空头排列
588050,2025-06-23,0.99,0.9967,1.00425,1.024067,-0.01425,-1.419,-0.0067,强势空头排列
588050,2025-06-20,0.992,1.0004,1.00515,1.0255,-0.01315,-1.3083,-0.0084,强势空头排列
588050,2025-06-19,0.9948,1.0039,1.0068,1.026917,-0.012,-1.1919,-0.0091,强势空头排列
588050,2025-06-18,0.9976,1.0072,1.00835,1.028633,-0.01075,-1.0661,-0.0096,强势空头排列
588050,2025-06-17,1.0,1.0089,1.00975,1.030467,-0.00975,-0.9656,-0.0089,强势空头排列
588050,2025-06-16,1.0034,1.0107,1.01135,1.032583,-0.00795,-0.7861,-0.0073,强势空头排列
588050,2025-06-13,1.0088,1.0113,1.01235,1.034483,-0.00355,-0.3507,-0.0025,强势空头排列
588050,2025-06-12,1.013,1.0128,1.01375,,-0.00075,-0.074,0.0002,弱势多头
588050,2025-06-11,1.0168,1.012,1.0156,,0.0012,0.1182,0.0048,弱势多头
588050,2025-06-10,1.0178,1.0112,1.017,,0.0008,0.0787,0.0066,弱势多头
588050,2025-06-09,1.018,1.0118,1.01855,,-0.00055,-0.054,0.0062,弱势多头
588050,2025-06-06,1.0138,1.0099,1.019,,-0.0052,-0.5103,0.0039,弱势多头
588050,2025-06-05,1.0126,1.0097,1.0208,,-0.0082,-0.8033,0.0029,弱势多头
588050,2025-06-04,1.0072,1.0095,1.02255,,-0.01535,-1.5011,-0.0023,中期空头排列
588050,2025-06-03,1.0046,1.0106,1.02465,,-0.02005,-1.9568,-0.006,中期空头排列
588050,2025-05-30,1.0056,1.012,1.0262,,-0.0206,-2.0074,-0.0064,中期空头排列
588050,2025-05-29,1.006,1.0134,1.0275,,-0.0215,-2.0925,-0.0074,中期空头排列
588050,2025-05-28,1.0068,1.0147,1.02835,,-0.02155,-2.0956,-0.0079,中期空头排列
588050,2025-05-27,1.0118,1.0192,1.0301,,-0.0183,-1.7765,-0.0074,中期空头排列
588050,2025-05-26,1.0166,1.0228,1.0316,,-0.015,-1.4541,-0.0062,中期空头排列
588050,2025-05-23,1.0184,1.0253,1.0329,,-0.0145,-1.4038,-0.0069,中期空头排列
588050,2025-05-22,1.0208,1.0281,1.03475,,-0.01395,-1.3482,-0.0073,中期空头排列
588050,2025-05-21,1.0226,1.0319,1.03625,,-0.01365,-1.3172,-0.0093,中期空头排列
588050,2025-05-20,1.0266,1.0356,1.0371,,-0.0105,-1.0124,-0.009,中期空头排列
588050,2025-05-19,1.029,1.0387,1.03805,,-0.00905,-0.8718,-0.0097,弱势空头
588050,2025-05-16,1.0322,1.0404,1.03885,,-0.00665,-0.6401,-0.0082,弱势空头
588050,2025-05-15,1.0354,1.0416,1.0395,,-0.0041,-0.3944,-0.0062,弱势空头
588050,2025-05-14,1.0412,1.042,1.04025,,0.00095,0.0913,-0.0008,弱势空头
588050,2025-05-13,1.0446,1.041,1.0401,,0.0045,0.4327,0.0036,中期多头排列
588050,2025-05-12,1.0484,1.0404,1.03915,,0.00925,0.8902,0.008,中期多头排列
588050,2025-05-09,1.0486,1.0405,1.0373,,0.0113,1.0894,0.0081,中期多头排列
588050,2025-05-08,1.0478,1.0414,1.0337,,0.0141,1.364,0.0064,中期多头排列
588050,2025-05-07,1.0428,1.0406,1.0286,,0.0142,1.3805,0.0022,中期多头排列
588050,2025-05-06,1.0374,1.0386,1.028,,0.0094,0.9144,-0.0012,弱势空头
588050,2025-04-30,1.0324,1.0374,1.0278,,0.0046,0.4476,-0.005,弱势空头
588050,2025-04-29,1.0324,1.0373,1.0284,,0.004,0.389,-0.0049,弱势空头
588050,2025-04-28,1.035,1.0374,1.0294,,0.0056,0.544,-0.0024,弱势空头
588050,2025-04-25,1.0384,1.0385,1.0308,,0.0076,0.7373,-0.0001,弱势空头
588050,2025-04-24,1.0398,1.0392,1.03265,,0.00715,0.6924,0.0006,中期多头排列
588050,2025-04-23,1.0424,1.0379,1.034,,0.0084,0.8124,0.0045,中期多头排列
588050,2025-04-22,1.0422,1.0341,1.03505,,0.00715,0.6908,0.0081,弱势多头
588050,2025-04-21,1.0398,1.026,1.0366,,0.0032,0.3087,0.0138,弱势多头
588050,2025-04-18,1.0386,1.0166,1.0377,,0.0009,0.0867,0.022,弱势多头
588050,2025-04-17,1.0386,1.0174,1.04045,,-0.00185,-0.1778,0.0212,弱势多头
588050,2025-04-16,1.0334,1.0182,1.0436,,-0.0102,-0.9774,0.0152,弱势多头
588050,2025-04-15,1.026,1.0195,1.04755,,-0.02155,-2.0572,0.0065,弱势多头
588050,2025-04-14,1.0122,1.0214,1.0516,,-0.0394,-3.7467,-0.0092,中期空头排列
588050,2025-04-11,0.9946,1.0231,,,,,-0.0285,
588050,2025-04-10,0.9962,1.0261,,,,,-0.0299,
588050,2025-04-09,1.003,1.0301,,,,,-0.0271,
588050,2025-04-08,1.013,1.036,,,,,-0.023,
588050,2025-04-07,1.0306,1.0472,,,,,-0.0166,
588050,2025-04-03,1.0516,1.0588,,,,,-0.0072,
588050,2025-04-02,1.056,1.0635,,,,,-0.0075,
588050,2025-04-01,1.0572,1.069,,,,,-0.0118,
588050,2025-03-31,1.059,1.0756,,,,,-0.0166,
588050,2025-03-28,1.0638,1.0818,,,,,-0.018,
588050,2025-03-27,1.066,,,,,,,
588050,2025-03-26,1.071,,,,,,,
588050,2025-03-25,1.0808,,,,,,,
588050,2025-03-24,1.0922,,,,,,,
588050,2025-03-21,1.0998,,,,,,,
588050,2025-03-20,,,,,,,,
588050,2025-03-19,,,,,,,,
588050,2025-03-18,,,,,,,,
588050,2025-03-17,,,,,,,,
