代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
159998,2025-06-27,0.878,0.8658,0.8682,0.870367,0.0098,1.1288,0.0122,方向分化,0.0
159998,2025-06-26,0.8668,0.862,0.867,0.87095,-0.0002,-0.0231,0.0048,方向分化,0.0
159998,2025-06-25,0.858,0.8595,0.8647,0.8716,-0.0067,-0.7748,-0.0015,震荡排列,0.0
159998,2025-06-24,0.851,0.857,0.86255,0.87215,-0.01155,-1.3391,-0.006,长期温和空头排列,-0.48
159998,2025-06-23,0.8498,0.858,0.86235,0.873233,-0.01255,-1.4553,-0.0082,长期温和空头排列,-0.48
159998,2025-06-20,0.8536,0.8626,0.8624,0.875,-0.0088,-1.0204,-0.009,震荡排列,0.0
159998,2025-06-19,0.8572,0.8673,0.8636,0.877067,-0.0064,-0.7411,-0.0101,方向分化,0.0
159998,2025-06-18,0.861,0.8709,0.8646,0.879417,-0.0036,-0.4164,-0.0099,方向分化,0.0
159998,2025-06-17,0.863,0.8716,0.86515,0.881833,-0.00215,-0.2485,-0.0086,方向分化,0.0
159998,2025-06-16,0.8662,0.8715,0.86565,0.88455,0.00055,0.0635,-0.0053,方向分化,0.0
159998,2025-06-13,0.8716,0.8706,0.86605,0.887117,0.00555,0.6408,0.001,震荡排列,0.0
159998,2025-06-12,0.8774,0.872,0.86705,0.889917,0.01035,1.1937,0.0054,温和多头排列,0.4
159998,2025-06-11,0.8808,0.8699,0.8687,0.892167,0.0121,1.3929,0.0109,震荡排列,0.0
159998,2025-06-10,0.8802,0.8681,0.86985,0.894717,0.01035,1.1899,0.0121,方向分化,0.0
159998,2025-06-09,0.8768,0.8667,0.87115,0.897083,0.00565,0.6486,0.0101,方向分化,0.0
159998,2025-06-06,0.8696,0.8622,0.871,0.899267,-0.0014,-0.1607,0.0074,方向分化,0.0
159998,2025-06-05,0.8666,0.8599,0.87195,0.9019,-0.00535,-0.6136,0.0067,方向分化,0.0
159998,2025-06-04,0.859,0.8583,0.87265,0.904783,-0.01365,-1.5642,0.0007,震荡排列,0.0
159998,2025-06-03,0.856,0.8587,0.87445,0.9071,-0.01845,-2.1099,-0.0027,长期中等空头排列,-0.96
159998,2025-05-30,0.8566,0.8598,0.87535,0.909333,-0.01875,-2.142,-0.0032,长期中等空头排列,-0.96
159998,2025-05-29,0.8548,0.8615,0.87545,0.911433,-0.02065,-2.3588,-0.0067,长期中等空头排列,-0.96
159998,2025-05-28,0.8532,0.8621,0.87465,0.913283,-0.02145,-2.4524,-0.0089,长期中等空头排列,-0.96
159998,2025-05-27,0.8576,0.8675,0.87515,0.916367,-0.01755,-2.0054,-0.0099,长期中等空头排列,-0.96
159998,2025-05-26,0.8614,0.8716,0.8749,0.919783,-0.0135,-1.543,-0.0102,长期温和空头排列,-0.48
159998,2025-05-23,0.863,0.8756,0.87525,0.922967,-0.01225,-1.3996,-0.0126,震荡排列,0.0
159998,2025-05-22,0.8682,0.8798,0.8761,0.926767,-0.0079,-0.9017,-0.0116,方向分化,0.0
159998,2025-05-21,0.871,0.884,0.8769,0.9303,-0.0059,-0.6728,-0.013,方向分化,0.0
159998,2025-05-20,0.8774,0.887,0.87635,0.93275,0.00105,0.1198,-0.0096,方向分化,0.0
159998,2025-05-19,0.8818,0.8902,0.87565,0.93525,0.00615,0.7023,-0.0084,方向分化,0.0
159998,2025-05-16,0.8882,0.8909,0.875,0.937333,0.0132,1.5086,-0.0027,方向分化,0.0
159998,2025-05-15,0.8914,0.8894,0.87465,0.94,0.01675,1.9151,0.002,方向分化,0.0
159998,2025-05-14,0.897,0.8872,0.8745,0.942517,0.0225,2.5729,0.0098,中等多头排列,0.8
159998,2025-05-13,0.8966,0.8828,0.87295,0.944,0.02365,2.7092,0.0138,中等多头排列,0.8
159998,2025-05-12,0.8986,0.8782,0.8712,0.945917,0.0274,3.1451,0.0204,强势多头排列,1.2
159998,2025-05-09,0.8936,0.8749,0.8687,0.947283,0.0249,2.8664,0.0187,中等多头排列,0.8
159998,2025-05-08,0.8874,0.8724,0.8652,0.949067,0.0222,2.5659,0.015,中等多头排列,0.8
159998,2025-05-07,0.8774,0.8698,0.861,0.950167,0.0164,1.9048,0.0076,中等多头排列,0.8
159998,2025-05-06,0.869,0.8657,0.86155,0.950867,0.00745,0.8647,0.0033,温和多头排列,0.4
159998,2025-04-30,0.8578,0.8611,0.86225,0.95105,-0.00445,-0.5161,-0.0033,震荡排列,0.0
159998,2025-04-29,0.8562,0.8591,0.86415,0.950683,-0.00795,-0.92,-0.0029,长期温和空头排列,-0.48
159998,2025-04-28,0.8574,0.8599,0.86745,0.950883,-0.01005,-1.1586,-0.0025,长期温和空头排列,-0.48
159998,2025-04-25,0.8622,0.8618,0.8712,0.9507,-0.009,-1.0331,0.0004,震荡排列,0.0
159998,2025-04-24,0.8624,0.8631,0.87495,0.9505,-0.01255,-1.4344,-0.0007,震荡排列,0.0
159998,2025-04-23,0.8644,0.8642,0.879,0.950417,-0.0146,-1.661,0.0002,震荡排列,0.0
159998,2025-04-22,0.862,0.8625,0.8821,0.949883,-0.0201,-2.2787,-0.0005,震荡排列,0.0
159998,2025-04-21,0.8624,0.858,0.8865,0.9494,-0.0241,-2.7186,0.0044,方向分化,0.0
159998,2025-04-18,0.8614,0.8522,0.8907,0.948667,-0.0293,-3.2895,0.0092,方向分化,0.0
159998,2025-04-17,0.8638,0.8574,0.8973,0.948183,-0.0335,-3.7334,0.0064,方向分化,0.0
159998,2025-04-16,0.864,0.8634,0.9047,0.94785,-0.0407,-4.4987,0.0006,震荡排列,0.0
159998,2025-04-15,0.863,0.8692,0.913,0.9468,-0.05,-5.4765,-0.0062,长期强势空头排列,-1.58
