代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
560850,2025-06-27,1.2704,1.2525,1.2585,1.270133,0.0119,0.9456,0.0179,方向分化,0.0
560850,2025-06-26,1.2542,1.2469,1.25745,1.27135,-0.00325,-0.2585,0.0073,方向分化,0.0
560850,2025-06-25,1.2408,1.2427,1.2537,1.272667,-0.0129,-1.029,-0.0019,震荡排列,0.0
560850,2025-06-24,1.2322,1.2399,1.25075,1.274167,-0.01855,-1.4831,-0.0077,长期温和空头排列,-0.48
560850,2025-06-23,1.2306,1.2399,1.25015,1.276267,-0.01955,-1.5638,-0.0093,长期温和空头排列,-0.48
560850,2025-06-20,1.2346,1.247,1.24995,1.279067,-0.01535,-1.228,-0.0124,方向分化,0.0
560850,2025-06-19,1.2396,1.2554,1.25185,1.282533,-0.01225,-0.9786,-0.0158,方向分化,0.0
560850,2025-06-18,1.2446,1.2621,1.25345,1.28655,-0.00885,-0.7061,-0.0175,方向分化,0.0
560850,2025-06-17,1.2476,1.2643,1.2546,1.29055,-0.007,-0.5579,-0.0167,方向分化,0.0
560850,2025-06-16,1.2492,1.265,1.25545,1.294883,-0.00625,-0.4978,-0.0158,方向分化,0.0
560850,2025-06-13,1.2594,1.2645,1.25595,1.299033,0.00345,0.2747,-0.0051,方向分化,0.0
560850,2025-06-12,1.2712,1.268,1.2579,1.303667,0.0133,1.0573,0.0032,温和多头排列,0.4
560850,2025-06-11,1.2796,1.2647,1.26085,1.307633,0.01875,1.4871,0.0149,温和多头排列,0.4
560850,2025-06-10,1.281,1.2616,1.26315,1.312167,0.01785,1.4131,0.0194,震荡排列,0.0
560850,2025-06-09,1.2808,1.2604,1.266,1.31675,0.0148,1.169,0.0204,方向分化,0.0
560850,2025-06-06,1.2696,1.2529,1.2655,1.3207,0.0041,0.324,0.0167,方向分化,0.0
560850,2025-06-05,1.2648,1.2483,1.26725,1.32545,-0.00245,-0.1933,0.0165,方向分化,0.0
560850,2025-06-04,1.2498,1.2448,1.26835,1.330533,-0.01855,-1.4625,0.005,方向分化,0.0
560850,2025-06-03,1.2422,1.2449,1.2715,1.33445,-0.0293,-2.3044,-0.0027,方向分化,0.0
560850,2025-05-30,1.24,1.2459,1.2733,1.338267,-0.0333,-2.6153,-0.0059,长期中等空头排列,-0.96
560850,2025-05-29,1.2362,1.2474,1.27405,1.341567,-0.03785,-2.9708,-0.0112,长期中等空头排列,-0.96
560850,2025-05-28,1.2318,1.2478,1.27325,1.344517,-0.04145,-3.2554,-0.016,长期强势空头排列,-1.44
560850,2025-05-27,1.2398,1.257,1.2754,1.349767,-0.0356,-2.7913,-0.0172,长期中等空头排列,-0.96
560850,2025-05-26,1.2476,1.2647,1.27655,1.355367,-0.02895,-2.2678,-0.0171,长期中等空头排列,-0.96
560850,2025-05-23,1.2518,1.2716,1.27845,1.36045,-0.02665,-2.0846,-0.0198,长期中等空头排列,-0.96
560850,2025-05-22,1.2586,1.2781,1.2809,1.36625,-0.0223,-1.741,-0.0195,方向分化,0.0
560850,2025-05-21,1.2638,1.2862,1.28325,1.372067,-0.01945,-1.5157,-0.0224,方向分化,0.0
560850,2025-05-20,1.2742,1.2919,1.2834,1.376317,-0.0092,-0.7168,-0.0177,方向分化,0.0
560850,2025-05-19,1.2818,1.2981,1.2835,1.380333,-0.0017,-0.1325,-0.0163,方向分化,0.0
560850,2025-05-16,1.2914,1.3007,1.2832,1.383667,0.0082,0.639,-0.0093,方向分化,0.0
560850,2025-05-15,1.2976,1.3007,1.28365,1.38805,0.01395,1.0867,-0.0031,方向分化,0.0
560850,2025-05-14,1.3086,1.2987,1.2847,1.392233,0.0239,1.8604,0.0099,中等多头排列,0.8
560850,2025-05-13,1.3096,1.2938,1.28365,1.3946,0.02595,2.0216,0.0158,中等多头排列,0.8
560850,2025-05-12,1.3144,1.2884,1.28175,1.3974,0.03265,2.5473,0.026,中等多头排列,0.8
560850,2025-05-09,1.31,1.2853,1.2783,1.399383,0.0317,2.4799,0.0247,中等多头排列,0.8
560850,2025-05-08,1.3038,1.2837,1.27325,1.401983,0.03055,2.3994,0.0201,中等多头排列,0.8
560850,2025-05-07,1.2888,1.2803,1.2674,1.40295,0.0214,1.6885,0.0085,中等多头排列,0.8
560850,2025-05-06,1.278,1.2749,1.2688,1.4032,0.0092,0.7251,0.0031,方向分化,0.0
560850,2025-04-30,1.2624,1.2689,1.26985,1.40265,-0.00745,-0.5867,-0.0065,震荡排列,0.0
560850,2025-04-29,1.2606,1.2657,1.27275,1.401033,-0.01215,-0.9546,-0.0051,长期温和空头排列,-0.48
560850,2025-04-28,1.2636,1.2666,1.27785,1.39995,-0.01425,-1.1152,-0.003,方向分化,0.0
560850,2025-04-25,1.2718,1.2707,1.28335,1.398367,-0.01155,-0.9,0.0011,震荡排列,0.0
560850,2025-04-24,1.2718,1.2735,1.2889,1.396733,-0.0171,-1.3267,-0.0017,震荡排列,0.0
560850,2025-04-23,1.2754,1.2751,1.2952,1.395517,-0.0198,-1.5287,0.0003,震荡排列,0.0
560850,2025-04-22,1.2708,1.2713,1.3002,1.39355,-0.0294,-2.2612,-0.0005,震荡排列,0.0
560850,2025-04-21,1.2696,1.2628,1.30635,1.39155,-0.03675,-2.8132,0.0068,方向分化,0.0
560850,2025-04-18,1.2696,1.2545,1.3125,1.3893,-0.0429,-3.2686,0.0151,方向分化,0.0
560850,2025-04-17,1.2752,1.2627,1.3228,1.3877,-0.0476,-3.5984,0.0125,方向分化,0.0
560850,2025-04-16,1.2748,1.2708,1.33355,1.386067,-0.05875,-4.4055,0.004,方向分化,0.0
560850,2025-04-15,1.2718,1.2798,1.346,1.3836,-0.0742,-5.5126,-0.008,长期强势空头排列,-1.58
560850,2025-04-14,1.256,1.2891,1.3575,1.380783,-0.1015,-7.477,-0.0331,长期强势空头排列,-1.58
560850,2025-04-11,1.2394,1.296,1.3684,1.37815,-0.129,-9.4271,-0.0566,长期强势空头排列,-1.58
560850,2025-04-10,1.2502,1.3043,1.3784,1.375417,-0.1282,-9.3006,-0.0541,强势空头排列,-1.32
560850,2025-04-09,1.2668,1.3153,1.3916,1.373283,-0.1248,-8.9681,-0.0485,强势空头排列,-1.32
560850,2025-04-08,1.2878,1.3291,1.40595,1.370983,-0.11815,-8.4036,-0.0413,强势空头排列,-1.32
560850,2025-04-07,1.3222,1.3499,1.42335,1.369717,-0.10115,-7.1065,-0.0277,强势空头排列,-1.32
560850,2025-04-03,1.3526,1.3705,1.4417,1.369017,-0.0891,-6.1802,-0.0179,强势空头排列,-1.32
560850,2025-04-02,1.3584,1.3829,1.45445,1.36715,-0.09605,-6.6039,-0.0245,强势空头排列,-1.32
560850,2025-04-01,1.3638,1.3963,1.462,1.365967,-0.0982,-6.7168,-0.0325,强势空头排列,-1.32
560850,2025-03-31,1.3704,1.4122,1.46875,1.364917,-0.09835,-6.6962,-0.0418,强势空头排列,-1.32
560850,2025-03-28,1.3776,1.4259,1.4728,1.3638,-0.0952,-6.4639,-0.0483,强势空头排列,-1.32
560850,2025-03-27,1.3884,1.4408,1.47695,1.362383,-0.08855,-5.9955,-0.0524,强势空头排列,-1.32
560850,2025-03-26,1.4074,1.4525,1.485,1.36095,-0.0776,-5.2256,-0.0451,强势空头排列,-1.32
560850,2025-03-25,1.4288,1.4679,1.49435,1.359283,-0.06555,-4.3865,-0.0391,强势空头排列,-1.32
560850,2025-03-24,1.454,1.4828,1.5027,1.358217,-0.0487,-3.2408,-0.0288,强势空头排列,-1.2
560850,2025-03-21,1.4742,1.4968,1.5115,1.356567,-0.0373,-2.4677,-0.0226,中等空头排列,-0.8
560850,2025-03-20,1.4932,1.5129,1.52045,1.354183,-0.02725,-1.7922,-0.0197,中等空头排列,-0.8
560850,2025-03-19,1.4976,1.526,1.52275,1.350683,-0.02515,-1.6516,-0.0284,方向分化,0.0
560850,2025-03-18,1.507,1.5277,1.52395,1.347283,-0.01695,-1.1122,-0.0207,方向分化,0.0
560850,2025-03-17,1.5116,1.5253,1.5218,1.343917,-0.0102,-0.6703,-0.0137,方向分化,0.0
560850,2025-03-14,1.5194,1.5197,1.523,1.34125,-0.0036,-0.2364,-0.0003,震荡排列,0.0
560850,2025-03-13,1.5326,1.5131,1.5236,1.338333,0.009,0.5907,0.0195,方向分化,0.0
560850,2025-03-12,1.5544,1.5175,1.52175,1.335883,0.03265,2.1456,0.0369,方向分化,0.0
560850,2025-03-11,1.5484,1.5208,1.51885,1.3324,0.02955,1.9456,0.0276,震荡排列,0.0
560850,2025-03-10,1.539,1.5226,1.5139,1.329233,0.0251,1.658,0.0164,长期中等多头排列,0.96
560850,2025-03-07,1.52,1.5262,1.50935,1.325617,0.01065,0.7056,-0.0062,方向分化,0.0
560850,2025-03-06,1.4936,1.528,1.49975,1.321083,-0.00615,-0.4101,-0.0344,方向分化,0.0
560850,2025-03-05,1.4806,1.5195,1.48635,1.31645,-0.00575,-0.3869,-0.0389,方向分化,0.0
560850,2025-03-04,1.4932,1.5202,1.4761,1.31365,0.0171,1.1585,-0.027,方向分化,0.0
560850,2025-03-03,1.5062,1.5183,1.4616,1.310933,0.0446,3.0515,-0.0121,方向分化,0.0
560850,2025-02-28,1.5324,1.5263,1.4492,1.308117,0.0832,5.7411,0.0061,长期强势多头排列,1.58
560850,2025-02-27,1.5624,1.5341,1.4348,1.305467,0.1276,8.8932,0.0283,长期强势多头排列,1.58
560850,2025-02-26,1.5584,1.526,1.4163,1.3006,0.1421,10.0332,0.0324,长期强势多头排列,1.58
560850,2025-02-25,1.5472,1.5169,1.397,1.29575,0.1502,10.7516,0.0303,长期强势多头排列,1.58
560850,2025-02-24,1.5304,1.5052,1.37775,1.291283,0.15265,11.0797,0.0252,长期强势多头排列,1.58
560850,2025-02-21,1.5202,1.4925,1.3568,1.287033,0.1634,12.043,0.0277,长期强势多头排列,1.58
560850,2025-02-20,1.5058,1.4715,1.33495,1.282017,0.17085,12.7982,0.0343,长期强势多头排列,1.58
560850,2025-02-19,1.4936,1.4532,1.31755,1.277917,0.17605,13.3619,0.0404,长期强势多头排列,1.58
560850,2025-02-18,1.4866,1.432,1.3007,1.273367,0.1859,14.2923,0.0546,长期强势多头排列,1.58
