代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
520990,2025-06-27,0.940633,0.964116,0.971458,0.935869,-0.030825,-3.1731,-0.023483
520990,2025-06-26,0.953411,0.973305,0.974403,0.936168,-0.020992,-2.1543,-0.019894
520990,2025-06-25,0.964802,0.981501,0.9772,0.936583,-0.012398,-1.2687,-0.016699
520990,2025-06-24,0.9804,0.9897,0.97965,0.936867,0.00075,0.0766,-0.0093
520990,2025-06-23,0.983,0.9897,0.97865,0.936033,0.00435,0.4445,-0.0067
520990,2025-06-20,0.9876,0.9892,0.97745,0.935333,0.01015,1.0384,-0.0016
520990,2025-06-19,0.9932,0.9891,0.9766,0.934767,0.0166,1.6998,0.0041
520990,2025-06-18,0.9982,0.9885,0.9763,0.934333,0.0219,2.2432,0.0097
520990,2025-06-17,0.999,0.9859,0.97445,0.933667,0.02455,2.5194,0.0131
520990,2025-06-16,0.9964,0.9826,0.9717,0.932867,0.0247,2.5419,0.0138
520990,2025-06-13,0.9908,0.9788,0.96825,0.931883,0.02255,2.3289,0.012
520990,2025-06-12,0.985,0.9755,0.965,0.9309,0.02,2.0725,0.0095
520990,2025-06-11,0.9788,0.9729,0.9622,0.929833,0.0166,1.7252,0.0059
520990,2025-06-10,0.9728,0.9696,0.9589,0.9287,0.0139,1.4496,0.0032
520990,2025-06-09,0.9688,0.9676,0.95575,0.927717,0.01305,1.3654,0.0012
520990,2025-06-06,0.9668,0.9657,0.9525,0.926933,0.0143,1.5013,0.0011
520990,2025-06-05,0.966,0.9641,0.9492,0.926133,0.0168,1.7699,0.0019
520990,2025-06-04,0.967,0.9641,0.94645,0.925483,0.02055,2.1713,0.0029
520990,2025-06-03,0.9664,0.963,0.943,0.924717,0.0234,2.4814,0.0034
520990,2025-05-30,0.9664,0.9608,0.93935,0.9238,0.02705,2.8797,0.0056
520990,2025-05-29,0.9646,0.9577,0.93575,0.92305,0.02885,3.0831,0.0069
520990,2025-05-28,0.9622,0.9545,0.93225,0.922083,0.02995,3.2127,0.0077
520990,2025-05-27,0.9612,0.9515,0.9287,0.921333,0.0325,3.4995,0.0097
520990,2025-05-26,0.9596,0.9482,0.9254,0.9206,0.0342,3.6957,0.0114
520990,2025-05-23,0.9552,0.9439,0.9223,0.919817,0.0329,3.5672,0.0113
520990,2025-05-22,0.9508,0.9393,0.91955,0.919433,0.03125,3.3984,0.0115
520990,2025-05-21,0.9468,0.9343,0.91675,0.91905,0.03005,3.2779,0.0125
520990,2025-05-20,0.9418,0.9288,0.9135,0.918467,0.0283,3.098,0.013
520990,2025-05-19,0.9368,0.923,0.9108,0.9182,0.026,2.8546,0.0138
520990,2025-05-16,0.9326,0.9179,0.90845,0.91815,0.02415,2.6584,0.0147
520990,2025-05-15,0.9278,0.9138,0.90675,0.918267,0.02105,2.3215,0.014
520990,2025-05-14,0.9218,0.91,0.90495,0.918117,0.01685,1.862,0.0118
520990,2025-05-13,0.9158,0.9059,0.90225,0.918133,0.01355,1.5018,0.0099
520990,2025-05-12,0.9092,0.9026,0.9,0.918283,0.0092,1.0222,0.0066
520990,2025-05-09,0.9032,0.9007,0.8973,0.918417,0.0059,0.6575,0.0025
520990,2025-05-08,0.8998,0.8998,0.8951,0.91855,0.0047,0.5251,0.0
520990,2025-05-07,0.8982,0.8992,0.89225,0.918667,0.00595,0.6669,-0.001
520990,2025-05-06,0.896,0.8982,0.8938,0.9187,0.0022,0.2461,-0.0022
520990,2025-04-30,0.896,0.8986,0.89615,0.918783,-0.00015,-0.0167,-0.0026
520990,2025-04-29,0.8982,0.899,0.89865,0.919083,-0.00045,-0.0501,-0.0008
520990,2025-04-28,0.8998,0.8997,0.9004,0.919317,-0.0006,-0.0666,0.0001
520990,2025-04-25,0.9002,0.8999,0.90185,0.9193,-0.00165,-0.183,0.0003
520990,2025-04-24,0.9004,0.8986,0.90385,0.919317,-0.00345,-0.3817,0.0018
520990,2025-04-23,0.9012,0.8974,0.90555,0.919533,-0.00435,-0.4804,0.0038
520990,2025-04-22,0.8998,0.8939,0.90715,0.919767,-0.00735,-0.8102,0.0059
520990,2025-04-21,0.8996,0.8904,0.909,0.92015,-0.0094,-1.0341,0.0092
520990,2025-04-18,0.8996,0.8853,0.91095,0.92055,-0.01135,-1.246,0.0143
520990,2025-04-17,0.8968,0.8894,0.9132,0.92085,-0.0164,-1.7959,0.0074
520990,2025-04-16,0.8936,0.8937,0.91575,0.921217,-0.02215,-2.4188,-0.0001
520990,2025-04-15,0.888,0.8983,0.91845,0.921433,-0.03045,-3.3154,-0.0103
520990,2025-04-14,0.8812,0.9011,0.92065,0.921533,-0.03945,-4.285,-0.0199
520990,2025-04-11,0.871,0.9038,0.92275,0.921817,-0.05175,-5.6082,-0.0328
520990,2025-04-10,0.882,0.9091,0.92505,0.922517,-0.04305,-4.6538,-0.0271
520990,2025-04-09,0.8938,0.9137,0.9272,0.923233,-0.0334,-3.6022,-0.0199
520990,2025-04-08,0.9086,0.9204,0.9301,0.924483,-0.0215,-2.3116,-0.0118
520990,2025-04-07,0.921,0.9276,0.9332,0.9257,-0.0122,-1.3073,-0.0066
520990,2025-04-03,0.9366,0.9366,0.93695,0.927033,-0.00035,-0.0374,0.0
520990,2025-04-02,0.9362,0.937,0.9362,0.92725,0.0,0.0,-0.0008
520990,2025-04-01,0.9336,0.9378,0.935,0.9273,-0.0014,-0.1497,-0.0042
520990,2025-03-31,0.9322,0.9386,0.9334,0.9273,-0.0012,-0.1286,-0.0064
