代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
561980,2025-06-27,1.288,1.2625,1.25615,1.278033,0.03185,2.5355,0.0255,中等多头排列,0.8
561980,2025-06-26,1.279,1.2569,1.2545,1.27805,0.0245,1.953,0.0221,震荡排列,0.0
561980,2025-06-25,1.2686,1.25,1.2515,1.278533,0.0171,1.3664,0.0186,震荡排列,0.0
561980,2025-06-24,1.2558,1.244,1.249,1.278567,0.0068,0.5444,0.0118,方向分化,0.0
561980,2025-06-23,1.2438,1.2395,1.2476,1.278933,-0.0038,-0.3046,0.0043,方向分化,0.0
561980,2025-06-20,1.237,1.2394,1.2464,1.27985,-0.0094,-0.7542,-0.0024,震荡排列,0.0
561980,2025-06-19,1.2348,1.2423,1.2471,1.280933,-0.0123,-0.9863,-0.0075,长期温和空头排列,-0.48
561980,2025-06-18,1.2314,1.2453,1.24835,1.282467,-0.01695,-1.3578,-0.0139,方向分化,0.0
561980,2025-06-17,1.2322,1.247,1.2503,1.284383,-0.0181,-1.4477,-0.0148,长期温和空头排列,-0.48
561980,2025-06-16,1.2352,1.2496,1.2525,1.28675,-0.0173,-1.3812,-0.0144,方向分化,0.0
561980,2025-06-13,1.2418,1.2498,1.2539,1.288833,-0.0121,-0.965,-0.008,长期温和空头排列,-0.48
561980,2025-06-12,1.2498,1.2521,1.25575,1.291117,-0.00595,-0.4738,-0.0023,震荡排列,0.0
561980,2025-06-11,1.2592,1.253,1.25945,1.2932,-0.00025,-0.0198,0.0062,方向分化,0.0
561980,2025-06-10,1.2618,1.254,1.2619,1.295533,-0.0001,-0.0079,0.0078,方向分化,0.0
561980,2025-06-09,1.264,1.2557,1.26465,1.298033,-0.00065,-0.0514,0.0083,方向分化,0.0
561980,2025-06-06,1.2578,1.2534,1.2658,1.300283,-0.008,-0.632,0.0044,方向分化,0.0
561980,2025-06-05,1.2544,1.2519,1.26865,1.302717,-0.01425,-1.1232,0.0025,震荡排列,0.0
561980,2025-06-04,1.2468,1.2514,1.2717,1.305483,-0.0249,-1.958,-0.0046,长期中等空头排列,-0.96
561980,2025-06-03,1.2462,1.2536,1.276,1.307533,-0.0298,-2.3354,-0.0074,长期中等空头排列,-0.96
561980,2025-05-30,1.2474,1.2554,1.27895,1.3095,-0.03155,-2.4669,-0.008,长期中等空头排列,-0.96
561980,2025-05-29,1.249,1.258,1.2822,1.31145,-0.0332,-2.5893,-0.009,长期中等空头排列,-0.96
561980,2025-05-28,1.2494,1.2594,1.2843,1.3134,-0.0349,-2.7174,-0.01,长期中等空头排列,-0.96
561980,2025-05-27,1.256,1.2659,1.2876,1.316683,-0.0316,-2.4542,-0.0099,长期中等空头排列,-0.96
561980,2025-05-26,1.261,1.2698,1.29,1.319917,-0.029,-2.2481,-0.0088,长期中等空头排列,-0.96
561980,2025-05-23,1.2634,1.2736,1.29255,1.3226,-0.02915,-2.2552,-0.0102,长期中等空头排列,-0.96
561980,2025-05-22,1.267,1.2782,1.296,1.325667,-0.029,-2.2377,-0.0112,长期中等空头排列,-0.96
561980,2025-05-21,1.2694,1.2854,1.29865,1.328517,-0.02925,-2.2523,-0.016,长期中等空头排列,-0.96
561980,2025-05-20,1.2758,1.292,1.3004,1.330367,-0.0246,-1.8917,-0.0162,长期中等空头排列,-0.96
561980,2025-05-19,1.2786,1.2984,1.3025,1.332217,-0.0239,-1.8349,-0.0198,长期中等空头排列,-0.96
561980,2025-05-16,1.2838,1.3025,1.30505,1.333,-0.02125,-1.6283,-0.0187,震荡排列,0.0
561980,2025-05-15,1.2894,1.3064,1.30695,1.333883,-0.01755,-1.3428,-0.017,震荡排列,0.0
561980,2025-05-14,1.3014,1.3092,1.30955,1.334383,-0.00815,-0.6224,-0.0078,震荡排列,0.0
561980,2025-05-13,1.3082,1.3093,1.31105,1.3345,-0.00285,-0.2174,-0.0011,震荡排列,0.0
561980,2025-05-12,1.3182,1.3102,1.31095,1.335283,0.00725,0.553,0.008,震荡排列,0.0
561980,2025-05-09,1.3212,1.3115,1.31015,1.335183,0.01105,0.8434,0.0097,震荡排列,0.0
561980,2025-05-08,1.3234,1.3138,1.30615,1.335433,0.01725,1.3207,0.0096,温和多头排列,0.4
561980,2025-05-07,1.317,1.3119,1.30085,1.335017,0.01615,1.2415,0.0051,温和多头排列,0.4
561980,2025-05-06,1.3104,1.3088,1.2993,1.33455,0.0111,0.8543,0.0016,震荡排列,0.0
561980,2025-04-30,1.3022,1.3066,1.29725,1.33295,0.00495,0.3816,-0.0044,方向分化,0.0
561980,2025-04-29,1.3018,1.3076,1.2967,1.3313,0.0051,0.3933,-0.0058,方向分化,0.0
