代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
588750,2025-06-27,1.01,0.9958,0.99745,1.012583,0.01255,1.2582,0.0142,弱势多头
588750,2025-06-26,1.003,0.9926,0.99655,1.0129,0.00645,0.6472,0.0104,弱势多头
588750,2025-06-25,0.9974,0.9895,0.9948,1.013483,0.0026,0.2614,0.0079,弱势多头
588750,2025-06-24,0.9886,0.986,0.9926,1.013633,-0.004,-0.403,0.0026,弱势多头
588750,2025-06-23,0.9826,0.9849,0.992,1.01415,-0.0094,-0.9476,-0.0023,强势空头排列
588750,2025-06-20,0.9816,0.9881,0.992,1.015383,-0.0104,-1.0484,-0.0065,强势空头排列
588750,2025-06-19,0.9822,0.9918,0.99315,1.016567,-0.01095,-1.1026,-0.0096,强势空头排列
588750,2025-06-18,0.9816,0.9953,0.99405,1.018083,-0.01245,-1.2525,-0.0137,弱势空头
588750,2025-06-17,0.9834,0.9967,0.9955,1.019817,-0.0121,-1.2155,-0.0133,弱势空头
588750,2025-06-16,0.9872,0.9989,0.9973,1.021967,-0.0101,-1.0127,-0.0117,弱势空头
588750,2025-06-13,0.9946,0.9991,0.99845,1.023867,-0.00385,-0.3856,-0.0045,弱势空头
588750,2025-06-12,1.0014,1.0005,0.9999,,0.0015,0.15,0.0009,中期多头排列
588750,2025-06-11,1.009,1.0001,1.0022,,0.0068,0.6785,0.0089,弱势多头
588750,2025-06-10,1.01,0.9992,1.0037,,0.0063,0.6277,0.0108,弱势多头
588750,2025-06-09,1.0106,0.9991,1.00545,,0.00515,0.5122,0.0115,弱势多头
588750,2025-06-06,1.0036,0.9959,1.0057,,-0.0021,-0.2088,0.0077,弱势多头
588750,2025-06-05,0.9996,0.9945,1.0073,,-0.0077,-0.7644,0.0051,弱势多头
588750,2025-06-04,0.9912,0.9928,1.0091,,-0.0179,-1.7739,-0.0016,中期空头排列
588750,2025-06-03,0.9884,0.9943,1.0122,,-0.0238,-2.3513,-0.0059,中期空头排列
588750,2025-05-30,0.9876,0.9957,1.0148,,-0.0272,-2.6803,-0.0081,中期空头排列
588750,2025-05-29,0.9882,0.9978,1.01745,,-0.02925,-2.8748,-0.0096,中期空头排列
588750,2025-05-28,0.9894,0.9993,1.01925,,-0.02985,-2.9286,-0.0099,中期空头排列
588750,2025-05-27,0.9944,1.0043,1.02145,,-0.02705,-2.6482,-0.0099,中期空头排列
588750,2025-05-26,1.0002,1.0082,1.02385,,-0.02365,-2.3099,-0.008,中期空头排列
588750,2025-05-23,1.0038,1.0118,1.02645,,-0.02265,-2.2066,-0.008,中期空头排列
588750,2025-05-22,1.0074,1.0155,1.0292,,-0.0218,-2.1182,-0.0081,中期空头排列
588750,2025-05-21,1.0092,1.0201,1.03145,,-0.02225,-2.1572,-0.0109,中期空头排列
588750,2025-05-20,1.0142,1.0254,1.0331,,-0.0189,-1.8294,-0.0112,中期空头排列
588750,2025-05-19,1.0162,1.0301,1.0348,,-0.0186,-1.7974,-0.0139,中期空头排列
588750,2025-05-16,1.0198,1.0339,1.0362,,-0.0164,-1.5827,-0.0141,中期空头排列
588750,2025-05-15,1.0236,1.0371,1.03755,,-0.01395,-1.3445,-0.0135,中期空头排列
588750,2025-05-14,1.031,1.0392,1.03925,,-0.00825,-0.7938,-0.0082,中期空头排列
588750,2025-05-13,1.0366,1.0386,1.0407,,-0.0041,-0.394,-0.002,中期空头排列
588750,2025-05-12,1.044,1.0395,1.0392,,0.0048,0.4619,0.0045,中期多头排列
588750,2025-05-09,1.048,1.0411,1.03685,,0.01115,1.0754,0.0069,中期多头排列
588750,2025-05-08,1.0506,1.0429,1.03215,,0.01845,1.7875,0.0077,中期多头排列
588750,2025-05-07,1.0474,1.0428,1.02625,,0.02115,2.0609,0.0046,中期多头排列
588750,2025-05-06,1.0406,1.0408,1.0247,,0.0159,1.5517,-0.0002,弱势空头
588750,2025-04-30,1.035,1.0395,1.0234,,0.0116,1.1335,-0.0045,弱势空头
588750,2025-04-29,1.0342,1.0385,1.02285,,0.01135,1.1096,-0.0043,弱势空头
588750,2025-04-28,1.0352,1.038,1.02285,,0.01235,1.2074,-0.0028,弱势空头
588750,2025-04-25,1.0382,1.0393,1.0229,,0.0153,1.4957,-0.0011,弱势空头
588750,2025-04-24,1.041,1.0428,1.0242,,0.0168,1.6403,-0.0018,弱势空头
588750,2025-04-23,1.044,1.0389,1.02445,,0.01955,1.9083,0.0051,中期多头排列
588750,2025-04-22,1.0428,1.0326,1.024,,0.0188,1.8359,0.0102,中期多头排列
588750,2025-04-21,1.0408,1.0214,1.02495,,0.01585,1.5464,0.0194,弱势多头
588750,2025-04-18,1.0404,1.0097,1.0251,,0.0153,1.4925,0.0307,弱势多头
588750,2025-04-17,1.0446,1.0086,1.0271,,0.0175,1.7038,0.036,弱势多头
