代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
159667,2025-06-27,1.1234,1.1136,1.11305,1.093683,0.01035,0.9299,0.0098,强势多头排列
159667,2025-06-26,1.1152,1.1117,1.11245,1.094133,0.00275,0.2472,0.0035,弱势多头
159667,2025-06-25,1.1088,1.1109,1.11065,1.0946,-0.00185,-0.1666,-0.0021,弱势空头
159667,2025-06-24,1.1032,1.1089,1.1085,1.095067,-0.0053,-0.4781,-0.0057,弱势空头
159667,2025-06-23,1.0998,1.108,1.1077,1.09545,-0.0079,-0.7132,-0.0082,弱势空头
159667,2025-06-20,1.1038,1.1112,1.10855,1.0966,-0.00475,-0.4285,-0.0074,弱势空头
159667,2025-06-19,1.1082,1.1144,1.10995,1.098167,-0.00175,-0.1577,-0.0062,弱势空头
159667,2025-06-18,1.113,1.1167,1.1112,1.09995,0.0018,0.162,-0.0037,弱势空头
159667,2025-06-17,1.1146,1.1158,1.1124,1.101417,0.0022,0.1978,-0.0012,弱势空头
159667,2025-06-16,1.1162,1.1142,1.1135,1.102983,0.0027,0.2425,0.002,强势多头排列
159667,2025-06-13,1.1186,1.1125,1.11535,1.104167,0.00325,0.2914,0.0061,弱势多头
159667,2025-06-12,1.1206,1.1132,1.1166,,0.004,0.3582,0.0074,弱势多头
159667,2025-06-11,1.1204,1.1104,1.1178,,0.0026,0.2326,0.01,弱势多头
159667,2025-06-10,1.117,1.1081,1.11905,,-0.00205,-0.1832,0.0089,弱势多头
159667,2025-06-09,1.1122,1.1074,1.12095,,-0.00875,-0.7806,0.0048,弱势多头
159667,2025-06-06,1.1064,1.1059,1.12075,,-0.01435,-1.2804,0.0005,弱势多头
159667,2025-06-05,1.1058,1.1055,1.12145,,-0.01565,-1.3955,0.0003,弱势多头
159667,2025-06-04,1.1004,1.1057,1.1213,,-0.0209,-1.8639,-0.0053,中期空头排列
159667,2025-06-03,1.0992,1.109,1.1216,,-0.0224,-1.9971,-0.0098,中期空头排列
159667,2025-05-30,1.1026,1.1128,1.1207,,-0.0181,-1.6151,-0.0102,中期空头排列
159667,2025-05-29,1.1054,1.1182,1.11885,,-0.01345,-1.2021,-0.0128,中期空头排列
159667,2025-05-28,1.1052,1.12,1.1155,,-0.0103,-0.9234,-0.0148,弱势空头
159667,2025-05-27,1.111,1.1252,1.1139,,-0.0029,-0.2603,-0.0142,弱势空头
159667,2025-05-26,1.1188,1.13,1.112,,0.0068,0.6115,-0.0112,弱势空头
159667,2025-05-23,1.123,1.1345,1.1097,,0.0133,1.1985,-0.0115,弱势空头
159667,2025-05-22,1.131,1.1356,1.10625,,0.02475,2.2373,-0.0046,弱势空头
159667,2025-05-21,1.1348,1.1374,1.103,,0.0318,2.883,-0.0026,弱势空头
159667,2025-05-20,1.1394,1.1369,1.09785,,0.04155,3.7847,0.0025,中期多头排列
159667,2025-05-19,1.1412,1.1342,1.092,,0.0492,4.5055,0.007,中期多头排列
159667,2025-05-16,1.146,1.1286,1.0863,,0.0597,5.4957,0.0174,中期多头排列
159667,2025-05-15,1.1402,1.1195,1.0808,,0.0594,5.4959,0.0207,中期多头排列
159667,2025-05-14,1.14,1.111,1.07635,,0.06365,5.9135,0.029,中期多头排列
159667,2025-05-13,1.1344,1.1026,1.07055,,0.06385,5.9642,0.0318,中期多头排列
159667,2025-05-12,1.1272,1.094,1.064,,0.0632,5.9398,0.0332,中期多头排列
159667,2025-05-09,1.1112,1.0849,1.0555,,0.0557,5.2771,0.0263,中期多头排列
