代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
159581,2025-06-27,0.981316,0.977216,0.977622,0.972015,0.003694,0.3779,0.0041,震荡排列,0.0
159581,2025-06-26,0.979028,0.976358,0.977236,0.97198,0.001792,0.1834,0.00267,震荡排列,0.0
159581,2025-06-25,0.976168,0.975691,0.976563,0.972026,-0.000395,-0.0404,0.000477,震荡排列,0.0
159581,2025-06-24,0.974452,0.975024,0.975843,0.972088,-0.001391,-0.1425,-0.000572,震荡排列,0.0
159581,2025-06-23,0.973499,0.974357,0.975504,0.972261,-0.002005,-0.2055,-0.000858,震荡排列,0.0
159581,2025-06-20,0.973117,0.974921,0.97569,0.972417,-0.002573,-0.2637,-0.001804,震荡排列,0.0
159581,2025-06-19,0.973689,0.975772,0.976403,0.972573,-0.002714,-0.278,-0.002083,震荡排列,0.0
159581,2025-06-18,0.975215,0.976526,0.977306,0.972777,-0.002091,-0.214,-0.001311,震荡排列,0.0
159581,2025-06-17,0.975596,0.977091,0.977588,0.972917,-0.001992,-0.2038,-0.001495,震荡排列,0.0
159581,2025-06-16,0.975215,0.977559,0.977727,0.973074,-0.002512,-0.2569,-0.002344,震荡排列,0.0
159581,2025-06-13,0.976725,0.978028,0.977818,0.973262,-0.001093,-0.1118,-0.001303,震荡排列,0.0
159581,2025-06-12,0.977854,0.978113,0.978148,0.97337,-0.000294,-0.0301,-0.000259,震荡排列,0.0
159581,2025-06-11,0.977837,0.977435,0.978383,0.973254,-0.000546,-0.0558,0.000402,震荡排列,0.0
159581,2025-06-10,0.978586,0.976661,0.978331,0.97309,0.000255,0.0261,0.001925,震荡排列,0.0
159581,2025-06-09,0.979904,0.976651,0.978561,0.973101,0.001343,0.1372,0.003253,震荡排列,0.0
159581,2025-06-06,0.97933,0.976459,0.978175,0.972922,0.001155,0.1181,0.002871,震荡排列,0.0
159581,2025-06-05,0.978373,0.977033,0.977596,0.972678,0.000777,0.0795,0.00134,震荡排列,0.0
159581,2025-06-04,0.977033,0.978086,0.977017,0.97245,1.6e-05,0.0016,-0.001053,震荡排列,0.0
159581,2025-06-03,0.974737,0.978086,0.975959,0.972159,-0.001222,-0.1252,-0.003349,方向分化,0.0
159581,2025-05-30,0.973397,0.977895,0.974996,0.971851,-0.001599,-0.164,-0.004498,方向分化,0.0
159581,2025-05-29,0.973589,0.977608,0.974369,0.971575,-0.00078,-0.0801,-0.004019,方向分化,0.0
159581,2025-05-28,0.975694,0.978182,0.973982,0.971379,0.001712,0.1758,-0.002488,方向分化,0.0
159581,2025-05-27,0.979139,0.97933,0.973785,0.971311,0.005354,0.5498,-0.000191,震荡排列,0.0
159581,2025-05-26,0.981435,0.98,0.973637,0.971098,0.007798,0.8009,0.001435,震荡排列,0.0
159581,2025-05-23,0.982392,0.980472,0.973201,0.970676,0.009191,0.9444,0.00192,震荡排列,0.0
159581,2025-05-22,0.981627,0.97989,0.972575,0.97024,0.009052,0.9307,0.001737,震荡排列,0.0
159581,2025-05-21,0.98067,0.978158,0.971517,0.969691,0.009153,0.9421,0.002512,温和多头排列,0.4
159581,2025-05-20,0.979522,0.975948,0.970316,0.969192,0.009206,0.9488,0.003574,温和多头排列,0.4
159581,2025-05-19,0.978565,0.973831,0.969401,0.968852,0.009164,0.9453,0.004734,温和多头排列,0.4
159581,2025-05-16,0.978551,0.972097,0.968726,0.968703,0.009825,1.0142,0.006454,温和多头排列,0.4
159581,2025-05-15,0.978153,0.97113,0.967955,0.968619,0.010198,1.0536,0.007023,温和多头排列,0.4
159581,2025-05-14,0.975647,0.969781,0.967035,0.968519,0.008612,0.8906,0.005866,温和多头排列,0.4
159581,2025-05-13,0.972374,0.968241,0.965683,0.968371,0.006691,0.6929,0.004133,温和多头排列,0.4
159581,2025-05-12,0.969098,0.967274,0.964762,0.968287,0.004336,0.4494,0.001824,震荡排列,0.0
159581,2025-05-09,0.965643,0.965931,0.963315,0.96822,0.002328,0.2417,-0.000288,震荡排列,0.0
159581,2025-05-08,0.964107,0.965259,0.961867,0.968169,0.00224,0.2329,-0.001152,震荡排列,0.0
159581,2025-05-07,0.963916,0.964875,0.959889,0.968214,0.004027,0.4195,-0.000959,震荡排列,0.0
159581,2025-05-06,0.964107,0.964683,0.960991,0.968178,0.003116,0.3242,-0.000576,震荡排列,0.0
159581,2025-04-30,0.965451,0.964971,0.962333,0.968221,0.003118,0.324,0.00048,震荡排列,0.0
159581,2025-04-29,0.966219,0.965355,0.963578,0.968587,0.002641,0.2741,0.000864,震荡排列,0.0
159581,2025-04-28,0.966411,0.964779,0.964055,0.968664,0.002356,0.2444,0.001632,震荡排列,0.0
159581,2025-04-25,0.965835,0.964289,0.964724,0.968612,0.001111,0.1152,0.001546,震荡排列,0.0
159581,2025-04-24,0.965259,0.963124,0.96573,0.968351,-0.000471,-0.0488,0.002135,方向分化,0.0
159581,2025-04-23,0.964491,0.962249,0.966784,0.96825,-0.002293,-0.2372,0.002242,方向分化,0.0
159581,2025-04-22,0.964491,0.960698,0.968078,0.968343,-0.003587,-0.3705,0.003793,方向分化,0.0
159581,2025-04-21,0.963148,0.958475,0.968987,0.968387,-0.005839,-0.6026,0.004673,方向分化,0.0
159581,2025-04-18,0.962742,0.954903,0.9698,0.968496,-0.007058,-0.7278,0.007839,方向分化,0.0
159581,2025-04-17,0.960989,0.957299,0.970709,0.968476,-0.00972,-1.0013,0.00369,方向分化,0.0
159581,2025-04-16,0.960006,0.959695,0.971763,0.968679,-0.011757,-1.2099,0.000311,震荡排列,0.0
159581,2025-04-15,0.956905,0.961802,0.972768,0.968574,-0.015863,-1.6307,-0.004897,中等空头排列,-0.8
159581,2025-04-14,0.953802,0.96333,0.974013,0.968679,-0.020211,-2.075,-0.009528,中等空头排列,-0.8
159581,2025-04-11,0.947064,0.965159,0.974928,0.96898,-0.027864,-2.8581,-0.018095,中等空头排列,-0.8
159581,2025-04-10,0.953609,0.968335,0.975698,0.969589,-0.022089,-2.2639,-0.014726,中等空头排列,-0.8
159581,2025-04-09,0.959384,0.971319,0.976179,0.970214,-0.016795,-1.7205,-0.011935,中等空头排列,-0.8
159581,2025-04-08,0.966699,0.975457,0.977428,0.971048,-0.010729,-1.0977,-0.008758,方向分化,0.0
159581,2025-04-07,0.972859,0.9795,0.978724,0.971897,-0.005865,-0.5992,-0.006641,震荡排列,0.0
159581,2025-04-03,0.983253,0.984697,0.980549,0.973052,0.002704,0.2758,-0.001444,震荡排列,0.0
159581,2025-04-02,0.983061,0.984119,0.979343,0.973649,0.003718,0.3796,-0.001058,震荡排列,0.0
159581,2025-04-01,0.983253,0.983831,0.978185,0.974327,0.005068,0.5181,-0.000578,震荡排列,0.0
159581,2025-03-31,0.984216,0.983734,0.976978,0.974859,0.007238,0.7409,0.000482,震荡排列,0.0
159581,2025-03-28,0.986141,0.984697,0.9763,0.975519,0.009841,1.008,0.001444,震荡排列,0.0
159581,2025-03-27,0.986141,0.984697,0.97543,0.976164,0.010711,1.0981,0.001444,震荡排列,0.0
159581,2025-03-26,0.985178,0.983061,0.974417,0.976616,0.010761,1.1044,0.002117,方向分化,0.0
159581,2025-03-25,0.984408,0.981039,0.972873,0.976889,0.011535,1.1857,0.003369,温和多头排列,0.4
159581,2025-03-24,0.983253,0.979398,0.97075,0.97713,0.012503,1.288,0.003855,温和多头排列,0.4
159581,2025-03-21,0.983253,0.977949,0.969158,0.977581,0.014095,1.4544,0.005304,温和多头排列,0.4
159581,2025-03-20,0.983253,0.976402,0.967757,0.978275,0.015496,1.6012,0.006851,温和多头排列,0.4
159581,2025-03-19,0.980943,0.974566,0.96655,0.978823,0.014393,1.4891,0.006377,温和多头排列,0.4
159581,2025-03-18,0.977671,0.972538,0.965392,0.979436,0.012279,1.2719,0.005133,温和多头排列,0.4
159581,2025-03-17,0.975543,0.970221,0.964616,0.979935,0.010927,1.1328,0.005322,温和多头排列,0.4
159581,2025-03-14,0.972644,0.967904,0.963888,0.980678,0.008756,0.9084,0.00474,温和多头排列,0.4
159581,2025-03-13,0.969551,0.966164,0.963594,0.981436,0.005957,0.6182,0.003387,温和多头排列,0.4
159581,2025-03-12,0.96819,0.965773,0.963734,0.982487,0.004456,0.4624,0.002417,方向分化,0.0
159581,2025-03-11,0.967406,0.964706,0.963921,0.983587,0.003485,0.3615,0.0027,震荡排列,0.0
159581,2025-03-10,0.964899,0.962102,0.963918,0.984558,0.000981,0.1018,0.002797,震荡排列,0.0
159581,2025-03-07,0.963163,0.960366,0.963915,0.985317,-0.000752,-0.078,0.002797,方向分化,0.0
159581,2025-03-06,0.962777,0.959113,0.964202,0.986254,-0.001425,-0.1478,0.003664,方向分化,0.0
159581,2025-03-05,0.963356,0.958534,0.964198,0.987126,-0.000842,-0.0873,0.004822,方向分化,0.0
159581,2025-03-04,0.962006,0.958245,0.964147,0.987818,-0.002141,-0.2221,0.003761,方向分化,0.0
159581,2025-03-03,0.959306,0.95901,0.965206,0.988493,-0.0059,-0.6113,0.000296,震荡排列,0.0
159581,2025-02-28,0.95757,0.959872,0.965637,0.989055,-0.008067,-0.8354,-0.002302,方向分化,0.0
159581,2025-02-27,0.955448,0.961025,0.965681,0.989617,-0.010233,-1.0597,-0.005577,长期温和空头排列,-0.48
159581,2025-02-26,0.953713,0.961695,0.964905,0.989951,-0.011192,-1.1599,-0.007982,长期温和空头排列,-0.48
159581,2025-02-25,0.954484,0.963136,0.965094,0.99043,-0.01061,-1.0994,-0.008652,方向分化,0.0
159581,2025-02-24,0.958715,0.965734,0.9662,0.991119,-0.007485,-0.7747,-0.007019,震荡排列,0.0
159581,2025-02-21,0.962175,0.967464,0.967017,0.992118,-0.004842,-0.5007,-0.005289,震荡排列,0.0
159581,2025-02-20,0.966601,0.969291,0.96793,0.993166,-0.001329,-0.1373,-0.00269,震荡排列,0.0
159581,2025-02-19,0.969677,0.969863,0.968168,0.994053,0.001509,0.1559,-0.000186,震荡排列,0.0
159581,2025-02-18,0.971787,0.970048,0.968882,0.994891,0.002905,0.2998,0.001739,震荡排列,0.0
159581,2025-02-17,0.972754,0.971401,0.968338,0.995341,0.004416,0.456,0.001353,震荡排列,0.0
159581,2025-02-14,0.972754,0.971401,0.968135,0.995791,0.004619,0.4771,0.001353,震荡排列,0.0
159581,2025-02-13,0.971981,0.970338,0.968419,0.996373,0.003562,0.3678,0.001643,震荡排列,0.0
159581,2025-02-12,0.970048,0.968116,0.969335,0.997135,0.000713,0.0736,0.001932,震荡排列,0.0
159581,2025-02-11,0.968309,0.967053,0.970541,0.997979,-0.002232,-0.23,0.001256,震荡排列,0.0
159581,2025-02-10,0.970048,0.966667,0.971797,0.998921,-0.001749,-0.18,0.003381,方向分化,0.0
159581,2025-02-07,0.970048,0.96657,0.973052,1.000124,-0.003004,-0.3087,0.003478,方向分化,0.0
159581,2025-02-06,0.968696,0.96657,0.974404,1.001,-0.005708,-0.5858,0.002126,方向分化,0.0
159581,2025-02-05,0.966184,0.966473,0.977406,1.002005,-0.011222,-1.1481,-0.000289,震荡排列,0.0
159581,2025-01-27,0.965797,0.967715,0.980651,1.00283,-0.014854,-1.5147,-0.001918,震荡排列,0.0
159581,2025-01-24,0.963285,0.965275,0.982395,1.003218,-0.01911,-1.9452,-0.00199,方向分化,0.0
159581,2025-01-23,0.963092,0.964869,0.984621,1.003684,-0.021529,-2.1865,-0.001777,震荡排列,0.0
159581,2025-01-22,0.964444,0.9665,0.98738,1.004296,-0.022936,-2.3229,-0.002056,方向分化,0.0
159581,2025-01-21,0.966763,0.970554,0.990525,1.005233,-0.023762,-2.3989,-0.003791,长期中等空头排列,-0.96
159581,2025-01-20,0.969634,0.97403,0.9927,1.00627,-0.023066,-2.3236,-0.004396,长期中等空头排列,-0.96
159581,2025-01-17,0.967265,0.976927,0.99444,1.00703,-0.027175,-2.7327,-0.009662,长期中等空头排列,-0.96
159581,2025-01-16,0.966646,0.979533,0.996569,1.007742,-0.029923,-3.0026,-0.012887,长期强势空头排列,-1.44
159581,2025-01-15,0.968556,0.982237,0.999136,1.008504,-0.03058,-3.0606,-0.013681,长期强势空头排列,-1.44
159581,2025-01-14,0.974344,0.988338,1.001749,1.009345,-0.027405,-2.7357,-0.013994,长期中等空头排列,-0.96
159581,2025-01-13,0.978426,0.993586,1.004033,1.009913,-0.025607,-2.5504,-0.01516,长期中等空头排列,-0.96
159581,2025-01-10,0.986589,0.999514,1.006851,1.010937,-0.020262,-2.0124,-0.012925,长期中等空头排列,-0.96
159581,2025-01-09,0.99242,1.004373,1.01001,1.011701,-0.01759,-1.7416,-0.011953,中等空头排列,-0.8
159581,2025-01-08,0.995918,1.00826,1.012293,1.012467,-0.016375,-1.6176,-0.012342,中等空头排列,-0.8
159581,2025-01-07,1.002332,1.010496,1.014393,1.012941,-0.012061,-1.189,-0.008164,温和空头排列,-0.4
159581,2025-01-06,1.008746,1.01137,1.016298,1.013679,-0.007552,-0.7431,-0.002624,温和空头排列,-0.4
159581,2025-01-03,1.012439,1.011953,1.017959,1.013925,-0.00552,-0.5423,0.000486,震荡排列,0.0
159581,2025-01-02,1.016327,1.013605,1.018984,1.014548,-0.002657,-0.2607,0.002722,方向分化,0.0
159581,2024-12-31,1.020603,1.016035,1.020157,1.014514,0.000446,0.0437,0.004568,方向分化,0.0
159581,2024-12-30,1.018659,1.01516,1.019773,1.015686,-0.001114,-0.1092,0.003499,方向分化,0.0
159581,2024-12-27,1.013994,1.01448,1.018657,1.016464,-0.004663,-0.4578,-0.000486,震荡排列,0.0
159581,2024-12-26,1.011467,1.014189,1.01788,1.016435,-0.006413,-0.63,-0.002722,温和空头排列,-0.4
159581,2024-12-25,1.010884,1.015646,1.016906,1.016077,-0.006022,-0.5922,-0.004762,震荡排列,0.0
159581,2024-12-24,1.011467,1.016327,1.015788,1.01508,-0.004321,-0.4254,-0.00486,震荡排列,0.0
159581,2024-12-23,1.011662,1.01829,1.014424,1.01395,-0.002762,-0.2723,-0.006628,方向分化,0.0
159581,2024-12-20,1.014966,1.021226,1.013496,1.012309,0.00147,0.145,-0.00626,方向分化,0.0
159581,2024-12-19,1.01691,1.023965,1.012716,1.010586,0.004194,0.4141,-0.007055,方向分化,0.0
159581,2024-12-18,1.020408,1.024363,1.012768,1.0087,0.00764,0.7544,-0.003955,方向分化,0.0
159581,2024-12-17,1.021186,1.024278,1.012432,1.006571,0.008754,0.8647,-0.003092,方向分化,0.0
159581,2024-12-16,1.024918,1.024385,1.012241,1.004423,0.012677,1.2524,0.000533,震荡排列,0.0
159581,2024-12-13,1.027485,1.022833,1.011759,1.002228,0.015726,1.5543,0.004652,长期温和多头排列,0.48
159581,2024-12-12,1.03102,1.021571,1.010834,1.000129,0.020186,1.997,0.009449,长期中等多头排列,0.96
159581,2024-12-11,1.028317,1.018166,1.00923,0.998128,0.019087,1.8912,0.010151,长期中等多头排列,0.96
159581,2024-12-10,1.02737,1.015249,1.008407,0.996176,0.018963,1.8805,0.012121,长期中等多头排列,0.96
159581,2024-12-09,1.023851,1.010557,1.007678,0.994387,0.016173,1.605,0.013294,长期中等多头排列,0.96
159581,2024-12-06,1.018182,1.005767,1.007097,0.992713,0.011085,1.1007,0.012415,震荡排列,0.0
159581,2024-12-05,1.012121,1.001466,1.007007,0.991088,0.005114,0.5078,0.010655,方向分化,0.0
159581,2024-12-04,1.008016,1.001173,1.008337,0.989741,-0.000321,-0.0318,0.006843,方向分化,0.0
159581,2024-12-03,1.003128,1.000587,1.00844,0.988394,-0.005312,-0.5268,0.002541,方向分化,0.0
159581,2024-12-02,0.997263,1.000098,1.008837,0.987113,-0.011574,-1.1473,-0.002835,温和空头排列,-0.4
159581,2024-11-29,0.993353,1.000684,1.009183,0.985944,-0.01583,-1.5686,-0.007331,温和空头排列,-0.4
159581,2024-11-28,0.990811,1.000098,1.009379,0.985055,-0.018568,-1.8395,-0.009287,中等空头排列,-0.8
159581,2024-11-27,0.99433,1.000293,1.009525,0.984346,-0.015195,-1.5052,-0.005963,温和空头排列,-0.4
159581,2024-11-26,0.998045,1.001564,1.009721,0.983605,-0.011676,-1.1564,-0.003519,温和空头排列,-0.4
159581,2024-11-25,1.002933,1.004799,1.010749,0.983009,-0.007816,-0.7733,-0.001866,震荡排列,0.0
159581,2024-11-22,1.008016,1.008427,1.012612,0.982431,-0.004596,-0.4539,-0.000411,震荡排列,0.0
159581,2024-11-21,1.009384,1.012547,1.013936,0.981836,-0.004552,-0.4489,-0.003163,震荡排列,0.0
159581,2024-11-20,1.006256,1.0155,1.01389,0.98108,-0.007634,-0.7529,-0.009244,震荡排列,0.0
159581,2024-11-19,1.005083,1.016294,1.013943,0.980358,-0.00886,-0.8738,-0.011211,方向分化,0.0
159581,2024-11-18,1.006666,1.017577,1.014044,0.979587,-0.007378,-0.7276,-0.010911,方向分化,0.0
159581,2024-11-15,1.008839,1.017681,1.013948,0.978782,-0.005109,-0.5039,-0.008842,方向分化,0.0
159581,2024-11-14,1.01571,1.018661,1.015126,0.978139,0.000584,0.0575,-0.002951,方向分化,0.0
159581,2024-11-13,1.024745,1.018757,1.015862,0.977609,0.008883,0.8744,0.005988,长期温和多头排列,0.48
159581,2024-11-12,1.027505,1.017878,1.016699,0.976835,0.010806,1.0629,0.009627,震荡排列,0.0
159581,2024-11-11,1.028487,1.016699,1.016752,0.975864,0.011735,1.1542,0.011788,震荡排列,0.0
159581,2024-11-08,1.026523,1.016798,1.017642,0.974843,0.008881,0.8727,0.009725,震荡排列,0.0
159581,2024-11-07,1.021611,1.015324,1.016809,0.973625,0.004802,0.4723,0.006287,震荡排列,0.0
159581,2024-11-06,1.01277,1.012279,1.016322,0.972178,-0.003552,-0.3495,0.000491,震荡排列,0.0
159581,2024-11-05,1.008251,1.011591,1.014946,0.971124,-0.006695,-0.6596,-0.00334,温和空头排列,-0.4
159581,2024-11-04,1.004912,1.010511,1.018447,0.970269,-0.013535,-1.329,-0.005599,温和空头排列,-0.4
159581,2024-11-01,1.007073,1.010216,1.021553,0.96956,-0.01448,-1.4174,-0.003143,温和空头排列,-0.4
159581,2024-10-31,1.009037,1.011591,1.022046,0.969065,-0.013009,-1.2728,-0.002554,温和空头排列,-0.4
159581,2024-10-30,1.011788,1.012967,1.0218,0.968404,-0.010012,-0.9798,-0.001179,震荡排列,0.0
159581,2024-10-29,1.014931,1.015521,1.019731,0.967793,-0.0048,-0.4707,-0.00059,震荡排列,0.0
159581,2024-10-28,1.01611,1.016804,1.016678,0.967051,-0.000568,-0.0559,-0.000694,震荡排列,0.0
159581,2024-10-25,1.01336,1.018486,1.010819,0.966047,0.002541,0.2514,-0.005126,方向分化,0.0
159581,2024-10-24,1.014145,1.018293,1.005107,0.965256,0.009038,0.8992,-0.004148,方向分化,0.0
159581,2024-10-23,1.014145,1.020365,0.999444,0.964531,0.014701,1.4709,-0.00622,方向分化,0.0
159581,2024-10-22,1.01611,1.018301,0.993338,0.963939,0.022772,2.2925,-0.002191,方向分化,0.0
159581,2024-10-21,1.017497,1.026384,0.986985,0.963528,0.030512,3.0914,-0.008887,方向分化,0.0
159581,2024-10-18,1.023612,1.03289,0.980977,0.963266,0.042635,4.3462,-0.009278,方向分化,0.0
159581,2024-10-17,1.02244,1.032501,0.974428,0.962855,0.048012,4.9272,-0.010061,方向分化,0.0
159581,2024-10-16,1.026585,1.030633,0.969293,0.962742,0.057292,5.9107,-0.004048,方向分化,0.0
159581,2024-10-15,1.020493,1.023941,0.963421,0.962416,0.057072,5.9239,-0.003448,方向分化,0.0
159581,2024-10-14,1.035271,1.016552,0.958731,0.962087,0.07654,7.9835,0.018719,强势多头排列,1.32
159581,2024-10-11,1.042167,1.003153,0.953401,0.961431,0.088766,9.3105,0.039014,强势多头排列,1.32
