代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
515790,20250627,0.656167,0.654733,0.6502,0.648829,0.005904,0.9099,0.001434,微弱多头排列,0.3
515790,20250626,0.654333,0.651667,0.648091,0.647795,0.003872,0.5977,0.002666,微弱多头排列,0.3
515790,20250625,0.653833,0.6496,0.647091,0.647286,0.002314,0.3575,0.004233,震荡排列,0.0
515790,20250624,0.6465,0.644467,0.644764,0.646052,-0.001585,-0.2453,0.002033,微弱空头排列,-0.3
515790,20250623,0.640167,0.641267,0.643636,0.645486,-0.004219,-0.6536,-0.0011,微弱空头排列,-0.3
515790,20250620,0.639833,0.641667,0.644564,0.645914,-0.004247,-0.6575,-0.001834,微弱空头排列,-0.3
515790,20250619,0.642167,0.643333,0.646182,0.646724,-0.003391,-0.5243,-0.001166,微弱空头排列,-0.3
515790,20250618,0.647,0.646733,0.648382,0.647862,-0.001129,-0.1743,0.000267,震荡排列,0.0
515790,20250617,0.6455,0.647,0.648527,0.648043,-0.001043,-0.1609,-0.0015,震荡排列,0.0
515790,20250616,0.646167,0.648067,0.648891,0.648514,-0.000447,-0.0689,-0.0019,震荡排列,0.0
515790,20250613,0.6485,0.649733,0.649145,0.64909,0.000643,0.0991,-0.001233,微弱多头排列,0.3
515790,20250612,0.653167,0.652667,0.650036,0.650062,0.002605,0.4007,0.0005,震荡排列,0.0
515790,20250611,0.653167,0.652,0.648909,0.650214,0.001786,0.2747,0.001167,震荡排列,0.0
515790,20250610,0.650167,0.6496,0.647073,0.650229,-0.000629,-0.0967,0.000567,震荡排列,0.0
515790,20250609,0.651333,0.6492,0.646764,0.651143,-0.001943,-0.2984,0.002133,震荡排列,0.0
515790,20250606,0.647333,0.645467,0.645109,0.65141,-0.005943,-0.9123,0.001866,震荡排列,0.0
515790,20250605,0.645833,0.644467,0.645127,0.652548,-0.008081,-1.2384,0.001366,微弱空头排列,-0.3
515790,20250604,0.641833,0.642333,0.645091,0.653538,-0.011205,-1.7145,-0.0005,中等空头排列,-0.43
515790,20250603,0.640333,0.641667,0.646182,0.654971,-0.013304,-2.0312,-0.001334,中等空头排列,-0.51
515790,20250530,0.643,0.644267,0.649073,0.65709,-0.012823,-1.9515,-0.001267,中等空头排列,-0.49
515790,20250529,0.645833,0.646933,0.652109,0.659024,-0.012091,-1.8347,-0.0011,中等空头排列,-0.46
515790,20250528,0.645333,0.647667,0.654018,0.660171,-0.012504,-1.8941,-0.002334,中等空头排列,-0.48
515790,20250527,0.649333,0.652,0.657727,0.661895,-0.009895,-1.495,-0.002667,温和空头排列,-0.45
515790,20250526,0.652833,0.656,0.661255,0.663105,-0.007105,-1.0715,-0.003167,微弱空头排列,-0.3
515790,20250523,0.656167,0.659333,0.664327,0.66381,-0.004477,-0.6744,-0.003166,震荡排列,0.0
515790,20250522,0.662667,0.664133,0.667727,0.664571,-0.000438,-0.0659,-0.001466,震荡排列,0.0
515790,20250521,0.6665,0.666733,0.669873,0.664505,0.002228,0.3353,-0.000233,震荡排列,0.0
515790,20250520,0.667167,0.668,0.6706,0.663657,0.004343,0.6544,-0.000833,震荡排列,0.0
515790,20250519,0.667167,0.670267,0.670982,0.662605,0.007662,1.1563,-0.0031,震荡排列,0.0
515790,20250516,0.6695,0.6732,0.670909,0.661448,0.011752,1.7767,-0.0037,中等多头排列,0.44
515790,20250515,0.6745,0.6752,0.670164,0.660114,0.015086,2.2854,-0.0007,中等多头排列,0.57
515790,20250514,0.682333,0.678133,0.669364,0.658914,0.019219,2.9168,0.0042,中等多头排列,0.72
515790,20250513,0.679,0.674533,0.665145,0.656138,0.018395,2.8035,0.004467,中等多头排列,0.7
515790,20250512,0.669833,0.667,0.658964,0.652605,0.014395,2.2058,0.002833,中等多头排列,0.55
515790,20250509,0.6625,0.660467,0.654036,0.649805,0.010662,1.6408,0.002033,中等多头排列,0.41
515790,20250508,0.664,0.658733,0.652091,0.648562,0.010171,1.5682,0.005267,温和多头排列,0.47
515790,20250507,0.655333,0.651533,0.647691,0.646114,0.005419,0.8387,0.0038,微弱多头排列,0.3
515790,20250506,0.649833,0.647333,0.645182,0.645048,0.002285,0.3542,0.0025,微弱多头排列,0.3
515790,20250430,0.641833,0.641867,0.642418,0.64429,-0.002423,-0.3761,-3.4e-05,微弱空头排列,-0.3
515790,20250429,0.642,0.642,0.642618,0.645452,-0.003452,-0.5348,0.0,微弱空头排列,-0.3
515790,20250428,0.642333,0.6426,0.643182,0.647067,-0.004467,-0.6903,-0.000267,微弱空头排列,-0.3
515790,20250425,0.642167,0.642667,0.643582,0.648943,-0.006276,-0.9671,-0.0005,微弱空头排列,-0.3
515790,20250424,0.642,0.642667,0.644109,0.651305,-0.008638,-1.3263,-0.000667,微弱空头排列,-0.3
515790,20250423,0.644833,0.644333,0.645527,0.654605,-0.010272,-1.5692,0.0005,微弱空头排列,-0.3
515790,20250422,0.6435,0.6436,0.6454,0.657724,-0.014124,-2.1474,-0.0001,微弱空头排列,-0.3
515790,20250421,0.643833,0.6444,0.645509,0.66159,-0.01719,-2.5983,-0.000567,微弱空头排列,-0.3
515790,20250418,0.643167,0.645133,0.645109,0.665738,-0.020605,-3.0951,-0.001966,震荡排列,0.0
515790,20250417,0.6455,0.6474,0.646455,0.6707,-0.0233,-3.474,-0.0019,震荡排列,0.0
515790,20250416,0.6485,0.649267,0.648873,0.676029,-0.026762,-3.9587,-0.000767,震荡排列,0.0
515790,20250415,0.651833,0.649867,0.652564,0.681843,-0.031976,-4.6896,0.001966,强势空头排列,-0.94
515790,20250414,0.651667,0.6468,0.656345,0.687614,-0.040814,-5.9356,0.004867,强势空头排列,-1.2
515790,20250411,0.646167,0.6416,0.661109,0.693595,-0.051995,-7.4964,0.004567,强势空头排列,-1.2
515790,20250410,0.638667,0.6416,0.668327,0.700405,-0.058805,-8.3959,-0.002933,强势空头排列,-1.2
515790,20250409,0.630333,0.647267,0.677873,0.707895,-0.060628,-8.5645,-0.016934,强势空头排列,-1.2
515790,20250408,0.643333,0.664867,0.692636,0.717576,-0.052709,-7.3454,-0.021534,强势空头排列,-1.2
515790,20250407,0.675,0.690133,0.710382,0.728319,-0.038186,-5.243,-0.015133,强势空头排列,-1.06
515790,20250403,0.715833,0.718467,0.728073,0.738524,-0.020057,-2.7158,-0.002634,中等空头排列,-0.68
515790,20250402,0.7225,0.7256,0.733673,0.742171,-0.016571,-2.2328,-0.0031,中等空头排列,-0.56
515790,20250401,0.724167,0.729933,0.737236,0.744457,-0.014524,-1.951,-0.005766,中等空头排列,-0.49
515790,20250331,0.728167,0.735133,0.7412,0.746671,-0.011538,-1.5453,-0.006966,温和空头排列,-0.47
515790,20250328,0.743333,0.744933,0.747636,0.749914,-0.004981,-0.6642,-0.0016,温和空头排列,-0.2
515790,20250327,0.749167,0.7478,0.750436,0.7511,-0.0033,-0.4394,0.001367,微弱空头排列,-0.3
515790,20250326,0.750667,0.748867,0.751945,0.75169,-0.002823,-0.3756,0.0018,震荡排列,0.0
515790,20250325,0.744667,0.7466,0.751364,0.751305,-0.004705,-0.6262,-0.001933,震荡排列,0.0
515790,20250324,0.7435,0.748267,0.752291,0.751676,-0.003409,-0.4535,-0.004767,震荡排列,0.0
515790,20250321,0.749833,0.754067,0.754836,0.752843,0.001224,0.1626,-0.004234,震荡排列,0.0
515790,20250320,0.758,0.759467,0.756655,0.753614,0.005853,0.7767,-0.001467,温和多头排列,0.23
515790,20250319,0.763167,0.761267,0.7568,0.753438,0.007829,1.0391,0.0019,温和多头排列,0.31
515790,20250318,0.763833,0.759733,0.755055,0.752405,0.007328,0.9739,0.0041,温和多头排列,0.29
515790,20250317,0.757667,0.755133,0.751909,0.750624,0.004509,0.6007,0.002534,微弱多头排列,0.3
515790,20250314,0.752167,0.751333,0.749491,0.749238,0.002095,0.2796,0.000834,微弱多头排列,0.3
515790,20250313,0.7475,0.747933,0.747582,0.748138,-0.000205,-0.0274,-0.000433,震荡排列,0.0
515790,20250312,0.750667,0.749667,0.748509,0.748319,0.001348,0.1801,0.001,微弱多头排列,0.3
515790,20250311,0.749167,0.748133,0.748527,0.747795,0.000338,0.0452,0.001034,震荡排列,0.0
515790,20250310,0.747667,0.746533,0.748473,0.747205,-0.000672,-0.0899,0.001134,震荡排列,0.0
515790,20250307,0.745167,0.7458,0.748745,0.746819,-0.001019,-0.1364,-0.000633,震荡排列,0.0
515790,20250306,0.746167,0.746867,0.749873,0.746981,-0.000114,-0.0153,-0.0007,震荡排列,0.0
