代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5
513310,20250627,1.669667,1.661267,1.636109,1.611376,0.049891,3.0962,0.0084
513310,20250626,1.6685,1.651,1.6256,1.60341,0.04759,2.968,0.0175
513310,20250625,1.6495,1.632467,1.612273,1.593938,0.038529,2.4172,0.017033
513310,20250624,1.617333,1.608067,1.597236,1.583481,0.024586,1.5527,0.009266
513310,20250623,1.590167,1.5896,1.586236,1.575205,0.014395,0.9138,0.000567
513310,20250620,1.592167,1.5898,1.585745,1.571862,0.017938,1.1412,0.002367
513310,20250619,1.586167,1.5842,1.583055,1.566962,0.017238,1.1001,0.001967
513310,20250618,1.586833,1.583533,1.582836,1.563019,0.020514,1.3125,0.0033
513310,20250617,1.579833,1.580467,1.580345,1.558043,0.022424,1.4392,-0.000634
513310,20250616,1.577667,1.578933,1.578018,1.553457,0.025476,1.64,-0.001266
513310,20250613,1.577333,1.5786,1.574236,1.548681,0.029919,1.9319,-0.001267
513310,20250612,1.585,1.585,1.572509,1.5452,0.0398,2.5757,0.0
513310,20250611,1.582833,1.583533,1.565127,1.539371,0.044162,2.8688,-0.0007
513310,20250610,1.579167,1.5778,1.555509,1.532976,0.044824,2.924,0.001367
513310,20250609,1.589833,1.576467,1.549091,1.528633,0.047834,3.1292,0.013366
513310,20250606,1.576167,1.5586,1.535364,1.521024,0.037576,2.4704,0.017567
513310,20250605,1.554,1.538867,1.521345,1.513814,0.025053,1.655,0.015133
513310,20250604,1.520667,1.515933,1.507236,1.506967,0.008966,0.595,0.004734
513310,20250603,1.5065,1.5044,1.500727,1.5042,0.0002,0.0133,0.0021
513310,20250530,1.501833,1.5002,1.498455,1.503548,-0.003348,-0.2227,0.001633
513310,20250529,1.506333,1.502067,1.500364,1.504705,-0.002638,-0.1753,0.004266
513310,20250528,1.4945,1.493067,1.497345,1.503014,-0.009947,-0.6618,0.001433
513310,20250527,1.491333,1.491933,1.499018,1.503329,-0.011396,-0.7581,-0.0006
513310,20250526,1.493833,1.495933,1.502945,1.50451,-0.008577,-0.5701,-0.0021
513310,20250523,1.489333,1.495133,1.504418,1.504181,-0.009048,-0.6015,-0.0058
513310,20250522,1.4995,1.503267,1.509455,1.505581,-0.002314,-0.1537,-0.003767
513310,20250521,1.508,1.510533,1.5134,1.506129,0.004404,0.2924,-0.002533
513310,20250520,1.512333,1.515133,1.515,1.505124,0.010009,0.665,-0.0028
513310,20250519,1.512833,1.516533,1.514945,1.50301,0.013523,0.8997,-0.0037
513310,20250516,1.522833,1.521733,1.516,1.50149,0.020243,1.3482,0.0011
513310,20250515,1.5225,1.519067,1.513055,1.498067,0.021,1.4018,0.003433
513310,20250514,1.524,1.517267,1.5098,1.49481,0.022457,1.5023,0.006733
513310,20250513,1.509333,1.508533,1.502418,1.489548,0.018985,1.2745,0.0008
513310,20250512,1.506667,1.507933,1.498636,1.48619,0.021743,1.463,-0.001266
513310,20250509,1.500833,1.5026,1.493182,1.481538,0.021062,1.4216,-0.001767
513310,20250508,1.513,1.505467,1.4924,1.478881,0.026586,1.7977,0.007533
513310,20250507,1.508333,1.497667,1.486909,1.473262,0.024405,1.6565,0.010666
513310,20250506,1.493833,1.485667,1.479473,1.466981,0.018686,1.2738,0.008166
513310,20250430,1.472167,1.471733,1.471636,1.460857,0.010876,0.7445,0.000434
513310,20250429,1.469333,1.470733,1.470055,1.458319,0.012414,0.8513,-0.0014
513310,20250428,1.468,1.470667,1.469018,1.456133,0.014534,0.9981,-0.002667
513310,20250425,1.476167,1.475,1.4702,1.4552,0.0198,1.3606,0.001167
513310,20250424,1.473833,1.4724,1.467855,1.452948,0.019452,1.3388,0.001433
513310,20250423,1.4765,1.472267,1.466455,1.451933,0.020334,1.4005,0.004233
513310,20250422,1.466833,1.464467,1.459964,1.449652,0.014815,1.022,0.002366
513310,20250421,1.465833,1.462733,1.454782,1.449686,0.013047,0.9,0.0031
513310,20250418,1.458167,1.459067,1.445909,1.449643,0.009424,0.6501,-0.0009
513310,20250417,1.4575,1.4594,1.439727,1.451433,0.007967,0.5489,-0.0019
513310,20250416,1.457833,1.457067,1.433636,1.453614,0.003453,0.2375,0.000766
513310,20250415,1.464333,1.452733,1.430255,1.457486,-0.004753,-0.3261,0.0116
513310,20250414,1.459667,1.4368,1.424764,1.46079,-0.02399,-1.6423,0.022867
513310,20250411,1.4315,1.4076,1.417836,1.46349,-0.05589,-3.819,0.0239
513310,20250410,1.395167,1.386267,1.415945,1.468395,-0.082128,-5.593,0.0089
513310,20250409,1.353333,1.376267,1.420382,1.476152,-0.099885,-6.7666,-0.022934
513310,20250408,1.363167,1.396533,1.439982,1.491024,-0.094491,-6.3373,-0.033366
513310,20250407,1.4045,1.430333,1.466745,1.50849,-0.078157,-5.1811,-0.025833
513310,20250403,1.482,1.482133,1.501455,1.528852,-0.046719,-3.0558,-0.000133
513310,20250402,1.483667,1.488867,1.5112,1.535552,-0.046685,-3.0403,-0.0052
513310,20250401,1.483833,1.4968,1.521073,1.541695,-0.044895,-2.9121,-0.012967
513310,20250331,1.491167,1.507067,1.532145,1.547786,-0.040719,-2.6308,-0.0159
513310,20250328,1.523833,1.532067,1.549527,1.556419,-0.024352,-1.5646,-0.008234
513310,20250327,1.543333,1.5492,1.561127,1.561643,-0.012443,-0.7968,-0.005867
513310,20250326,1.5495,1.556867,1.565927,1.563795,-0.006928,-0.443,-0.007367
513310,20250325,1.556167,1.564133,1.569655,1.565681,-0.001548,-0.0989,-0.007966
513310,20250324,1.575333,1.5778,1.5752,1.56901,0.00879,0.5602,-0.002467
513310,20250321,1.579833,1.5812,1.5744,1.569614,0.011586,0.7381,-0.001367
513310,20250320,1.583833,1.5826,1.572527,1.570276,0.012324,0.7848,0.001233
513310,20250319,1.583667,1.5782,1.568909,1.570324,0.007876,0.5016,0.005467
513310,20250318,1.581167,1.573267,1.564855,1.570738,0.002529,0.161,0.0079
513310,20250317,1.569667,1.5646,1.559582,1.570929,-0.006329,-0.4029,0.005067
513310,20250314,1.557,1.5546,1.553891,1.57131,-0.01671,-1.0634,0.0024
513310,20250313,1.548333,1.549667,1.550964,1.573286,-0.023619,-1.5013,-0.001334
