代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
513890,20250627,1.085,1.0822,1.070964,1.070714,0.011486,1.0727,0.0028,强势多头排列
513890,20250626,1.0835,1.0762,1.066873,1.069052,0.007148,0.6686,0.0073,弱势多头
513890,20250625,1.079833,1.068933,1.063782,1.067705,0.001228,0.115,0.0109,弱势多头
513890,20250624,1.063,1.056667,1.059327,1.0653,-0.008633,-0.8104,0.006333,强势空头排列
513890,20250623,1.045333,1.047933,1.057218,1.06389,-0.015957,-1.4999,-0.0026,强势空头排列
513890,20250620,1.041333,1.048667,1.0604,1.06489,-0.016223,-1.5234,-0.007334,强势空头排列
513890,20250619,1.050333,1.055667,1.066891,1.067448,-0.011781,-1.1037,-0.005334,强势空头排列
513890,20250618,1.065333,1.066267,1.0742,1.070314,-0.004047,-0.3781,-0.000934,弱势多头
513890,20250617,1.068333,1.0722,1.077255,1.07109,0.00111,0.1036,-0.003867,弱势多头
513890,20250616,1.068333,1.075533,1.077909,1.070814,0.004719,0.4407,-0.0072,弱势多头
513890,20250613,1.074667,1.0808,1.078309,1.070652,0.010148,0.9478,-0.006133,强势多头排列
513890,20250612,1.0925,1.091267,1.081327,1.071833,0.019434,1.8132,0.001233,强势多头排列
513890,20250611,1.097167,1.091133,1.078364,1.07029,0.020843,1.9474,0.006034,强势多头排列
513890,20250610,1.0865,1.0814,1.070909,1.066795,0.014605,1.3691,0.0051,强势多头排列
513890,20250609,1.082333,1.075133,1.066,1.064995,0.010138,0.9519,0.0072,强势多头排列
513890,20250606,1.068333,1.063333,1.059182,1.062348,0.000985,0.0927,0.005,弱势多头
513890,20250605,1.062833,1.0596,1.056636,1.06199,-0.00239,-0.225,0.003233,弱势多头
513890,20250604,1.052,1.053533,1.053909,1.061448,-0.007915,-0.7457,-0.001533,强势空头排列
513890,20250603,1.051667,1.052267,1.054545,1.062524,-0.010257,-0.9653,-0.0006,强势空头排列
513890,20250530,1.0545,1.0532,1.056836,1.064243,-0.011043,-1.0376,0.0013,强势空头排列
513890,20250529,1.059167,1.056,1.060182,1.066181,-0.010181,-0.9549,0.003167,强势空头排列
513890,20250528,1.047333,1.050067,1.059127,1.065562,-0.015495,-1.4542,-0.002734,强势空头排列
513890,20250527,1.0495,1.054467,1.063291,1.067171,-0.012704,-1.1904,-0.004967,强势空头排列
513890,20250526,1.054,1.060733,1.067764,1.068567,-0.007834,-0.7331,-0.006733,强势空头排列
513890,20250523,1.064833,1.068867,1.073073,1.070043,-0.001176,-0.1099,-0.004034,弱势多头
513890,20250522,1.073333,1.074,1.076145,1.070157,0.003843,0.3591,-0.000667,弱势多头
513890,20250521,1.079667,1.078067,1.078236,1.069429,0.008638,0.8077,0.0016,弱势多头
513890,20250520,1.076167,1.077267,1.077073,1.066695,0.010572,0.9911,-0.0011,强势多头排列
513890,20250519,1.072833,1.0764,1.076,1.06371,0.01269,1.193,-0.003567,强势多头排列
513890,20250516,1.079,1.080067,1.076455,1.061433,0.018634,1.7556,-0.001067,强势多头排列
513890,20250515,1.083333,1.0812,1.075418,1.058562,0.022638,2.1386,0.002133,强势多头排列
513890,20250514,1.085833,1.080133,1.072655,1.055005,0.025128,2.3818,0.0057,强势多头排列
513890,20250513,1.0745,1.072667,1.066091,1.049686,0.022981,2.1893,0.001833,强势多头排列
513890,20250512,1.072,1.0716,1.062036,1.045857,0.025743,2.4614,0.0004,强势多头排列
513890,20250509,1.063833,1.065267,1.055818,1.04071,0.024557,2.3596,-0.001434,强势多头排列
513890,20250508,1.0725,1.066333,1.053727,1.03761,0.028723,2.7682,0.006167,强势多头排列
513890,20250507,1.069167,1.059933,1.047764,1.032676,0.027257,2.6395,0.009234,强势多头排列
513890,20250506,1.058,1.050333,1.040127,1.027657,0.022676,2.2066,0.007667,强势多头排列
513890,20250430,1.038333,1.0362,1.030709,1.022562,0.013638,1.3337,0.002133,强势多头排列
513890,20250429,1.033167,1.032733,1.026291,1.020886,0.011847,1.1605,0.000434,强势多头排列
513890,20250428,1.0325,1.032,1.024,1.020738,0.011262,1.1033,0.0005,强势多头排列
513890,20250425,1.0325,1.028867,1.021364,1.020886,0.007981,0.7818,0.003633,强势多头排列
513890,20250424,1.028333,1.023133,1.018345,1.021538,0.001595,0.1561,0.0052,弱势多头
513890,20250423,1.027667,1.0204,1.017236,1.023938,-0.003538,-0.3455,0.007267,弱势多头
513890,20250422,1.009333,1.007667,1.010891,1.02481,-0.017143,-1.6728,0.001666,强势空头排列
513890,20250421,1.005667,1.006333,1.008964,1.029381,-0.023048,-2.239,-0.000666,强势空头排列
513890,20250418,1.003,1.008467,1.007545,1.035186,-0.026719,-2.5811,-0.005467,弱势多头
513890,20250417,1.0085,1.014467,1.009109,1.042624,-0.028157,-2.7006,-0.005967,弱势多头
513890,20250416,1.015,1.018133,1.011436,1.05051,-0.032377,-3.082,-0.003133,弱势多头
513890,20250415,1.030167,1.0226,1.017636,1.060433,-0.037833,-3.5677,0.007567,弱势多头
513890,20250414,1.026833,1.011533,1.019909,1.068362,-0.056829,-5.3193,0.0153,强势空头排列
513890,20250411,1.009,0.9952,1.022927,1.076562,-0.081362,-7.5576,0.0138,强势空头排列
513890,20250410,0.983667,0.987267,1.030436,1.086543,-0.099276,-9.1369,-0.0036,强势空头排列
513890,20250409,0.962667,0.992133,1.043436,1.098962,-0.106829,-9.7209,-0.029466,强势空头排列
513890,20250408,0.984167,1.0214,1.067291,1.116567,-0.095167,-8.5232,-0.037233,强势空头排列
513890,20250407,1.044667,1.068467,1.098855,1.137348,-0.068881,-6.0563,-0.0238,强势空头排列
513890,20250403,1.107833,1.1122,1.126436,1.155495,-0.043295,-3.7469,-0.004367,强势空头排列
513890,20250402,1.1195,1.124,1.136182,1.163943,-0.039943,-3.4317,-0.0045,强势空头排列
513890,20250401,1.121333,1.129467,1.1436,1.17029,-0.040823,-3.4883,-0.008134,强势空头排列
513890,20250331,1.128667,1.135667,1.152927,1.176567,-0.0409,-3.4762,-0.007,强势空头排列
513890,20250328,1.146667,1.148667,1.165655,1.183824,-0.035157,-2.9698,-0.002,强势空头排列
513890,20250327,1.154333,1.156067,1.175582,1.188943,-0.032876,-2.7651,-0.001734,强势空头排列
513890,20250326,1.151,1.158,1.181273,1.191976,-0.033976,-2.8504,-0.007,强势空头排列
513890,20250325,1.156,1.169733,1.189873,1.196438,-0.026705,-2.232,-0.013733,强势空头排列
513890,20250324,1.174667,1.190733,1.201055,1.201686,-0.010953,-0.9115,-0.016066,强势空头排列
513890,20250321,1.191833,1.2054,1.208109,1.2045,0.0009,0.0747,-0.013567,弱势多头
513890,20250320,1.223833,1.224067,1.216909,1.207729,0.016338,1.3528,-0.000234,强势多头排列
513890,20250319,1.238333,1.228667,1.2196,1.207124,0.021543,1.7847,0.009666,强势多头排列
513890,20250318,1.228833,1.2178,1.214236,1.202562,0.015238,1.2671,0.011033,强势多头排列
513890,20250317,1.205333,1.203133,1.206145,1.197086,0.006047,0.5051,0.0022,弱势多头
513890,20250314,1.198667,1.201,1.203491,1.194781,0.006219,0.5205,-0.002333,弱势多头
513890,20250313,1.1915,1.1996,1.199291,1.191857,0.007743,0.6497,-0.0081,强势多头排列
513890,20250312,1.207167,1.213533,1.202091,1.191814,0.021719,1.8223,-0.006366,强势多头排列
513890,20250311,1.217333,1.218733,1.201436,1.189133,0.0296,2.4892,-0.0014,强势多头排列
513890,20250310,1.223833,1.2144,1.1972,1.184329,0.030071,2.5391,0.009433,强势多头排列
513890,20250307,1.225667,1.2058,1.193073,1.179114,0.026686,2.2632,0.019867,强势多头排列
513890,20250306,1.203167,1.1848,1.1846,1.171162,0.013638,1.1645,0.018367,强势多头排列
513890,20250305,1.161667,1.161133,1.173418,1.161738,-0.000605,-0.0521,0.000534,弱势多头
513890,20250304,1.144333,1.160533,1.172818,1.1571,0.003433,0.2967,-0.0162,弱势多头
513890,20250303,1.155667,1.172,1.178182,1.154619,0.017381,1.5053,-0.016333,弱势多头
513890,20250228,1.186167,1.190133,1.184945,1.152005,0.038128,3.3097,-0.003966,强势多头排列
513890,20250227,1.216167,1.208733,1.1898,1.147548,0.061185,5.3318,0.007434,强势多头排列
513890,20250226,1.204167,1.1964,1.178655,1.134476,0.061924,5.4584,0.007767,强势多头排列
513890,20250225,1.182667,1.1778,1.163618,1.119433,0.058367,5.214,0.004867,强势多头排列
513890,20250224,1.187333,1.179,1.158055,1.109219,0.069781,6.291,0.008333,强势多头排列
513890,20250221,1.171833,1.165667,1.144818,1.094719,0.070948,6.4809,0.006166,强势多头排列
513890,20250220,1.152333,1.1492,1.130018,1.079338,0.069862,6.4727,0.003133,强势多头排列
513890,20250219,1.159833,1.148667,1.123218,1.068048,0.080619,7.5483,0.011166,强势多头排列
513890,20250218,1.143167,1.1318,1.107564,1.05241,0.07939,7.5436,0.011367,强势多头排列
513890,20250217,1.125833,1.114533,1.091273,1.036933,0.0776,7.4836,0.0113,强势多头排列
513890,20250214,1.109667,1.100333,1.075073,1.022048,0.078285,7.6596,0.009334,强势多头排列
513890,20250213,1.091667,1.086533,1.057745,1.007386,0.079147,7.8567,0.005134,强势多头排列
513890,20250212,1.0805,1.074133,1.0408,0.9935,0.080633,8.1161,0.006367,强势多头排列
513890,20250211,1.073167,1.061933,1.024582,0.980305,0.081628,8.3268,0.011234,强势多头排列
513890,20250210,1.067667,1.048133,1.009145,0.967938,0.080195,8.2851,0.019534,强势多头排列
513890,20250207,1.039333,1.019267,0.987382,0.952952,0.066315,6.9589,0.020066,强势多头排列
513890,20250206,1.009167,0.990867,0.968182,0.939957,0.05091,5.4162,0.0183,强势多头排列
513890,20250205,0.9805,0.9658,0.951873,0.929157,0.036643,3.9437,0.0147,强势多头排列
513890,20250127,0.950333,0.945867,0.938182,0.920381,0.025486,2.7691,0.004466,强势多头排列
513890,20250124,0.937833,0.9394,0.930836,0.915662,0.023738,2.5924,-0.001567,强势多头排列
513890,20250123,0.930667,0.9338,0.923836,0.9117,0.0221,2.424,-0.003133,强势多头排列
513890,20250122,0.942667,0.9378,0.921909,0.910724,0.027076,2.973,0.004867,强势多头排列
513890,20250121,0.945167,0.934733,0.916564,0.90839,0.026343,2.9,0.010434,强势多头排列
513890,20250120,0.928833,0.920467,0.906036,0.903781,0.016686,1.8462,0.008366,强势多头排列
513890,20250117,0.912167,0.906,0.897345,0.9004,0.0056,0.6219,0.006167,弱势多头
513890,20250116,0.9035,0.8966,0.892436,0.89921,-0.00261,-0.2903,0.0069,弱势多头
513890,20250115,0.893167,0.8892,0.889109,0.899024,-0.009824,-1.0927,0.003967,弱势多头
513890,20250114,0.885333,0.884667,0.888,0.899929,-0.015262,-1.6959,0.000666,强势空头排列
513890,20250113,0.876,0.879667,0.887455,0.900881,-0.021214,-2.3548,-0.003667,强势空头排列
513890,20250110,0.884,0.8866,0.893327,0.904867,-0.018267,-2.0187,-0.0026,强势空头排列
513890,20250109,0.888333,0.891,0.898109,0.908148,-0.017148,-1.8882,-0.002667,强势空头排列
513890,20250108,0.8905,0.892867,0.901945,0.910781,-0.017914,-1.9669,-0.002367,强势空头排列
513890,20250107,0.896,0.897333,0.907109,0.913986,-0.016653,-1.822,-0.001333,强势空头排列
513890,20250106,0.899833,0.902667,0.911855,0.916838,-0.014171,-1.5456,-0.002834,强势空头排列
513890,20250103,0.898833,0.905933,0.914727,0.91861,-0.012677,-1.38,-0.0071,强势空头排列
513890,20250102,0.906167,0.9134,0.919091,0.920967,-0.007567,-0.8216,-0.007233,强势空头排列
513890,20241231,0.92,0.923267,0.924073,0.923476,-0.000209,-0.0226,-0.003267,弱势多头
513890,20241230,0.930167,0.929733,0.926455,0.924643,0.00509,0.5505,0.000434,强势多头排列
513890,20241227,0.9305,0.929133,0.925,0.923895,0.005238,0.5669,0.001367,强势多头排列
513890,20241226,0.928833,0.926733,0.922891,0.922676,0.004057,0.4397,0.0021,强势多头排列
513890,20241225,0.926167,0.924267,0.921545,0.921448,0.002819,0.3059,0.0019,强势多头排列
513890,20241224,0.923833,0.922333,0.920855,0.920352,0.001981,0.2152,0.0015,强势多头排列
513890,20241223,0.918833,0.918267,0.920109,0.918795,-0.000528,-0.0575,0.000566,弱势多头
513890,20241220,0.919667,0.9172,0.921345,0.918062,-0.000862,-0.0939,0.002467,弱势多头
513890,20241219,0.917333,0.915867,0.922145,0.916924,-0.001057,-0.1153,0.001466,弱势多头
513890,20241218,0.913667,0.917067,0.922782,0.91579,0.001277,0.1394,-0.0034,弱势多头
513890,20241217,0.9105,0.9188,0.923018,0.91451,0.00429,0.4691,-0.0083,弱势多头
513890,20241216,0.921333,0.927467,0.925636,0.914462,0.013005,1.4221,-0.006134,强势多头排列
513890,20241213,0.935833,0.9364,0.928055,0.914267,0.022133,2.4208,-0.000567,强势多头排列
513890,20241212,0.944667,0.938667,0.9266,0.9122,0.026467,2.9014,0.006,强势多头排列
513890,20241211,0.934667,0.9288,0.919255,0.907371,0.021429,2.3617,0.005867,强势多头排列
513890,20241210,0.931333,0.9236,0.914673,0.904248,0.019352,2.1401,0.007733,强势多头排列
513890,20241209,0.913833,0.911533,0.906382,0.899762,0.011771,1.3082,0.0023,强势多头排列
513890,20241206,0.909333,0.908467,0.902527,0.89819,0.010277,1.1442,0.000866,强势多头排列
513890,20241205,0.904,0.9042,0.898109,0.8969,0.0073,0.8139,-0.0002,强势多头排列
513890,20241204,0.907833,0.904467,0.8966,0.897362,0.007105,0.7918,0.003366,弱势多头
513890,20241203,0.905167,0.9012,0.893655,0.897157,0.004043,0.4506,0.003967,弱势多头
513890,20241202,0.899167,0.895533,0.890673,0.8971,-0.001567,-0.1747,0.003634,弱势多头
513890,20241129,0.891667,0.8878,0.887691,0.897186,-0.009386,-1.0462,0.003867,弱势多头
513890,20241128,0.887667,0.883533,0.887255,0.898686,-0.015153,-1.6861,0.004134,强势空头排列
513890,20241127,0.883333,0.881733,0.8878,0.900805,-0.019072,-2.1172,0.0016,强势空头排列
513890,20241126,0.872167,0.878533,0.887364,0.902371,-0.023838,-2.6417,-0.006366,强势空头排列
513890,20241125,0.877167,0.885267,0.891982,0.906443,-0.021176,-2.3362,-0.0081,强势空头排列
513890,20241122,0.889,0.894067,0.8982,0.910914,-0.016847,-1.8495,-0.005067,强势空头排列
513890,20241121,0.904,0.902733,0.905145,0.915238,-0.012505,-1.3663,0.001267,强势空头排列
513890,20241120,0.906,0.902533,0.908418,0.917257,-0.014724,-1.6052,0.003467,强势空头排列
513890,20241119,0.900833,0.899467,0.9104,0.918548,-0.019081,-2.0773,0.001366,强势空头排列
513890,20241118,0.894833,0.898333,0.913527,0.92019,-0.021857,-2.3753,-0.0035,强势空头排列
513890,20241115,0.895667,0.903667,0.918655,0.922767,-0.0191,-2.0699,-0.008,强势空头排列
513890,20241114,0.903,0.914467,0.924818,0.92589,-0.011423,-1.2337,-0.011467,强势空头排列
513890,20241113,0.920333,0.929333,0.931636,0.9291,0.000233,0.0251,-0.009,弱势多头
513890,20241112,0.9355,0.939,0.935145,0.930424,0.008576,0.9217,-0.0035,强势多头排列
513890,20241111,0.950833,0.946933,0.937345,0.930795,0.016138,1.7338,0.0039,强势多头排列
513890,20241108,0.948167,0.943067,0.934018,0.928348,0.014719,1.5855,0.0051,强势多头排列
513890,20241107,0.939833,0.9342,0.929036,0.925162,0.009038,0.9769,0.005633,强势多头排列
513890,20241106,0.929833,0.925667,0.924745,0.922667,0.003,0.3251,0.004166,强势多头排列
513890,20241105,0.926833,0.9232,0.924236,0.922071,0.001129,0.1224,0.003633,弱势多头
513890,20241104,0.914833,0.917,0.921382,0.920576,-0.003576,-0.3885,-0.002167,弱势多头
513890,20241101,0.914167,0.919333,0.922455,0.92141,-0.002077,-0.2254,-0.005166,弱势多头
513890,20241031,0.921667,0.924933,0.925127,0.922795,0.002138,0.2317,-0.003266,弱势多头
513890,20241030,0.928,0.927733,0.925836,0.922986,0.004747,0.5143,0.000267,强势多头排列
513890,20241029,0.934667,0.931333,0.925927,0.9224,0.008933,0.9685,0.003334,强势多头排列
513890,20241028,0.928167,0.9274,0.921873,0.919219,0.008181,0.89,0.000767,强势多头排列
513890,20241025,0.923333,0.923,0.9184,0.915371,0.007629,0.8334,0.000333,强势多头排列
513890,20241024,0.923333,0.922533,0.916855,0.911667,0.010866,1.1919,0.0008,强势多头排列
513890,20241023,0.926833,0.923,0.917436,0.907843,0.015157,1.6696,0.003833,强势多头排列
513890,20241022,0.919,0.914067,0.914218,0.901033,0.013034,1.4466,0.004933,弱势多头
