代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5
588120,20250627,1.006167,1.005,0.994327,0.987062,0.017938,1.8173,0.001167
588120,20250626,1.009,1.0022,0.990855,0.984838,0.017362,1.7629,0.0068
588120,20250625,1.008,0.9974,0.987018,0.982305,0.015095,1.5367,0.0106
588120,20250624,0.988333,0.983267,0.978982,0.97759,0.005677,0.5807,0.005066
588120,20250623,0.9745,0.973867,0.974382,0.974629,-0.000762,-0.0782,0.000633
588120,20250620,0.970667,0.9712,0.973909,0.97351,-0.00231,-0.2373,-0.000533
588120,20250619,0.973333,0.973267,0.976145,0.973605,-0.000338,-0.0347,6.6e-05
588120,20250618,0.9735,0.974,0.977473,0.9731,0.0009,0.0925,-0.0005
588120,20250617,0.971,0.973667,0.977873,0.972167,0.0015,0.1543,-0.002667
588120,20250616,0.976167,0.977533,0.980018,0.972143,0.00539,0.5544,-0.001366
588120,20250613,0.977667,0.9798,0.980091,0.971176,0.008624,0.888,-0.002133
588120,20250612,0.981833,0.983933,0.980527,0.970405,0.013528,1.3941,-0.0021
588120,20250611,0.983333,0.984733,0.978327,0.968633,0.0161,1.6621,-0.0014
588120,20250610,0.986667,0.9852,0.975818,0.967038,0.018162,1.8781,0.001467
588120,20250609,0.991,0.984867,0.972927,0.965529,0.019338,2.0028,0.006133
588120,20250606,0.981667,0.975867,0.966036,0.962286,0.013581,1.4113,0.0058
588120,20250605,0.974,0.969,0.960709,0.9601,0.0089,0.927,0.005
588120,20250604,0.962667,0.960133,0.955636,0.958219,0.001914,0.1997,0.002534
588120,20250603,0.959333,0.955467,0.953673,0.958095,-0.002628,-0.2743,0.003866
588120,20250530,0.953333,0.950867,0.952164,0.958333,-0.007466,-0.7791,0.002466
588120,20250529,0.9515,0.9496,0.952764,0.959676,-0.010076,-1.0499,0.0019
588120,20250528,0.941833,0.9446,0.9512,0.959952,-0.015352,-1.5992,-0.002767
588120,20250527,0.946167,0.949867,0.954818,0.96269,-0.012823,-1.332,-0.0037
588120,20250526,0.9505,0.954667,0.957964,0.964933,-0.010266,-1.0639,-0.004167
588120,20250523,0.955333,0.9584,0.960727,0.966795,-0.008395,-0.8683,-0.003067
588120,20250522,0.9645,0.963533,0.964327,0.968938,-0.005405,-0.5578,0.000967
588120,20250521,0.9655,0.963133,0.965673,0.969695,-0.006562,-0.6767,0.002367
588120,20250520,0.9625,0.961467,0.966473,0.96989,-0.008423,-0.8684,0.001033
588120,20250519,0.957333,0.960533,0.967782,0.970024,-0.009491,-0.9784,-0.0032
588120,20250516,0.959167,0.963933,0.971109,0.970976,-0.007043,-0.7254,-0.004766
588120,20250515,0.964333,0.968333,0.974545,0.971938,-0.003605,-0.3709,-0.004
588120,20250514,0.9755,0.976333,0.9788,0.973338,0.002995,0.3077,-0.000833
588120,20250513,0.977167,0.978933,0.979273,0.972871,0.006062,0.6231,-0.001766
588120,20250512,0.978,0.981,0.978509,0.971643,0.009357,0.963,-0.003
588120,20250509,0.980333,0.983133,0.977582,0.970005,0.013128,1.3534,-0.0028
588120,20250508,0.988833,0.986333,0.977436,0.968371,0.017962,1.8549,0.0025
588120,20250507,0.988333,0.9826,0.974255,0.964676,0.017924,1.858,0.005733
588120,20250506,0.9845,0.977067,0.970564,0.961071,0.015996,1.6644,0.007433
588120,20250430,0.970667,0.966533,0.964673,0.956748,0.009785,1.0227,0.004134
588120,20250429,0.960833,0.960667,0.961164,0.954048,0.006619,0.6938,0.000166
588120,20250428,0.957833,0.959933,0.960309,0.95291,0.007023,0.737,-0.0021
588120,20250425,0.959,0.961667,0.960491,0.952395,0.009272,0.9735,-0.002667
588120,20250424,0.964,0.964333,0.961509,0.952467,0.011866,1.2458,-0.000333
588120,20250423,0.968333,0.964933,0.960855,0.952186,0.012747,1.3387,0.0034
588120,20250422,0.964833,0.961267,0.957164,0.951119,0.010148,1.067,0.003566
588120,20250421,0.960833,0.9582,0.952345,0.950476,0.007724,0.8126,0.002633
588120,20250418,0.950833,0.953133,0.944509,0.949481,0.003652,0.3846,-0.0023
588120,20250417,0.953667,0.9562,0.941345,0.950943,0.005257,0.5528,-0.002533
588120,20250416,0.956,0.9552,0.938182,0.952319,0.002881,0.3025,0.0008
588120,20250415,0.962167,0.951667,0.936655,0.954529,-0.002862,-0.2998,0.0105
588120,20250414,0.956333,0.939067,0.933891,0.956176,-0.017109,-1.7893,0.017266
588120,20250411,0.935167,0.917067,0.930473,0.95761,-0.040543,-4.2338,0.0181
588120,20250410,0.902,0.8984,0.928636,0.959814,-0.061414,-6.3985,0.0036
588120,20250409,0.879833,0.8998,0.935855,0.966738,-0.066938,-6.9241,-0.019967
588120,20250408,0.886333,0.917067,0.949473,0.976914,-0.059847,-6.1261,-0.030734
588120,20250407,0.9235,0.9482,0.968564,0.989662,-0.041462,-4.1895,-0.0247
588120,20250403,0.994333,0.994667,0.993691,1.005167,-0.0105,-1.0446,-0.000334
588120,20250402,1.000667,0.998267,0.995709,1.008571,-0.010304,-1.0216,0.0024
588120,20250401,0.995667,0.994667,0.995036,1.010419,-0.015752,-1.559,0.001
588120,20250331,0.992333,0.991333,0.995909,1.012776,-0.021443,-2.1173,0.001
588120,20250328,0.992,0.990867,0.999145,1.016005,-0.025138,-2.4742,0.001133
588120,20250327,0.991667,0.991533,1.003673,1.019538,-0.028005,-2.7468,0.000134
588120,20250326,0.986833,0.991333,1.0072,1.022619,-0.031286,-3.0594,-0.0045
588120,20250325,0.989833,0.998467,1.014055,1.027205,-0.028738,-2.7977,-0.008634
588120,20250324,1.000667,1.010333,1.022564,1.032252,-0.021919,-2.1234,-0.009666
588120,20250321,1.012833,1.021667,1.030145,1.036476,-0.014809,-1.4288,-0.008834
588120,20250320,1.032,1.035267,1.0384,1.040724,-0.005457,-0.5243,-0.003267
588120,20250319,1.04,1.0394,1.042291,1.042224,-0.002824,-0.271,0.0006
588120,20250318,1.043333,1.040733,1.0442,1.042495,-0.001762,-0.169,0.0026
588120,20250317,1.0385,1.039733,1.044145,1.0415,-0.001767,-0.1697,-0.001233
588120,20250314,1.036333,1.040533,1.044145,1.040467,6.6e-05,0.0063,-0.0042
588120,20250313,1.037,1.042533,1.043836,1.039195,0.003338,0.3212,-0.005533
588120,20250312,1.051833,1.053333,1.047527,1.039367,0.013966,1.3437,-0.0015
588120,20250311,1.0545,1.054667,1.046727,1.036757,0.01791,1.7275,-0.000167
588120,20250310,1.055833,1.052133,1.044582,1.033162,0.018971,1.8362,0.0037
588120,20250307,1.054833,1.047333,1.0424,1.029286,0.018047,1.7534,0.0075
588120,20250306,1.049333,1.039867,1.04,1.024981,0.014886,1.4523,0.009466
588120,20250305,1.03,1.0286,1.034564,1.0191,0.0095,0.9322,0.0014
588120,20250304,1.020833,1.028333,1.033509,1.015314,0.013019,1.2823,-0.0075
588120,20250303,1.022667,1.032333,1.033036,1.01191,0.020423,2.0183,-0.009666
588120,20250228,1.038333,1.042133,1.034,1.009214,0.032919,3.2618,-0.0038
588120,20250227,1.059,1.054133,1.034364,1.00609,0.048043,4.7752,0.004867
588120,20250226,1.051667,1.046133,1.024055,0.997562,0.048571,4.869,0.005534
588120,20250225,1.0415,1.0342,1.012527,0.988419,0.045781,4.6317,0.0073
588120,20250224,1.036333,1.0238,1.003491,0.980614,0.043186,4.404,0.012533
588120,20250221,1.023333,1.008533,0.993055,0.972043,0.03649,3.7539,0.0148
588120,20250220,0.9965,0.988533,0.9812,0.962719,0.025814,2.6814,0.007967
588120,20250219,0.981,0.977067,0.974545,0.956043,0.021024,2.1991,0.003933
588120,20250218,0.966,0.968067,0.968236,0.949833,0.018234,1.9197,-0.002067
588120,20250217,0.971667,0.972667,0.968073,0.946833,0.025834,2.7285,-0.001
588120,20250214,0.971667,0.972333,0.964273,0.941795,0.030538,3.2425,-0.000666
588120,20250213,0.972667,0.972533,0.9598,0.9365,0.036033,3.8476,0.000134
588120,20250212,0.977667,0.9736,0.955182,0.931157,0.042443,4.5581,0.004067
588120,20250211,0.969667,0.9638,0.9458,0.92341,0.04039,4.374,0.005867
588120,20250210,0.967833,0.9556,0.938309,0.91669,0.03891,4.2446,0.012233
588120,20250207,0.952833,0.941667,0.9282,0.908719,0.032948,3.6258,0.011166
588120,20250206,0.933833,0.9274,0.918636,0.901348,0.026052,2.8903,0.006433
588120,20250205,0.914833,0.9134,0.909618,0.894662,0.018738,2.0944,0.001433
588120,20250127,0.912167,0.911467,0.906945,0.891548,0.019919,2.2342,0.0007
588120,20250124,0.914667,0.912533,0.905109,0.889519,0.023014,2.5872,0.002134
588120,20250123,0.906833,0.9064,0.898764,0.885967,0.020433,2.3063,0.000433
588120,20250122,0.908667,0.9056,0.8952,0.884438,0.021162,2.3927,0.003067
588120,20250121,0.907333,0.901867,0.889964,0.882652,0.019215,2.177,0.005466
588120,20250120,0.898667,0.895333,0.882855,0.880438,0.014895,1.6918,0.003334
588120,20250117,0.8925,0.8892,0.876691,0.879481,0.009719,1.1051,0.0033
588120,20250116,0.886,0.879733,0.869818,0.878752,0.000981,0.1116,0.006267
588120,20250115,0.882833,0.874133,0.865782,0.879848,-0.005715,-0.6495,0.0087
588120,20250114,0.873333,0.866667,0.862,0.881086,-0.014419,-1.6365,0.006666
588120,20250113,0.851333,0.8528,0.8566,0.881319,-0.028519,-3.2359,-0.001467
588120,20250110,0.851333,0.852667,0.860509,0.886086,-0.033419,-3.7715,-0.001334
588120,20250109,0.857167,0.855267,0.867473,0.89209,-0.036823,-4.1277,0.0019
588120,20250108,0.855333,0.855067,0.873745,0.897562,-0.042495,-4.7345,0.000266
588120,20250107,0.853333,0.858,0.881618,0.903624,-0.045624,-5.049,-0.004667
588120,20250106,0.851,0.864067,0.889909,0.909686,-0.045619,-5.0148,-0.013067
588120,20250103,0.865667,0.881533,0.902964,0.917786,-0.036253,-3.95,-0.015866
588120,20250102,0.888833,0.902467,0.915964,0.925543,-0.023076,-2.4932,-0.013634
588120,20241231,0.913833,0.921333,0.926727,0.93189,-0.010557,-1.1329,-0.0075
588120,20241230,0.9325,0.933267,0.932691,0.935805,-0.002538,-0.2712,-0.000767
588120,20241227,0.937,0.935267,0.933345,0.937095,-0.001828,-0.1951,0.001733
588120,20241226,0.937333,0.935333,0.932727,0.937657,-0.002324,-0.2479,0.002
588120,20241225,0.929667,0.9314,0.930873,0.937257,-0.005857,-0.6249,-0.001733
588120,20241224,0.932333,0.932333,0.9324,0.938295,-0.005962,-0.6354,0.0
588120,20241223,0.931667,0.930267,0.933491,0.93871,-0.008443,-0.8994,0.0014
588120,20241220,0.937167,0.932,0.936891,0.940124,-0.008124,-0.8641,0.005167
588120,20241219,0.925833,0.926,0.936218,0.939181,-0.013181,-1.4035,-0.000167
588120,20241218,0.922333,0.928133,0.938836,0.939967,-0.011834,-1.259,-0.0058
588120,20241217,0.922833,0.933467,0.941945,0.941076,-0.007609,-0.8085,-0.010634
