代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5
159329,20250627,0.994833,0.9936,0.991618,0.99729,-0.00369,-0.37,0.001233
159329,20250626,0.9945,0.9916,0.991145,0.998,-0.0064,-0.6413,0.0029
159329,20250625,0.992167,0.99,0.991291,0.998857,-0.008857,-0.8867,0.002167
159329,20250624,0.986667,0.9872,0.991491,0.999619,-0.012419,-1.2424,-0.000533
159329,20250623,0.983,0.985667,0.992709,1.000776,-0.015109,-1.5097,-0.002667
159329,20250620,0.987833,0.99,0.997127,1.003476,-0.013476,-1.3429,-0.002167
159329,20250619,0.993,0.994267,1.001382,1.006043,-0.011776,-1.1705,-0.001267
159329,20250618,0.9925,0.996067,1.003909,1.007629,-0.011562,-1.1474,-0.003567
159329,20250617,0.997833,1.002267,1.007982,1.01011,-0.007843,-0.7765,-0.004434
159329,20250616,1.002167,1.006933,1.010491,1.011924,-0.004991,-0.4932,-0.004766
159329,20250613,1.010167,1.0128,1.013127,1.013957,-0.001157,-0.1141,-0.002633
159329,20250612,1.0185,1.0178,1.015036,1.015695,0.002105,0.2072,0.0007
159329,20250611,1.018333,1.0176,1.0138,1.016238,0.001362,0.134,0.000733
159329,20250610,1.016833,1.016,1.012327,1.01671,-0.00071,-0.0698,0.000833
159329,20250609,1.0155,1.0132,1.0108,1.01709,-0.00389,-0.3825,0.0023
159329,20250606,1.014167,1.011,1.010145,1.017743,-0.006743,-0.6625,0.003167
159329,20250605,1.011167,1.009,1.010055,1.018381,-0.009381,-0.9212,0.002167
159329,20250604,1.0025,1.004,1.009036,1.018329,-0.014329,-1.4071,-0.0015
159329,20250603,1.003833,1.005533,1.011709,1.019852,-0.014319,-1.404,-0.0017
159329,20250530,1.006833,1.008733,1.0154,1.021586,-0.012853,-1.2581,-0.0019
159329,20250529,1.010333,1.0122,1.019255,1.023052,-0.010852,-1.0607,-0.001867
159329,20250528,1.0105,1.014533,1.022164,1.023752,-0.009219,-0.9005,-0.004033
159329,20250527,1.017167,1.0208,1.027836,1.025157,-0.004357,-0.425,-0.003633
159329,20250526,1.0215,1.024733,1.031655,1.025462,-0.000729,-0.0711,-0.003233
159329,20250523,1.028,1.030067,1.035182,1.025748,0.004319,0.4211,-0.002067
159329,20250522,1.033167,1.0344,1.036873,1.025286,0.009114,0.8889,-0.001233
159329,20250521,1.032667,1.035067,1.035582,1.023557,0.01151,1.1245,-0.0024
159329,20250520,1.0375,1.0416,1.034764,1.022314,0.019286,1.8865,-0.0041
159329,20250519,1.0395,1.045,1.031909,1.020257,0.024743,2.4252,-0.0055
159329,20250516,1.049333,1.0456,1.028291,1.017929,0.027671,2.7184,0.003733
159329,20250515,1.053,1.0408,1.022945,1.014862,0.025938,2.5558,0.0122
159329,20250514,1.0515,1.033733,1.017618,1.011933,0.0218,2.1543,0.017767
159329,20250513,1.010667,1.004867,1.0024,1.00411,0.000757,0.0754,0.0058
159329,20250512,0.995833,0.995,0.998291,1.002195,-0.007195,-0.7179,0.000833
159329,20250509,0.992167,0.993467,0.998764,1.002386,-0.008919,-0.8898,-0.0013
