代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5
513630,20250627,1.473,1.472467,1.461364,1.450243,0.022224,1.5324,0.000533
513630,20250626,1.477333,1.4708,1.458782,1.446986,0.023814,1.6458,0.006533
513630,20250625,1.473833,1.462667,1.454091,1.442548,0.020119,1.3947,0.011166
513630,20250624,1.459,1.45,1.447545,1.437076,0.012924,0.8993,0.009
513630,20250623,1.440333,1.439467,1.442018,1.432129,0.007338,0.5124,0.000866
513630,20250620,1.429667,1.435533,1.439309,1.428657,0.006876,0.4813,-0.005866
513630,20250619,1.433167,1.439733,1.440036,1.426995,0.012738,0.8926,-0.006566
513630,20250618,1.4495,1.449667,1.442982,1.426457,0.02321,1.6271,-0.000167
513630,20250617,1.454167,1.451,1.440745,1.423314,0.027686,1.9452,0.003167
513630,20250616,1.4515,1.447267,1.435891,1.418886,0.028381,2.0002,0.004233
513630,20250613,1.4445,1.439933,1.4292,1.41379,0.026143,1.8491,0.004567
513630,20250612,1.438,1.432733,1.4228,1.409152,0.023581,1.6734,0.005267
513630,20250611,1.432333,1.4266,1.417091,1.405119,0.021481,1.5288,0.005733
513630,20250610,1.421833,1.4184,1.410382,1.400752,0.017648,1.2599,0.003433
513630,20250609,1.4145,1.413,1.405018,1.39729,0.01571,1.1243,0.0015
513630,20250606,1.410667,1.4088,1.400836,1.394533,0.014267,1.0231,0.001867
513630,20250605,1.410167,1.4052,1.397582,1.392181,0.013019,0.9352,0.004967
513630,20250604,1.4055,1.400067,1.394036,1.389548,0.010519,0.757,0.005433
513630,20250603,1.397833,1.394,1.390636,1.386805,0.007195,0.5188,0.003833
513630,20250530,1.386,1.385733,1.386582,1.3836,0.002133,0.1542,0.000267
513630,20250529,1.386,1.385267,1.386727,1.382452,0.002815,0.2036,0.000733
513630,20250528,1.386,1.3856,1.387055,1.3812,0.0044,0.3186,0.0004
513630,20250527,1.383667,1.3854,1.386818,1.379424,0.005976,0.4332,-0.001733
513630,20250526,1.384,1.387,1.386855,1.377662,0.009338,0.6778,-0.003
513630,20250523,1.388,1.389733,1.387364,1.375986,0.013747,0.9991,-0.001733
513630,20250522,1.393833,1.391733,1.387382,1.373933,0.0178,1.2956,0.0021
513630,20250521,1.393833,1.390267,1.385109,1.370652,0.019615,1.4311,0.003566
513630,20250520,1.389333,1.387267,1.381509,1.366705,0.020562,1.5045,0.002066
513630,20250519,1.381833,1.3818,1.376618,1.362157,0.019643,1.4421,3.3e-05
513630,20250516,1.381333,1.380267,1.373164,1.358486,0.021781,1.6033,0.001066
513630,20250515,1.383167,1.380333,1.370273,1.3552,0.025133,1.8546,0.002834
513630,20250514,1.379833,1.3758,1.365164,1.350757,0.025043,1.854,0.004033
513630,20250513,1.372,1.368267,1.3588,1.345624,0.022643,1.6827,0.003733
513630,20250512,1.370333,1.3648,1.354764,1.341695,0.023105,1.7221,0.005533
513630,20250509,1.360333,1.355667,1.348582,1.336419,0.019248,1.4403,0.004666
513630,20250508,1.353,1.348667,1.343818,1.331738,0.016929,1.2712,0.004333
513630,20250507,1.346833,1.344133,1.340109,1.327538,0.016595,1.2501,0.0027
513630,20250506,1.340333,1.34,1.336455,1.323733,0.016267,1.2289,0.000333
513630,20250430,1.336333,1.336667,1.333255,1.320524,0.016143,1.2225,-0.000334
513630,20250429,1.339667,1.338133,1.331964,1.318605,0.019528,1.481,0.001534
513630,20250428,1.338833,1.337,1.3294,1.316176,0.020824,1.5822,0.001833
513630,20250425,1.335,1.332267,1.325182,1.313214,0.019053,1.4509,0.002733
513630,20250424,1.331333,1.327667,1.320855,1.310748,0.016919,1.2908,0.003666
513630,20250423,1.330333,1.325267,1.317527,1.309286,0.015981,1.2206,0.005066
513630,20250422,1.319167,1.316733,1.310473,1.306686,0.010047,0.7689,0.002434
