代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
159831,20250627,7.434,7.447267,7.481455,7.514886,-0.067619,-0.8998,-0.013267,温和空头排列,-0.27
159831,20250626,7.468167,7.477733,7.508036,7.527086,-0.049353,-0.6557,-0.009566,微弱空头排列,-0.3
159831,20250625,7.470333,7.484333,7.521273,7.531224,-0.046891,-0.6226,-0.014,微弱空头排列,-0.3
159831,20250624,7.487333,7.503133,7.537927,7.536686,-0.033553,-0.4452,-0.0158,震荡排列,0.0
159831,20250623,7.525667,7.534867,7.5578,7.543729,-0.008862,-0.1175,-0.0092,震荡排列,0.0
159831,20250620,7.527,7.544733,7.560909,7.542533,0.0022,0.0292,-0.017733,震荡排列,0.0
159831,20250619,7.553333,7.5744,7.569927,7.544114,0.030286,0.4015,-0.021067,微弱多头排列,0.3
159831,20250618,7.582667,7.597333,7.574218,7.542924,0.054409,0.7213,-0.014666,温和多头排列,0.22
159831,20250617,7.6095,7.6036,7.571509,7.536919,0.066681,0.8847,0.0059,温和多头排列,0.26
159831,20250616,7.6355,7.6034,7.568036,7.529386,0.074014,0.983,0.0321,温和多头排列,0.29
159831,20250613,7.606833,7.570933,7.549382,7.513914,0.057019,0.7588,0.0359,微弱多头排列,0.3
159831,20250612,7.535,7.522,7.520473,7.493376,0.028624,0.382,0.013,微弱多头排列,0.3
159831,20250611,7.491333,7.5018,7.505582,7.480362,0.021438,0.2866,-0.010467,震荡排列,0.0
159831,20250610,7.492667,7.508933,7.502873,7.473833,0.0351,0.4696,-0.016266,微弱多头排列,0.3
159831,20250609,7.513,7.5254,7.503164,7.468571,0.056829,0.7609,-0.0124,微弱多头排列,0.3
159831,20250606,7.552,7.544133,7.506764,7.465176,0.078957,1.0577,0.007867,温和多头排列,0.32
159831,20250605,7.551333,7.5244,7.4956,7.454619,0.069781,0.9361,0.026933,温和多头排列,0.28
159831,20250604,7.530333,7.496333,7.483127,7.4447,0.051633,0.6936,0.034,微弱多头排列,0.3
159831,20250603,7.4845,7.464267,7.467455,7.43631,0.027957,0.376,0.020233,震荡排列,0.0
159831,20250530,7.4185,7.4272,7.446164,7.427419,-0.000219,-0.0029,-0.0087,震荡排列,0.0
159831,20250529,7.406833,7.432,7.4412,7.429605,0.002395,0.0322,-0.025167,震荡排列,0.0
159831,20250528,7.453,7.471467,7.445145,7.439467,0.032,0.4301,-0.018467,微弱多头排列,0.3
159831,20250527,7.475,7.490467,7.4338,7.442943,0.047524,0.6385,-0.015467,震荡排列,0.0
159831,20250526,7.513833,7.500067,7.422491,7.447829,0.052238,0.7014,0.013766,震荡排列,0.0
159831,20250523,7.524667,7.475733,7.399382,7.447352,0.028381,0.3811,0.048934,震荡排列,0.0
159831,20250522,7.482667,7.425067,7.373364,7.447243,-0.022176,-0.2978,0.0576,震荡排列,0.0
159831,20250521,7.3985,7.346733,7.348218,7.447967,-0.101234,-1.3592,0.051767,微弱空头排列,-0.3
159831,20250520,7.279,7.263467,7.330455,7.451038,-0.187571,-2.5174,0.015533,中等空头排列,-0.63
159831,20250519,7.252667,7.266067,7.362455,7.478057,-0.21199,-2.8348,-0.0134,中等空头排列,-0.71
159831,20250516,7.230667,7.275333,7.396891,7.505267,-0.229934,-3.0636,-0.044666,强势空头排列,-0.62
159831,20250515,7.255167,7.322267,7.445109,7.5372,-0.214933,-2.8516,-0.0671,中等空头排列,-0.72
159831,20250514,7.386667,7.4384,7.520636,7.580871,-0.142471,-1.8793,-0.051733,中等空头排列,-0.47
159831,20250513,7.453,7.509533,7.5618,7.60419,-0.094657,-1.2448,-0.056533,温和空头排列,-0.37
159831,20250512,7.532333,7.583267,7.598673,7.621976,-0.038709,-0.5079,-0.050934,微弱空头排列,-0.3
159831,20250509,7.636667,7.646933,7.628873,7.633162,0.013771,0.1804,-0.010266,震荡排列,0.0
159831,20250508,7.678167,7.658467,7.639927,7.626776,0.031691,0.4155,0.0197,微弱多头排列,0.3
159831,20250507,7.6945,7.6566,7.650018,7.614943,0.041657,0.547,0.0379,微弱多头排列,0.3
159831,20250506,7.6235,7.604733,7.6366,7.588843,0.01589,0.2094,0.018767,震荡排列,0.0
159831,20250430,7.559333,7.571533,7.633764,7.5659,0.005633,0.0745,-0.0122,震荡排列,0.0
159831,20250429,7.575333,7.587267,7.657036,7.554452,0.032815,0.4344,-0.011934,震荡排列,0.0
159831,20250428,7.581833,7.621933,7.669291,7.536557,0.085376,1.1328,-0.0401,震荡排列,0.0
159831,20250425,7.616833,7.689467,7.687418,7.5205,0.168967,2.2468,-0.072634,微弱多头排列,0.3
159831,20250424,7.7005,7.740467,7.689836,7.495086,0.245381,3.2739,-0.039967,强势多头排列,0.65
159831,20250423,7.782333,7.773267,7.674691,7.460867,0.3124,4.1872,0.009066,强势多头排列,0.83
159831,20250422,7.920333,7.8332,7.664836,7.430962,0.402238,5.413,0.087133,强势多头排列,1.07
159831,20250421,7.732667,7.6788,7.542673,7.346905,0.331895,4.5175,0.053867,强势多头排列,0.89
159831,20250418,7.644667,7.590067,7.455218,7.284657,0.30541,4.1925,0.0546,强势多头排列,0.83
159831,20250417,7.582167,7.527267,7.384073,7.231919,0.295348,4.084,0.0549,强势多头排列,0.81
159831,20250416,7.4875,7.4416,7.306218,7.177086,0.264514,3.6855,0.0459,强势多头排列,0.73
159831,20250415,7.396,7.346533,7.234509,7.125914,0.220619,3.096,0.049467,强势多头排列,0.61
159831,20250414,7.359333,7.279667,7.187745,7.08781,0.191857,2.7069,0.079666,中等多头排列,0.67
159831,20250411,7.261333,7.181067,7.133218,7.046257,0.13481,1.9132,0.080266,中等多头排列,0.48
159831,20250410,7.121667,7.085,7.078127,7.005595,0.079405,1.1335,0.036667,微弱多头排列,0.3
159831,20250409,7.005333,7.027867,7.041891,6.975205,0.052662,0.755,-0.022534,震荡排列,0.0
159831,20250408,6.997667,7.035333,7.033745,6.959248,0.076085,1.0933,-0.037666,微弱多头排列,0.3
159831,20250407,7.048,7.073067,7.036236,6.948324,0.124743,1.7953,-0.025067,中等多头排列,0.45
159831,20250403,7.1465,7.1254,7.042564,6.93869,0.18671,2.6909,0.0211,中等多头排列,0.67
159831,20250402,7.114,7.0818,7.001982,6.904557,0.177243,2.567,0.0322,中等多头排列,0.64
159831,20250401,7.096,7.043067,6.968473,6.874076,0.168991,2.4584,0.052933,中等多头排列,0.61
