代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5
511130,20250627,109.229612,109.236117,109.314969,109.106718,0.129399,0.1186,-0.006505
511130,20250626,109.102427,109.226278,109.29045,109.054707,0.171571,0.1573,-0.123851
511130,20250625,109.185437,109.324401,109.305137,109.024278,0.300123,0.2753,-0.138964
511130,20250624,109.471521,109.498252,109.345931,109.00811,0.490142,0.4496,-0.026731
511130,20250623,109.656149,109.564854,109.320388,108.963442,0.601412,0.5519,0.091295
511130,20250620,109.583981,109.447896,109.200635,108.878556,0.56934,0.5229,0.136085
511130,20250619,109.386731,109.256828,109.041006,108.785709,0.471119,0.4331,0.129903
511130,20250618,109.173301,109.080518,108.883089,108.708206,0.372312,0.3425,0.092783
511130,20250617,108.994498,108.944595,108.740212,108.651433,0.293162,0.2698,0.049903
511130,20250616,108.868932,108.835146,108.627645,108.613355,0.221791,0.2042,0.033786
511130,20250613,108.842071,108.770615,108.553575,108.596503,0.174112,0.1603,0.071456
511130,20250612,108.779288,108.662783,108.475184,108.58379,0.078993,0.0727,0.116505
511130,20250611,108.653722,108.488867,108.397092,108.572597,-0.08373,-0.0771,0.164855
511130,20250610,108.415372,108.267896,108.32475,108.566669,-0.298773,-0.2752,0.147476
511130,20250609,108.196278,108.1591,108.313548,108.591947,-0.432847,-0.3986,0.037178
511130,20250606,107.934951,108.10123,108.331078,108.633923,-0.532693,-0.4904,-0.166279
511130,20250605,108.014902,108.198006,108.443176,108.725554,-0.527548,-0.4852,-0.183104
511130,20250604,108.361165,108.430565,108.618144,108.847599,-0.417034,-0.3831,-0.0694
511130,20250603,108.706179,108.681431,108.796328,108.970295,-0.288864,-0.2651,0.024748
511130,20250530,108.595447,108.652683,108.816976,109.014787,-0.362104,-0.3322,-0.057236
511130,20250529,108.512846,108.667447,108.849508,109.072511,-0.405064,-0.3714,-0.154601
511130,20250528,108.825528,108.90426,108.987867,109.18498,-0.28072,-0.2571,-0.078732
511130,20250527,108.940488,108.991935,109.036133,109.250337,-0.258402,-0.2365,-0.051447
511130,20250526,109.106829,109.113561,109.093641,109.317073,-0.203512,-0.1862,-0.006732
511130,20250523,109.105528,109.122407,109.096585,109.350499,-0.228092,-0.2086,-0.016879
511130,20250522,109.10439,109.102049,109.112639,109.381672,-0.279623,-0.2556,0.002341
511130,20250521,109.158211,109.107837,109.163778,109.420023,-0.312186,-0.2853,0.050374
511130,20250520,109.133008,109.081041,109.216213,109.451596,-0.370555,-0.3386,0.051967
511130,20250519,109.012033,109.013528,109.267814,109.471619,-0.458091,-0.4185,-0.001495
511130,20250516,108.929268,109.011902,109.362945,109.505705,-0.493803,-0.4509,-0.082634
511130,20250515,109.030081,109.18348,109.533073,109.567136,-0.383656,-0.3502,-0.153399
511130,20250514,109.144065,109.380813,109.688266,109.616743,-0.23593,-0.2152,-0.236748
511130,20250513,109.464065,109.644098,109.850341,109.668767,-0.024669,-0.0225,-0.180033
511130,20250512,109.831707,109.914146,109.969419,109.703043,0.211103,0.1924,-0.082439
511130,20250509,110.10813,110.133528,110.020665,109.706811,0.426717,0.389,-0.025398
511130,20250508,110.073984,110.145756,109.934013,109.643289,0.502467,0.4583,-0.071772
511130,20250507,110.115772,110.151285,109.838084,109.588976,0.562309,0.5131,-0.035513
511130,20250506,110.343577,110.176911,109.763761,109.545812,0.631099,0.5761,0.166666
511130,20250430,110.237398,109.964943,109.58941,109.444734,0.520209,0.4753,0.272455
511130,20250429,109.953333,109.66322,109.405534,109.323666,0.339554,0.3106,0.290113
511130,20250428,109.359512,109.250341,109.184727,109.168841,0.0815,0.0747,0.109171
511130,20250425,109.063089,109.058276,109.109322,109.073422,-0.015146,-0.0139,0.004813
511130,20250424,108.973984,108.988098,109.103663,109.001343,-0.013245,-0.0122,-0.014114
511130,20250423,109.029593,109.038179,109.169384,108.947024,0.091155,0.0837,-0.008586
511130,20250422,109.10813,109.132358,109.239663,108.875712,0.256646,0.2357,-0.024228
511130,20250421,108.956585,109.109268,109.242359,108.747856,0.361412,0.3323,-0.152683
511130,20250418,109.206667,109.293138,109.367361,108.650866,0.642272,0.5911,-0.086471
511130,20250417,109.357724,109.375415,109.41914,108.50394,0.871475,0.8032,-0.017691
511130,20250416,109.569431,109.501593,109.432656,108.334537,1.167056,1.0773,0.067838
511130,20250415,109.402114,109.408846,109.269038,108.079693,1.329153,1.2298,-0.006732
511130,20250414,109.352846,109.381008,109.069339,107.816009,1.564999,1.4515,-0.028162
511130,20250411,109.367317,109.466211,108.823521,107.544437,1.921774,1.787,-0.098894
511130,20250410,109.509919,109.546797,108.557162,107.272715,2.274082,2.1199,-0.036878
511130,20250409,109.593171,109.299447,108.155619,106.944516,2.354931,2.202,0.293724
