代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
159363,20250627,1.0375,1.026267,1.010709,0.996457,0.02981,2.9916,0.011233,强势多头排列
159363,20250626,1.021333,1.0102,1.001109,0.989514,0.020686,2.0905,0.011133,强势多头排列
159363,20250625,1.005667,0.9978,0.993945,0.98369,0.01411,1.4344,0.007867,强势多头排列
159363,20250624,0.9865,0.987133,0.987527,0.978152,0.008981,0.9182,-0.000633,弱势多头
159363,20250623,0.979667,0.984333,0.985236,0.974614,0.009719,0.9972,-0.004666,弱势多头
159363,20250620,0.985167,0.988333,0.986291,0.972329,0.016004,1.6459,-0.003166,强势多头排列
159363,20250619,0.996333,0.9942,0.988436,0.970376,0.023824,2.4551,0.002133,强势多头排列
159363,20250618,0.996667,0.992,0.986036,0.966005,0.025995,2.691,0.004667,强势多头排列
159363,20250617,0.988333,0.985467,0.981127,0.960638,0.024829,2.5846,0.002866,强势多头排列
159363,20250616,0.985667,0.9822,0.9772,0.956224,0.025976,2.7165,0.003467,强势多头排列
159363,20250613,0.9755,0.9764,0.970491,0.950857,0.025543,2.6863,-0.0009,强势多头排列
159363,20250612,0.978167,0.979067,0.967582,0.947681,0.031386,3.3119,-0.0009,强势多头排列
159363,20250611,0.975833,0.976133,0.960873,0.943176,0.032957,3.4943,-0.0003,强势多头排列
159363,20250610,0.979667,0.974667,0.955055,0.939729,0.034938,3.7179,0.005,强势多头排列
159363,20250609,0.981667,0.968867,0.948018,0.936124,0.032743,3.4977,0.0128,强势多头排列
159363,20250606,0.963833,0.951067,0.935691,0.930367,0.0207,2.2249,0.012766,强势多头排列
159363,20250605,0.946,0.937067,0.926091,0.926448,0.010619,1.1462,0.008933,弱势多头
159363,20250604,0.9235,0.921733,0.917255,0.923138,-0.001405,-0.1522,0.001767,弱势多头
159363,20250603,0.915833,0.914533,0.914036,0.922814,-0.008281,-0.8974,0.0013,弱势多头
159363,20250530,0.917333,0.914533,0.914927,0.924448,-0.009915,-1.0725,0.0028,强势空头排列
159363,20250529,0.916833,0.9138,0.916236,0.925933,-0.012133,-1.3104,0.003033,强势空头排列
159363,20250528,0.9055,0.906933,0.914473,0.925538,-0.018605,-2.0102,-0.001433,强势空头排列
159363,20250527,0.906167,0.909867,0.918345,0.92741,-0.017543,-1.8916,-0.0037,强势空头排列
159363,20250526,0.9125,0.916267,0.923909,0.92951,-0.013243,-1.4247,-0.003767,强势空头排列
159363,20250523,0.913167,0.918533,0.927545,0.930081,-0.011548,-1.2416,-0.005366,强势空头排列
159363,20250522,0.926,0.927733,0.934436,0.931838,-0.004105,-0.4405,-0.001733,弱势多头
159363,20250521,0.929333,0.930467,0.938164,0.931405,-0.000938,-0.1007,-0.001134,弱势多头
159363,20250520,0.932167,0.9344,0.941273,0.930262,0.004138,0.4448,-0.002233,弱势多头
159363,20250519,0.931667,0.937733,0.943436,0.928167,0.009566,1.0306,-0.006066,弱势多头
159363,20250516,0.939167,0.944467,0.945873,0.92611,0.018357,1.9822,-0.0053,弱势多头
159363,20250515,0.946167,0.9492,0.946055,0.923095,0.026105,2.828,-0.003033,强势多头排列
159363,20250514,0.9605,0.957467,0.946127,0.92031,0.037157,4.0374,0.003033,强势多头排列
159363,20250513,0.953833,0.952267,0.938491,0.913833,0.038434,4.2058,0.001566,强势多头排列
159363,20250512,0.9535,0.949867,0.931309,0.907938,0.041929,4.618,0.003633,强势多头排列
159363,20250509,0.945667,0.941733,0.921855,0.900843,0.04089,4.5391,0.003934,强势多头排列
159363,20250508,0.947333,0.936,0.914582,0.8949,0.0411,4.5927,0.011333,强势多头排列
159363,20250507,0.930833,0.918667,0.902655,0.886448,0.032219,3.6346,0.012166,强势多头排列
159363,20250506,0.918833,0.906533,0.894091,0.880595,0.025938,2.9455,0.0123,强势多头排列
159363,20250430,0.891833,0.886933,0.882473,0.874171,0.012762,1.4599,0.0049,强势多头排列
159363,20250429,0.8795,0.879067,0.876727,0.87161,0.007457,0.8555,0.000433,强势多头排列
159363,20250428,0.876,0.8778,0.874855,0.871638,0.006162,0.7069,-0.0018,强势多头排列
159363,20250425,0.879333,0.8794,0.874327,0.872843,0.006557,0.7512,-6.7e-05,强势多头排列
159363,20250424,0.878,0.877467,0.872509,0.873981,0.003486,0.3989,0.000533,弱势多头
159363,20250423,0.885,0.878467,0.872636,0.876843,0.001624,0.1852,0.006533,弱势多头
159363,20250422,0.872833,0.868267,0.866818,0.877671,-0.009404,-1.0715,0.004566,弱势多头
159363,20250421,0.869667,0.866333,0.864127,0.88151,-0.015177,-1.7217,0.003334,弱势多头
159363,20250418,0.856167,0.860133,0.8576,0.884905,-0.024772,-2.7994,-0.003966,弱势多头
159363,20250417,0.858,0.863067,0.857455,0.891657,-0.02859,-3.2064,-0.005067,弱势多头
159363,20250416,0.866667,0.867867,0.860545,0.899957,-0.03209,-3.5657,-0.0012,弱势多头
159363,20250415,0.8755,0.8694,0.865055,0.909052,-0.039652,-4.3619,0.0061,弱势多头
159363,20250414,0.872167,0.860133,0.868309,0.917457,-0.057324,-6.2481,0.012034,强势空头排列
159363,20250411,0.858333,0.843733,0.872709,0.926476,-0.082743,-8.9309,0.0146,强势空头排列
159363,20250410,0.837833,0.836267,0.880873,0.937276,-0.101009,-10.7769,0.001566,强势空头排列
159363,20250409,0.813667,0.8418,0.894036,0.9505,-0.1087,-11.4361,-0.028133,强势空头排列
159363,20250408,0.825333,0.866467,0.9152,0.967586,-0.101119,-10.4506,-0.041134,强势空头排列
159363,20250407,0.879167,0.911667,0.944909,0.988357,-0.07669,-7.7593,-0.0325,强势空头排列
159363,20250403,0.969,0.9732,0.980945,1.01159,-0.03839,-3.795,-0.0042,强势空头排列
159363,20250402,0.979833,0.980933,0.988509,1.019629,-0.038696,-3.7951,-0.0011,强势空头排列
159363,20250401,0.979833,0.982,0.993836,1.02599,-0.04399,-4.2876,-0.002167,强势空头排列
159363,20250331,0.984833,0.985933,1.0026,1.033252,-0.047319,-4.5796,-0.0011,强势空头排列
