代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
159222,20250627,1.0605,1.058,1.052891,1.052329,0.005671,0.5389,0.0025,强势多头排列
159222,20250626,1.057167,1.053933,1.050509,1.051171,0.002762,0.2628,0.003234,弱势多头
159222,20250625,1.053833,1.0502,1.049109,1.050438,-0.000238,-0.0227,0.003633,弱势多头
159222,20250624,1.047833,1.045933,1.047727,1.049624,-0.003691,-0.3516,0.0019,强势空头排列
159222,20250623,1.041833,1.0432,1.047255,1.049257,-0.006057,-0.5773,-0.001367,强势空头排列
159222,20250620,1.042,1.044267,1.048855,1.049857,-0.00559,-0.5325,-0.002267,强势空头排列
159222,20250619,1.044167,1.0466,1.0508,1.050595,-0.003995,-0.3803,-0.002433,弱势多头
159222,20250618,1.050333,1.051867,1.053618,1.0518,6.7e-05,0.0064,-0.001534,弱势多头
159222,20250617,1.0515,1.053733,1.054218,1.051852,0.001881,0.1788,-0.002233,弱势多头
159222,20250616,1.054,1.0554,1.054491,1.051762,0.003638,0.3459,-0.0014,强势多头排列
159222,20250613,1.0585,1.057867,1.054909,1.0517,0.006167,0.5864,0.000633,强势多头排列
159222,20250612,1.0595,1.058,1.054145,1.050976,0.007024,0.6683,0.0015,强势多头排列
159222,20250611,1.056667,1.055067,1.052018,1.04961,0.005457,0.5199,0.0016,强势多头排列
159222,20250610,1.054,1.0524,1.050109,1.048443,0.003957,0.3774,0.0016,强势多头排列
159222,20250609,1.053167,1.051067,1.049182,1.047771,0.003296,0.3146,0.0021,强势多头排列
159222,20250606,1.048833,1.0478,1.047327,1.046586,0.001214,0.116,0.001033,强势多头排列
159222,20250605,1.046167,1.046533,1.046564,1.045876,0.000657,0.0628,-0.000366,弱势多头
159222,20250604,1.046333,1.047,1.046891,1.045567,0.001433,0.1371,-0.000667,强势多头排列
159222,20250603,1.046,1.046333,1.046855,1.044952,0.001381,0.1322,-0.000333,弱势多头
159222,20250530,1.048833,1.0476,1.047691,1.044676,0.002924,0.2799,0.001233,弱势多头
159222,20250529,1.048,1.047067,1.0474,1.043771,0.003296,0.3158,0.000933,弱势多头
159222,20250528,1.045,1.045533,1.046309,1.04241,0.003123,0.2996,-0.000533,弱势多头
159222,20250527,1.043833,1.045933,1.045945,1.041295,0.004638,0.4454,-0.0021,弱势多头
159222,20250526,1.047333,1.0488,1.046673,1.040629,0.008171,0.7852,-0.001467,强势多头排列
159222,20250523,1.049333,1.049267,1.046127,1.039243,0.010024,0.9645,6.6e-05,强势多头排列
159222,20250522,1.052167,1.0494,1.045455,1.03779,0.01161,1.1187,0.002767,强势多头排列
159222,20250521,1.050833,1.046933,1.043509,1.035667,0.011266,1.0878,0.0039,强势多头排列
159222,20250520,1.043667,1.0422,1.040182,1.032819,0.009381,0.9083,0.001467,强势多头排列
159222,20250519,1.038667,1.039667,1.037873,1.030505,0.009162,0.8891,-0.001,强势多头排列
159222,20250516,1.038167,1.0392,1.036345,,,,-0.001033,
159222,20250515,1.041,1.039933,1.035364,,,,0.001067,
159222,20250514,1.043333,1.039933,1.0338,,,,0.0034,
159222,20250513,1.037667,1.035467,1.029909,,,,0.0022,
159222,20250512,1.033333,1.031867,1.026636,,,,0.001466,
159222,20250509,1.029833,1.028067,1.023709,,,,0.001766,
159222,20250508,1.0295,1.026067,1.021927,,,,0.003433,
159222,20250507,1.025333,1.022333,1.0194,,,,0.003,
159222,20250506,1.019333,1.0182,1.016582,,,,0.001133,
159222,20250430,1.014833,1.015467,1.014418,,,,-0.000634,
159222,20250429,1.016167,1.0162,,,,,-3.3e-05,
159222,20250428,1.016333,1.016,,,,,0.000333,
159222,20250425,1.017167,1.0158,,,,,0.001367,
159222,20250424,1.014833,1.013267,,,,,0.001566,
159222,20250423,1.013667,1.011067,,,,,0.0026,
159222,20250422,1.01,,,,,,,
159222,20250421,1.006333,,,,,,,
159222,20250418,,,,,,,,
159222,20250417,,,,,,,,
