代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列
159232,20250627,1.031333,1.029333,1.025691,1.026743,0.00259,0.2523,0.002,弱势多头
159232,20250626,1.028,1.026,1.023873,1.0262,-0.0002,-0.0195,0.002,弱势多头
159232,20250625,1.025667,1.023267,1.023055,1.026157,-0.00289,-0.2816,0.0024,弱势多头
159232,20250624,1.022167,1.020667,1.022582,1.026195,-0.005528,-0.5387,0.0015,强势空头排列
159232,20250623,1.018167,1.019067,1.022764,1.026552,-0.007485,-0.7291,-0.0009,强势空头排列
159232,20250620,1.0175,1.019533,1.024091,1.027467,-0.007934,-0.7722,-0.002033,强势空头排列
159232,20250619,1.019,1.021533,1.025982,1.028676,-0.007143,-0.6944,-0.002533,强势空头排列
159232,20250618,1.025167,1.0266,1.029073,1.030505,-0.003905,-0.3789,-0.001433,强势空头排列
159232,20250617,1.026333,1.028467,1.030073,1.031205,-0.002738,-0.2655,-0.002134,强势空头排列
159232,20250616,1.029,1.030733,1.031145,1.031905,-0.001172,-0.1136,-0.001733,强势空头排列
159232,20250613,1.033,1.033133,1.032236,1.03249,0.000643,0.0623,-0.000133,弱势多头
159232,20250612,1.0345,1.033733,1.032527,1.032576,0.001157,0.112,0.000767,弱势多头
159232,20250611,1.034333,1.033,1.032273,1.032362,0.000638,0.0618,0.001333,弱势多头
159232,20250610,1.031333,1.0308,1.031255,1.031767,-0.000967,-0.0937,0.000533,强势空头排列
159232,20250609,1.031,1.030467,1.031345,1.031652,-0.001185,-0.1149,0.000533,强势空头排列
159232,20250606,1.029167,1.029733,1.031145,1.03121,-0.001477,-0.1432,-0.000566,强势空头排列
159232,20250605,1.029333,1.030867,1.031873,1.031024,-0.000157,-0.0152,-0.001534,弱势多头
159232,20250604,1.030833,1.032333,1.032855,1.030705,0.001628,0.158,-0.0015,弱势多头
159232,20250603,1.033,1.033133,1.033618,1.030124,0.003009,0.2921,-0.000133,弱势多头
159232,20250530,1.0365,1.034467,1.034491,1.029448,0.005019,0.4875,0.002033,弱势多头
159232,20250529,1.034,1.033133,1.033636,,,,0.000867,
159232,20250528,1.030667,1.032,1.032582,,,,-0.001333,
159232,20250527,1.029333,1.032467,1.032018,,,,-0.003134,
159232,20250526,1.035,1.036133,1.032945,,,,-0.001133,
159232,20250523,1.039,1.037,1.032236,,,,0.002,
159232,20250522,1.039,1.0352,1.030018,,,,0.0038,
159232,20250521,1.035,1.031467,1.026582,,,,0.003533,
159232,20250520,1.026,1.025933,1.021836,,,,6.7e-05,
159232,20250519,1.024167,1.024667,1.019218,,,,-0.0005,
159232,20250516,1.024833,1.023533,1.016491,,,,0.0013,
159232,20250515,1.026167,1.0222,,,,,0.003967,
159232,20250514,1.023167,1.018,,,,,0.005167,
159232,20250513,1.013167,1.010133,,,,,0.003034,
159232,20250512,1.007833,1.005467,,,,,0.002366,
159232,20250509,1.003167,1.000933,,,,,0.002234,
159232,20250508,1.001,,,,,,,
159232,20250507,0.997,,,,,,,
159232,20250506,,,,,,,,
159232,20250430,,,,,,,,
