代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5,多空排列,排列评分
159750,20250627,1.016167,1.015333,1.006291,1.006695,0.008638,0.8581,0.000834,震荡排列,0.0
159750,20250626,1.017833,1.012067,1.0038,1.005633,0.006434,0.6398,0.005766,震荡排列,0.0
159750,20250625,1.017833,1.007333,1.002073,1.0047,0.002633,0.2621,0.0105,震荡排列,0.0
159750,20250624,1.0015,0.995133,0.997618,1.002019,-0.006886,-0.6872,0.006367,微弱空头排列,-0.3
159750,20250623,0.985,0.986733,0.995636,1.0004,-0.013667,-1.3662,-0.001733,温和空头排列,-0.41
159750,20250620,0.98,0.986733,0.998218,1.000929,-0.014196,-1.4183,-0.006733,微弱空头排列,-0.3
159750,20250619,0.987333,0.9932,1.004018,1.003024,-0.009824,-0.9794,-0.005867,震荡排列,0.0
159750,20250618,1.001833,1.003933,1.010909,1.005629,-0.001696,-0.1687,-0.0021,震荡排列,0.0
159750,20250617,1.0065,1.010467,1.013964,1.006329,0.004138,0.4112,-0.003967,震荡排列,0.0
159750,20250616,1.0085,1.014267,1.014582,1.005924,0.008343,0.8294,-0.005767,震荡排列,0.0
159750,20250613,1.014333,1.0184,1.014182,1.005281,0.013119,1.305,-0.004067,温和多头排列,0.39
159750,20250612,1.028167,1.025867,1.015345,1.005481,0.020386,2.0275,0.0023,中等多头排列,0.5
159750,20250611,1.03,1.024067,1.011327,1.003295,0.020772,2.0704,0.005933,中等多头排列,0.52
159750,20250610,1.019333,1.014733,1.003727,0.999543,0.01519,1.5197,0.0046,温和多头排列,0.45
159750,20250609,1.0145,1.008533,0.998436,0.997262,0.011271,1.1302,0.005967,微弱多头排列,0.3
159750,20250606,1.003333,0.997933,0.992236,0.994476,0.003457,0.3476,0.0054,震荡排列,0.0
159750,20250605,0.998,0.993067,0.989527,0.99339,-0.000323,-0.0325,0.004933,震荡排列,0.0
159750,20250604,0.987333,0.986467,0.987127,0.99221,-0.005743,-0.5788,0.000866,微弱空头排列,-0.3
159750,20250603,0.981833,0.982267,0.986927,0.991986,-0.009719,-0.9798,-0.000434,温和空头排列,-0.29
159750,20250530,0.981667,0.981733,0.989127,0.992819,-0.011086,-1.1166,-6.6e-05,温和空头排列,-0.34
159750,20250529,0.987833,0.9866,0.993618,0.994519,-0.007919,-0.7963,0.001233,微弱空头排列,-0.3
159750,20250528,0.9795,0.984533,0.993945,0.993852,-0.009319,-0.9377,-0.005033,震荡排列,0.0
159750,20250527,0.983833,0.991,0.9978,0.994733,-0.003733,-0.3753,-0.007167,震荡排列,0.0
159750,20250526,0.9915,0.999133,1.001436,0.995281,0.003852,0.387,-0.007633,震荡排列,0.0
