代码,日期,WMA3,WMA5,WMA10,WMA20,WMA差值5-20,WMA差值5-20(%),WMA差值3-5
159890,20250627,1.187833,1.177467,1.160327,1.152595,0.024872,2.1579,0.010366
159890,20250626,1.176667,1.163333,1.151782,1.147848,0.015485,1.349,0.013334
159890,20250625,1.1595,1.1486,1.144,1.143438,0.005162,0.4514,0.0109
159890,20250624,1.1355,1.134267,1.136909,1.139343,-0.005076,-0.4455,0.001233
159890,20250623,1.123833,1.1292,1.135036,1.137848,-0.008648,-0.76,-0.005367
159890,20250620,1.128167,1.133733,1.1384,1.138519,-0.004786,-0.4204,-0.005566
159890,20250619,1.1415,1.1422,1.144236,1.140067,0.002133,0.1871,-0.0007
159890,20250618,1.147,1.144733,1.146818,1.139681,0.005052,0.4433,0.002267
159890,20250617,1.142833,1.142733,1.1466,1.138,0.004733,0.4159,0.0001
159890,20250616,1.142333,1.142933,1.146891,1.136857,0.006076,0.5345,-0.0006
159890,20250613,1.138333,1.142733,1.1454,1.13509,0.007643,0.6733,-0.0044
159890,20250612,1.1465,1.151,1.147273,1.135176,0.015824,1.394,-0.0045
159890,20250611,1.1505,1.154267,1.145127,1.1338,0.020467,1.8052,-0.003767
159890,20250610,1.157667,1.156467,1.1424,1.132671,0.023796,2.1009,0.0012
159890,20250609,1.166667,1.156333,1.139109,1.131705,0.024628,2.1762,0.010334
159890,20250606,1.154167,1.143067,1.129582,1.128114,0.014953,1.3255,0.0111
159890,20250605,1.138667,1.131,1.121291,1.125676,0.005324,0.473,0.007667
159890,20250604,1.118,1.116533,1.113418,1.123757,-0.007224,-0.6428,0.001467
159890,20250603,1.113333,1.111333,1.111582,1.125138,-0.013805,-1.227,0.002
159890,20250530,1.113167,1.111067,1.112745,1.127986,-0.016919,-1.4999,0.0021
159890,20250529,1.111833,1.110067,1.1144,1.130814,-0.020747,-1.8347,0.001766
159890,20250528,1.101833,1.104067,1.113764,1.132205,-0.028138,-2.4852,-0.002234
159890,20250527,1.107,1.11,1.119927,1.13641,-0.02641,-2.324,-0.003
159890,20250526,1.110833,1.115467,1.125982,1.139795,-0.024328,-2.1344,-0.004634
159890,20250523,1.111667,1.118667,1.131218,1.142162,-0.023495,-2.0571,-0.007
159890,20250522,1.126167,1.1294,1.140309,1.145995,-0.016595,-1.4481,-0.003233
159890,20250521,1.133333,1.134733,1.146927,1.147948,-0.013215,-1.1512,-0.0014
159890,20250520,1.136833,1.140067,1.152382,1.148795,-0.008728,-0.7598,-0.003234
159890,20250519,1.137167,1.1458,1.157309,1.148786,-0.002986,-0.2599,-0.008633
159890,20250516,1.145333,1.1548,1.162473,1.148648,0.006152,0.5356,-0.009467
159890,20250515,1.159167,1.164733,1.166709,1.148171,0.016562,1.4425,-0.005566
159890,20250514,1.179333,1.177333,1.170109,1.147486,0.029847,2.6011,0.002
159890,20250513,1.176,1.175333,1.164727,1.142557,0.032776,2.8687,0.000667
