代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
518680.SH,20250620,8.11482254697286,8.122129436325679,8.080375782881003,8.092901878914406,8.120041753653444,-0.027139874739039664,-0.3342,131099.17,101737.551
518680.SH,20250619,8.162839248434238,8.168058455114823,8.10125260960334,8.120041753653444,8.16597077244259,-0.04592901878914405,-0.5624,222921.76,173674.906
518680.SH,20250618,8.159707724425887,8.19624217118998,8.134655532359082,8.16597077244259,8.159707724425887,0.006263048016701462,0.0768,280577.3,219336.491
518680.SH,20250617,8.18267223382046,8.18893528183716,8.129436325678498,8.159707724425887,8.22964509394572,-0.069937369519833,-0.8498,280791.37,219654.65
518680.SH,20250616,8.300626304801671,8.308977035490607,8.217118997912317,8.22964509394572,8.265135699373696,-0.03549060542797495,-0.4294,266765.53,211183.822
518680.SH,20250613,8.288100208768268,8.32776617954071,8.237995824634655,8.265135699373696,8.157620041753654,0.10751565762004175,1.318,393563.03,312525.488
518680.SH,20250612,8.174321503131525,8.175365344467641,8.135699373695198,8.157620041753654,8.083507306889352,0.07411273486430062,0.9168,140107.68,109493.422
518680.SH,20250611,8.076200417536535,8.099164926931108,8.055323590814195,8.083507306889352,8.061586638830898,0.021920668058455117,0.2719,130529.78,101000.23
518680.SH,20250610,8.009394572025052,8.072025052192068,8.001043841336116,8.061586638830898,8.053235908141962,0.008350730688935283,0.1037,223869.54,172282.059
518680.SH,20250609,8.025052192066806,8.062630480167016,7.974947807933194,8.053235908141962,8.136743215031316,-0.08350730688935282,-1.0263,354070.76,271769.228
518680.SH,20250606,8.1419624217119,8.15553235908142,8.124217118997914,8.136743215031316,8.140918580375784,-0.004175365344467641,-0.0513,91863.92,71608.845
518680.SH,20250605,8.154488517745303,8.164926931106471,8.127348643006263,8.140918580375784,8.132567849686849,0.008350730688935283,0.1027,92361.48,72080.979
518680.SH,20250604,8.144050104384133,8.163883089770355,8.11482254697286,8.132567849686849,8.135699373695198,-0.003131524008350731,-0.0385,149737.18,116778.094
518680.SH,20250603,8.15866388308977,8.18267223382046,8.117954070981211,8.135699373695198,8.018789144050105,0.11691022964509395,1.458,209638.26,163861.031
518680.SH,20250530,8.042797494780794,8.042797494780794,7.980167014613778,8.018789144050105,7.941544885177453,0.07724425887265135,0.9727,170630.85,130922.329
518680.SH,20250529,7.91231732776618,7.954070981210856,7.897703549060543,7.941544885177453,8.02400835073069,-0.08246346555323592,-1.0277,242937.76,184606.449
518680.SH,20250528,8.011482254697286,8.037578288100208,7.985386221294364,8.02400835073069,8.012526096033403,0.011482254697286013,0.1433,164986.24,126749.393
518680.SH,20250527,8.100208768267224,8.117954070981211,8.006263048016702,8.012526096033403,8.08141962421712,-0.06889352818371608,-0.8525,250959.85,193870.729
518680.SH,20250526,8.09812108559499,8.13152400835073,8.076200417536535,8.08141962421712,8.109603340292276,-0.028183716075156576,-0.3475,194277.47,150839.581
518680.SH,20250523,8.059498956158665,8.113778705636744,8.020876826722338,8.109603340292276,8.104384133611692,0.005219206680584551,0.0644,268267.51,207458.983
518680.SH,20250522,8.15553235908142,8.171189979123174,8.10125260960334,8.104384133611692,8.091858037578287,0.012526096033402923,0.1548,315669.1,246189.913
