代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
159813.SZ,20221107,0.4686666666666666,0.47333333333333333,0.4626666666666666,0.4646666666666666,0.4693333333333333,-0.004666666666666667,-0.9943,988827.59,69305.568
159813.SZ,20221104,0.4586666666666666,0.4693333333333333,0.456,0.4693333333333333,0.4593333333333333,0.01,2.1771,1245885.59,86575.185
159813.SZ,20221103,0.444,0.45999999999999996,0.44333333333333336,0.4593333333333333,0.448,0.011333333333333334,2.5298,1404862.59,95827.844
159813.SZ,20221102,0.44733333333333336,0.4526666666666667,0.44333333333333336,0.448,0.4466666666666667,0.0013333333333333333,0.2985,1096932.0,73836.657
159813.SZ,20221101,0.438,0.4466666666666667,0.43533333333333335,0.4466666666666667,0.44,0.006666666666666667,1.5152,1099086.0,72798.124
159813.SZ,20221031,0.42933333333333334,0.444,0.428,0.44,0.4346666666666667,0.005333333333333333,1.227,1013983.5,66739.68
159813.SZ,20221028,0.4386666666666667,0.45,0.43133333333333335,0.4346666666666667,0.4426666666666667,-0.008,-1.8072,1280259.0,84868.21
159813.SZ,20221027,0.44,0.4506666666666667,0.4366666666666667,0.4426666666666667,0.44,0.0026666666666666666,0.6061,1162552.5,77216.269
159813.SZ,20221026,0.4286666666666667,0.44333333333333336,0.42333333333333334,0.44,0.42733333333333334,0.012666666666666666,2.9641,1366417.98,89483.088
159813.SZ,20221025,0.42533333333333334,0.434,0.422,0.42733333333333334,0.4286666666666667,-0.0013333333333333333,-0.311,968779.5,62249.527
159813.SZ,20221024,0.4306666666666667,0.4406666666666667,0.42533333333333334,0.4286666666666667,0.4306666666666667,-0.002,-0.4644,1172624.15,76281.653
159813.SZ,20221021,0.43533333333333335,0.43533333333333335,0.426,0.4306666666666667,0.43733333333333335,-0.006666666666666667,-1.5244,1254782.51,80849.383
159813.SZ,20221020,0.4206666666666667,0.4406666666666667,0.41733333333333333,0.43733333333333335,0.42133333333333334,0.016,3.7975,1872090.02,121102.229
159813.SZ,20221019,0.4246666666666667,0.4286666666666667,0.42133333333333334,0.42133333333333334,0.4266666666666667,-0.005333333333333333,-1.25,820693.0,52310.225
159813.SZ,20221018,0.4306666666666667,0.4306666666666667,0.42333333333333334,0.4266666666666667,0.42933333333333334,-0.0026666666666666666,-0.6211,958159.5,61277.119
159813.SZ,20221017,0.4186666666666667,0.4306666666666667,0.4166666666666667,0.42933333333333334,0.4226666666666667,0.006666666666666667,1.5773,1240819.5,79091.055
159813.SZ,20221014,0.416,0.42333333333333334,0.4093333333333333,0.4226666666666667,0.4106666666666667,0.011999999999999999,2.9221,1514998.51,94923.98
159813.SZ,20221013,0.4093333333333333,0.41733333333333333,0.4073333333333333,0.4106666666666667,0.412,-0.0013333333333333333,-0.3236,1310874.23,81186.921
159813.SZ,20221012,0.3973333333333333,0.4126666666666667,0.39199999999999996,0.412,0.3993333333333333,0.012666666666666666,3.172,2080510.5,124849.164
159813.SZ,20221011,0.4046666666666667,0.4053333333333333,0.39799999999999996,0.3993333333333333,0.4046666666666667,-0.005333333333333333,-1.318,1127397.0,67679.797
159813.SZ,20221010,0.4266666666666667,0.4266666666666667,0.4046666666666667,0.4046666666666667,0.43133333333333335,-0.02666666666666667,-6.1824,1324328.5,81702.75
159813.SZ,20220930,0.43933333333333335,0.4406666666666667,0.4306666666666667,0.43133333333333335,0.44,-0.008666666666666666,-1.9697,746463.0,48777.413
159813.SZ,20220929,0.4406666666666667,0.44533333333333336,0.4366666666666667,0.44,0.438,0.002,0.4566,643128.5,42530.337
159813.SZ,20220928,0.44933333333333336,0.44933333333333336,0.438,0.438,0.45,-0.011999999999999999,-2.6667,676464.0,44958.766
159813.SZ,20220927,0.4426666666666667,0.45,0.44133333333333336,0.45,0.442,0.008,1.81,961354.1,64347.839
159813.SZ,20220926,0.4386666666666667,0.448,0.43733333333333335,0.442,0.4426666666666667,-0.0006666666666666666,-0.1506,828455.5,55062.578
159813.SZ,20220923,0.4506666666666667,0.454,0.438,0.4426666666666667,0.452,-0.009333333333333334,-2.0649,1114012.96,74279.936
159813.SZ,20220922,0.452,0.458,0.4506666666666667,0.452,0.45533333333333337,-0.0033333333333333335,-0.7321,682249.5,46408.213
159813.SZ,20220921,0.4613333333333333,0.4626666666666666,0.45333333333333337,0.45533333333333337,0.4653333333333333,-0.01,-2.149,920326.0,63026.264
159813.SZ,20220920,0.4673333333333333,0.47,0.4613333333333333,0.4653333333333333,0.4666666666666666,-0.0013333333333333333,-0.2857,788019.8,54949.23
159813.SZ,20220919,0.4726666666666666,0.47866666666666663,0.46399999999999997,0.4666666666666666,0.4746666666666666,-0.008,-1.6854,882423.0,62196.748
159813.SZ,20220916,0.47866666666666663,0.48466666666666663,0.4746666666666666,0.4746666666666666,0.48,-0.005333333333333333,-1.1111,893139.27,64253.156
159813.SZ,20220915,0.49533333333333335,0.49733333333333335,0.474,0.48,0.496,-0.016,-3.2258,1573852.0,114106.637
159813.SZ,20220914,0.48866666666666664,0.49866666666666665,0.48733333333333334,0.496,0.49666666666666665,-0.0006666666666666666,-0.1342,1515040.35,112325.084
159813.SZ,20220913,0.49866666666666665,0.504,0.496,0.49666666666666665,0.49866666666666665,-0.002,-0.4011,754443.5,56531.186
159813.SZ,20220909,0.5006666666666667,0.5013333333333333,0.49266666666666664,0.49866666666666665,0.5006666666666667,-0.002,-0.3995,882833.5,65671.401
159813.SZ,20220908,0.502,0.5046666666666667,0.49933333333333335,0.5006666666666667,0.5033333333333333,-0.0026666666666666666,-0.5298,673296.0,50608.07
159813.SZ,20220907,0.49466666666666664,0.5073333333333333,0.494,0.5033333333333333,0.49333333333333335,0.01,2.027,1273360.07,95915.76
159813.SZ,20220906,0.49066666666666664,0.494,0.486,0.49333333333333335,0.488,0.005333333333333333,1.0929,786286.53,57808.615
159813.SZ,20220905,0.49,0.492,0.48066666666666663,0.488,0.49066666666666664,-0.0026666666666666666,-0.5435,694999.0,50633.233
159813.SZ,20220902,0.48733333333333334,0.494,0.48533333333333334,0.49066666666666664,0.488,0.0026666666666666666,0.5464,799838.47,58866.491
159813.SZ,20220901,0.49533333333333335,0.5,0.48666666666666664,0.488,0.49266666666666664,-0.004666666666666667,-0.9472,951113.5,70341.178
159813.SZ,20220831,0.49866666666666665,0.502,0.488,0.49266666666666664,0.502,-0.009333333333333334,-1.8592,1173201.51,86842.264
159813.SZ,20220830,0.49866666666666665,0.5046666666666667,0.496,0.502,0.49866666666666665,0.0033333333333333335,0.6684,721896.0,54116.249
159813.SZ,20220829,0.49066666666666664,0.5026666666666667,0.48866666666666664,0.49866666666666665,0.498,0.0006666666666666666,0.1339,726027.49,54259.108
159813.SZ,20220826,0.5066666666666667,0.5093333333333333,0.49666666666666665,0.498,0.5066666666666667,-0.008666666666666666,-1.7105,1123320.51,84708.859
159813.SZ,20220825,0.508,0.5126666666666667,0.49866666666666665,0.5066666666666667,0.5086666666666667,-0.002,-0.3932,948299.0,71797.611
159813.SZ,20220824,0.5313333333333333,0.5313333333333333,0.508,0.5086666666666667,0.5313333333333333,-0.02266666666666667,-4.266,1375037.0,106691.128
159813.SZ,20220823,0.5313333333333333,0.536,0.5293333333333333,0.5313333333333333,0.5333333333333333,-0.002,-0.375,544779.5,43460.494
159813.SZ,20220822,0.5266666666666667,0.5346666666666667,0.5253333333333333,0.5333333333333333,0.5313333333333333,0.002,0.3764,655099.0,52205.15
159813.SZ,20220819,0.5453333333333333,0.5526666666666666,0.5306666666666667,0.5313333333333333,0.5453333333333333,-0.014,-2.5672,1311806.0,106268.525
