代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
511950.SH,20250620,100.018,100.018,100.005,100.017,100.0,0.017,0.017,68.04,680.476
511950.SH,20250619,99.997,100.0,99.997,100.0,99.996,0.004,0.004,27.01,270.097
511950.SH,20250618,99.995,100.0,99.995,99.996,99.996,0.0,0.0,13.0,129.995
511950.SH,20250617,99.997,99.997,99.995,99.996,99.999,-0.003,-0.003,12.0,119.996
511950.SH,20250616,99.998,100.0,99.997,99.999,100.006,-0.007,-0.007,34.03,340.295
511950.SH,20250613,100.005,100.006,100.005,100.006,100.0,0.006,0.006,8.02,80.204
511950.SH,20250612,99.998,100.0,99.998,100.0,99.999,0.001,0.001,15.0,149.998
511950.SH,20250611,100.002,100.002,99.999,99.999,100.003,-0.004,-0.004,9.0,89.999
511950.SH,20250610,100.001,100.32,99.998,100.003,100.0,0.003,0.003,226.07,2261.078
511950.SH,20250609,100.0,100.001,99.998,100.0,100.006,-0.006,-0.006,42.08,420.799
511950.SH,20250606,100.005,100.009,100.005,100.006,99.999,0.007,0.007,20.8,208.012
511950.SH,20250605,100.0,100.0,99.999,99.999,100.0,-0.001,-0.001,6.0,60.0
511950.SH,20250604,100.0,100.001,99.999,100.0,100.002,-0.002,-0.002,58.0,579.996
511950.SH,20250603,99.985,100.003,99.985,100.002,100.009,-0.007,-0.007,155.11,1551.115
511950.SH,20250530,100.007,100.01,100.006,100.009,99.999,0.01,0.01,112.14,1121.499
511950.SH,20250529,100.0,100.002,99.813,99.999,99.998,0.001,0.001,302.16,3021.201
511950.SH,20250528,99.99,100.0,99.99,99.998,99.999,-0.001,-0.001,30.0,299.994
511950.SH,20250527,99.999,99.999,99.995,99.999,99.999,0.0,0.0,21.03,210.295
511950.SH,20250526,100.0,100.001,99.999,99.999,100.005,-0.006,-0.006,32.01,320.098
511950.SH,20250523,100.005,100.007,100.005,100.005,100.0,0.005,0.005,48.06,480.626
511950.SH,20250522,100.001,100.001,100.0,100.0,100.001,-0.001,-0.001,8.0,80.0
511950.SH,20250521,99.998,100.001,99.998,100.001,100.0,0.001,0.001,44.33,443.301
511950.SH,20250520,100.001,100.001,100.0,100.0,100.0,0.0,0.0,7.01,70.1
511950.SH,20250519,100.0,100.0,99.999,100.0,100.006,-0.006,-0.006,29.04,290.4
511950.SH,20250516,100.006,100.007,100.004,100.006,100.001,0.005,0.005,77.89,778.946
511950.SH,20250515,100.0,100.001,100.0,100.001,100.001,0.0,0.0,11.0,110.0
511950.SH,20250514,99.999,100.002,99.999,100.001,99.999,0.002,0.002,19.0,190.0
511950.SH,20250513,99.998,100.001,99.998,99.999,100.0,-0.001,-0.001,16.15,161.5
511950.SH,20250512,99.996,100.001,99.996,100.0,100.005,-0.005,-0.005,41.15,411.495
511950.SH,20250509,100.004,100.007,100.004,100.005,100.0,0.005,0.005,27.29,272.916
511950.SH,20250508,100.0,100.001,99.999,100.0,100.001,-0.001,-0.001,43.81,438.097
511950.SH,20250507,99.994,100.001,99.994,100.001,99.999,0.002,0.002,217.06,2170.54
511950.SH,20250506,100.0,100.005,99.998,99.999,100.016,-0.017,-0.017,266.64,2666.481
511950.SH,20250430,100.017,100.023,100.014,100.016,99.997,0.019,0.019,286.04,2860.879
511950.SH,20250429,100.033,100.038,99.813,99.997,100.001,-0.004,-0.004,434.02,4340.082
511950.SH,20250428,99.999,100.055,99.995,100.001,100.006,-0.005,-0.005,226.04,2260.621
511950.SH,20250425,100.004,100.009,100.002,100.006,100.001,0.005,0.005,112.07,1120.756
511950.SH,20250424,100.0,100.001,99.999,100.001,100.0,0.001,0.001,60.03,600.299
511950.SH,20250423,100.001,100.001,99.998,100.0,100.0,0.0,0.0,33.04,330.399
511950.SH,20250422,99.998,100.0,99.996,100.0,99.999,0.001,0.001,22.01,220.098
511950.SH,20250421,100.0,100.003,99.999,99.999,100.008,-0.009,-0.009,100.06,1000.598
511950.SH,20250418,100.006,100.009,100.005,100.008,100.002,0.006,0.006,60.36,603.644
511950.SH,20250417,99.999,100.004,99.999,100.002,100.002,0.0,0.0,21.0,210.004
511950.SH,20250416,100.001,100.003,100.0,100.002,100.008,-0.006,-0.006,38.0,380.003
511950.SH,20250415,99.999,100.009,99.999,100.008,100.0,0.008,0.008,31.02,310.214
511950.SH,20250414,99.999,100.002,99.998,100.0,100.008,-0.008,-0.008,21.0,209.998
511950.SH,20250411,100.008,100.025,100.006,100.008,100.0,0.008,0.008,103.01,1030.205
511950.SH,20250410,99.999,100.003,99.999,100.0,99.998,0.002,0.002,41.04,410.4
511950.SH,20250409,99.998,100.001,99.998,99.998,99.998,0.0,0.0,40.01,400.093
511950.SH,20250408,99.996,100.0,99.996,99.998,99.998,0.0,0.0,61.0,609.988
511950.SH,20250407,100.027,100.027,99.996,99.998,100.012,-0.014,-0.014,74.01,740.096
511950.SH,20250403,100.028,100.028,100.012,100.012,100.006,0.006,0.006,41.03,410.388
511950.SH,20250402,100.006,100.013,100.006,100.006,100.003,0.003,0.003,42.61,426.128
511950.SH,20250401,100.004,100.008,100.003,100.003,100.001,0.002,0.002,50.0,500.02
511950.SH,20250331,100.001,100.009,99.998,100.001,100.007,-0.006,-0.006,129.02,1290.213
511950.SH,20250328,100.005,100.007,100.002,100.007,100.003,0.004,0.004,111.0,1110.054
511950.SH,20250327,100.01,100.01,100.001,100.003,100.002,0.001,0.001,21.0,210.006
511950.SH,20250326,100.004,100.005,100.001,100.002,100.002,0.0,0.0,103.0,1030.026
511950.SH,20250325,100.004,100.1,100.002,100.002,100.011,-0.009,-0.009,298.0,2980.966
511950.SH,20250324,100.003,100.15,99.991,100.011,100.013,-0.002,-0.002,612.0,6121.59
511950.SH,20250321,100.013,100.016,100.004,100.013,100.007,0.006,0.006,263.58,2635.986
