代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
563880.SH,20250626,0.999,1.002,0.996,0.996,0.998,-0.002,-0.2004,3036179.0,303374.61
563880.SH,20250625,0.985,1.0,0.985,0.998,0.984,0.014,1.4228,7395620.0,732264.262
563880.SH,20250624,0.975,0.987,0.973,0.984,0.973,0.011,1.1305,4202385.0,413426.144
563880.SH,20250623,0.967,0.974,0.965,0.973,0.969,0.004,0.4128,2561463.0,248179.86
563880.SH,20250620,0.971,0.973,0.967,0.969,0.969,0.0,0.0,2278233.25,220965.162
563880.SH,20250619,0.975,0.977,0.967,0.969,0.976,-0.007,-0.7172,3702510.0,360095.476
563880.SH,20250618,0.977,0.979,0.972,0.976,0.976,0.0,0.0,3037745.0,296112.665
563880.SH,20250617,0.977,0.98,0.974,0.976,0.977,-0.001,-0.1024,3426038.0,334270.483
563880.SH,20250616,0.974,0.979,0.972,0.977,0.974,0.003,0.308,3338446.0,325867.305
563880.SH,20250613,0.978,0.981,0.972,0.974,0.982,-0.008,-0.8147,4393006.0,428875.635
563880.SH,20250612,0.98,0.984,0.976,0.982,0.98,0.002,0.2041,3721185.0,364881.621
563880.SH,20250611,0.973,0.986,0.973,0.98,0.973,0.007,0.7194,3538543.0,347687.799
563880.SH,20250610,0.979,0.981,0.969,0.973,0.98,-0.007,-0.7143,4794384.0,468767.875
563880.SH,20250609,0.976,0.983,0.976,0.98,0.976,0.004,0.4098,3835976.0,375786.914
563880.SH,20250606,0.976,0.979,0.974,0.976,0.976,0.0,0.0,4241304.0,413867.835
563880.SH,20250605,0.975,0.978,0.971,0.976,0.972,0.004,0.4115,4074902.0,396554.91
563880.SH,20250604,0.968,0.974,0.968,0.972,0.967,0.005,0.5171,4358357.0,423862.448
563880.SH,20250603,0.967,0.971,0.963,0.967,0.968,-0.001,-0.1033,4101794.0,397002.519
563880.SH,20250530,0.973,0.973,0.963,0.968,0.972,-0.004,-0.4115,4160503.0,402295.605
563880.SH,20250529,0.965,0.975,0.964,0.972,0.965,0.007,0.7254,3946217.0,383016.008
563880.SH,20250528,0.967,0.968,0.964,0.965,0.967,-0.002,-0.2068,3773700.0,364561.54
563880.SH,20250527,0.972,0.972,0.965,0.967,0.972,-0.005,-0.5144,4760028.0,460671.923
563880.SH,20250526,0.975,0.978,0.968,0.972,0.975,-0.003,-0.3077,3843478.0,373906.381
563880.SH,20250523,0.981,0.989,0.975,0.975,0.983,-0.008,-0.8138,4421339.0,435427.352
563880.SH,20250522,0.985,0.987,0.982,0.983,0.986,-0.003,-0.3043,4624097.0,455193.97
563880.SH,20250521,0.981,0.988,0.98,0.986,0.982,0.004,0.4073,4038602.0,398050.016
563880.SH,20250520,0.976,0.984,0.975,0.982,0.976,0.006,0.6148,3990699.0,390678.954
563880.SH,20250519,0.976,0.977,0.971,0.976,0.977,-0.001,-0.1024,3887055.0,378554.753
563880.SH,20250516,0.977,0.982,0.974,0.977,0.982,-0.005,-0.5092,4336516.0,423895.216
563880.SH,20250515,0.99,0.99,0.979,0.982,0.99,-0.008,-0.8081,3568396.0,350930.17
563880.SH,20250514,0.984,0.996,0.98,0.99,0.981,0.009,0.9174,4938207.0,485396.466
563880.SH,20250513,0.991,0.992,0.98,0.981,0.981,0.0,0.0,4285765.0,421078.789
563880.SH,20250512,0.972,0.982,0.972,0.981,0.97,0.011,1.134,4445617.0,434806.511
563880.SH,20250509,0.973,0.973,0.967,0.97,0.972,-0.002,-0.2058,4223636.0,409367.228
563880.SH,20250508,0.965,0.976,0.965,0.972,0.967,0.005,0.5171,4601794.0,447420.857
563880.SH,20250507,0.983,0.985,0.962,0.967,0.962,0.005,0.5198,4699440.0,453987.786
563880.SH,20250506,0.952,0.962,0.952,0.962,0.949,0.013,1.3699,5003222.0,479863.419
563880.SH,20250430,0.948,0.954,0.948,0.949,0.947,0.002,0.2112,5591440.0,531427.382
563880.SH,20250429,0.948,0.951,0.945,0.947,0.948,-0.001,-0.1055,4995893.0,473815.025
563880.SH,20250428,0.95,0.951,0.947,0.948,0.952,-0.004,-0.4202,4211038.0,399660.635
563880.SH,20250425,0.95,0.955,0.949,0.952,0.95,0.002,0.2105,4764786.0,453688.682
563880.SH,20250424,0.952,0.957,0.947,0.95,0.951,-0.001,-0.1052,4147222.0,394847.84
563880.SH,20250423,0.955,0.956,0.95,0.951,0.95,0.001,0.1053,5420120.0,515575.108
563880.SH,20250422,0.949,0.953,0.948,0.95,0.95,0.0,0.0,5345712.0,508242.057
563880.SH,20250421,0.941,0.952,0.941,0.95,0.944,0.006,0.6356,4004476.0,379984.171
563880.SH,20250418,0.942,0.947,0.939,0.944,0.942,0.002,0.2123,4790604.0,451155.24
563880.SH,20250417,0.94,0.947,0.939,0.942,0.943,-0.001,-0.106,6244922.0,589320.346
563880.SH,20250416,0.942,0.944,0.933,0.943,0.943,0.0,0.0,4991460.0,467472.626
563880.SH,20250415,0.946,0.946,0.938,0.943,0.943,0.0,0.0,4612603.0,433878.04
563880.SH,20250414,0.943,0.95,0.943,0.943,0.939,0.004,0.426,5811103.0,549727.174
563880.SH,20250411,0.933,0.945,0.931,0.939,0.935,0.004,0.4278,5835601.0,546595.115
563880.SH,20250410,0.939,0.944,0.92,0.935,0.919,0.016,1.741,5729000.0,536277.58
