date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,513050,1.382221,1.383547,-0.001325,-0.00205,0.00145,2025-06-29 17:12:28
2025-06-26,513050,1.380989,1.38311,-0.002122,-0.002232,0.00022,2025-06-29 17:12:28
2025-06-25,513050,1.380259,1.382959,-0.0027,-0.002259,-0.000881,2025-06-29 17:12:28
2025-06-24,513050,1.376125,1.381356,-0.005231,-0.002149,-0.006164,2025-06-29 17:12:28
2025-06-23,513050,1.374693,1.381144,-0.006451,-0.001378,-0.010146,2025-06-29 17:12:28
2025-06-20,513050,1.377182,1.382756,-0.005573,-0.00011,-0.010927,2025-06-29 17:12:28
2025-06-19,513050,1.382306,1.385456,-0.00315,0.001256,-0.008811,2025-06-29 17:12:28
2025-06-18,513050,1.388726,1.388533,0.000193,0.002357,-0.004328,2025-06-29 17:12:28
2025-06-17,513050,1.391403,1.389695,0.001708,0.002898,-0.002381,2025-06-29 17:12:28
2025-06-16,513050,1.391295,1.389511,0.001784,0.003196,-0.002824,2025-06-29 17:12:28
2025-06-13,513050,1.392621,1.389952,0.002669,0.003549,-0.001759,2025-06-29 17:12:28
2025-06-12,513050,1.396734,1.391548,0.005186,0.003769,0.002834,2025-06-29 17:12:28
2025-06-11,513050,1.396322,1.390952,0.00537,0.003414,0.003911,2025-06-29 17:12:28
2025-06-10,513050,1.391835,1.388548,0.003287,0.002925,0.000723,2025-06-29 17:12:28
2025-06-09,513050,1.389805,1.387392,0.002413,0.002835,-0.000844,2025-06-29 17:12:28
2025-06-06,513050,1.385587,1.385343,0.000244,0.002941,-0.005393,2025-06-29 17:12:28
2025-06-05,513050,1.385149,1.385131,1.8e-05,0.003615,-0.007193,2025-06-29 17:12:28
2025-06-04,513050,1.383176,1.384261,-0.001085,0.004514,-0.011198,2025-06-29 17:12:28
2025-06-03,513050,1.384117,1.384762,-0.000645,0.005914,-0.013118,2025-06-29 17:12:28
2025-05-30,513050,1.387956,1.386503,0.001453,0.007553,-0.0122,2025-06-29 17:12:28
2025-05-29,513050,1.39413,1.389103,0.005027,0.009078,-0.008103,2025-06-29 17:12:28
2025-05-28,513050,1.395063,1.389111,0.005952,0.010091,-0.008279,2025-06-29 17:12:28
2025-05-27,513050,1.400347,1.39096,0.009387,0.011126,-0.003479,2025-06-29 17:12:28
2025-05-26,513050,1.402228,1.391037,0.011191,0.011561,-0.00074,2025-06-29 17:12:28
2025-05-23,513050,1.405906,1.39176,0.014146,0.011653,0.004985,2025-06-29 17:12:28
2025-05-22,513050,1.40698,1.391101,0.015879,0.01103,0.009698,2025-06-29 17:12:28
2025-05-21,513050,1.407886,1.390229,0.017657,0.009818,0.015677,2025-06-29 17:12:28
2025-05-20,513050,1.40441,1.387287,0.017123,0.007858,0.018529,2025-06-29 17:12:28
2025-05-19,513050,1.399939,1.38395,0.015989,0.005542,0.020894,2025-06-29 17:12:28
2025-05-16,513050,1.397383,1.381546,0.015837,0.002931,0.025812,2025-06-29 17:12:28
2025-05-15,513050,1.394362,1.37895,0.015412,-0.000296,0.031415,2025-06-29 17:12:28
2025-05-14,513050,1.387155,1.374546,0.012609,-0.004223,0.033663,2025-06-29 17:12:28
2025-05-13,513050,1.375728,1.36851,0.007219,-0.008431,0.031298,2025-06-29 17:12:28
2025-05-12,513050,1.369315,1.36511,0.004205,-0.012343,0.033095,2025-06-29 17:12:28
2025-05-09,513050,1.360282,1.360799,-0.000518,-0.01648,0.031924,2025-06-29 17:12:28
2025-05-08,513050,1.354878,1.358463,-0.003585,-0.02047,0.03377,2025-06-29 17:12:28
2025-05-07,513050,1.347583,1.35554,-0.007957,-0.024692,0.033469,2025-06-29 17:12:28
2025-05-06,513050,1.338962,1.352384,-0.013421,-0.028875,0.030907,2025-06-29 17:12:28
2025-04-30,513050,1.326773,1.348094,-0.021321,-0.032739,0.022835,2025-06-29 17:12:28
2025-04-29,513050,1.322914,1.348102,-0.025188,-0.035593,0.02081,2025-06-29 17:12:28
2025-04-28,513050,1.320898,1.34923,-0.028332,-0.038194,0.019725,2025-06-29 17:12:28
2025-04-25,513050,1.316516,1.349568,-0.033052,-0.04066,0.015216,2025-06-29 17:12:28
2025-04-24,513050,1.311701,1.350094,-0.038393,-0.042562,0.008338,2025-06-29 17:12:28
2025-04-23,513050,1.310919,1.352821,-0.041902,-0.043604,0.003404,2025-06-29 17:12:28
2025-04-22,513050,1.305268,1.353687,-0.048419,-0.04403,-0.008778,2025-06-29 17:12:28
2025-04-21,513050,1.307681,1.358622,-0.050941,-0.042932,-0.016018,2025-06-29 17:12:28
2025-04-18,513050,1.312532,1.364832,-0.0523,-0.04093,-0.02274,2025-06-29 17:12:28
2025-04-17,513050,1.319719,1.372178,-0.052459,-0.038088,-0.028743,2025-06-29 17:12:28
2025-04-16,513050,1.326577,1.379392,-0.052815,-0.034495,-0.036641,2025-06-29 17:12:28
2025-04-15,513050,1.337955,1.388624,-0.050669,-0.029915,-0.041509,2025-06-29 17:12:28
2025-04-14,513050,1.345219,1.395874,-0.050654,-0.024726,-0.051856,2025-06-29 17:12:28
2025-04-11,513050,1.355623,1.404504,-0.048881,-0.018244,-0.061273,2025-06-29 17:12:28
2025-04-10,513050,1.370827,1.415104,-0.044277,-0.010585,-0.067384,2025-06-29 17:12:28
2025-04-09,513050,1.387159,1.425832,-0.038673,-0.002162,-0.073022,2025-06-29 17:12:28
