date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159303,1.549898,1.508526,0.041371,0.050146,-0.017549,2025-06-29 17:12:30
2025-06-26,159303,1.550788,1.505609,0.04518,0.05234,-0.01432,2025-06-29 17:12:30
2025-06-25,159303,1.549659,1.501497,0.048162,0.05413,-0.011936,2025-06-29 17:12:30
2025-06-24,159303,1.542506,1.494497,0.048009,0.055622,-0.015225,2025-06-29 17:12:30
2025-06-23,159303,1.535507,1.487577,0.04793,0.057525,-0.019189,2025-06-29 17:12:30
2025-06-20,159303,1.533781,1.482983,0.050798,0.059923,-0.01825,2025-06-29 17:12:30
2025-06-19,159303,1.539014,1.481222,0.057793,0.062205,-0.008824,2025-06-29 17:12:30
2025-06-18,159303,1.545199,1.479319,0.065879,0.063307,0.005143,2025-06-29 17:12:30
2025-06-17,159303,1.545053,1.473985,0.071068,0.062665,0.016807,2025-06-29 17:12:30
2025-06-16,159303,1.544335,1.467984,0.076351,0.060564,0.031576,2025-06-29 17:12:30
2025-06-13,159303,1.532396,1.456622,0.075774,0.056617,0.038314,2025-06-29 17:12:30
2025-06-12,159303,1.516832,1.443712,0.07312,0.051828,0.042584,2025-06-29 17:12:30
2025-06-11,159303,1.490983,1.426489,0.064494,0.046504,0.035979,2025-06-29 17:12:30
2025-06-10,159303,1.472253,1.413088,0.059164,0.042007,0.034314,2025-06-29 17:12:30
2025-06-09,159303,1.448844,1.398055,0.050789,0.037718,0.026142,2025-06-29 17:12:30
2025-06-06,159303,1.429361,1.38542,0.043941,0.03445,0.018982,2025-06-29 17:12:30
2025-06-05,159303,1.418336,1.377053,0.041282,0.032077,0.01841,2025-06-29 17:12:30
2025-06-04,159303,1.409306,1.369777,0.039528,0.029776,0.019504,2025-06-29 17:12:30
2025-06-03,159303,1.394089,1.35992,0.034169,0.027338,0.013662,2025-06-29 17:12:30
2025-05-30,159303,1.385196,1.353273,0.031922,0.02563,0.012584,2025-06-29 17:12:30
2025-05-29,159303,1.375959,1.346655,0.029303,0.024057,0.010492,2025-06-29 17:12:30
2025-05-28,159303,1.365406,1.339668,0.025738,0.022746,0.005984,2025-06-29 17:12:30
2025-05-27,159303,1.361661,1.335961,0.0257,0.021998,0.007405,2025-06-29 17:12:30
