date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,588080,1.004617,1.007915,-0.003298,-0.006455,0.006314,2025-06-29 17:12:31
2025-06-26,588080,1.003093,1.007508,-0.004415,-0.007244,0.005658,2025-06-29 17:12:31
2025-06-25,588080,1.000746,1.006828,-0.006083,-0.007951,0.003737,2025-06-29 17:12:31
2025-06-24,588080,0.996881,1.005615,-0.008733,-0.008418,-0.00063,2025-06-29 17:12:31
2025-06-23,588080,0.995769,1.005824,-0.010055,-0.00834,-0.003431,2025-06-29 17:12:31
2025-06-20,588080,0.997545,1.00741,-0.009865,-0.007911,-0.003908,2025-06-29 17:12:31
2025-06-19,588080,1.000371,1.009442,-0.009071,-0.007422,-0.003297,2025-06-29 17:12:31
2025-06-18,588080,1.002621,1.011158,-0.008537,-0.00701,-0.003054,2025-06-29 17:12:31
2025-06-17,588080,1.004552,1.01269,-0.008139,-0.006628,-0.003021,2025-06-29 17:12:31
2025-06-16,588080,1.007561,1.014666,-0.007104,-0.006251,-0.001707,2025-06-29 17:12:31
2025-06-13,588080,1.009845,1.016239,-0.006394,-0.006037,-0.000713,2025-06-29 17:12:31
2025-06-12,588080,1.012181,1.017778,-0.005598,-0.005948,0.000701,2025-06-29 17:12:31
2025-06-11,588080,1.014032,1.01904,-0.005009,-0.006036,0.002054,2025-06-29 17:12:31
2025-06-10,588080,1.015492,1.020084,-0.004592,-0.006293,0.003402,2025-06-29 17:12:31
2025-06-09,588080,1.017036,1.02113,-0.004094,-0.006718,0.005247,2025-06-29 17:12:31
2025-06-06,588080,1.015224,1.020661,-0.005437,-0.007374,0.003874,2025-06-29 17:12:31
2025-06-05,588080,1.014174,1.020633,-0.00646,-0.007858,0.002797,2025-06-29 17:12:31
2025-06-04,588080,1.012206,1.020284,-0.008079,-0.008208,0.000258,2025-06-29 17:12:31
2025-06-03,588080,1.011879,1.020787,-0.008908,-0.00824,-0.001335,2025-06-29 17:12:31
2025-05-30,588080,1.012585,1.02181,-0.009225,-0.008073,-0.002305,2025-06-29 17:12:31
2025-05-29,588080,1.013964,1.023155,-0.009191,-0.007785,-0.002812,2025-06-29 17:12:31
2025-05-28,588080,1.013957,1.023887,-0.00993,-0.007433,-0.004993,2025-06-29 17:12:31
2025-05-27,588080,1.016858,1.025958,-0.0091,-0.006809,-0.004581,2025-06-29 17:12:31
2025-05-26,588080,1.019742,1.027955,-0.008213,-0.006237,-0.003953,2025-06-29 17:12:31
2025-05-23,588080,1.021513,1.029391,-0.007878,-0.005742,-0.004272,2025-06-29 17:12:31
2025-05-22,588080,1.024697,1.031422,-0.006725,-0.005208,-0.003034,2025-06-29 17:12:31
2025-05-21,588080,1.027005,1.032976,-0.005971,-0.004829,-0.002283,2025-06-29 17:12:31
2025-05-20,588080,1.028643,1.034174,-0.005531,-0.004544,-0.001975,2025-06-29 17:12:31
2025-05-19,588080,1.030032,1.035228,-0.005196,-0.004297,-0.001797,2025-06-29 17:12:31
2025-05-16,588080,1.032038,1.036526,-0.004488,-0.004072,-0.000831,2025-06-29 17:12:31
2025-05-15,588080,1.034772,1.038088,-0.003316,-0.003968,0.001305,2025-06-29 17:12:31
2025-05-14,588080,1.036913,1.039295,-0.002383,-0.004131,0.003498,2025-06-29 17:12:31
2025-05-13,588080,1.036715,1.039399,-0.002684,-0.004569,0.00377,2025-06-29 17:12:31
2025-05-12,588080,1.037573,1.039991,-0.002418,-0.00504,0.005243,2025-06-29 17:12:31
2025-05-09,588080,1.03804,1.04039,-0.00235,-0.005695,0.006691,2025-06-29 17:12:31
2025-05-08,588080,1.03932,1.041142,-0.001821,-0.006532,0.009421,2025-06-29 17:12:31
2025-05-07,588080,1.037197,1.040353,-0.003156,-0.007709,0.009106,2025-06-29 17:12:31
2025-05-06,588080,1.03396,1.039181,-0.005221,-0.008848,0.007253,2025-06-29 17:12:31
2025-04-30,588080,1.031043,1.038316,-0.007272,-0.009754,0.004964,2025-06-29 17:12:31
2025-04-29,588080,1.030142,1.038501,-0.008359,-0.010375,0.004032,2025-06-29 17:12:31
2025-04-28,588080,1.030895,1.039501,-0.008606,-0.010879,0.004546,2025-06-29 17:12:31
2025-04-25,588080,1.031967,1.040661,-0.008694,-0.011447,0.005506,2025-06-29 17:12:31
2025-04-24,588080,1.03287,1.041754,-0.008883,-0.012135,0.006504,2025-06-29 17:12:31
2025-04-23,588080,1.034119,1.043014,-0.008895,-0.012948,0.008107,2025-06-29 17:12:31
2025-04-22,588080,1.033778,1.043575,-0.009798,-0.013962,0.008328,2025-06-29 17:12:31
2025-04-21,588080,1.032646,1.043861,-0.011215,-0.015003,0.007575,2025-06-29 17:12:31
2025-04-18,588080,1.030946,1.04401,-0.013065,-0.015949,0.00577,2025-06-29 17:12:31
2025-04-17,588080,1.030754,1.044971,-0.014217,-0.016671,0.004907,2025-06-29 17:12:31
2025-04-16,588080,1.029255,1.045449,-0.016194,-0.017284,0.00218,2025-06-29 17:12:31
2025-04-15,588080,1.028392,1.046364,-0.017973,-0.017557,-0.000832,2025-06-29 17:12:31
2025-04-14,588080,1.028463,1.047834,-0.019371,-0.017452,-0.003836,2025-06-29 17:12:31
2025-04-11,588080,1.026911,1.0487,-0.02179,-0.016973,-0.009633,2025-06-29 17:12:31
2025-04-10,588080,1.02544,1.049796,-0.024356,-0.015769,-0.017175,2025-06-29 17:12:31
2025-04-09,588080,1.027338,1.05258,-0.025242,-0.013622,-0.02324,2025-06-29 17:12:31
2025-04-08,588080,1.032127,1.056706,-0.02458,-0.010717,-0.027726,2025-06-29 17:12:31
2025-04-07,588080,1.045241,1.064443,-0.019202,-0.007251,-0.023902,2025-06-29 17:12:31
2025-04-03,588080,1.062012,1.073358,-0.011347,-0.004263,-0.014166,2025-06-29 17:12:31
2025-04-02,588080,1.06565,1.075867,-0.010217,-0.002493,-0.015448,2025-06-29 17:12:31
2025-04-01,588080,1.069223,1.078256,-0.009033,-0.000562,-0.016943,2025-06-29 17:12:31
2025-03-31,588080,1.0729,1.080597,-0.007697,0.001556,-0.018506,2025-06-29 17:12:31
2025-03-28,588080,1.077791,1.083365,-0.005574,0.00387,-0.018886,2025-06-29 17:12:31
2025-03-27,588080,1.081935,1.085634,-0.003699,0.00623,-0.019859,2025-06-29 17:12:31
2025-03-26,588080,1.085378,1.087445,-0.002067,0.008713,-0.021559,2025-06-29 17:12:31
2025-03-25,588080,1.091083,1.09012,0.000963,0.011408,-0.02089,2025-06-29 17:12:31
2025-03-24,588080,1.097098,1.09269,0.004408,0.014019,-0.019222,2025-06-29 17:12:31
2025-03-21,588080,1.101843,1.094425,0.007418,0.016422,-0.018008,2025-06-29 17:12:31
2025-03-20,588080,1.10836,1.096699,0.011661,0.018673,-0.014024,2025-06-29 17:12:31
2025-03-19,588080,1.11188,1.097315,0.014565,0.020426,-0.011722,2025-06-29 17:12:31
2025-03-18,588080,1.113676,1.09694,0.016736,0.021891,-0.01031,2025-06-29 17:12:31
2025-03-17,588080,1.113435,1.095495,0.01794,0.02318,-0.01048,2025-06-29 17:12:31
2025-03-14,588080,1.114242,1.094415,0.019827,0.02449,-0.009326,2025-06-29 17:12:31
2025-03-13,588080,1.114104,1.092768,0.021336,0.025655,-0.008639,2025-06-29 17:12:31
2025-03-12,588080,1.117577,1.09259,0.024988,0.026735,-0.003495,2025-06-29 17:12:31
2025-03-11,588080,1.117319,1.090477,0.026842,0.027172,-0.000661,2025-06-29 17:12:31
2025-03-10,588080,1.11574,1.087635,0.028105,0.027255,0.001701,2025-06-29 17:12:31
2025-03-07,588080,1.112602,1.084006,0.028596,0.027042,0.003108,2025-06-29 17:12:31
2025-03-06,588080,1.108348,1.079846,0.028502,0.026654,0.003696,2025-06-29 17:12:31
2025-03-05,588080,1.100775,1.074234,0.026541,0.026192,0.000698,2025-06-29 17:12:31
2025-03-04,588080,1.098916,1.071293,0.027623,0.026105,0.003037,2025-06-29 17:12:31
2025-03-03,588080,1.097446,1.068436,0.02901,0.025725,0.006569,2025-06-29 17:12:31
2025-02-28,588080,1.099163,1.066871,0.032292,0.024904,0.014777,2025-06-29 17:12:31
2025-02-27,588080,1.098284,1.063901,0.034383,0.023057,0.022653,2025-06-29 17:12:31
2025-02-26,588080,1.088153,1.056693,0.031461,0.020225,0.022471,2025-06-29 17:12:31
2025-02-25,588080,1.075999,1.048828,0.027171,0.017416,0.01951,2025-06-29 17:12:31
2025-02-24,588080,1.066363,1.042414,0.023949,0.014977,0.017942,2025-06-29 17:12:31
2025-02-21,588080,1.055156,1.035568,0.019589,0.012735,0.013708,2025-06-29 17:12:31
2025-02-20,588080,1.043003,1.028653,0.01435,0.011021,0.006658,2025-06-29 17:12:31
2025-02-19,588080,1.040276,1.026305,0.013971,0.010189,0.007564,2025-06-29 17:12:31
2025-02-18,588080,1.03669,1.02361,0.01308,0.009243,0.007674,2025-06-29 17:12:31
2025-02-17,588080,1.036997,1.022698,0.014299,0.008284,0.012029,2025-06-29 17:12:31
2025-02-14,588080,1.032451,1.019554,0.012897,0.00678,0.012233,2025-06-29 17:12:31
2025-02-13,588080,1.029806,1.017359,0.012447,0.005251,0.014392,2025-06-29 17:12:31
2025-02-12,588080,1.027771,1.015467,0.012303,0.003452,0.017702,2025-06-29 17:12:31
2025-02-11,588080,1.02082,1.011425,0.009395,0.00124,0.016311,2025-06-29 17:12:31
2025-02-10,588080,1.015696,1.008419,0.007278,-0.000799,0.016154,2025-06-29 17:12:31
2025-02-07,588080,1.007277,1.004132,0.003145,-0.002818,0.011927,2025-06-29 17:12:31
2025-02-06,588080,1.000782,1.001023,-0.00024,-0.004309,0.008138,2025-06-29 17:12:31
2025-02-05,588080,0.994561,0.998304,-0.003744,-0.005327,0.003166,2025-06-29 17:12:31
2025-01-27,588080,0.992481,0.997689,-0.005208,-0.005722,0.001029,2025-06-29 17:12:31
2025-01-24,588080,0.99475,0.999104,-0.004354,-0.005851,0.002995,2025-06-29 17:12:31
2025-01-23,588080,0.993977,0.999112,-0.005135,-0.006225,0.002181,2025-06-29 17:12:31
2025-01-22,588080,0.994519,0.999761,-0.005242,-0.006498,0.002511,2025-06-29 17:12:31
2025-01-21,588080,0.993522,0.999742,-0.00622,-0.006812,0.001184,2025-06-29 17:12:31
2025-01-20,588080,0.992344,0.999721,-0.007377,-0.00696,-0.000834,2025-06-29 17:12:31
2025-01-17,588080,0.992589,1.000419,-0.00783,-0.006856,-0.00195,2025-06-29 17:12:31
2025-01-16,588080,0.993241,1.001333,-0.008091,-0.006612,-0.002959,2025-06-29 17:12:31
2025-01-15,588080,0.995467,1.002959,-0.007492,-0.006242,-0.002501,2025-06-29 17:12:31
2025-01-14,588080,0.994279,1.003036,-0.008757,-0.005929,-0.005655,2025-06-29 17:12:31
2025-01-13,588080,0.99233,1.002879,-0.010549,-0.005222,-0.010653,2025-06-29 17:12:31
2025-01-10,588080,0.995481,1.005109,-0.009628,-0.003891,-0.011475,2025-06-29 17:12:31
2025-01-09,588080,0.999204,1.007518,-0.008313,-0.002456,-0.011714,2025-06-29 17:12:31
2025-01-08,588080,1.001605,1.009239,-0.007634,-0.000992,-0.013284,2025-06-29 17:12:31
2025-01-07,588080,1.003715,1.010778,-0.007063,0.000668,-0.015463,2025-06-29 17:12:31
2025-01-06,588080,1.006209,1.012441,-0.006232,0.002601,-0.017666,2025-06-29 17:12:31
2025-01-03,588080,1.014247,1.016476,-0.002229,0.004809,-0.014076,2025-06-29 17:12:31
2025-01-02,588080,1.023019,1.020514,0.002505,0.006569,-0.008127,2025-06-29 17:12:31
2024-12-31,588080,1.030841,1.023755,0.007086,0.007585,-0.000998,2025-06-29 17:12:31
2024-12-30,588080,1.033903,1.024536,0.009367,0.007709,0.003316,2025-06-29 17:12:31
2024-12-27,588080,1.031703,1.022818,0.008885,0.007295,0.00318,2025-06-29 17:12:31
2024-12-26,588080,1.029468,1.021124,0.008344,0.006898,0.002892,2025-06-29 17:12:31
2024-12-25,588080,1.025371,1.018654,0.006717,0.006536,0.000362,2025-06-29 17:12:31
2024-12-24,588080,1.022347,1.016786,0.005561,0.006491,-0.001859,2025-06-29 17:12:31
2024-12-23,588080,1.01932,1.015009,0.004311,0.006723,-0.004825,2025-06-29 17:12:31
2024-12-20,588080,1.01865,1.01437,0.004281,0.007326,-0.006091,2025-06-29 17:12:31
2024-12-19,588080,1.015678,1.012719,0.002958,0.008088,-0.010259,2025-06-29 17:12:31
2024-12-18,588080,1.015619,1.012457,0.003162,0.00937,-0.012416,2025-06-29 17:12:31
2024-12-17,588080,1.01755,1.013053,0.004496,0.010922,-0.012851,2025-06-29 17:12:31
2024-12-16,588080,1.022195,1.014738,0.007458,0.012528,-0.010142,2025-06-29 17:12:31
2024-12-13,588080,1.026413,1.015997,0.010416,0.013796,-0.00676,2025-06-29 17:12:31
2024-12-12,588080,1.028488,1.016076,0.012411,0.014641,-0.00446,2025-06-29 17:12:31
2024-12-11,588080,1.027303,1.014562,0.012741,0.015199,-0.004915,2025-06-29 17:12:31
2024-12-10,588080,1.02645,1.013167,0.013282,0.015813,-0.005062,2025-06-29 17:12:31
2024-12-09,588080,1.024713,1.011341,0.013372,0.016446,-0.006147,2025-06-29 17:12:31
2024-12-06,588080,1.024297,1.010088,0.014209,0.017214,-0.00601,2025-06-29 17:12:31
2024-12-05,588080,1.021442,1.007695,0.013747,0.017965,-0.008437,2025-06-29 17:12:31
2024-12-04,588080,1.020432,1.006151,0.014281,0.01902,-0.009478,2025-06-29 17:12:31
2024-12-03,588080,1.019965,1.004803,0.015162,0.020205,-0.010086,2025-06-29 17:12:31
2024-12-02,588080,1.01814,1.002787,0.015353,0.021466,-0.012225,2025-06-29 17:12:31
2024-11-29,588080,1.013984,0.99973,0.014254,0.022994,-0.01748,2025-06-29 17:12:31
2024-11-28,588080,1.010526,0.997069,0.013458,0.025179,-0.023442,2025-06-29 17:12:31
2024-11-27,588080,1.010986,0.996194,0.014792,0.028109,-0.026635,2025-06-29 17:12:31
2024-11-26,588080,1.011165,0.99509,0.016075,0.031438,-0.030726,2025-06-29 17:12:31
2024-11-25,588080,1.01774,0.996697,0.021044,0.035279,-0.028471,2025-06-29 17:12:31
2024-11-22,588080,1.024239,0.997872,0.026366,0.038838,-0.024944,2025-06-29 17:12:31
2024-11-21,588080,1.029373,0.998022,0.031351,0.041956,-0.021211,2025-06-29 17:12:31
2024-11-20,588080,1.02835,0.995064,0.033286,0.044607,-0.022643,2025-06-29 17:12:31
2024-11-19,588080,1.028595,0.992509,0.036086,0.047438,-0.022703,2025-06-29 17:12:31
2024-11-18,588080,1.029612,0.99007,0.039543,0.050276,-0.021466,2025-06-29 17:12:31
2024-11-15,588080,1.036269,0.989835,0.046434,0.052959,-0.01305,2025-06-29 17:12:31
2024-11-14,588080,1.040682,0.988062,0.05262,0.05459,-0.003941,2025-06-29 17:12:31
2024-11-13,588080,1.038624,0.982947,0.055677,0.055083,0.001188,2025-06-29 17:12:31
2024-11-12,588080,1.029828,0.974623,0.055205,0.054934,0.000543,2025-06-29 17:12:31
2024-11-11,588080,1.021252,0.966433,0.054819,0.054866,-9.5e-05,2025-06-29 17:12:31
2024-11-08,588080,1.007116,0.955827,0.051288,0.054878,-0.00718,2025-06-29 17:12:31
2024-11-07,588080,0.998955,0.948134,0.050821,0.055776,-0.009909,2025-06-29 17:12:31
2024-11-06,588080,0.988947,0.939664,0.049282,0.057014,-0.015464,2025-06-29 17:12:31
2024-11-05,588080,0.983301,0.933238,0.050063,0.058947,-0.017768,2025-06-29 17:12:31
2024-11-04,588080,0.97681,0.926377,0.050433,0.061168,-0.021469,2025-06-29 17:12:31
2024-11-01,588080,0.976775,0.922327,0.054449,0.063852,-0.018806,2025-06-29 17:12:31
2024-10-31,588080,0.979098,0.918993,0.060105,0.066203,-0.012194,2025-06-29 17:12:31
2024-10-30,588080,0.976571,0.913072,0.063498,0.067727,-0.008457,2025-06-29 17:12:31
2024-10-29,588080,0.975765,0.907638,0.068127,0.068784,-0.001313,2025-06-29 17:12:31
2024-10-28,588080,0.971541,0.900329,0.071212,0.068948,0.004527,2025-06-29 17:12:31
2024-10-25,588080,0.96473,0.891635,0.073095,0.068382,0.009425,2025-06-29 17:12:31
2024-10-24,588080,0.955045,0.881526,0.073518,0.067204,0.012629,2025-06-29 17:12:31
2024-10-23,588080,0.946689,0.871968,0.074721,0.065625,0.018191,2025-06-29 17:12:31
2024-10-22,588080,0.936269,0.861406,0.074863,0.063352,0.023023,2025-06-29 17:12:31
2024-10-21,588080,0.922863,0.849518,0.073345,0.060474,0.025743,2025-06-29 17:12:31
2024-10-18,588080,0.904475,0.83556,0.068915,0.057256,0.023319,2025-06-29 17:12:31
2024-10-17,588080,0.884743,0.821364,0.063379,0.054341,0.018075,2025-06-29 17:12:31
2024-10-16,588080,0.881787,0.814994,0.066794,0.052082,0.029424,2025-06-29 17:12:31
2024-10-15,588080,0.879021,0.808433,0.070588,0.048404,0.044369,2025-06-29 17:12:31
