日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20100719,159901.SZ,易方达深证100ETF,3.101,3.258,3.076,3.231,3.134,0.097,3.0951,2293289.88,728189.0292,1.03
20100719,159902.SZ,华夏中小企业100ETF,2.29,2.373,2.282,2.362,2.309,0.053,2.2954,522790.34,121785.0374,1.039
20100719,159903.SZ,南方深证成份ETF,0.975,1.021,0.972,1.012,0.986,0.026,2.6369,773044.98,77437.8756,1.0
20100719,510010.SH,交银上证180公司治理ETF,0.667,0.686,0.665,0.684,0.668,0.016,2.3952,20762.75,1410.191,1.0
20100719,510020.SH,博时上证超大盘ETF,0.184,0.189,0.182,0.188,0.185,0.003,1.6216,615931.33,11454.703,1.0
20100719,510030.SH,上证180价值ETF,2.42,2.526,2.42,2.523,2.466,0.057,2.3114,14854.39,3704.398,1.0
20100719,510050.SH,华夏上证50ETF,1.846,1.914,1.842,1.902,1.858,0.044,2.3681,4859904.43,912788.445,1.095
20100719,510060.SH,工银上证央企ETF,1.2,1.249,1.2,1.24,1.217,0.023,1.8899,57908.0,7139.764,1.0
20100719,510130.SH,易方达上证中盘ETF,2.408,2.518,2.39,2.495,2.42,0.075,3.0992,107649.13,26600.94,1.0
20100719,510180.SH,华安上证180ETF,0.558,0.581,0.556,0.576,0.561,0.015,2.6738,9813257.04,557138.605,10.378
20100719,510880.SH,华泰柏瑞上证红利ETF,2.01,2.08,2.002,2.069,2.024,0.045,2.2233,307671.44,63217.02,1.031
