日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20161227,159001.SZ,易方达保证金货币A,99.994,99.995,99.933,99.983,99.994,-0.011,-0.011,11367.31,113659.071,1.0
20161227,159003.SZ,招商保证金快线A,99.999,100.001,99.998,99.999,100.0,-0.001,-0.001,126457.46,1264569.699,1.0
20161227,159005.SZ,汇添富收益快钱货币A,99.999,99.999,99.0,99.474,99.981,-0.507,-0.5071,2452.67,24494.92,1.0
20161227,159901.SZ,易方达深证100ETF,3.95,3.97,3.944,3.951,3.955,-0.004,-0.1011,48361.47,19148.199,1.031
20161227,159902.SZ,华夏中小企业100ETF,3.13,3.141,3.128,3.13,3.134,-0.004,-0.1276,45724.24,14333.013,1.048
20161227,159903.SZ,南方深证成份ETF,1.098,1.103,1.091,1.095,1.098,-0.003,-0.2732,20638.88,2258.726,1.0
20161227,159905.SZ,深红利ETF,1.173,1.183,1.17,1.178,1.161,0.017,1.4643,42.0,4.947,1.0
20161227,159906.SZ,大成深证成长40ETF,0.905,0.964,0.905,0.962,0.965,-0.003,-0.3109,149.0,13.661,1.0
20161227,159907.SZ,广发国证2000ETF,1.425,1.425,1.42,1.422,1.421,0.001,0.0704,890.0,126.389,1.0
20161227,159909.SZ,深证TMT50ETF,4.588,4.638,4.588,4.638,4.655,-0.017,-0.3652,2.0,0.922,1.0
20161227,159912.SZ,汇添富深证300ETF,1.257,1.272,1.25,1.272,1.273,-0.001,-0.0786,1079.03,135.706,1.0
20161227,159913.SZ,交银深证300价值ETF,1.396,1.511,1.396,1.448,1.43,0.018,1.2587,1606.0,236.043,1.0
20161227,159915.SZ,易方达创业板ETF,1.883,1.892,1.879,1.881,1.886,-0.005,-0.2651,700094.7,131998.753,1.0
20161227,159916.SZ,建信深证基本面60ETF,2.657,2.66,2.617,2.617,2.627,-0.01,-0.3807,73.0,19.318,1.0
20161227,159918.SZ,嘉实中创400ETF,1.991,2.003,1.983,2.003,2.002,0.001,0.05,133.0,26.459,1.0
20161227,159919.SZ,嘉实沪深300ETF,3.568,3.584,3.56,3.567,3.57,-0.003,-0.084,84567.26,30242.945,0.382
20161227,159920.SZ,华夏恒生ETF,1.19,1.193,1.189,1.19,1.189,0.001,0.0841,3741229.0,445862.303,1.0
20161227,159922.SZ,嘉实中证500ETF,6.316,6.321,6.307,6.308,6.309,-0.001,-0.0159,455.0,287.343,1.0
20161227,159923.SZ,大成中证A100ETF,1.273,1.273,1.258,1.258,1.271,-0.013,-1.0228,433.0,54.491,1.0
20161227,159925.SZ,南方沪深300ETF,1.35,1.353,1.348,1.351,1.348,0.003,0.2226,1396.64,188.574,1.0
20161227,159928.SZ,汇添富中证主要消费ETF,1.442,1.464,1.442,1.45,1.457,-0.007,-0.4804,134.0,19.442,1.0
20161227,159929.SZ,汇添富中证医药卫生ETF,1.395,1.401,1.386,1.395,1.395,0.0,0.0,1456.0,203.349,1.0
20161227,159930.SZ,汇添富中证能源ETF,0.801,0.821,0.801,0.821,0.82,0.001,0.122,184.12,14.934,1.0
20161227,159931.SZ,汇添富中证金融地产ETF,1.448,1.48,1.448,1.45,1.491,-0.041,-2.7498,57.29,8.323,1.0
20161227,159933.SZ,国投瑞银金融地产ETF,1.572,1.572,1.563,1.563,1.572,-0.009,-0.5725,8.0,1.255,1.0
20161227,159934.SZ,易方达黄金ETF,2.593,2.6,2.593,2.597,2.593,0.004,0.1543,131373.54,34113.542,1.0
20161227,159935.SZ,景顺长城中证500ETF,1.658,1.666,1.604,1.661,1.658,0.003,0.1809,754.0,121.49,1.0
20161227,159937.SZ,博时黄金ETF,2.606,2.617,2.606,2.613,2.606,0.007,0.2686,321558.0,83918.791,1.0
20161227,159938.SZ,广发中证全指医药卫生ETF,1.274,1.277,1.27,1.274,1.273,0.001,0.0786,3633.0,462.846,1.0
20161227,159939.SZ,广发中证全指信息技术ETF,1.093,1.093,1.088,1.09,1.092,-0.002,-0.1832,6016.0,655.371,1.0
20161227,159940.SZ,广发中证全指金融地产ETF,0.771,0.789,0.771,0.782,0.798,-0.016,-2.005,129.0,10.143,1.0
20161227,159941.SZ,广发纳指100ETF,1.3,1.301,1.271,1.285,1.291,-0.006,-0.4648,9385.0,1205.19,1.0
20161227,159943.SZ,深证ETF,10.68,10.68,10.583,10.619,10.678,-0.059,-0.5525,263.3,280.729,1.0
20161227,159944.SZ,广发中证全指原材料ETF,0.838,0.86,0.838,0.86,0.838,0.022,2.6253,1073.03,90.226,1.0
20161227,159945.SZ,广发中证全指能源ETF,0.692,0.718,0.692,0.718,0.72,-0.002,-0.2778,55.0,3.809,1.0
20161227,159948.SZ,南方创业板ETF,2.004,2.006,1.974,1.998,2.004,-0.006,-0.2994,12029.66,2407.104,1.0
20161227,159949.SZ,华安创业板50ETF,0.829,0.829,0.822,0.823,0.824,-0.001,-0.1214,12088.06,996.379,1.0
20161227,510010.SH,交银上证180公司治理ETF,0.963,0.977,0.963,0.97,0.966,0.004,0.4141,384.33,37.276,1.0
20161227,510020.SH,博时上证超大盘ETF,2.351,2.351,2.341,2.341,2.355,-0.014,-0.5945,27.89,6.531,0.101
20161227,510030.SH,上证180价值ETF,3.94,3.94,3.94,3.94,3.95,-0.01,-0.2532,11.0,4.334,1.0
20161227,510050.SH,华夏上证50ETF,2.297,2.304,2.287,2.289,2.298,-0.009,-0.3916,1829392.86,420150.294,1.236
20161227,510060.SH,工银上证央企ETF,1.598,1.614,1.581,1.581,1.592,-0.011,-0.691,22196.39,3524.647,1.0
20161227,510090.SH,建信上证社会责任ETF,1.291,1.291,1.291,1.291,1.281,0.01,0.7806,1.0,0.129,1.0
20161227,510130.SH,易方达上证中盘ETF,3.488,3.488,3.488,3.488,3.503,-0.015,-0.4282,3.0,1.046,1.0
20161227,510150.SH,招商上证消费80ETF,3.838,3.84,3.745,3.756,3.796,-0.04,-1.0537,23.0,8.771,1.0
20161227,510160.SH,南方小康ETF,0.537,0.538,0.533,0.533,0.536,-0.003,-0.5597,24326.0,1298.475,1.0
20161227,510170.SH,国联安上证商品ETF,1.729,1.729,1.718,1.729,1.712,0.017,0.993,4.0,0.691,1.0
20161227,510180.SH,华安上证180ETF,2.965,2.968,2.953,2.955,2.968,-0.013,-0.438,60585.51,17934.5,2.81
20161227,510210.SH,上证综指ETF,3.509,3.509,3.408,3.413,3.436,-0.023,-0.6694,152.0,52.141,1.0
20161227,510230.SH,国泰上证180金融ETF,5.175,5.186,5.161,5.161,5.179,-0.018,-0.3476,169.0,87.4,1.0
20161227,510270.SH,国企ETF,1.001,1.001,0.986,0.997,1.001,-0.004,-0.3996,729.0,72.439,1.0
20161227,510290.SH,南方上证380ETF,1.541,1.547,1.541,1.542,1.538,0.004,0.2601,581.0,89.641,1.0
20161227,510300.SH,华泰柏瑞沪深300ETF,3.37,3.384,3.365,3.371,3.376,-0.005,-0.1481,1132960.91,382302.241,1.064
20161227,510310.SH,易方达沪深300ETF发起式,1.382,1.388,1.381,1.388,1.383,0.005,0.3615,182713.0,25296.823,1.0
20161227,510330.SH,华夏沪深300ETF,3.532,3.547,3.532,3.535,3.539,-0.004,-0.113,5247.0,1858.67,1.034
20161227,510360.SH,广发沪深300ETF,1.027,1.027,1.024,1.024,1.025,-0.001,-0.0976,5405.08,554.584,1.0
20161227,510410.SH,博时上证自然资源ETF,0.688,0.697,0.672,0.673,0.688,-0.015,-2.1802,2063.85,139.161,1.0
20161227,510500.SH,南方中证500ETF,6.58,6.598,6.571,6.589,6.577,0.012,0.1825,158096.43,104096.964,0.28
20161227,510510.SH,广发中证500ETF,1.732,1.738,1.728,1.732,1.73,0.002,0.1156,19387.9,3359.014,1.0
20161227,510560.SH,国寿安保中证500ETF,1.295,1.307,1.295,1.307,1.306,0.001,0.0766,11.25,1.461,1.0
20161227,510580.SH,易方达中证500ETF,7.18,7.18,6.513,6.55,6.53,0.02,0.3063,6.0,3.986,1.0
