日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20160218,159001.SZ,易方达保证金货币A,100.0,100.001,99.999,100.0,100.0,0.0,0.0,43806.97,438069.8459,1.0
20160218,159003.SZ,招商保证金快线A,99.999,100.001,99.999,100.0,100.0,0.0,0.0,92573.67,925735.6004,1.0
20160218,159005.SZ,汇添富收益快钱货币A,99.999,100.001,99.999,100.001,100.001,0.0,0.0,8597.11,85971.194,1.0
20160218,159901.SZ,易方达深证100ETF,3.812,3.826,3.755,3.768,3.796,-0.028,-0.7376,60393.04,22906.4769,1.031
20160218,159902.SZ,华夏中小企业100ETF,3.167,3.177,3.124,3.129,3.149,-0.02,-0.6351,663900.77,209245.9991,1.048
20160218,159903.SZ,南方深证成份ETF,1.07,1.079,1.06,1.062,1.07,-0.008,-0.7477,26368.88,2814.139,1.0
20160218,159905.SZ,深红利ETF,1.036,1.058,1.036,1.052,1.05,0.002,0.1905,5113.0,534.8114,1.0
20160218,159906.SZ,大成深证成长40ETF,0.96,0.98,0.95,0.95,0.95,0.0,0.0,491.22,47.6369,1.0
20160218,159907.SZ,广发国证2000ETF,1.368,1.377,1.357,1.359,1.365,-0.006,-0.4396,6823.0,931.2396,1.0
20160218,159908.SZ,博时创业板ETF,1.122,1.278,1.122,1.257,1.177,0.08,6.7969,1038.83,123.6071,1.0
20160218,159909.SZ,深证TMT50ETF,4.961,5.134,4.951,5.132,5.134,-0.002,-0.039,90.28,45.0834,1.0
20160218,159910.SZ,嘉实深证基本面120ETF,1.287,1.287,1.187,1.266,1.287,-0.021,-1.6317,2499.01,315.7046,1.0
20160218,159912.SZ,汇添富深证300ETF,1.252,1.264,1.251,1.251,1.265,-0.014,-1.1067,827.0,103.6509,1.0
20160218,159913.SZ,交银深证300价值ETF,1.29,1.299,1.266,1.293,1.283,0.01,0.7794,387.0,49.9629,1.0
20160218,159915.SZ,易方达创业板ETF,2.126,2.135,2.085,2.09,2.109,-0.019,-0.9009,4214812.75,888019.9467,1.0
20160218,159916.SZ,建信深证基本面60ETF,2.37,2.499,2.313,2.36,2.371,-0.011,-0.4639,368.0,86.6976,1.0
20160218,159918.SZ,嘉实中创400ETF,1.878,1.956,1.878,1.938,1.927,0.011,0.5708,1374.0,264.485,1.0
20160218,159919.SZ,嘉实沪深300ETF,3.235,3.255,3.211,3.212,3.225,-0.013,-0.4031,53694.62,17350.4604,0.382
20160218,159920.SZ,华夏恒生ETF,0.977,0.979,0.967,0.97,0.959,0.011,1.147,364178.42,35441.659,1.0
20160218,159922.SZ,嘉实中证500ETF,5.927,5.949,5.867,5.874,5.89,-0.016,-0.2716,2995.0,1766.7021,1.0
20160218,159923.SZ,大成中证A100ETF,1.136,1.136,1.124,1.124,1.136,-0.012,-1.0563,1053.0,118.5201,1.0
20160218,159925.SZ,南方沪深300ETF,1.21,1.215,1.201,1.201,1.204,-0.003,-0.2492,3289.53,395.6976,1.0
20160218,159928.SZ,汇添富中证主要消费ETF,1.207,1.211,1.201,1.209,1.207,0.002,0.1657,1185.0,142.9686,1.0
20160218,159929.SZ,汇添富中证医药卫生ETF,1.36,1.36,1.325,1.335,1.36,-0.025,-1.8382,14360.5,1919.4516,1.0
20160218,159930.SZ,汇添富中证能源ETF,0.751,0.779,0.751,0.76,0.759,0.001,0.1318,4304.5,329.3675,1.0
20160218,159931.SZ,汇添富中证金融地产ETF,1.31,1.342,1.31,1.33,1.32,0.01,0.7576,1585.0,210.3316,1.0
20160218,159933.SZ,国投瑞银金融地产ETF,1.39,1.445,1.389,1.442,1.43,0.012,0.8392,771.97,107.7208,1.0
20160218,159934.SZ,易方达黄金ETF,2.523,2.535,2.51,2.524,2.526,-0.002,-0.0792,59013.7,14918.3667,1.0
20160218,159935.SZ,景顺长城中证500ETF,1.51,1.538,1.51,1.52,1.525,-0.005,-0.3279,342.0,52.0796,1.0
20160218,159936.SZ,广发中证全指可选消费ETF,1.4,1.413,1.388,1.413,1.4,0.013,0.9286,33.0,4.5909,1.0
20160218,159937.SZ,博时黄金ETF,2.532,2.532,2.521,2.526,2.525,0.001,0.0396,63986.0,16166.6592,1.0
20160218,159938.SZ,广发中证全指医药卫生ETF,1.192,1.201,1.18,1.181,1.192,-0.011,-0.9228,5486.55,653.0214,1.0
20160218,159939.SZ,广发中证全指信息技术ETF,1.14,1.145,1.127,1.132,1.135,-0.003,-0.2643,29881.5,3387.9616,1.0
20160218,159940.SZ,广发中证全指金融地产ETF,0.7,0.706,0.691,0.692,0.692,0.0,0.0,1398.0,97.2465,1.0
20160218,159941.SZ,广发纳指100ETF,0.91,0.923,0.91,0.911,0.918,-0.007,-0.7625,920.0,83.8001,1.0
20160218,159943.SZ,深证ETF,10.525,10.6,10.5,10.5,10.5,0.0,0.0,1189.82,1254.696,1.0
20160218,159944.SZ,广发中证全指原材料ETF,0.707,0.722,0.707,0.719,0.716,0.003,0.419,185.0,13.2495,1.0
20160218,159945.SZ,广发中证全指能源ETF,0.585,0.599,0.585,0.59,0.586,0.004,0.6826,1918.39,113.8224,1.0
20160218,510010.SH,交银上证180公司治理ETF,0.834,0.848,0.834,0.842,0.84,0.002,0.2381,673.0,56.558,1.0
20160218,510020.SH,博时上证超大盘ETF,1.884,1.919,1.884,1.91,1.934,-0.024,-1.241,204.0,38.552,0.101
20160218,510030.SH,上证180价值ETF,3.44,3.447,3.423,3.423,3.437,-0.014,-0.4073,607.0,208.691,1.0
20160218,510050.SH,华夏上证50ETF,2.023,2.035,2.008,2.011,2.013,-0.002,-0.0994,2101384.56,424778.009,1.209
20160218,510060.SH,工银上证央企ETF,1.385,1.395,1.376,1.376,1.383,-0.007,-0.5061,7309.0,1013.374,1.0
20160218,510090.SH,建信上证社会责任ETF,1.215,1.215,1.133,1.134,1.162,-0.028,-2.4096,69.0,7.905,1.0
20160218,510130.SH,易方达上证中盘ETF,3.234,3.234,3.178,3.178,3.184,-0.006,-0.1884,92.0,29.528,1.0
20160218,510150.SH,招商上证消费80ETF,3.391,3.393,3.337,3.379,3.361,0.018,0.5356,453.0,151.899,1.0
20160218,510160.SH,南方小康ETF,0.433,0.439,0.431,0.432,0.434,-0.002,-0.4608,31209.0,1361.075,1.0
20160218,510170.SH,国联安上证商品ETF,1.561,1.588,1.56,1.588,1.551,0.037,2.3856,66.0,10.305,1.0
