日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20190401,159001.SZ,易方达保证金货币A,99.999,100.001,99.999,100.0,100.0,0.0,0.0,120428.14,1204281.285,1.0
20190401,159003.SZ,招商保证金快线A,99.999,100.0,99.998,99.999,99.997,0.002,0.002,5362.71,53626.301,1.0
20190401,159005.SZ,汇添富收益快钱货币A,99.999,100.002,99.936,100.002,100.002,0.0,0.0,959.7,9596.932,1.0
20190401,159901.SZ,易方达深证100ETF,4.639,4.795,4.639,4.795,4.613,0.182,3.9454,572473.6,271512.091,1.031
20190401,159902.SZ,华夏中小企业100ETF,3.111,3.223,3.111,3.223,3.111,0.112,3.6001,376906.71,120276.002,1.048
20190401,159903.SZ,南方深证成份ETF,1.083,1.14,1.083,1.14,1.08,0.06,5.5556,66779.75,7432.349,1.0
20190401,159905.SZ,深红利ETF,1.815,1.879,1.814,1.868,1.806,0.062,3.433,172474.0,32047.544,1.0
20190401,159906.SZ,大成深证成长40ETF,0.872,0.925,0.872,0.915,0.88,0.035,3.9773,26581.39,2426.3,1.0
20190401,159907.SZ,广发国证2000ETF,1.279,1.348,1.279,1.346,1.279,0.067,5.2385,12331.53,1635.157,1.0
20190401,159908.SZ,博时创业板ETF,1.469,1.519,1.465,1.511,1.454,0.057,3.9202,101457.0,15211.594,1.0
20190401,159909.SZ,深证TMT50ETF,4.707,4.8,4.656,4.789,4.6,0.189,4.1087,7521.0,3572.725,1.0
20190401,159910.SZ,嘉实深证基本面120ETF,1.834,1.91,1.833,1.9,1.834,0.066,3.5987,61006.0,11528.26,1.0
20190401,159912.SZ,汇添富深证300ETF,1.298,1.333,1.298,1.332,1.281,0.051,3.9813,9897.24,1308.071,1.0
20190401,159913.SZ,交银深证300价值ETF,1.853,1.98,1.853,1.915,1.85,0.065,3.5135,2197.0,419.158,1.0
20190401,159915.SZ,易方达创业板ETF,1.635,1.695,1.635,1.694,1.624,0.07,4.3103,10597457.19,1775243.957,1.0
20190401,159916.SZ,建信深证基本面60ETF,3.92,4.102,3.92,4.102,3.919,0.183,4.6696,5377.44,2176.7,1.0
20190401,159918.SZ,嘉实中创400ETF,1.512,1.557,1.509,1.542,1.491,0.051,3.4205,2903.0,443.764,1.0
20190401,159919.SZ,嘉实沪深300ETF,3.865,3.956,3.865,3.952,3.85,0.102,2.6494,1247059.01,490857.612,0.425
20190401,159920.SZ,华夏恒生ETF,1.526,1.541,1.526,1.538,1.514,0.024,1.5852,8008139.98,1230155.389,1.052
20190401,159922.SZ,嘉实中证500ETF,5.87,6.003,5.785,6.003,5.78,0.223,3.8581,132771.0,79120.19,1.0
20190401,159923.SZ,大成中证A100ETF,1.64,1.689,1.64,1.674,1.638,0.036,2.1978,10802.0,1799.141,1.0
20190401,159925.SZ,南方沪深300ETF,1.648,1.68,1.643,1.68,1.644,0.036,2.1898,12254.67,2050.686,1.0
20190401,159928.SZ,汇添富中证主要消费ETF,2.61,2.699,2.602,2.69,2.598,0.092,3.5412,144320.3,38255.298,1.0
20190401,159929.SZ,汇添富中证医药卫生ETF,1.517,1.588,1.517,1.563,1.516,0.047,3.1003,99112.52,15394.172,1.0
20190401,159930.SZ,汇添富中证能源ETF,0.752,0.779,0.752,0.778,0.751,0.027,3.5952,20825.0,1599.637,1.0
20190401,159931.SZ,汇添富中证金融地产ETF,1.73,1.788,1.73,1.766,1.724,0.042,2.4362,9357.0,1655.108,1.0
20190401,159933.SZ,国投瑞银金融地产ETF,2.051,2.097,2.051,2.094,2.055,0.039,1.8978,204.0,42.359,1.0
20190401,159934.SZ,易方达黄金ETF,2.771,2.779,2.768,2.769,2.771,-0.002,-0.0722,782763.0,217204.389,1.0
20190401,159935.SZ,景顺长城中证500ETF,1.525,1.57,1.506,1.57,1.508,0.062,4.1114,518.0,80.303,1.0
20190401,159936.SZ,广发中证全指可选消费ETF,1.359,1.393,1.359,1.393,1.359,0.034,2.5018,2126.0,292.937,1.0
20190401,159937.SZ,博时黄金ETF,2.79,2.798,2.788,2.789,2.79,-0.001,-0.0358,708222.0,197941.922,1.0
20190401,159938.SZ,广发中证全指医药卫生ETF,1.328,1.361,1.328,1.361,1.326,0.035,2.6395,211661.17,28580.632,1.0
