日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20110927,159901.SZ,易方达深证100ETF,0.671,0.677,0.665,0.673,0.667,0.006,0.8996,6201311.71,416280.8404,5.154
20110927,159902.SZ,华夏中小企业100ETF,2.424,2.429,2.392,2.418,2.406,0.012,0.4988,124238.51,29984.0428,1.039
20110927,159903.SZ,南方深证成份ETF,1.055,1.071,1.051,1.062,1.053,0.009,0.8547,218961.3,23182.5935,1.0
20110927,159905.SZ,深红利ETF,0.815,0.82,0.8,0.82,0.802,0.018,2.2444,5529.0,447.3541,1.0
20110927,159906.SZ,大成深证成长40ETF,0.821,0.821,0.802,0.804,0.801,0.003,0.3745,919.0,74.1739,1.0
20110927,159907.SZ,广发国证2000ETF,0.972,0.972,0.958,0.968,0.965,0.003,0.3109,126996.95,12274.2388,1.0
20110927,159908.SZ,博时创业板ETF,0.823,0.853,0.823,0.847,0.835,0.012,1.4371,3822.42,321.6281,1.0
20110927,159909.SZ,深证TMT50ETF,2.84,2.845,2.803,2.844,2.815,0.029,1.0302,1323.74,374.9553,1.0
20110927,159910.SZ,嘉实深证基本面120ETF,0.941,0.95,0.934,0.943,0.937,0.006,0.6403,1058410.88,99607.9866,1.0
20110927,510010.SH,交银上证180公司治理ETF,0.64,0.647,0.638,0.643,0.64,0.003,0.4688,29675.5,1907.738,1.0
20110927,510020.SH,博时上证超大盘ETF,0.18,0.181,0.178,0.18,0.179,0.001,0.5587,419973.23,7545.273,1.0
20110927,510030.SH,上证180价值ETF,2.215,2.252,2.215,2.24,2.212,0.028,1.2658,6502.0,1457.54,1.0
20110927,510050.SH,华夏上证50ETF,1.722,1.736,1.711,1.727,1.704,0.023,1.3498,3150240.75,543012.212,1.109
20110927,510060.SH,工银上证央企ETF,1.133,1.135,1.121,1.13,1.12,0.01,0.8929,96594.43,10888.206,1.0
20110927,510090.SH,建信上证社会责任ETF,0.811,0.826,0.811,0.826,0.815,0.011,1.3497,388.0,31.98,1.0
20110927,510130.SH,易方达上证中盘ETF,2.61,2.61,2.575,2.606,2.569,0.037,1.4402,10581.67,2744.329,1.0
20110927,510150.SH,招商上证消费80ETF,2.596,2.6,2.586,2.59,2.594,-0.004,-0.1542,488.0,126.365,1.0
20110927,510160.SH,南方小康ETF,0.363,0.367,0.361,0.363,0.361,0.002,0.554,35159.0,1278.169,1.0
20110927,510170.SH,国联安上证商品ETF,2.697,2.727,2.686,2.712,2.695,0.017,0.6308,252488.05,68434.697,1.0
20110927,510180.SH,华安上证180ETF,0.554,0.56,0.551,0.555,0.55,0.005,0.9091,4261201.53,236678.627,10.378
20110927,510190.SH,华安上证50ETF,2.12,2.144,2.089,2.144,2.106,0.038,1.8044,4573.02,959.034,1.0
20110927,510210.SH,上证综指ETF,2.374,2.442,2.374,2.434,2.401,0.033,1.3744,562.48,136.305,1.0
20110927,510230.SH,国泰上证180金融ETF,2.798,2.822,2.779,2.803,2.776,0.027,0.9726,53092.17,14888.701,1.0
20110927,510270.SH,国企ETF,0.745,0.752,0.74,0.752,0.745,0.007,0.9396,4110.86,307.471,1.0
20110927,510880.SH,华泰柏瑞上证红利ETF,1.948,1.961,1.941,1.951,1.936,0.015,0.7748,19516.69,3808.8,1.04
