日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20230621,159001.SZ,易方达保证金货币A,99.999,100.002,99.998,100.001,100.0,0.001,0.001,54490.18,544901.497,1.0
20230621,159003.SZ,招商保证金快线A,100.0,100.001,99.999,100.001,99.99,0.011,0.011,1448.46,14484.668,1.0
20230621,159005.SZ,汇添富收益快钱货币A,100.0,100.0,99.999,100.0,100.0,0.0,0.0,789.33,7893.296,1.0
20230621,159501.SZ,嘉实纳斯达克100ETF(QDII),1.042,1.043,1.04,1.041,1.038,0.003,0.289,377797.81,39358.107,1.0
20230621,159507.SZ,广发国证通信ETF,1.058,1.06,1.01,1.024,1.07,-0.046,-4.2991,4243413.17,438873.504,1.0
20230621,159601.SZ,华夏MSCI中国A50互联互通ETF,0.777,0.78,0.769,0.77,0.778,-0.008,-1.0283,2210303.11,170773.761,1.0
20230621,159602.SZ,南方MSCI中国A50互联互通ETF,0.779,0.779,0.768,0.768,0.776,-0.008,-1.0309,220661.02,17096.038,1.0
20230621,159603.SZ,双创龙头ETF,0.887,0.893,0.871,0.872,0.893,-0.021,-2.3516,49371.0,4369.221,1.0
20230621,159605.SZ,广发中证海外中国互联网30(QDII-ETF),0.778,0.78,0.766,0.767,0.794,-0.027,-3.4005,17322502.04,1337042.842,1.0
20230621,159606.SZ,易方达中证500质量成长ETF,0.821,0.822,0.808,0.81,0.82,-0.01,-1.2195,149389.15,12161.397,1.0
20230621,159607.SZ,嘉实中证海外中国互联网30ETF(QDII),0.778,0.78,0.765,0.767,0.794,-0.027,-3.4005,6119059.28,472084.726,1.0
20230621,159608.SZ,广发中证稀有金属ETF,0.671,0.679,0.663,0.663,0.674,-0.011,-1.632,187713.01,12588.882,1.0
20230621,159609.SZ,浦银安盛中证光伏产业ETF,0.706,0.716,0.698,0.698,0.706,-0.008,-1.1331,270619.0,19174.921,1.0
20230621,159610.SZ,景顺长城中证500增强策略ETF,0.836,0.836,0.822,0.822,0.836,-0.014,-1.6746,367171.52,30433.019,1.0
20230621,159611.SZ,广发中证全指电力ETF,0.915,0.93,0.913,0.918,0.915,0.003,0.3279,3332164.73,307566.606,1.0
20230621,159612.SZ,国泰标普500ETF,1.18,1.184,1.18,1.182,1.182,0.0,0.0,94139.0,11133.797,1.0
20230621,159613.SZ,嘉实中证信息安全主题ETF,1.041,1.041,1.006,1.006,1.047,-0.041,-3.916,155314.77,15853.79,1.0
20230621,159615.SZ,南方恒生生物科技ETF(QDII),0.851,0.851,0.823,0.826,0.855,-0.029,-3.3918,506893.01,42151.353,1.0
20230621,159616.SZ,建信中证农牧主题ETF,0.763,0.764,0.752,0.754,0.762,-0.008,-1.0499,33364.18,2523.838,1.0
20230621,159617.SZ,华夏中证智选500价值稳健策略ETF,1.068,1.068,1.055,1.055,1.066,-0.011,-1.0319,18885.63,2001.812,1.0
20230621,159618.SZ,华安中证光伏产业ETF,0.973,0.987,0.961,0.961,0.975,-0.014,-1.4359,91314.0,8903.823,1.0
20230621,159619.SZ,国泰中证基建ETF,0.986,0.992,0.979,0.982,0.986,-0.004,-0.4057,378263.0,37268.828,1.0
20230621,159620.SZ,华夏中证智选500成长创新策略ETF,0.95,0.951,0.939,0.939,0.956,-0.017,-1.7782,5326.0,505.034,1.0
20230621,159621.SZ,国泰MSCI中国A股ESG通用ETF,0.967,0.967,0.956,0.956,0.967,-0.011,-1.1375,17045.0,1645.966,1.0
20230621,159622.SZ,创新药ETF沪港深,0.911,0.911,0.881,0.884,0.912,-0.028,-3.0702,236824.05,21201.615,1.0
20230621,159623.SZ,博时成渝经济圈ETF,0.891,0.891,0.876,0.878,0.893,-0.015,-1.6797,45814.0,4057.041,1.0
20230621,159625.SZ,嘉实国证绿色电力ETF,1.072,1.086,1.07,1.071,1.072,-0.001,-0.0933,268473.0,28952.951,1.0
20230621,159627.SZ,华夏中证A100ETF,1.031,1.031,1.021,1.021,1.035,-0.014,-1.3527,7892.0,811.667,1.0
